Month,Date,Investment,Portfolio_Value,Bank,Equity,Holdings
May 2015,2015-05-04,1000.0,12934.33,1000.0,13934.33,"[{'Ticker': 'BALKRISIND.NS', 'Quantity': 3.419293}, {'Ticker': 'ATUL.NS', 'Quantity': 0.722539}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 2.998758}, {'Ticker': 'NAUKRI.NS', 'Quantity': 3.558928}, {'Ticker': 'KKCL.NS', 'Quantity': 1.839452}, {'Ticker': 'WIPRO.NS', 'Quantity': 1.651596}, {'Ticker': 'ZENSARTECH.NS', 'Quantity': 9.722344}, {'Ticker': 'TORNTPHARM.NS', 'Quantity': 2.59157}, {'Ticker': 'ASTRAL.NS', 'Quantity': 3.648731}, {'Ticker': 'RATNAMANI.NS', 'Quantity': 3.307574}, {'Ticker': 'KSCL.NS', 'Quantity': 0.21347}, {'Ticker': 'IGL.NS', 'Quantity': 7.283375}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 3.828878}, {'Ticker': 'GSPL.NS', 'Quantity': 1.428776}, {'Ticker': 'ZYDUSWELL.NS', 'Quantity': 0.816113}, {'Ticker': 'INFY.NS', 'Quantity': 0.306661}]"
Jun 2015,2015-06-01,1000.0,14263.19,0.0,14263.19,"[{'Ticker': 'BALKRISIND.NS', 'Quantity': 3.419293}, {'Ticker': 'ATUL.NS', 'Quantity': 0.722539}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 2.998758}, {'Ticker': 'NAUKRI.NS', 'Quantity': 3.558928}, {'Ticker': 'KKCL.NS', 'Quantity': 1.839452}, {'Ticker': 'WIPRO.NS', 'Quantity': 1.651596}, {'Ticker': 'ZENSARTECH.NS', 'Quantity': 10.81797}, {'Ticker': 'TORNTPHARM.NS', 'Quantity': 2.864202}, {'Ticker': 'ASTRAL.NS', 'Quantity': 3.648731}, {'Ticker': 'RATNAMANI.NS', 'Quantity': 3.738423}, {'Ticker': 'KSCL.NS', 'Quantity': 0.391694}, {'Ticker': 'IGL.NS', 'Quantity': 7.283375}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 5.165712}, {'Ticker': 'GSPL.NS', 'Quantity': 1.428776}, {'Ticker': 'ZYDUSWELL.NS', 'Quantity': 1.659269}, {'Ticker': 'INFY.NS', 'Quantity': 0.306661}]"
Jul 2015,2015-07-01,1393.02,14126.35,0.0,14126.35,"[{'Ticker': 'BALKRISIND.NS', 'Quantity': 2.959574}, {'Ticker': 'ATUL.NS', 'Quantity': 0.535221}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 2.61773}, {'Ticker': 'NAUKRI.NS', 'Quantity': 2.323079}, {'Ticker': 'KKCL.NS', 'Quantity': 1.344995}, {'Ticker': 'ZENSARTECH.NS', 'Quantity': 12.543505}, {'Ticker': 'TORNTPHARM.NS', 'Quantity': 3.215205}, {'Ticker': 'ASTRAL.NS', 'Quantity': 3.648731}, {'Ticker': 'RATNAMANI.NS', 'Quantity': 4.352198}, {'Ticker': 'KSCL.NS', 'Quantity': 0.391694}, {'Ticker': 'IGL.NS', 'Quantity': 7.283375}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 5.165712}, {'Ticker': 'GSPL.NS', 'Quantity': 1.428776}, {'Ticker': 'ZYDUSWELL.NS', 'Quantity': 2.947032}, {'Ticker': 'INFY.NS', 'Quantity': 0.306661}, {'Ticker': 'BAJFINANCE.NS', 'Quantity': 4.222667}, {'Ticker': 'VINATIORGA.NS', 'Quantity': 0.877192}]"
Aug 2015,2015-08-03,1527.96,15110.17,0.0,15110.17,"[{'Ticker': 'BALKRISIND.NS', 'Quantity': 2.51866}, {'Ticker': 'ATUL.NS', 'Quantity': 0.392343}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 2.244495}, {'Ticker': 'NAUKRI.NS', 'Quantity': 1.126964}, {'Ticker': 'KKCL.NS', 'Quantity': 0.859299}, {'Ticker': 'ZENSARTECH.NS', 'Quantity': 11.821869}, {'Ticker': 'TORNTPHARM.NS', 'Quantity': 3.215205}, {'Ticker': 'ASTRAL.NS', 'Quantity': 3.648731}, {'Ticker': 'RATNAMANI.NS', 'Quantity': 4.352198}, {'Ticker': 'KSCL.NS', 'Quantity': 0.391694}, {'Ticker': 'IGL.NS', 'Quantity': 12.49648}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 5.165712}, {'Ticker': 'GSPL.NS', 'Quantity': 1.428776}, {'Ticker': 'ZYDUSWELL.NS', 'Quantity': 4.360947}, {'Ticker': 'INFY.NS', 'Quantity': 0.306661}, {'Ticker': 'BAJFINANCE.NS', 'Quantity': 8.704266}, {'Ticker': 'VINATIORGA.NS', 'Quantity': 0.877192}, {'Ticker': 'GODREJCP.NS', 'Quantity': 0.554171}, {'Ticker': 'JUBLFOOD.NS', 'Quantity': 1.356668}]"
Sep 2015,2015-09-01,1402.29,14726.13,0.0,14726.13,"[{'Ticker': 'BALKRISIND.NS', 'Quantity': 2.056308}, {'Ticker': 'ATUL.NS', 'Quantity': 0.269947}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 1.860447}, {'Ticker': 'KKCL.NS', 'Quantity': 0.395085}, {'Ticker': 'ZENSARTECH.NS', 'Quantity': 13.260031}, {'Ticker': 'TORNTPHARM.NS', 'Quantity': 2.813574}, {'Ticker': 'ASTRAL.NS', 'Quantity': 3.648731}, {'Ticker': 'RATNAMANI.NS', 'Quantity': 4.949529}, {'Ticker': 'KSCL.NS', 'Quantity': 0.391694}, {'Ticker': 'IGL.NS', 'Quantity': 12.49648}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 5.165712}, {'Ticker': 'GSPL.NS', 'Quantity': 1.428776}, {'Ticker': 'ZYDUSWELL.NS', 'Quantity': 5.719285}, {'Ticker': 'INFY.NS', 'Quantity': 0.735892}, {'Ticker': 'BAJFINANCE.NS', 'Quantity': 13.440101}, {'Ticker': 'VINATIORGA.NS', 'Quantity': 0.877192}, {'Ticker': 'GODREJCP.NS', 'Quantity': 0.554171}, {'Ticker': 'JUBLFOOD.NS', 'Quantity': 1.356668}, {'Ticker': 'DIVISLAB.NS', 'Quantity': 0.203709}]"
Oct 2015,2015-10-01,1435.06,14733.03,0.0,14733.03,"[{'Ticker': 'BALKRISIND.NS', 'Quantity': 1.625726}, {'Ticker': 'ATUL.NS', 'Quantity': 0.269947}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 1.499572}, {'Ticker': 'KKCL.NS', 'Quantity': 0.395085}, {'Ticker': 'ZENSARTECH.NS', 'Quantity': 13.358303}, {'Ticker': 'TORNTPHARM.NS', 'Quantity': 2.436713}, {'Ticker': 'ASTRAL.NS', 'Quantity': 2.719087}, {'Ticker': 'RATNAMANI.NS', 'Quantity': 4.931803}, {'Ticker': 'KSCL.NS', 'Quantity': 0.391694}, {'Ticker': 'IGL.NS', 'Quantity': 12.49648}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 5.165712}, {'Ticker': 'GSPL.NS', 'Quantity': 1.428776}, {'Ticker': 'ZYDUSWELL.NS', 'Quantity': 7.189874}, {'Ticker': 'INFY.NS', 'Quantity': 1.143677}, {'Ticker': 'BAJFINANCE.NS', 'Quantity': 18.122906}, {'Ticker': 'VINATIORGA.NS', 'Quantity': 0.877192}, {'Ticker': 'GODREJCP.NS', 'Quantity': 0.554171}, {'Ticker': 'JUBLFOOD.NS', 'Quantity': 1.356668}, {'Ticker': 'DIVISLAB.NS', 'Quantity': 0.203709}, {'Ticker': 'LICHSGFIN.NS', 'Quantity': 0.51658}]"
Nov 2015,2015-11-02,0.0,15353.22,0.0,15353.22,"[{'Ticker': 'BALKRISIND.NS', 'Quantity': 1.625726}, {'Ticker': 'ATUL.NS', 'Quantity': 0.269947}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 1.499572}, {'Ticker': 'KKCL.NS', 'Quantity': 0.395085}, {'Ticker': 'ZENSARTECH.NS', 'Quantity': 13.358303}, {'Ticker': 'TORNTPHARM.NS', 'Quantity': 2.436713}, {'Ticker': 'ASTRAL.NS', 'Quantity': 2.719087}, {'Ticker': 'RATNAMANI.NS', 'Quantity': 4.931803}, {'Ticker': 'KSCL.NS', 'Quantity': 0.391694}, {'Ticker': 'IGL.NS', 'Quantity': 12.49648}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 5.165712}, {'Ticker': 'GSPL.NS', 'Quantity': 1.428776}, {'Ticker': 'ZYDUSWELL.NS', 'Quantity': 7.189874}, {'Ticker': 'INFY.NS', 'Quantity': 1.143677}, {'Ticker': 'BAJFINANCE.NS', 'Quantity': 18.122906}, {'Ticker': 'VINATIORGA.NS', 'Quantity': 0.877192}, {'Ticker': 'GODREJCP.NS', 'Quantity': 0.554171}, {'Ticker': 'JUBLFOOD.NS', 'Quantity': 1.356668}, {'Ticker': 'DIVISLAB.NS', 'Quantity': 0.203709}, {'Ticker': 'LICHSGFIN.NS', 'Quantity': 0.51658}]"
Dec 2015,2015-12-01,2690.67,14993.19,0.0,14993.19,"[{'Ticker': 'BALKRISIND.NS', 'Quantity': 1.07563}, {'Ticker': 'ATUL.NS', 'Quantity': 0.416412}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.91264}, {'Ticker': 'KKCL.NS', 'Quantity': 0.395085}, {'Ticker': 'ZENSARTECH.NS', 'Quantity': 12.726265}, {'Ticker': 'TORNTPHARM.NS', 'Quantity': 1.771752}, {'Ticker': 'ASTRAL.NS', 'Quantity': 0.842708}, {'Ticker': 'RATNAMANI.NS', 'Quantity': 3.970649}, {'Ticker': 'KSCL.NS', 'Quantity': 0.391694}, {'Ticker': 'IGL.NS', 'Quantity': 12.49648}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 5.165712}, {'Ticker': 'GSPL.NS', 'Quantity': 1.428776}, {'Ticker': 'ZYDUSWELL.NS', 'Quantity': 7.189874}, {'Ticker': 'INFY.NS', 'Quantity': 1.143677}, {'Ticker': 'BAJFINANCE.NS', 'Quantity': 26.125425}, {'Ticker': 'VINATIORGA.NS', 'Quantity': 0.877192}, {'Ticker': 'GODREJCP.NS', 'Quantity': 1.627178}, {'Ticker': 'JUBLFOOD.NS', 'Quantity': 1.356668}, {'Ticker': 'DIVISLAB.NS', 'Quantity': 0.59852}, {'Ticker': 'LICHSGFIN.NS', 'Quantity': 0.51658}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 0.94504}]"
Jan 2016,2016-01-01,1033.58,15565.06,0.0,15565.06,"[{'Ticker': 'BALKRISIND.NS', 'Quantity': 0.525088}, {'Ticker': 'ATUL.NS', 'Quantity': 0.416412}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.841594}, {'Ticker': 'KKCL.NS', 'Quantity': 0.395085}, {'Ticker': 'ZENSARTECH.NS', 'Quantity': 13.518936}, {'Ticker': 'TORNTPHARM.NS', 'Quantity': 1.480758}, {'Ticker': 'ASTRAL.NS', 'Quantity': 0.842708}, {'Ticker': 'RATNAMANI.NS', 'Quantity': 3.610341}, {'Ticker': 'KSCL.NS', 'Quantity': 0.178225}, {'Ticker': 'IGL.NS', 'Quantity': 12.073736}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 5.165712}, {'Ticker': 'GSPL.NS', 'Quantity': 1.428776}, {'Ticker': 'ZYDUSWELL.NS', 'Quantity': 7.189874}, {'Ticker': 'INFY.NS', 'Quantity': 1.143677}, {'Ticker': 'BAJFINANCE.NS', 'Quantity': 28.951337}, {'Ticker': 'VINATIORGA.NS', 'Quantity': 0.877192}, {'Ticker': 'GODREJCP.NS', 'Quantity': 1.627178}, {'Ticker': 'JUBLFOOD.NS', 'Quantity': 1.356668}, {'Ticker': 'DIVISLAB.NS', 'Quantity': 0.59852}, {'Ticker': 'LICHSGFIN.NS', 'Quantity': 0.51658}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 0.94504}, {'Ticker': 'ECLERX.NS', 'Quantity': 0.361505}, {'Ticker': 'LAOPALA.NS', 'Quantity': 0.544835}]"
Feb 2016,2016-02-01,0.0,14463.61,0.0,14463.61,"[{'Ticker': 'BALKRISIND.NS', 'Quantity': 0.525088}, {'Ticker': 'ATUL.NS', 'Quantity': 0.416412}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.841594}, {'Ticker': 'KKCL.NS', 'Quantity': 0.395085}, {'Ticker': 'ZENSARTECH.NS', 'Quantity': 13.518936}, {'Ticker': 'TORNTPHARM.NS', 'Quantity': 1.480758}, {'Ticker': 'ASTRAL.NS', 'Quantity': 0.842708}, {'Ticker': 'RATNAMANI.NS', 'Quantity': 3.610341}, {'Ticker': 'KSCL.NS', 'Quantity': 0.178225}, {'Ticker': 'IGL.NS', 'Quantity': 12.073736}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 5.165712}, {'Ticker': 'GSPL.NS', 'Quantity': 1.428776}, {'Ticker': 'ZYDUSWELL.NS', 'Quantity': 7.189874}, {'Ticker': 'INFY.NS', 'Quantity': 1.143677}, {'Ticker': 'BAJFINANCE.NS', 'Quantity': 28.951337}, {'Ticker': 'VINATIORGA.NS', 'Quantity': 0.877192}, {'Ticker': 'GODREJCP.NS', 'Quantity': 1.627178}, {'Ticker': 'JUBLFOOD.NS', 'Quantity': 1.356668}, {'Ticker': 'DIVISLAB.NS', 'Quantity': 0.59852}, {'Ticker': 'LICHSGFIN.NS', 'Quantity': 0.51658}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 0.94504}, {'Ticker': 'ECLERX.NS', 'Quantity': 0.361505}, {'Ticker': 'LAOPALA.NS', 'Quantity': 0.544835}]"
Mar 2016,2016-03-01,1999.3,13624.62,0.0,13624.62,"[{'Ticker': 'ATUL.NS', 'Quantity': 0.416412}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.760046}, {'Ticker': 'KKCL.NS', 'Quantity': 0.395085}, {'Ticker': 'ZENSARTECH.NS', 'Quantity': 14.300292}, {'Ticker': 'TORNTPHARM.NS', 'Quantity': 1.704607}, {'Ticker': 'RATNAMANI.NS', 'Quantity': 2.934776}, {'Ticker': 'KSCL.NS', 'Quantity': 0.178225}, {'Ticker': 'IGL.NS', 'Quantity': 14.742697}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 2.657589}, {'Ticker': 'ZYDUSWELL.NS', 'Quantity': 7.189874}, {'Ticker': 'INFY.NS', 'Quantity': 1.143677}, {'Ticker': 'BAJFINANCE.NS', 'Quantity': 34.318137}, {'Ticker': 'VINATIORGA.NS', 'Quantity': 0.877192}, {'Ticker': 'GODREJCP.NS', 'Quantity': 1.627178}, {'Ticker': 'JUBLFOOD.NS', 'Quantity': 1.356668}, {'Ticker': 'DIVISLAB.NS', 'Quantity': 0.59852}, {'Ticker': 'LICHSGFIN.NS', 'Quantity': 0.51658}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 0.94504}, {'Ticker': 'ECLERX.NS', 'Quantity': 0.361505}, {'Ticker': 'LAOPALA.NS', 'Quantity': 1.695147}]"
Apr 2016,2016-04-01,1060.21,14728.37,0.0,14728.37,"[{'Ticker': 'ATUL.NS', 'Quantity': 0.388123}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.760046}, {'Ticker': 'KKCL.NS', 'Quantity': 0.395085}, {'Ticker': 'ZENSARTECH.NS', 'Quantity': 14.002594}, {'Ticker': 'TORNTPHARM.NS', 'Quantity': 1.425784}, {'Ticker': 'RATNAMANI.NS', 'Quantity': 2.574234}, {'Ticker': 'KSCL.NS', 'Quantity': 0.178225}, {'Ticker': 'IGL.NS', 'Quantity': 14.742697}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 3.871987}, {'Ticker': 'ZYDUSWELL.NS', 'Quantity': 6.373761}, {'Ticker': 'INFY.NS', 'Quantity': 1.130188}, {'Ticker': 'BAJFINANCE.NS', 'Quantity': 36.887414}, {'Ticker': 'VINATIORGA.NS', 'Quantity': 0.877192}, {'Ticker': 'GODREJCP.NS', 'Quantity': 1.627178}, {'Ticker': 'JUBLFOOD.NS', 'Quantity': 1.356668}, {'Ticker': 'DIVISLAB.NS', 'Quantity': 0.59852}, {'Ticker': 'LICHSGFIN.NS', 'Quantity': 0.51658}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 0.94504}, {'Ticker': 'ECLERX.NS', 'Quantity': 0.361505}, {'Ticker': 'LAOPALA.NS', 'Quantity': 2.287809}]"
May 2016,2016-05-02,0.0,15208.66,0.0,15208.66,"[{'Ticker': 'ATUL.NS', 'Quantity': 0.388123}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.760046}, {'Ticker': 'KKCL.NS', 'Quantity': 0.395085}, {'Ticker': 'ZENSARTECH.NS', 'Quantity': 14.002594}, {'Ticker': 'TORNTPHARM.NS', 'Quantity': 1.425784}, {'Ticker': 'RATNAMANI.NS', 'Quantity': 2.574234}, {'Ticker': 'KSCL.NS', 'Quantity': 0.178225}, {'Ticker': 'IGL.NS', 'Quantity': 14.742697}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 3.871987}, {'Ticker': 'ZYDUSWELL.NS', 'Quantity': 6.373761}, {'Ticker': 'INFY.NS', 'Quantity': 1.130188}, {'Ticker': 'BAJFINANCE.NS', 'Quantity': 36.887414}, {'Ticker': 'VINATIORGA.NS', 'Quantity': 0.877192}, {'Ticker': 'GODREJCP.NS', 'Quantity': 1.627178}, {'Ticker': 'JUBLFOOD.NS', 'Quantity': 1.356668}, {'Ticker': 'DIVISLAB.NS', 'Quantity': 0.59852}, {'Ticker': 'LICHSGFIN.NS', 'Quantity': 0.51658}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 0.94504}, {'Ticker': 'ECLERX.NS', 'Quantity': 0.361505}, {'Ticker': 'LAOPALA.NS', 'Quantity': 2.287809}]"
Jun 2016,2016-06-01,2074.5,15610.67,0.0,15610.67,"[{'Ticker': 'ATUL.NS', 'Quantity': 0.572616}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.571609}, {'Ticker': 'ZENSARTECH.NS', 'Quantity': 11.699326}, {'Ticker': 'TORNTPHARM.NS', 'Quantity': 0.868641}, {'Ticker': 'RATNAMANI.NS', 'Quantity': 1.780303}, {'Ticker': 'IGL.NS', 'Quantity': 14.742697}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 3.252856}, {'Ticker': 'ZYDUSWELL.NS', 'Quantity': 5.530605}, {'Ticker': 'INFY.NS', 'Quantity': 1.679781}, {'Ticker': 'BAJFINANCE.NS', 'Quantity': 41.411507}, {'Ticker': 'VINATIORGA.NS', 'Quantity': 0.877192}, {'Ticker': 'GODREJCP.NS', 'Quantity': 1.627178}, {'Ticker': 'JUBLFOOD.NS', 'Quantity': 1.356668}, {'Ticker': 'DIVISLAB.NS', 'Quantity': 0.59852}, {'Ticker': 'LICHSGFIN.NS', 'Quantity': 0.51658}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 0.94504}, {'Ticker': 'ECLERX.NS', 'Quantity': 0.361505}, {'Ticker': 'LAOPALA.NS', 'Quantity': 3.544736}, {'Ticker': 'HAVELLS.NS', 'Quantity': 0.969436}]"
