Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Available_for_Liquidation,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing
Aug 2017,2017-08-31,0.0,62856.17,62856.171881,0.0,4514.38,0.0,4514.38,4514.38,0.0,62936.64
Sep 2017,2017-09-29,0.0,58767.28,58767.277703,0.0,3021.18,0.0,3021.18,3021.18,0.0,58763.76
Oct 2017,2017-10-31,0.0,53845.73,53845.73405,0.0,888.36,0.0,888.36,888.36,0.0,53874.9
Nov 2017,2017-11-30,0.0,53758.55,53758.554196,0.0,3188.55,0.0,3188.55,3188.55,0.0,53585.62
Dec 2017,2017-12-29,0.0,52592.65,52592.645065,0.0,4442.0,0.0,4442.0,4442.0,0.0,52833.34
Jan 2018,2018-01-31,0.0,50178.41,50178.405113,0.0,2637.87,0.0,2637.87,2637.87,0.0,50150.07
Feb 2018,2018-02-28,0.0,59504.3,59504.301321,0.0,58009.36,0.0,58009.36,58009.36,0.0,58870.24
Mar 2018,2018-03-28,0.0,57780.92,57780.923879,0.0,14805.61,0.0,14805.61,14805.61,0.0,57256.18
Apr 2018,2018-04-30,0.0,62948.24,62948.238684,0.0,43566.99,0.0,43566.99,43566.99,0.0,65104.12
May 2018,2018-05-31,0.0,57438.98,57438.98349,0.0,37833.99,0.0,37833.99,37833.99,0.0,56262.67
Jun 2018,2018-06-29,0.0,52134.37,52134.366756,0.0,16045.11,0.0,16045.11,16045.11,0.0,51679.63
Jul 2018,2018-07-31,0.0,55855.41,55855.41164,0.0,0.0,0.0,0.0,0.0,0.0,55855.41
Aug 2018,2018-08-31,0.0,58077.11,58077.107931,0.0,33885.81,0.0,33885.81,33885.81,0.0,60009.91
Sep 2018,2018-09-28,0.0,47477.89,47477.888562,0.0,21985.04,0.0,21985.04,21985.04,0.0,43313.29
Oct 2018,2018-10-31,0.0,46208.01,46208.009182,0.0,0.0,0.0,0.0,0.0,0.0,46208.01
Nov 2018,2018-11-30,0.0,49027.53,49027.532858,0.0,38510.13,0.0,38510.13,38510.13,0.0,51386.48
Dec 2018,2018-12-31,0.0,50632.35,50632.348118,0.0,18824.07,0.0,18824.07,18824.07,0.0,50547.23
Jan 2019,2019-01-31,0.0,54254.59,54254.5874,0.0,11028.37,0.0,11028.37,11028.37,0.0,54707.01
Feb 2019,2019-02-28,0.0,51714.8,51714.804644,0.0,15936.8,0.0,15936.8,15936.8,0.0,51262.13
Mar 2019,2019-03-29,0.0,55441.36,55441.357467,0.0,8594.32,0.0,8594.32,8594.32,0.0,55912.13
Apr 2019,2019-04-30,0.0,57265.7,57265.697157,0.0,52775.85,0.0,52775.85,52775.85,0.0,56705.71
May 2019,2019-05-31,0.0,67308.01,67308.005516,0.0,32879.32,0.0,32879.32,32879.32,0.0,71843.15
Jun 2019,2019-06-28,0.0,70933.01,70933.011794,0.0,33720.93,0.0,33720.93,33720.93,0.0,71151.42
Jul 2019,2019-07-31,0.0,62724.46,62724.461552,0.0,0.0,0.0,0.0,0.0,0.0,62724.46
Aug 2019,2019-08-30,0.0,65887.87,65887.868236,0.0,43969.17,0.0,43969.17,43969.17,0.0,64318.33
Sep 2019,2019-09-30,0.0,70007.39,70007.387244,0.0,18595.54,0.0,18595.54,18595.54,0.0,72437.62
Oct 2019,2019-10-31,0.0,75613.5,75613.49993,0.0,20305.24,0.0,20305.24,20305.24,0.0,75977.36
Nov 2019,2019-11-29,0.0,74910.29,74910.28563,0.0,22631.74,0.0,22631.74,22631.74,0.0,74678.11
Dec 2019,2019-12-31,0.0,72504.75,72504.749337,0.0,17445.86,0.0,17445.86,17445.86,0.0,73148.59
Jan 2020,2020-01-31,0.0,81194.61,81194.613543,0.0,10010.37,0.0,10010.37,10010.37,0.0,81800.19
Feb 2020,2020-02-28,0.0,77477.07,77477.065973,0.0,4735.37,0.0,4735.37,4735.37,0.0,77498.05
Mar 2020,2020-03-31,0.0,40669.5,40669.49781,0.0,1795.61,0.0,1795.61,1795.61,0.0,39999.26
Apr 2020,2020-04-30,0.0,42680.29,42680.288429,0.0,612.41,0.0,612.41,612.41,0.0,42862.07
May 2020,2020-05-29,0.0,38494.6,38494.601342,0.0,0.0,0.0,0.0,0.0,0.0,38494.6
Jun 2020,2020-06-30,0.0,51611.59,51611.594635,0.0,0.0,0.0,0.0,0.0,0.0,51611.59
Jul 2020,2020-07-30,0.0,55623.85,55623.849473,0.0,31237.73,0.0,31237.73,31237.73,0.0,60306.86
Aug 2020,2020-08-31,0.0,66331.03,66331.031922,0.0,7301.3,0.0,7301.3,7301.3,0.0,67209.57
Sep 2020,2020-09-30,0.0,65874.68,65874.680847,0.0,49267.29,0.0,49267.29,49267.29,0.0,67979.85
Oct 2020,2020-10-30,0.0,66368.6,66368.597075,0.0,16141.29,0.0,16141.29,16141.29,0.0,65978.09
Nov 2020,2020-11-27,0.0,79745.11,79745.108735,0.0,4022.02,0.0,4022.02,4022.02,0.0,80603.91
Dec 2020,2020-12-31,0.0,80061.37,80061.365749,0.0,22317.84,0.0,22317.84,22317.84,0.0,80556.52
Jan 2021,2021-01-29,0.0,89720.82,89720.824021,0.0,59310.9,0.0,59310.9,59310.9,0.0,87945.44
Feb 2021,2021-02-26,0.0,95713.5,95713.499716,0.0,23133.47,0.0,23133.47,23133.47,0.0,96703.79
Mar 2021,2021-03-31,0.0,95429.91,95429.911603,0.0,29649.05,0.0,29649.05,29649.05,0.0,95978.44
Apr 2021,2021-04-30,0.0,107145.32,107145.317968,0.0,26776.38,0.0,26776.38,26776.38,0.0,111387.18
May 2021,2021-05-31,0.0,119794.46,119794.455659,0.0,67450.6,0.0,67450.6,67450.6,0.0,124362.45
Jun 2021,2021-06-30,0.0,127990.78,127990.783564,0.0,64294.29,0.0,64294.29,64294.29,0.0,134652.1
Jul 2021,2021-07-30,0.0,150969.72,150969.721313,0.0,39879.4,0.0,39879.4,39879.4,0.0,153584.15
Aug 2021,2021-08-31,0.0,152547.78,152547.780489,0.0,7928.73,0.0,7928.73,7928.73,0.0,152462.92
Sep 2021,2021-09-30,0.0,145408.17,145408.172459,0.0,26123.32,0.0,26123.32,26123.32,0.0,146401.2
Oct 2021,2021-10-29,0.0,144616.26,144616.259217,0.0,40372.33,0.0,40372.33,40372.33,0.0,143168.49
Nov 2021,2021-11-30,0.0,131570.15,131570.145968,0.0,0.0,0.0,0.0,0.0,0.0,131570.15
Dec 2021,2021-12-31,0.0,143902.43,143902.425883,0.0,0.0,0.0,0.0,0.0,0.0,143902.43
Jan 2022,2022-01-31,0.0,139681.89,139681.893011,0.0,0.0,0.0,0.0,0.0,0.0,139681.89
Feb 2022,2022-02-28,0.0,127304.88,127304.883176,0.0,36261.4,0.0,36261.4,36261.4,0.0,124044.61
Mar 2022,2022-03-31,0.0,126546.67,126546.668531,0.0,27505.53,0.0,27505.53,27505.53,0.0,130490.35
Apr 2022,2022-04-29,0.0,140053.52,140053.521492,0.0,7757.0,0.0,7757.0,7757.0,0.0,140103.91
May 2022,2022-05-31,0.0,122656.89,122656.889191,0.0,24064.84,0.0,24064.84,24064.84,0.0,121578.88
Jun 2022,2022-06-30,0.0,112279.27,112279.273552,0.0,86348.49,0.0,86348.49,86348.49,0.0,103079.14
Jul 2022,2022-07-29,0.0,112940.76,112940.757325,0.0,0.0,0.0,0.0,0.0,0.0,112940.76
Aug 2022,2022-08-30,0.0,124450.49,124450.487578,0.0,33849.56,0.0,33849.56,33849.56,0.0,127141.32
Sep 2022,2022-09-30,0.0,121947.57,121947.565928,0.0,50422.74,0.0,50422.74,50422.74,0.0,118862.27
Oct 2022,2022-10-31,0.0,116098.56,116098.557119,0.0,74072.96,0.0,74072.96,74072.96,0.0,115687.67
Nov 2022,2022-11-30,0.0,117279.68,117279.680886,0.0,82725.17,0.0,82725.17,82725.17,0.0,123774.29
Dec 2022,2022-12-30,0.0,123923.85,123923.850885,0.0,19571.57,0.0,19571.57,19571.57,0.0,124070.59
Jan 2023,2023-01-31,0.0,149146.49,149146.494945,0.0,91382.63,0.0,91382.63,91382.63,0.0,148887.74
Feb 2023,2023-02-28,0.0,148269.68,148269.682833,0.0,124607.37,0.0,124607.37,124607.37,0.0,141823.19
Mar 2023,2023-03-31,0.0,135530.12,135530.115534,0.0,105743.9,0.0,105743.9,105743.9,0.0,139813.5
Apr 2023,2023-04-28,0.0,149735.2,149735.196544,0.0,98136.85,0.0,98136.85,98136.85,0.0,159925.88
May 2023,2023-05-31,0.0,191722.98,191722.976357,0.0,135089.76,0.0,135089.76,135089.76,0.0,201311.97
Jun 2023,2023-06-30,0.0,220581.37,220581.368202,0.0,187097.88,0.0,187097.88,187097.88,0.0,234204.6
Jul 2023,2023-07-31,0.0,244876.27,244876.266441,0.0,56334.75,0.0,56334.75,56334.75,0.0,250673.6
Aug 2023,2023-08-31,0.0,278438.62,278438.621284,0.0,156050.3,0.0,156050.3,156050.3,0.0,289941.08
Sep 2023,2023-09-29,0.0,284058.76,284058.757623,0.0,174416.11,0.0,174416.11,174416.11,0.0,286930.54
Oct 2023,2023-10-31,0.0,283647.82,283647.815973,0.0,259371.22,0.0,259371.22,259371.22,0.0,299457.16
Nov 2023,2023-11-30,0.0,319336.0,319335.996135,0.0,162674.78,0.0,162674.78,162674.78,0.0,323074.27
Dec 2023,2023-12-29,0.0,335182.15,335182.146524,0.0,48384.68,0.0,48384.68,48384.68,0.0,337090.09
Jan 2024,2024-01-31,0.0,373167.99,373167.990257,0.0,195126.37,0.0,195126.37,195126.37,0.0,372363.92
Feb 2024,2024-02-29,0.0,357155.5,357155.49796,0.0,45233.71,0.0,45233.71,45233.71,0.0,355969.33
Mar 2024,2024-03-28,0.0,355529.11,355529.112214,0.0,0.0,0.0,0.0,0.0,0.0,355529.11
Apr 2024,2024-04-30,0.0,385446.31,385446.313587,0.0,175804.72,0.0,175804.72,175804.72,0.0,403301.44
May 2024,2024-05-31,0.0,450777.63,450777.634412,0.0,217363.01,0.0,217363.01,217363.01,0.0,478416.56
Jun 2024,2024-06-28,0.0,497216.21,497216.205241,0.0,120109.86,0.0,120109.86,120109.86,0.0,494771.33
Jul 2024,2024-07-31,0.0,463967.19,463967.193198,0.0,400804.61,0.0,400804.61,400804.61,0.0,478826.68
Aug 2024,2024-08-30,0.0,461280.77,461280.773064,0.0,461280.77,0.0,461280.77,461280.77,0.0,518171.69
Sep 2024,2024-09-30,0.0,513217.11,513217.107921,0.0,416551.97,0.0,416551.97,416551.97,0.0,516796.59
Oct 2024,2024-10-31,0.0,461753.09,461753.094985,0.0,98583.08,0.0,98583.08,98583.08,0.0,454285.26
Nov 2024,2024-11-29,0.0,498583.65,498583.654542,0.0,328841.92,0.0,328841.92,328841.92,0.0,521140.93
Dec 2024,2024-12-31,0.0,537925.77,537925.769202,0.0,106350.44,0.0,106350.44,106350.44,0.0,543964.3
Jan 2025,2025-01-31,0.0,473949.94,473949.937996,0.0,66225.07,0.0,66225.07,66225.07,0.0,466977.02
Feb 2025,2025-02-28,0.0,418838.9,418838.904388,0.0,325745.52,0.0,325745.52,325745.52,0.0,340877.1
Mar 2025,2025-03-31,0.0,404887.88,404887.87793,0.0,120547.6,0.0,120547.6,120547.6,0.0,423960.51
Apr 2025,2025-04-30,0.0,425662.88,425662.879561,0.0,134693.99,0.0,134693.99,134693.99,0.0,424552.89
May 2025,2025-05-30,0.0,468888.56,468888.558151,0.0,77355.31,0.0,77355.31,77355.31,0.0,471326.68
Jun 2025,2025-06-30,0.0,483280.08,483280.075633,0.0,103839.76,0.0,103839.76,103839.76,0.0,484678.02
Jul 2025,2025-07-31,0.0,469530.07,469530.06557,0.0,286550.57,0.0,286550.57,286550.57,0.0,494851.73
Aug 2025,2025-08-29,0.0,535748.72,535748.717003,0.0,286297.48,0.0,286297.48,286297.48,0.0,529682.62
Sep 2025,2025-09-30,0.0,576329.95,576329.954312,0.0,441614.11,0.0,441614.11,441614.11,0.0,535685.53
