Ticker,Quantity,Avg_Buy_Price,Invested_Amount,Current_Price,Current_Amount,Percent_of_Portfolio,Month,Date
RATNAMANI.NS,0.586923,283.97,166.67,306.1,179.66,4.169,Oct 2014,2014-10-31
ASTRAL.NS,0.929644,179.28,166.67,153.2,142.42,3.305,Oct 2014,2014-10-31
BALKRISIND.NS,2.327562,376.22,875.69,309.39,720.13,12.905,Nov 2014,2014-11-28
AJANTPHARM.NS,1.921599,455.71,875.69,629.96,1210.53,21.694,Nov 2014,2014-11-28
KKCL.NS,2.023612,350.37,709.02,379.21,767.37,13.752,Nov 2014,2014-11-28
WIPRO.NS,1.651596,100.91,166.67,109.84,181.41,3.251,Nov 2014,2014-11-28
ENGINERSIN.NS,2.54459,147.64,375.69,114.8,292.12,5.235,Nov 2014,2014-11-28
ZENSARTECH.NS,7.084635,100.08,709.02,118.11,836.77,14.996,Nov 2014,2014-11-28
ECLERX.NS,0.32381,645.5,209.02,629.25,203.76,3.652,Nov 2014,2014-11-28
TORNTPHARM.NS,0.767088,434.54,333.33,513.78,394.11,7.063,Nov 2014,2014-11-28
IGL.NS,4.238186,39.33,166.67,43.76,185.48,3.324,Nov 2014,2014-11-28
RATNAMANI.NS,1.122255,297.02,333.33,392.3,440.26,7.89,Nov 2014,2014-11-28
ASTRAL.NS,0.929644,179.28,166.67,196.18,182.38,3.268,Nov 2014,2014-11-28
KAJARIACER.NS,0.555556,300.0,166.67,298.4,165.78,2.971,Nov 2014,2014-11-28
BALKRISIND.NS,2.968256,360.41,1069.8,301.35,894.5,13.352,Dec 2014,2014-12-31
AJANTPHARM.NS,2.223678,481.1,1069.8,620.57,1379.96,20.598,Dec 2014,2014-12-31
KKCL.NS,2.023612,350.37,709.02,389.07,787.33,11.752,Dec 2014,2014-12-31
WIPRO.NS,1.651596,100.91,166.67,104.1,171.93,2.566,Dec 2014,2014-12-31
ENGINERSIN.NS,2.54459,147.64,375.69,115.18,293.07,4.374,Dec 2014,2014-12-31
ZENSARTECH.NS,8.71244,103.66,903.14,120.88,1053.16,15.72,Dec 2014,2014-12-31
ECLERX.NS,0.32381,645.5,209.02,653.6,211.64,3.159,Dec 2014,2014-12-31
TORNTPHARM.NS,1.115919,472.66,527.45,565.17,630.69,9.414,Dec 2014,2014-12-31
IGL.NS,4.238186,39.33,166.67,45.36,192.24,2.869,Dec 2014,2014-12-31
RATNAMANI.NS,1.618208,325.95,527.45,462.53,748.47,11.172,Dec 2014,2014-12-31
ASTRAL.NS,1.900101,189.88,360.78,177.12,336.55,5.023,Dec 2014,2014-12-31
BALKRISIND.NS,3.622209,350.0,1267.77,319.03,1155.59,14.514,Jan 2015,2015-01-30
AJANTPHARM.NS,2.538506,499.42,1267.77,681.27,1729.4,21.721,Jan 2015,2015-01-30
KKCL.NS,2.023612,350.37,709.02,383.74,776.54,9.753,Jan 2015,2015-01-30
ENGINERSIN.NS,2.54459,147.64,375.69,108.25,275.45,3.46,Jan 2015,2015-01-30
ZENSARTECH.NS,8.71244,103.66,903.14,130.48,1136.8,14.278,Jan 2015,2015-01-30
ECLERX.NS,0.32381,645.5,209.02,641.03,207.57,2.607,Jan 2015,2015-01-30
TORNTPHARM.NS,1.461571,496.33,725.42,549.85,803.64,10.094,Jan 2015,2015-01-30
IGL.NS,8.623437,42.28,364.64,46.46,400.64,5.032,Jan 2015,2015-01-30
RATNAMANI.NS,2.046194,354.52,725.42,467.03,955.64,12.003,Jan 2015,2015-01-30
ASTRAL.NS,3.030612,184.37,558.75,171.77,520.55,6.538,Jan 2015,2015-01-30
BALKRISIND.NS,4.285586,344.96,1478.33,295.82,1267.78,13.863,Feb 2015,2015-02-27
AJANTPHARM.NS,2.849428,518.82,1478.33,726.97,2071.46,22.651,Feb 2015,2015-02-27
KKCL.NS,2.023612,350.37,709.02,360.13,728.76,7.969,Feb 2015,2015-02-27
ZENSARTECH.NS,8.71244,103.66,903.14,144.37,1257.81,13.754,Feb 2015,2015-02-27
ECLERX.NS,0.32381,645.5,209.02,643.23,208.28,2.277,Feb 2015,2015-02-27
TORNTPHARM.NS,1.832734,510.7,935.98,521.58,955.91,10.453,Feb 2015,2015-02-27
IGL.NS,13.160897,43.71,575.2,43.94,578.29,6.323,Feb 2015,2015-02-27
RATNAMANI.NS,2.472028,378.63,935.98,496.17,1226.54,13.412,Feb 2015,2015-02-27
ASTRAL.NS,4.244708,181.24,769.32,200.34,850.39,9.299,Feb 2015,2015-02-27
BALKRISIND.NS,4.285586,344.96,1478.33,324.52,1390.78,13.122,Mar 2015,2015-03-31
AJANTPHARM.NS,3.180093,546.21,1737.01,819.33,2605.56,24.584,Mar 2015,2015-03-31
KKCL.NS,2.722047,355.5,967.69,425.16,1157.31,10.919,Mar 2015,2015-03-31
ZENSARTECH.NS,10.50529,110.59,1161.81,128.62,1351.19,12.749,Mar 2015,2015-03-31
ECLERX.NS,0.32381,645.5,209.02,792.78,256.71,2.422,Mar 2015,2015-03-31
TORNTPHARM.NS,2.321417,514.62,1194.65,579.3,1344.8,12.688,Mar 2015,2015-03-31
RATNAMANI.NS,2.997393,398.56,1194.65,458.13,1373.21,12.957,Mar 2015,2015-03-31
ASTRAL.NS,5.55262,185.14,1027.99,201.53,1119.03,10.558,Mar 2015,2015-03-31
BALKRISIND.NS,1.252042,310.51,388.77,388.02,485.82,4.013,Apr 2015,2015-04-30
AJANTPHARM.NS,3.180093,546.21,1737.01,842.0,2677.64,22.117,Apr 2015,2015-04-30
KKCL.NS,2.722047,355.5,967.69,445.08,1211.53,10.007,Apr 2015,2015-04-30
ZENSARTECH.NS,13.176632,115.71,1524.66,139.71,1840.91,15.206,Apr 2015,2015-04-30
ECLERX.NS,0.32381,645.5,209.02,797.3,258.17,2.132,Apr 2015,2015-04-30
TORNTPHARM.NS,2.928441,531.85,1557.5,600.92,1759.77,14.535,Apr 2015,2015-04-30
RATNAMANI.NS,3.782326,411.78,1557.5,450.3,1703.18,14.068,Apr 2015,2015-04-30
ASTRAL.NS,5.55262,185.14,1027.99,198.54,1102.42,9.106,Apr 2015,2015-04-30
ATUL.NS,0.314686,1153.05,362.85,1158.05,364.42,3.01,Apr 2015,2015-04-30
ZYDUSWELL.NS,1.776753,204.22,362.85,195.71,347.73,2.872,Apr 2015,2015-04-30
BERGEPAINT.NS,2.833304,128.07,362.85,125.39,355.26,2.934,Apr 2015,2015-04-30
AJANTPHARM.NS,2.46784,576.39,1422.43,1053.1,2598.88,19.327,May 2015,2015-05-29
KKCL.NS,3.593903,371.6,1335.48,399.12,1434.4,10.667,May 2015,2015-05-29
ZENSARTECH.NS,15.841603,119.46,1892.45,154.82,2452.6,18.239,May 2015,2015-05-29
ECLERX.NS,0.32381,645.5,209.02,790.0,255.81,1.902,May 2015,2015-05-29
TORNTPHARM.NS,3.556288,541.38,1925.3,602.38,2142.22,15.931,May 2015,2015-05-29
RATNAMANI.NS,4.583559,420.04,1925.3,392.97,1801.19,13.395,May 2015,2015-05-29
ASTRAL.NS,5.55262,185.14,1027.99,173.3,962.24,7.156,May 2015,2015-05-29
ATUL.NS,0.314686,1153.05,362.85,1171.3,368.59,2.741,May 2015,2015-05-29
ZYDUSWELL.NS,3.598952,203.01,730.64,198.89,715.8,5.323,May 2015,2015-05-29
BERGEPAINT.NS,2.833304,128.07,362.85,126.58,358.63,2.667,May 2015,2015-05-29
VINATIORGA.NS,1.230179,298.98,367.79,289.75,356.44,2.651,May 2015,2015-05-29
AJANTPHARM.NS,1.706796,634.96,1083.75,1046.0,1785.31,12.807,Jun 2015,2015-06-30
KKCL.NS,3.593903,371.6,1335.48,423.36,1521.51,10.914,Jun 2015,2015-06-30
ZENSARTECH.NS,18.221484,123.73,2254.48,131.59,2397.77,17.2,Jun 2015,2015-06-30
ECLERX.NS,0.32381,645.5,209.02,744.03,240.92,1.728,Jun 2015,2015-06-30
TORNTPHARM.NS,4.148489,551.36,2287.32,650.72,2699.53,19.365,Jun 2015,2015-06-30
RATNAMANI.NS,5.519434,414.41,2287.32,366.27,2021.58,14.501,Jun 2015,2015-06-30
ASTRAL.NS,5.55262,185.14,1027.99,174.85,970.86,6.964,Jun 2015,2015-06-30
ZYDUSWELL.NS,5.430426,201.21,1092.67,179.36,974.0,6.987,Jun 2015,2015-06-30
BERGEPAINT.NS,5.737129,126.35,724.88,116.28,667.11,4.785,Jun 2015,2015-06-30
VINATIORGA.NS,2.52348,289.21,729.82,262.3,661.91,4.748,Jun 2015,2015-06-30
AJANTPHARM.NS,1.706796,634.96,1083.75,1042.6,1779.51,11.464,Jul 2015,2015-07-31
KKCL.NS,3.593903,371.6,1335.48,437.67,1572.94,10.133,Jul 2015,2015-07-31
ZENSARTECH.NS,18.221484,123.73,2254.48,191.06,3481.4,22.427,Jul 2015,2015-07-31
ECLERX.NS,0.32381,645.5,209.02,742.5,240.43,1.549,Jul 2015,2015-07-31
TORNTPHARM.NS,4.473861,559.37,2502.54,720.83,3224.87,20.775,Jul 2015,2015-07-31
RATNAMANI.NS,6.088391,411.03,2502.54,379.93,2313.18,14.902,Jul 2015,2015-07-31
ZYDUSWELL.NS,5.430426,201.21,1092.67,177.71,965.04,6.217,Jul 2015,2015-07-31
BERGEPAINT.NS,2.941924,124.72,366.91,129.7,381.57,2.458,Jul 2015,2015-07-31
VINATIORGA.NS,3.336618,283.23,945.04,275.85,920.41,5.929,Jul 2015,2015-07-31
BAJFINANCE.NS,3.914323,54.98,215.22,55.11,215.73,1.39,Jul 2015,2015-07-31
JUBLFOOD.NS,1.15702,186.01,215.22,183.21,211.98,1.366,Jul 2015,2015-07-31
HINDUNILVR.NS,0.234365,918.3,215.22,921.65,216.0,1.391,Jul 2015,2015-07-31
AJANTPHARM.NS,1.706796,634.96,1083.75,999.87,1706.57,11.169,Aug 2015,2015-08-31
KKCL.NS,4.077538,379.88,1548.96,442.2,1803.09,11.801,Aug 2015,2015-08-31
ZENSARTECH.NS,19.311458,127.8,2467.95,167.29,3230.61,21.144,Aug 2015,2015-08-31
TORNTPHARM.NS,3.679921,585.41,2154.26,803.5,2956.82,19.352,Aug 2015,2015-08-31
RATNAMANI.NS,6.088391,411.03,2502.54,399.67,2433.33,15.926,Aug 2015,2015-08-31
ZYDUSWELL.NS,6.615653,197.43,1306.14,174.52,1154.56,7.556,Aug 2015,2015-08-31
VINATIORGA.NS,3.336618,283.23,945.04,244.55,815.97,5.34,Aug 2015,2015-08-31
BAJFINANCE.NS,7.671066,55.88,428.69,50.21,385.18,2.521,Aug 2015,2015-08-31
JUBLFOOD.NS,2.29426,186.85,428.69,166.72,382.5,2.503,Aug 2015,2015-08-31
HINDUNILVR.NS,0.234365,918.3,215.22,860.9,201.76,1.321,Aug 2015,2015-08-31
IGL.NS,4.369934,48.85,213.47,47.75,208.66,1.366,Aug 2015,2015-08-31
AJANTPHARM.NS,1.706796,634.96,1083.75,986.5,1683.75,11.349,Sep 2015,2015-09-30
KKCL.NS,4.077538,379.88,1548.96,429.97,1753.22,11.817,Sep 2015,2015-09-30
ZENSARTECH.NS,20.577678,129.93,2673.72,161.59,3325.15,22.413,Sep 2015,2015-09-30
TORNTPHARM.NS,2.036199,608.19,1238.4,751.12,1529.44,10.309,Sep 2015,2015-09-30
RATNAMANI.NS,6.614307,409.46,2708.31,410.33,2714.07,18.294,Sep 2015,2015-09-30
ZYDUSWELL.NS,7.811593,193.55,1511.91,162.59,1270.09,8.561,Sep 2015,2015-09-30
VINATIORGA.NS,3.336618,283.23,945.04,227.65,759.58,5.12,Sep 2015,2015-09-30
BAJFINANCE.NS,11.840698,53.58,634.46,51.31,607.58,4.095,Sep 2015,2015-09-30
JUBLFOOD.NS,2.29426,186.85,428.69,160.13,367.39,2.476,Sep 2015,2015-09-30
HINDUNILVR.NS,0.234365,918.3,215.22,814.75,190.95,1.287,Sep 2015,2015-09-30
IGL.NS,8.693359,48.23,419.24,47.74,415.06,2.798,Sep 2015,2015-09-30
INFY.NS,0.377913,544.5,205.77,580.97,219.56,1.48,Sep 2015,2015-09-30
AJANTPHARM.NS,1.706796,634.96,1083.75,1032.93,1763.01,11.23,Oct 2015,2015-10-30
KKCL.NS,4.077538,379.88,1548.96,420.5,1714.6,10.921,Oct 2015,2015-10-30
ZENSARTECH.NS,21.895019,132.06,2891.41,192.64,4217.86,26.866,Oct 2015,2015-10-30
TORNTPHARM.NS,0.341174,659.13,224.88,770.58,262.9,1.675,Oct 2015,2015-10-30
RATNAMANI.NS,7.132371,410.24,2926.0,427.77,3050.99,19.434,Oct 2015,2015-10-30
ZYDUSWELL.NS,9.150075,189.03,1729.6,170.95,1564.21,9.963,Oct 2015,2015-10-30
VINATIORGA.NS,3.336618,283.23,945.04,214.75,716.54,4.564,Oct 2015,2015-10-30
BAJFINANCE.NS,16.102833,52.92,852.15,52.22,840.95,5.357,Oct 2015,2015-10-30
JUBLFOOD.NS,3.621926,178.46,646.38,146.46,530.47,3.379,Oct 2015,2015-10-30
HINDUNILVR.NS,0.234365,918.3,215.22,800.65,187.64,1.195,Oct 2015,2015-10-30
IGL.NS,8.693359,48.23,419.24,48.9,425.11,2.708,Oct 2015,2015-10-30
INFY.NS,0.749066,565.32,423.46,567.72,425.26,2.709,Oct 2015,2015-10-30
AJANTPHARM.NS,1.706796,634.96,1083.75,884.03,1508.86,9.747,Nov 2015,2015-11-30
KKCL.NS,0.732515,434.75,318.46,385.0,282.02,1.822,Nov 2015,2015-11-30
ZENSARTECH.NS,22.982955,135.15,3106.05,218.2,5014.88,32.396,Nov 2015,2015-11-30
TORNTPHARM.NS,0.341174,659.13,224.88,718.5,245.13,1.584,Nov 2015,2015-11-30
RATNAMANI.NS,7.638635,411.15,3140.64,378.67,2892.5,18.686,Nov 2015,2015-11-30
ZYDUSWELL.NS,10.424956,186.5,1944.24,167.0,1740.97,11.247,Nov 2015,2015-11-30
VINATIORGA.NS,3.336618,283.23,945.04,196.25,654.81,4.23,Nov 2015,2015-11-30
BAJFINANCE.NS,20.212171,52.78,1066.79,55.41,1119.96,7.235,Nov 2015,2015-11-30
JUBLFOOD.NS,3.621926,178.46,646.38,154.13,558.27,3.606,Nov 2015,2015-11-30
HINDUNILVR.NS,0.234365,918.3,215.22,812.0,190.3,1.229,Nov 2015,2015-11-30
IGL.NS,8.693359,48.23,419.24,48.4,420.72,2.718,Nov 2015,2015-11-30
INFY.NS,0.749066,565.32,423.46,543.95,407.45,2.632,Nov 2015,2015-11-30
ECLERX.NS,0.236673,906.9,214.64,913.0,216.08,1.396,Nov 2015,2015-11-30
KAJARIACER.NS,0.481496,445.77,214.64,473.45,227.96,1.473,Nov 2015,2015-11-30
AJANTPHARM.NS,0.48202,749.29,361.17,887.83,427.95,2.709,Dec 2015,2015-12-31
KKCL.NS,0.732515,434.75,318.46,440.78,322.88,2.044,Dec 2015,2015-12-31
ZENSARTECH.NS,24.02112,138.41,3324.68,217.89,5233.96,33.129,Dec 2015,2015-12-31
TORNTPHARM.NS,0.638899,694.17,443.5,725.83,463.73,2.935,Dec 2015,2015-12-31
RATNAMANI.NS,7.638635,411.15,3140.64,363.4,2775.88,17.57,Dec 2015,2015-12-31
ZYDUSWELL.NS,11.730271,184.38,2162.87,172.78,2026.76,12.829,Dec 2015,2015-12-31
VINATIORGA.NS,3.336618,283.23,945.04,234.15,781.27,4.945,Dec 2015,2015-12-31
BAJFINANCE.NS,24.113581,53.31,1285.42,60.1,1449.21,9.173,Dec 2015,2015-12-31
JUBLFOOD.NS,3.621926,178.46,646.38,148.38,537.44,3.402,Dec 2015,2015-12-31
HINDUNILVR.NS,0.234365,918.3,215.22,862.75,202.2,1.28,Dec 2015,2015-12-31
IGL.NS,13.246195,48.16,637.87,52.9,700.72,4.435,Dec 2015,2015-12-31
INFY.NS,0.749066,565.32,423.46,552.7,414.01,2.621,Dec 2015,2015-12-31
KAJARIACER.NS,0.942225,459.83,433.27,491.25,462.87,2.93,Dec 2015,2015-12-31
ZENSARTECH.NS,24.902085,141.2,3516.13,180.87,4504.04,31.79,Jan 2016,2016-01-29
TORNTPHARM.NS,0.897809,707.23,634.96,699.42,627.95,4.432,Jan 2016,2016-01-29
RATNAMANI.NS,7.638635,411.15,3140.64,332.07,2536.54,17.903,Jan 2016,2016-01-29
ZYDUSWELL.NS,11.730271,184.38,2162.87,149.82,1757.43,12.404,Jan 2016,2016-01-29
VINATIORGA.NS,3.336618,283.23,945.04,207.2,691.35,4.88,Jan 2016,2016-01-29
BAJFINANCE.NS,27.254261,54.19,1476.87,59.28,1615.74,11.404,Jan 2016,2016-01-29
JUBLFOOD.NS,3.621926,178.46,646.38,127.21,460.76,3.252,Jan 2016,2016-01-29
HINDUNILVR.NS,0.234365,918.3,215.22,816.9,191.45,1.351,Jan 2016,2016-01-29
IGL.NS,16.879388,49.13,829.32,55.99,944.99,6.67,Jan 2016,2016-01-29
KAJARIACER.NS,1.332026,469.0,624.72,487.23,649.0,4.581,Jan 2016,2016-01-29
ECLERX.NS,0.200886,953.03,191.45,939.9,188.81,1.333,Jan 2016,2016-01-29
ZENSARTECH.NS,25.896747,142.67,3694.63,168.59,4365.93,34.185,Feb 2016,2016-02-29
TORNTPHARM.NS,1.153561,705.17,813.46,630.5,727.32,5.695,Feb 2016,2016-02-29
RATNAMANI.NS,7.638635,411.15,3140.64,283.33,2164.28,16.946,Feb 2016,2016-02-29
ZYDUSWELL.NS,3.434916,166.61,572.28,129.11,443.48,3.472,Feb 2016,2016-02-29
VINATIORGA.NS,3.336618,283.23,945.04,187.62,626.03,4.902,Feb 2016,2016-02-29
BAJFINANCE.NS,30.227736,54.76,1655.37,59.32,1793.12,14.04,Feb 2016,2016-02-29
JUBLFOOD.NS,3.621926,178.46,646.38,99.49,360.33,2.821,Feb 2016,2016-02-29
HINDUNILVR.NS,0.234365,918.3,215.22,830.4,194.62,1.524,Feb 2016,2016-02-29
IGL.NS,20.044882,50.28,1007.83,50.83,1018.98,7.979,Feb 2016,2016-02-29
KAJARIACER.NS,1.699977,472.49,803.22,432.52,735.28,5.757,Feb 2016,2016-02-29
ECLERX.NS,0.200886,953.03,191.45,881.9,177.16,1.387,Feb 2016,2016-02-29
INFY.NS,0.304261,586.67,178.5,542.03,164.92,1.291,Feb 2016,2016-02-29
ZENSARTECH.NS,26.550954,143.39,3807.2,186.67,4956.27,34.79,Mar 2016,2016-03-31
TORNTPHARM.NS,1.328433,697.08,926.03,670.12,890.22,6.249,Mar 2016,2016-03-31
RATNAMANI.NS,7.638635,411.15,3140.64,309.17,2361.61,16.577,Mar 2016,2016-03-31
VINATIORGA.NS,3.336618,283.23,945.04,194.52,649.06,4.556,Mar 2016,2016-03-31
BAJFINANCE.NS,32.040784,55.18,1767.94,69.24,2218.55,15.573,Mar 2016,2016-03-31
JUBLFOOD.NS,3.621926,178.46,646.38,127.68,462.47,3.246,Mar 2016,2016-03-31
HINDUNILVR.NS,0.234365,918.3,215.22,869.5,203.78,1.43,Mar 2016,2016-03-31
IGL.NS,22.159855,50.56,1120.39,56.96,1262.23,8.86,Mar 2016,2016-03-31
KAJARIACER.NS,1.956312,468.12,915.79,478.92,936.93,6.577,Mar 2016,2016-03-31
INFY.NS,0.304261,586.67,178.5,609.15,185.34,1.301,Mar 2016,2016-03-31
BAJAJ-AUTO.NS,0.049849,2258.2,112.57,2405.95,119.93,0.842,Mar 2016,2016-03-31
ZENSARTECH.NS,27.631656,145.22,4012.68,195.42,5399.78,36.427,Apr 2016,2016-04-29
TORNTPHARM.NS,1.328433,697.08,926.03,715.12,950.0,6.409,Apr 2016,2016-04-29
RATNAMANI.NS,7.638635,411.15,3140.64,324.73,2480.52,16.734,Apr 2016,2016-04-29
VINATIORGA.NS,3.336618,283.23,945.04,227.77,760.0,5.127,Apr 2016,2016-04-29
BAJFINANCE.NS,35.028565,56.34,1973.43,68.29,2392.14,16.138,Apr 2016,2016-04-29
JUBLFOOD.NS,3.621926,178.46,646.38,115.69,419.04,2.827,Apr 2016,2016-04-29
HINDUNILVR.NS,0.234365,918.3,215.22,867.9,203.41,1.372,Apr 2016,2016-04-29
IGL.NS,0.654395,53.22,34.83,57.33,37.52,0.253,Apr 2016,2016-04-29
KAJARIACER.NS,2.38712,469.72,1121.27,524.88,1252.94,8.452,Apr 2016,2016-04-29
INFY.NS,0.645187,595.16,383.99,604.05,389.73,2.629,Apr 2016,2016-04-29
BAJAJ-AUTO.NS,0.134765,2360.06,318.05,2491.95,335.83,2.266,Apr 2016,2016-04-29
TVSSRICHAK.NS,0.088261,2328.15,205.48,2294.15,202.48,1.366,Apr 2016,2016-04-29
ZENSARTECH.NS,27.631656,145.22,4012.68,189.78,5243.94,35.038,May 2016,2016-05-31
TORNTPHARM.NS,1.328433,697.08,926.03,670.88,891.21,5.955,May 2016,2016-05-31
RATNAMANI.NS,7.638635,411.15,3140.64,330.0,2520.75,16.843,May 2016,2016-05-31
VINATIORGA.NS,3.336618,283.23,945.04,233.25,778.27,5.2,May 2016,2016-05-31
BAJFINANCE.NS,35.028565,56.34,1973.43,75.89,2658.25,17.762,May 2016,2016-05-31
JUBLFOOD.NS,3.621926,178.46,646.38,103.36,374.38,2.501,May 2016,2016-05-31
HINDUNILVR.NS,0.234365,918.3,215.22,848.2,198.79,1.328,May 2016,2016-05-31
IGL.NS,0.654395,53.22,34.83,55.85,36.55,0.244,May 2016,2016-05-31
KAJARIACER.NS,2.38712,469.72,1121.27,545.12,1301.28,8.695,May 2016,2016-05-31
INFY.NS,0.645187,595.16,383.99,624.33,402.81,2.691,May 2016,2016-05-31
BAJAJ-AUTO.NS,0.134765,2360.06,318.05,2618.35,352.86,2.358,May 2016,2016-05-31
TVSSRICHAK.NS,0.088261,2328.15,205.48,2347.85,207.22,1.385,May 2016,2016-05-31
ZENSARTECH.NS,27.667687,145.28,4019.53,194.2,5373.06,34.463,Jun 2016,2016-06-30
TORNTPHARM.NS,1.328433,697.08,926.03,686.42,911.87,5.849,Jun 2016,2016-06-30
RATNAMANI.NS,7.638635,411.15,3140.64,332.73,2541.63,16.302,Jun 2016,2016-06-30
VINATIORGA.NS,3.336618,283.23,945.04,274.1,914.57,5.866,Jun 2016,2016-06-30
BAJFINANCE.NS,35.118124,56.39,1980.27,79.97,2808.29,18.013,Jun 2016,2016-06-30
JUBLFOOD.NS,3.621926,178.46,646.38,113.6,411.43,2.639,Jun 2016,2016-06-30
HINDUNILVR.NS,0.234365,918.3,215.22,898.55,210.59,1.351,Jun 2016,2016-06-30
KAJARIACER.NS,2.399508,470.15,1128.12,603.0,1446.9,9.281,Jun 2016,2016-06-30
INFY.NS,0.656067,595.72,390.83,585.4,384.06,2.463,Jun 2016,2016-06-30
BAJAJ-AUTO.NS,0.134765,2360.06,318.05,2689.95,362.51,2.325,Jun 2016,2016-06-30
TVSSRICHAK.NS,0.091173,2328.85,212.33,2397.6,218.6,1.402,Jun 2016,2016-06-30
VGUARD.NS,0.070715,96.79,6.84,100.54,7.11,0.046,Jun 2016,2016-06-30
ZENSARTECH.NS,28.043846,145.96,4093.41,210.33,5898.46,34.364,Jul 2016,2016-07-29
TORNTPHARM.NS,1.328433,697.08,926.03,720.22,956.77,5.574,Jul 2016,2016-07-29
RATNAMANI.NS,7.638635,411.15,3140.64,347.47,2654.17,15.463,Jul 2016,2016-07-29
VINATIORGA.NS,3.336618,283.23,945.04,273.95,914.07,5.325,Jul 2016,2016-07-29
BAJFINANCE.NS,36.022733,57.02,2054.15,103.73,3736.51,21.768,Jul 2016,2016-07-29
HINDUNILVR.NS,0.234365,918.3,215.22,922.55,216.21,1.26,Jul 2016,2016-07-29
KAJARIACER.NS,2.522633,476.49,1202.0,634.92,1601.68,9.331,Jul 2016,2016-07-29
INFY.NS,0.656067,595.72,390.83,536.92,352.26,2.052,Jul 2016,2016-07-29
BAJAJ-AUTO.NS,0.134765,2360.06,318.05,2700.8,363.97,2.12,Jul 2016,2016-07-29
TVSSRICHAK.NS,0.091173,2328.85,212.33,2347.25,214.01,1.247,Jul 2016,2016-07-29
VGUARD.NS,0.811856,99.43,80.73,113.72,92.32,0.538,Jul 2016,2016-07-29
AVANTIFEED.NS,0.427677,172.75,73.88,202.43,86.58,0.504,Jul 2016,2016-07-29
IGL.NS,1.200053,61.56,73.88,64.83,77.81,0.453,Jul 2016,2016-07-29
ZENSARTECH.NS,28.043846,145.96,4093.41,215.33,6038.68,33.606,Aug 2016,2016-08-31
TORNTPHARM.NS,1.328433,697.08,926.03,815.97,1083.97,6.032,Aug 2016,2016-08-31
RATNAMANI.NS,7.638635,411.15,3140.64,368.53,2815.09,15.666,Aug 2016,2016-08-31
