Month,Ticker,Invested_Amount,Current_Amount,Portfolio_Total,Weight_Pct
Dec 2019,BAJFINANCE.NS,8234.71,25963.32,41532.06,62.514
Jan 2020,BAJFINANCE.NS,8742.86,27291.72,43727.090000000004,62.414
Feb 2020,BAJFINANCE.NS,8823.95,27999.59,43013.21,65.095
Mar 2020,BAJFINANCE.NS,8823.95,13892.42,25042.8,55.475
Apr 2020,BAJFINANCE.NS,8823.95,14533.82,27928.69,52.039
May 2020,BAJFINANCE.NS,8823.95,12248.82,25440.04,48.148
Jun 2020,BAJFINANCE.NS,8823.95,17749.55,31603.12,56.164
Jul 2020,BAJFINANCE.NS,8823.95,20177.81,35495.54,56.846
Aug 2020,BAJFINANCE.NS,8823.95,21867.5,38596.81,56.656
Sep 2020,BAJFINANCE.NS,8823.95,20555.87,38101.17,53.951
Oct 2020,BAJFINANCE.NS,8823.95,20746.47,38032.520000000004,54.549
Nov 2020,BAJFINANCE.NS,8823.95,30776.76,49767.67,61.841
Dec 2020,BAJFINANCE.NS,8823.95,33199.37,53433.44,62.132
Jan 2021,BAJFINANCE.NS,8823.95,29684.26,50218.99,59.11
Feb 2021,BAJFINANCE.NS,8823.95,33009.4,54161.16,60.947
Mar 2021,BAJFINANCE.NS,8823.95,32288.07,54102.58,59.679
Apr 2021,BAJFINANCE.NS,8823.95,34181.84,58293.719999999994,58.637
May 2021,BAJFINANCE.NS,9221.55,35688.72,61797.840000000004,57.751
Jun 2021,BAJFINANCE.NS,9790.39,38740.08,66507.81,58.249
Jul 2021,BAJFINANCE.NS,9293.76,34471.95,69931.67,49.294
Aug 2021,BAJFINANCE.NS,8933.98,36277.46,77569.20999999999,46.768
Sep 2021,BAJFINANCE.NS,8933.98,36969.79,78952.82,46.825
Oct 2021,BAJFINANCE.NS,8551.75,30428.17,78105.84,38.958
Nov 2021,BAJFINANCE.NS,7944.51,21847.3,84597.62,25.825
Dec 2021,ASAL.NS,5889.04,44075.88,119958.68,36.743
Jan 2022,ASAL.NS,7349.36,32846.5,104267.45,31.502
Feb 2022,ASAL.NS,8038.51,18126.36,83670.89,21.664
Mar 2022,ASAL.NS,8057.85,41317.19,109468.87000000001,37.743
Apr 2022,ASAL.NS,8305.93,38822.59,106867.29999999999,36.328
May 2022,ASAL.NS,8305.93,30533.94,92635.75,32.961
Jun 2022,ASAL.NS,8305.93,32855.9,89723.07,36.619
Jul 2022,ASAL.NS,9618.71,33467.6,94453.70999999999,35.433
Aug 2022,ASAL.NS,10899.87,32296.72,91912.90000000001,35.138
Sep 2022,ASAL.NS,11843.27,31978.54,90405.7,35.372
Oct 2022,ASAL.NS,11843.27,29233.58,87777.27,33.304
Nov 2022,ASAL.NS,12009.4,30956.13,90219.75,34.312
Dec 2022,ASAL.NS,12645.01,29609.84,85567.28,34.604
Jan 2023,ASAL.NS,12645.01,28248.7,85247.26,33.137
Feb 2023,ASAL.NS,12645.01,23620.02,78992.45,29.902
Mar 2023,ASAL.NS,12645.01,23676.57,78107.99,30.313
Apr 2023,ASAL.NS,12645.01,27824.61,86177.33,32.288
May 2023,ASAL.NS,12645.01,25582.97,89240.72,28.667
Jun 2023,ASAL.NS,12645.01,30336.86,96648.4,31.389
Jul 2023,ASAL.NS,12390.85,31790.95,101784.76,31.234
Aug 2023,ASAL.NS,10936.75,23362.22,103964.45999999999,22.471
Sep 2023,ASAL.NS,9657.31,14889.55,107348.54,13.87
Oct 2023,FACT.NS,7519.46,12788.3,107200.64,11.929
Nov 2023,ECLERX.NS,9032.87,16844.36,120507.77,13.978
Dec 2023,FACT.NS,10944.52,17373.83,128131.37,13.559
Jan 2024,FACT.NS,12823.18,20569.95,135948.59,15.131
Feb 2024,SONATSOFTW.NS,8461.17,22838.91,133413.81,17.119
Mar 2024,SONATSOFTW.NS,8461.17,20343.65,118165.5,17.216
Apr 2024,FACT.NS,18070.74,22143.82,126523.73,17.502
May 2024,FACT.NS,19761.17,22477.36,122116.41,18.407
Jun 2024,FACT.NS,21377.62,35158.3,142002.48,24.759
Jul 2024,FACT.NS,23455.14,38703.22,149947.46,25.811
Aug 2024,FACT.NS,25573.03,39005.18,153507.51,25.409
Sep 2024,FACT.NS,27739.18,40446.01,155720.09,25.974
Oct 2024,FACT.NS,27739.18,36147.35,147398.2,24.524
Nov 2024,FACT.NS,27739.18,42088.69,156413.11000000002,26.909
Dec 2024,FACT.NS,27739.18,41157.21,153241.22999999998,26.858
Jan 2025,FACT.NS,27739.18,38641.79,136390.93,28.332
Feb 2025,FACT.NS,27739.18,29022.78,114889.02,25.262
Mar 2025,GODFRYPHLP.NS,18307.03,32916.89,124959.08,26.342
Apr 2025,GODFRYPHLP.NS,20202.35,41630.24,137096.56,30.366
May 2025,GODFRYPHLP.NS,21467.36,45995.07,158092.63,29.094
Jun 2025,GODFRYPHLP.NS,21952.28,47962.85,165416.96,28.995
Jul 2025,GODFRYPHLP.NS,21952.28,48678.83,165309.32,29.447
Aug 2025,GODFRYPHLP.NS,21952.28,58793.43,170256.53,34.532
Sep 2025,GODFRYPHLP.NS,21952.28,54243.73,171928.79,31.55
