Month,Date,Stock,Liquidated_Qty,Liquidated_Amount,Reason,Remaining_Qty,Portfolio_Value_After
Aug 2014,2014-08-28,ATUL.NS,0.187319,254.12,Not in good list (full),0.0,793.07
Dec 2014,2014-12-31,KAJARIACER.NS,0.555556,164.69,Not in good list (full),0.0,5523.8
Jan 2015,2015-01-30,WIPRO.NS,1.651596,187.83,Not in good list (full),0.0,6750.86
Feb 2015,2015-02-27,ENGINERSIN.NS,2.54459,263.37,Not in good list (full),0.0,7875.46
Mar 2015,2015-03-31,IGL.NS,13.160897,552.03,Not in good list (full),0.0,9012.74
Apr 2015,2015-04-30,BALKRISIND.NS,3.033544,1177.09,Not in good list (partial to meet limit),1.252042,9948.0
May 2015,2015-05-29,BALKRISIND.NS,1.252042,456.68,Not in good list (full within limit),0.0,11274.31
May 2015,2015-05-29,AJANTPHARM.NS,0.712253,750.07,Not in good list (partial to meet limit),2.46784,11274.31
Jun 2015,2015-06-30,ATUL.NS,0.314686,376.11,Not in good list (full within limit),0.0,11893.81
Jun 2015,2015-06-30,AJANTPHARM.NS,0.761044,796.05,Not in good list (partial to meet limit),1.706796,11893.81
Jul 2015,2015-07-31,ASTRAL.NS,5.55262,928.76,Not in good list (full within limit),0.0,14204.34
Jul 2015,2015-07-31,BERGEPAINT.NS,2.795205,362.54,Not in good list (partial to meet limit),2.941924,14204.34
Aug 2015,2015-08-31,BERGEPAINT.NS,2.941924,372.12,Not in good list (full within limit),0.0,14089.1
Aug 2015,2015-08-31,ECLERX.NS,0.32381,270.78,Not in good list (full within limit),0.0,14089.1
Aug 2015,2015-08-31,TORNTPHARM.NS,0.79394,637.93,Not in good list (partial to meet limit),3.679921,14089.1
Sep 2015,2015-09-30,TORNTPHARM.NS,1.643722,1234.64,Not in good list (partial to meet limit),2.036199,13581.04
Oct 2015,2015-10-30,TORNTPHARM.NS,1.695025,1306.14,Not in good list (partial to meet limit),0.341174,14367.58
Nov 2015,2015-11-30,KKCL.NS,3.345023,1287.83,Not in good list (partial to meet limit),0.732515,14166.17
Dec 2015,2015-12-31,ECLERX.NS,0.236673,224.37,Not in good list (full within limit),0.0,14429.39
Dec 2015,2015-12-31,AJANTPHARM.NS,1.224776,1087.4,Not in good list (partial to meet limit),0.48202,14429.39
Jan 2016,2016-01-29,AJANTPHARM.NS,0.48202,409.38,Not in good list (full),0.0,13059.3
Jan 2016,2016-01-29,KKCL.NS,0.732515,303.03,Not in good list (full),0.0,13059.3
Jan 2016,2016-01-29,INFY.NS,0.749066,436.29,Not in good list (full),0.0,13059.3
Feb 2016,2016-02-29,ZYDUSWELL.NS,8.295355,1071.01,Not in good list (partial to meet limit),3.434916,11781.15
Mar 2016,2016-03-31,ZYDUSWELL.NS,3.434916,501.43,Not in good list (full),0.0,13518.36
Mar 2016,2016-03-31,ECLERX.NS,0.200886,173.99,Not in good list (full),0.0,13518.36
Apr 2016,2016-04-29,IGL.NS,21.505459,1232.91,Not in good list (partial to meet limit),0.654395,13561.99
Jun 2016,2016-06-30,IGL.NS,0.654395,41.07,Not in good list (full),0.0,15548.54
Jul 2016,2016-07-29,JUBLFOOD.NS,3.621926,443.29,Not in good list (full),0.0,16665.04
Aug 2016,2016-08-31,IGL.NS,1.200053,96.14,Not in good list (full),0.0,17870.56
Sep 2016,2016-09-30,ATUL.NS,0.008338,19.05,Not in good list (full),0.0,17555.78
Oct 2016,2016-10-28,RATNAMANI.NS,3.368686,1446.18,Not in good list (partial to meet limit),4.269948,15907.95
Nov 2016,2016-11-30,INFY.NS,0.685597,334.42,Not in good list (full within limit),0.0,15281.77
Nov 2016,2016-11-30,RATNAMANI.NS,2.774665,1054.83,Not in good list (partial to meet limit),1.495284,15281.77
Dec 2016,2016-12-30,RATNAMANI.NS,1.495284,677.31,Not in good list (full),0.0,15152.34
Dec 2016,2016-12-30,HINDZINC.NS,0.014059,3.59,Not in good list (full),0.0,15152.34
Jan 2017,2017-01-31,VSTIND.NS,0.015449,3.38,Not in good list (full),0.0,17220.33
Jun 2017,2017-06-30,VAKRANGEE.NS,5.054214,1014.42,Not in good list (full),0.0,18844.94
Jul 2017,2017-07-31,BALMLAWRIE.NS,0.003598,0.6,Not in good list (full within limit),0.0,19869.71
Jul 2017,2017-07-31,VGUARD.NS,6.172086,1099.56,Not in good list (full within limit),0.0,19869.71
Jul 2017,2017-07-31,KAJARIACER.NS,1.043641,706.18,Not in good list (partial to meet limit),1.85382,19869.71
Aug 2017,2017-08-31,KAJARIACER.NS,1.85382,1301.1,Not in good list (full within limit),0.0,20260.76
Aug 2017,2017-08-31,IGL.NS,4.23945,540.78,Not in good list (partial to meet limit),7.285969,20260.76
Sep 2017,2017-09-29,IGL.NS,7.285969,1072.42,Not in good list (full),0.0,21206.48
Dec 2017,2017-12-29,WIPRO.NS,1.607798,189.47,Not in good list (full),0.0,24444.94
Jan 2018,2018-01-31,RECLTD.NS,5.858808,683.28,Not in good list (full),0.0,23371.85
Mar 2018,2018-03-28,GREENPLY.NS,3.315925,1002.65,Not in good list (full),0.0,22504.62
May 2018,2018-05-31,BALKRISIND.NS,2.004264,2274.04,Not in good list (partial to meet limit),0.557491,25014.42
Jun 2018,2018-06-29,HINDUNILVR.NS,0.360556,591.73,Not in good list (full),0.0,26907.09
Jul 2018,2018-07-31,GREENPLY.NS,1.242435,262.91,Not in good list (full within limit),0.0,26484.93
Jul 2018,2018-07-31,TORNTPHARM.NS,1.328433,1015.32,Not in good list (full within limit),0.0,26484.93
