Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Available_for_Liquidation,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing
Apr 2019,2019-04-30,0.0,44646.56,3720.54689,0.0,1963.1,0.0,1963.1,1963.1,0.0,44681.41
May 2019,2019-05-31,0.0,44485.84,3707.1532,0.0,579.0,0.0,579.0,579.0,0.0,44445.99
Jun 2019,2019-06-28,0.0,43055.7,3587.975117,0.0,3587.98,0.0,3587.98,3587.98,0.0,42932.75
Jul 2019,2019-07-31,0.0,40659.52,3388.293375,0.0,1629.35,0.0,1629.35,1629.35,0.0,40607.26
Aug 2019,2019-08-30,0.0,42406.36,3533.862972,0.0,1328.51,0.0,1328.51,1328.51,0.0,42414.26
Sep 2019,2019-09-30,0.0,44144.92,3678.742964,0.0,3678.74,0.0,3678.74,3678.74,0.0,44471.97
Oct 2019,2019-10-31,0.0,45790.62,3815.88497,0.0,1990.23,0.0,1990.23,1990.23,0.0,45854.17
Nov 2019,2019-11-29,0.0,46418.41,3868.200602,0.0,2258.6,0.0,2258.6,2258.6,0.0,46450.52
Dec 2019,2019-12-31,0.0,47229.99,3935.832861,0.0,3935.83,0.0,3935.83,3935.83,0.0,47371.41
Jan 2020,2020-01-31,0.0,49755.92,4146.327081,0.0,4146.33,0.0,4146.33,4146.33,0.0,49982.07
Feb 2020,2020-02-28,0.0,46244.87,3853.739286,0.0,3853.74,0.0,3853.74,3853.74,0.0,45912.21
Mar 2020,2020-03-31,0.0,33947.0,2828.916348,0.0,2828.92,0.0,2828.92,2828.92,0.0,33370.29
Apr 2020,2020-04-30,0.0,37368.51,3114.042401,0.0,3114.04,0.0,3114.04,3114.04,0.0,38046.04
May 2020,2020-05-29,0.0,37145.75,3095.479531,0.0,3095.48,0.0,3095.48,3095.48,0.0,37217.69
Jun 2020,2020-06-30,0.0,39511.37,3292.614334,0.0,1431.37,0.0,1431.37,1431.37,0.0,39549.21
Jul 2020,2020-07-30,0.0,46642.24,3886.853396,0.0,3886.85,0.0,3886.85,3886.85,0.0,47219.12
Aug 2020,2020-08-31,0.0,49663.82,4138.652055,0.0,2226.24,0.0,2226.24,2226.24,0.0,49750.23
Sep 2020,2020-09-30,0.0,49985.53,4165.46106,0.0,3118.25,0.0,3118.25,3118.25,0.0,50164.06
Oct 2020,2020-10-30,0.0,50629.48,4219.12294,0.0,0.0,0.0,0.0,0.0,0.0,50629.48
Nov 2020,2020-11-27,0.0,54698.19,4558.182359,0.0,616.69,0.0,616.69,616.69,0.0,54767.39
Dec 2020,2020-12-31,0.0,58497.95,4874.82943,0.0,1218.35,0.0,1218.35,1218.35,0.0,58557.28
Jan 2021,2021-01-29,0.0,58744.29,4895.357795,0.0,1190.51,0.0,1190.51,1190.51,0.0,58736.42
Feb 2021,2021-02-26,0.0,59657.99,4971.499249,0.0,1074.67,0.0,1074.67,1074.67,0.0,59659.44
Mar 2021,2021-03-31,0.0,61571.16,5130.93017,0.0,0.0,0.0,0.0,0.0,0.0,61571.16
Apr 2021,2021-04-30,0.0,67079.91,5589.992187,0.0,760.22,0.0,760.22,760.22,0.0,67153.82
May 2021,2021-05-31,0.0,72332.26,6027.688606,0.0,0.0,0.0,0.0,0.0,0.0,72332.26
Jun 2021,2021-06-30,0.0,76422.85,6368.571158,0.0,550.76,0.0,550.76,550.76,0.0,76567.63
Jul 2021,2021-07-30,0.0,95581.22,7965.101858,0.0,7959.1,0.0,7959.1,7959.1,0.0,97429.22
Aug 2021,2021-08-31,0.0,99173.08,8264.423471,0.0,5880.05,0.0,5880.05,5880.05,0.0,98920.45
Sep 2021,2021-09-30,0.0,99512.08,8292.67333,0.0,1717.01,0.0,1717.01,1717.01,0.0,99584.49
Oct 2021,2021-10-29,0.0,100440.89,8370.074054,0.0,8370.07,0.0,8370.07,8370.07,0.0,101034.9
Nov 2021,2021-11-30,0.0,109414.82,9117.901535,0.0,9117.9,0.0,9117.9,9117.9,0.0,111462.45
Dec 2021,2021-12-31,0.0,154722.46,12893.538749,0.0,6590.88,0.0,6590.88,6590.88,0.0,157456.14
Jan 2022,2022-01-31,0.0,136140.25,11345.020716,0.0,11345.02,0.0,11345.02,11345.02,0.0,134925.37
Feb 2022,2022-02-28,0.0,108809.91,9067.492432,0.0,261.51,0.0,261.51,261.51,0.0,108778.31
Mar 2022,2022-03-31,0.0,142058.59,11838.216141,0.0,8718.11,0.0,8718.11,8718.11,0.0,143588.3
Apr 2022,2022-04-29,0.0,140026.53,11668.877503,0.0,8458.86,0.0,8458.86,8458.86,0.0,139859.34
May 2022,2022-05-31,0.0,121386.17,10115.514317,0.0,0.0,0.0,0.0,0.0,0.0,121386.17
Jun 2022,2022-06-30,0.0,117888.71,9824.059208,0.0,0.0,0.0,0.0,0.0,0.0,117888.71
Jul 2022,2022-07-29,0.0,123771.74,10314.31153,0.0,10314.31,0.0,10314.31,10314.31,0.0,123777.77
Aug 2022,2022-08-30,0.0,121199.8,10099.983262,0.0,3658.77,0.0,3658.77,3658.77,0.0,120914.13
Sep 2022,2022-09-30,0.0,115663.5,9638.625261,0.0,9638.63,0.0,9638.63,9638.63,0.0,115787.68
Oct 2022,2022-10-31,0.0,113162.91,9430.242094,0.0,599.85,0.0,599.85,599.85,0.0,113125.09
Nov 2022,2022-11-30,0.0,117641.55,9803.462404,0.0,0.0,0.0,0.0,0.0,0.0,117641.55
Dec 2022,2022-12-30,0.0,112557.6,9379.799921,0.0,1305.46,0.0,1305.46,1305.46,0.0,112565.98
Jan 2023,2023-01-31,0.0,113994.08,9499.506987,0.0,5511.9,0.0,5511.9,5511.9,0.0,113621.06
Feb 2023,2023-02-28,0.0,108567.67,9047.305789,0.0,4830.04,0.0,4830.04,4830.04,0.0,108401.42
Mar 2023,2023-03-31,0.0,109404.73,9117.060472,0.0,5524.66,0.0,5524.66,5524.66,0.0,108933.0
Apr 2023,2023-04-28,0.0,118928.82,9910.735335,0.0,9910.74,0.0,9910.74,9910.74,0.0,120520.86
May 2023,2023-05-31,0.0,123636.04,10303.002941,0.0,10303.0,0.0,10303.0,10303.0,0.0,124453.76
Jun 2023,2023-06-30,0.0,134705.75,11225.479039,0.0,11225.48,0.0,11225.48,11225.48,0.0,136131.85
Jul 2023,2023-07-31,0.0,145510.88,12125.906677,0.0,12125.91,0.0,12125.91,12125.91,0.0,147239.94
Aug 2023,2023-08-31,0.0,156974.1,13081.175068,0.0,13081.18,0.0,13081.18,13081.18,0.0,156331.5
Sep 2023,2023-09-29,0.0,160756.07,13396.338846,0.0,13396.34,0.0,13396.34,13396.34,0.0,161064.04
Oct 2023,2023-10-31,0.0,166713.51,13892.792622,0.0,13892.79,0.0,13892.79,13892.79,0.0,167234.54
Nov 2023,2023-11-30,0.0,181839.55,15153.296098,0.0,15153.3,0.0,15153.3,15153.3,0.0,183323.83
Dec 2023,2023-12-29,0.0,202857.28,16904.773047,0.0,16904.77,0.0,16904.77,16904.77,0.0,204890.24
Jan 2024,2024-01-31,0.0,231994.95,19332.912159,0.0,17670.68,0.0,17670.68,17670.68,0.0,233069.68
Feb 2024,2024-02-29,0.0,220552.67,18379.389076,0.0,9096.07,0.0,9096.07,9096.07,0.0,220500.27
Mar 2024,2024-03-28,0.0,200726.73,16727.227884,0.0,11765.59,0.0,11765.59,11765.59,0.0,200345.45
Apr 2024,2024-04-30,0.0,220067.8,18338.983457,0.0,15351.27,0.0,15351.27,15351.27,0.0,221486.1
May 2024,2024-05-31,0.0,217998.24,18166.520346,0.0,16096.0,0.0,16096.0,16096.0,0.0,218929.32
Jun 2024,2024-06-28,0.0,247954.89,20662.907662,0.0,20662.91,0.0,20662.91,20662.91,0.0,250471.9
Jul 2024,2024-07-31,0.0,264001.34,22000.111783,0.0,22000.11,0.0,22000.11,22000.11,0.0,264369.98
Aug 2024,2024-08-30,0.0,269707.95,22475.662602,0.0,22475.66,0.0,22475.66,22475.66,0.0,272109.82
Sep 2024,2024-09-30,0.0,282901.0,23575.083572,0.0,23575.08,0.0,23575.08,23575.08,0.0,281159.46
Oct 2024,2024-10-31,0.0,267206.98,22267.247925,0.0,15981.1,0.0,15981.1,15981.1,0.0,265750.32
Nov 2024,2024-11-29,0.0,293079.06,24423.25538,0.0,11161.57,0.0,11161.57,11161.57,0.0,292726.01
Dec 2024,2024-12-31,0.0,253116.12,21093.010083,0.0,21093.01,0.0,21093.01,21093.01,0.0,252229.0
Jan 2025,2025-01-31,0.0,213998.81,17833.233934,0.0,14022.25,0.0,14022.25,14022.25,0.0,212168.96
Feb 2025,2025-02-28,0.0,180835.28,15069.606324,0.0,15069.61,0.0,15069.61,15069.61,0.0,180109.33
Mar 2025,2025-03-31,0.0,194977.64,16248.136522,0.0,16248.14,0.0,16248.14,16248.14,0.0,197776.37
Apr 2025,2025-04-30,0.0,215287.41,17940.617315,0.0,17940.62,0.0,17940.62,17940.62,0.0,216007.14
May 2025,2025-05-30,0.0,244467.57,20372.297485,0.0,20372.3,0.0,20372.3,20372.3,0.0,244958.57
Jun 2025,2025-06-30,0.0,252467.18,21038.931678,0.0,21038.93,0.0,21038.93,21038.93,0.0,252664.65
Jul 2025,2025-07-31,0.0,241196.95,20099.745721,0.0,20099.75,0.0,20099.75,20099.75,0.0,242142.18
Aug 2025,2025-08-29,0.0,237393.19,19782.766128,0.0,19782.77,0.0,19782.77,19782.77,0.0,236289.63
Sep 2025,2025-09-30,0.0,223110.06,18592.505033,0.0,16310.28,0.0,16310.28,16310.28,0.0,223751.08
