Date,Portfolio_Value,Bank,Month,Equity
2014-09-04,3150.5,9000.0,Sep 2014,12150.5
2014-09-05,3182.75,9000.0,Sep 2014,12182.75
2014-09-08,3226.6,9000.0,Sep 2014,12226.6
2014-09-09,3244.84,9000.0,Sep 2014,12244.84
2014-09-10,3236.17,9000.0,Sep 2014,12236.17
2014-09-11,3263.19,9000.0,Sep 2014,12263.19
2014-09-12,3301.12,9000.0,Sep 2014,12301.119999999999
2014-09-15,3306.47,9000.0,Sep 2014,12306.47
2014-09-16,3248.39,9000.0,Sep 2014,12248.39
2014-09-17,3224.12,9000.0,Sep 2014,12224.119999999999
2014-09-18,3264.9,9000.0,Sep 2014,12264.9
2014-09-19,3309.32,9000.0,Sep 2014,12309.32
2014-09-22,3309.75,9000.0,Sep 2014,12309.75
2014-09-23,3272.54,9000.0,Sep 2014,12272.54
2014-09-24,3254.17,9000.0,Sep 2014,12254.17
2014-09-25,3220.89,9000.0,Sep 2014,12220.89
2014-09-26,3228.7,9000.0,Sep 2014,12228.7
2014-09-29,3257.76,9000.0,Sep 2014,12257.76
2014-09-30,3280.21,9000.0,Sep 2014,12280.21
2014-10-01,4315.78,8000.0,Oct 2014,12315.779999999999
2014-10-07,4303.13,8000.0,Oct 2014,12303.130000000001
2014-10-08,4268.08,8000.0,Oct 2014,12268.08
2014-10-09,4318.1,8000.0,Oct 2014,12318.1
2014-10-10,4249.07,8000.0,Oct 2014,12249.07
2014-10-13,4259.0,8000.0,Oct 2014,12259.0
2014-10-14,4235.59,8000.0,Oct 2014,12235.59
2014-10-16,4167.56,8000.0,Oct 2014,12167.560000000001
2014-10-17,4176.73,8000.0,Oct 2014,12176.73
2014-10-20,4198.21,8000.0,Oct 2014,12198.21
2014-10-21,4262.13,8000.0,Oct 2014,12262.130000000001
2014-10-22,4323.85,8000.0,Oct 2014,12323.85
2014-10-23,4323.85,8000.0,Oct 2014,12323.85
2014-10-27,4342.25,8000.0,Oct 2014,12342.25
2014-10-28,4304.43,8000.0,Oct 2014,12304.43
2014-10-29,4340.95,8000.0,Oct 2014,12340.95
2014-10-30,4376.3,8000.0,Oct 2014,12376.3
2014-10-31,4403.37,8000.0,Oct 2014,12403.369999999999
2014-11-03,5467.44,7000.0,Nov 2014,12467.439999999999
2014-11-05,5467.3,7000.0,Nov 2014,12467.3
2014-11-07,5597.8,7000.0,Nov 2014,12597.8
2014-11-10,5578.28,7000.0,Nov 2014,12578.279999999999
2014-11-11,5629.11,7000.0,Nov 2014,12629.11
2014-11-12,5720.92,7000.0,Nov 2014,12720.92
2014-11-13,5749.65,7000.0,Nov 2014,12749.65
2014-11-14,5577.12,7000.0,Nov 2014,12577.119999999999
2014-11-17,5561.8,7000.0,Nov 2014,12561.8
2014-11-18,5615.99,7000.0,Nov 2014,12615.99
2014-11-19,5718.88,7000.0,Nov 2014,12718.880000000001
2014-11-20,5730.19,7000.0,Nov 2014,12730.189999999999
2014-11-21,5723.26,7000.0,Nov 2014,12723.26
2014-11-24,5725.92,7000.0,Nov 2014,12725.92
2014-11-25,5650.01,7000.0,Nov 2014,12650.01
2014-11-26,5645.62,7000.0,Nov 2014,12645.619999999999
2014-11-27,5708.11,7000.0,Nov 2014,12708.11
2014-11-28,5736.22,7000.0,Nov 2014,12736.220000000001
2014-12-01,6782.15,6000.0,Dec 2014,12782.15
2014-12-02,6788.65,6000.0,Dec 2014,12788.65
2014-12-03,6834.18,6000.0,Dec 2014,12834.18
2014-12-04,6945.11,6000.0,Dec 2014,12945.11
2014-12-05,6910.34,6000.0,Dec 2014,12910.34
2014-12-08,6836.52,6000.0,Dec 2014,12836.52
2014-12-09,6795.6,6000.0,Dec 2014,12795.6
2014-12-10,6862.76,6000.0,Dec 2014,12862.76
2014-12-11,6865.87,6000.0,Dec 2014,12865.869999999999
2014-12-12,6887.63,6000.0,Dec 2014,12887.630000000001
2014-12-15,6857.26,6000.0,Dec 2014,12857.26
2014-12-16,6654.37,6000.0,Dec 2014,12654.369999999999
2014-12-17,6526.53,6000.0,Dec 2014,12526.529999999999
2014-12-18,6633.1,6000.0,Dec 2014,12633.1
2014-12-19,6579.5,6000.0,Dec 2014,12579.5
2014-12-22,6635.13,6000.0,Dec 2014,12635.130000000001
2014-12-23,6616.27,6000.0,Dec 2014,12616.27
2014-12-24,6630.69,6000.0,Dec 2014,12630.689999999999
2014-12-26,6721.26,6000.0,Dec 2014,12721.26
2014-12-29,6762.14,6000.0,Dec 2014,12762.14
2014-12-30,6798.67,6000.0,Dec 2014,12798.67
2014-12-31,6826.25,6000.0,Dec 2014,12826.25
2015-01-01,7869.46,5000.0,Jan 2015,12869.46
2015-01-02,7889.7,5000.0,Jan 2015,12889.7
2015-01-05,7932.97,5000.0,Jan 2015,12932.970000000001
2015-01-06,7763.67,5000.0,Jan 2015,12763.67
2015-01-07,7751.02,5000.0,Jan 2015,12751.02
2015-01-08,7745.82,5000.0,Jan 2015,12745.82
2015-01-09,7821.85,5000.0,Jan 2015,12821.85
2015-01-12,7860.78,5000.0,Jan 2015,12860.779999999999
2015-01-13,7943.59,5000.0,Jan 2015,12943.59
2015-01-14,8007.2,5000.0,Jan 2015,13007.2
2015-01-15,7993.52,5000.0,Jan 2015,12993.52
2015-01-16,7948.28,5000.0,Jan 2015,12948.279999999999
2015-01-19,8004.45,5000.0,Jan 2015,13004.45
2015-01-20,8020.1,5000.0,Jan 2015,13020.1
2015-01-21,8013.65,5000.0,Jan 2015,13013.65
2015-01-22,8081.32,5000.0,Jan 2015,13081.32
2015-01-23,8028.01,5000.0,Jan 2015,13028.01
2015-01-27,8011.37,5000.0,Jan 2015,13011.369999999999
2015-01-28,8204.3,5000.0,Jan 2015,13204.3
2015-01-29,8093.47,5000.0,Jan 2015,13093.470000000001
2015-01-30,8043.07,5000.0,Jan 2015,13043.07
2015-02-02,9055.02,4000.0,Feb 2015,13055.02
2015-02-03,9062.31,4000.0,Feb 2015,13062.31
2015-02-04,9049.84,4000.0,Feb 2015,13049.84
2015-02-05,8975.06,4000.0,Feb 2015,12975.06
2015-02-06,8948.52,4000.0,Feb 2015,12948.52
2015-02-09,8965.11,4000.0,Feb 2015,12965.11
2015-02-10,8973.33,4000.0,Feb 2015,12973.33
2015-02-11,9027.47,4000.0,Feb 2015,13027.47
2015-02-12,9123.84,4000.0,Feb 2015,13123.84
2015-02-13,9318.83,4000.0,Feb 2015,13318.83
2015-02-16,9392.2,4000.0,Feb 2015,13392.2
2015-02-18,9501.88,4000.0,Feb 2015,13501.88
2015-02-19,9429.66,4000.0,Feb 2015,13429.66
2015-02-20,9368.91,4000.0,Feb 2015,13368.91
2015-02-23,9327.24,4000.0,Feb 2015,13327.24
2015-02-24,9309.22,4000.0,Feb 2015,13309.22
2015-02-25,9266.11,4000.0,Feb 2015,13266.11
2015-02-26,9151.98,4000.0,Feb 2015,13151.98
2015-02-27,9202.53,4000.0,Feb 2015,13202.53
2015-03-02,10340.79,3000.0,Mar 2015,13340.79
2015-03-03,10599.92,3000.0,Mar 2015,13599.92
2015-03-04,10488.03,3000.0,Mar 2015,13488.03
2015-03-05,10512.74,3000.0,Mar 2015,13512.74
2015-03-09,10375.72,3000.0,Mar 2015,13375.72
2015-03-10,10303.43,3000.0,Mar 2015,13303.43
2015-03-11,10341.34,3000.0,Mar 2015,13341.34
2015-03-12,10610.02,3000.0,Mar 2015,13610.02
2015-03-13,10407.47,3000.0,Mar 2015,13407.47
2015-03-16,10269.23,3000.0,Mar 2015,13269.23
2015-03-17,10340.26,3000.0,Mar 2015,13340.26
2015-03-18,10377.54,3000.0,Mar 2015,13377.54
2015-03-19,10355.97,3000.0,Mar 2015,13355.97
2015-03-20,10107.61,3000.0,Mar 2015,13107.61
2015-03-23,10071.21,3000.0,Mar 2015,13071.21
2015-03-24,10048.33,3000.0,Mar 2015,13048.33
2015-03-25,10138.37,3000.0,Mar 2015,13138.37
2015-03-26,10112.57,3000.0,Mar 2015,13112.57
2015-03-27,10075.63,3000.0,Mar 2015,13075.63
2015-03-30,10247.73,3000.0,Mar 2015,13247.73
2015-03-31,10355.71,3000.0,Mar 2015,13355.71
2015-04-01,11451.01,2000.0,Apr 2015,13451.01
2015-04-06,11734.29,2000.0,Apr 2015,13734.29
2015-04-07,11852.73,2000.0,Apr 2015,13852.73
2015-04-08,12308.49,2000.0,Apr 2015,14308.49
2015-04-09,12383.29,2000.0,Apr 2015,14383.29
2015-04-10,12372.57,2000.0,Apr 2015,14372.57
2015-04-13,12289.62,2000.0,Apr 2015,14289.62
2015-04-15,12423.34,2000.0,Apr 2015,14423.34
2015-04-16,12460.03,2000.0,Apr 2015,14460.03
2015-04-17,12411.0,2000.0,Apr 2015,14411.0
2015-04-20,12178.31,2000.0,Apr 2015,14178.31
2015-04-21,12043.8,2000.0,Apr 2015,14043.8
2015-04-22,12163.65,2000.0,Apr 2015,14163.65
2015-04-23,12247.29,2000.0,Apr 2015,14247.29
2015-04-24,11922.34,2000.0,Apr 2015,13922.34
2015-04-27,11675.38,2000.0,Apr 2015,13675.38
2015-04-28,11628.81,2000.0,Apr 2015,13628.81
2015-04-29,11714.39,2000.0,Apr 2015,13714.39
2015-04-30,11750.21,2000.0,Apr 2015,13750.21
2015-05-04,12877.44,1000.0,May 2015,13877.44
2015-05-05,12923.64,1000.0,May 2015,13923.64
2015-05-06,12921.57,1000.0,May 2015,13921.57
2015-05-07,12728.76,1000.0,May 2015,13728.76
2015-05-08,12602.31,1000.0,May 2015,13602.31
2015-05-11,12635.43,1000.0,May 2015,13635.43
2015-05-12,12499.83,1000.0,May 2015,13499.83
2015-05-13,12689.33,1000.0,May 2015,13689.33
2015-05-14,12797.04,1000.0,May 2015,13797.04
2015-05-15,12737.62,1000.0,May 2015,13737.62
2015-05-18,12795.35,1000.0,May 2015,13795.35
2015-05-19,12908.41,1000.0,May 2015,13908.41
2015-05-20,12920.38,1000.0,May 2015,13920.38
2015-05-21,12941.12,1000.0,May 2015,13941.12
2015-05-22,13048.1,1000.0,May 2015,14048.1
2015-05-25,12954.29,1000.0,May 2015,13954.29
2015-05-26,13010.91,1000.0,May 2015,14010.91
2015-05-27,12912.53,1000.0,May 2015,13912.53
2015-05-28,12910.75,1000.0,May 2015,13910.75
2015-05-29,13215.27,1000.0,May 2015,14215.27
2015-06-01,14246.93,0.0,Jun 2015,14246.93
2015-06-02,13986.37,0.0,Jun 2015,13986.37
2015-06-03,13805.12,0.0,Jun 2015,13805.12
2015-06-04,13939.56,0.0,Jun 2015,13939.56
2015-06-05,14038.68,0.0,Jun 2015,14038.68
2015-06-08,13781.56,0.0,Jun 2015,13781.56
2015-06-09,13729.8,0.0,Jun 2015,13729.8
2015-06-10,13765.68,0.0,Jun 2015,13765.68
2015-06-11,13647.45,0.0,Jun 2015,13647.45
2015-06-12,13558.02,0.0,Jun 2015,13558.02
2015-06-15,13550.64,0.0,Jun 2015,13550.64
2015-06-16,13427.85,0.0,Jun 2015,13427.85
2015-06-17,13671.73,0.0,Jun 2015,13671.73
2015-06-18,13975.17,0.0,Jun 2015,13975.17
2015-06-19,13974.68,0.0,Jun 2015,13974.68
2015-06-22,14121.58,0.0,Jun 2015,14121.58
2015-06-23,14184.3,0.0,Jun 2015,14184.3
2015-06-24,14147.89,0.0,Jun 2015,14147.89
2015-06-25,14044.86,0.0,Jun 2015,14044.86
2015-06-26,14163.08,0.0,Jun 2015,14163.08
2015-06-29,13894.3,0.0,Jun 2015,13894.3
2015-06-30,14034.19,0.0,Jun 2015,14034.19
2015-07-01,14186.76,0.0,Jul 2015,14186.76
2015-07-02,14225.75,0.0,Jul 2015,14225.75
2015-07-03,14242.08,0.0,Jul 2015,14242.08
2015-07-06,14293.39,0.0,Jul 2015,14293.39
2015-07-07,14288.44,0.0,Jul 2015,14288.44
2015-07-08,14127.86,0.0,Jul 2015,14127.86
2015-07-09,14109.29,0.0,Jul 2015,14109.29
2015-07-10,14156.78,0.0,Jul 2015,14156.78
2015-07-13,14213.97,0.0,Jul 2015,14213.97
2015-07-14,14225.48,0.0,Jul 2015,14225.48
2015-07-15,14395.12,0.0,Jul 2015,14395.12
2015-07-16,14599.9,0.0,Jul 2015,14599.9
2015-07-17,14750.3,0.0,Jul 2015,14750.3
2015-07-20,14766.67,0.0,Jul 2015,14766.67
2015-07-21,14653.51,0.0,Jul 2015,14653.51
2015-07-22,14886.89,0.0,Jul 2015,14886.89
2015-07-23,14875.7,0.0,Jul 2015,14875.7
2015-07-24,14904.87,0.0,Jul 2015,14904.87
2015-07-27,14901.22,0.0,Jul 2015,14901.22
2015-07-28,15046.68,0.0,Jul 2015,15046.68
2015-07-29,15082.77,0.0,Jul 2015,15082.77
2015-07-30,15219.73,0.0,Jul 2015,15219.73
2015-07-31,15241.95,0.0,Jul 2015,15241.95
2015-08-03,15316.57,0.0,Aug 2015,15316.57
2015-08-04,16948.33,0.0,Aug 2015,16948.33
2015-08-05,17399.51,0.0,Aug 2015,17399.51
2015-08-06,17187.43,0.0,Aug 2015,17187.43
2015-08-07,17128.27,0.0,Aug 2015,17128.27
2015-08-10,17259.0,0.0,Aug 2015,17259.0
2015-08-11,17238.77,0.0,Aug 2015,17238.77
2015-08-12,16882.33,0.0,Aug 2015,16882.33
2015-08-13,17033.71,0.0,Aug 2015,17033.71
2015-08-14,17112.47,0.0,Aug 2015,17112.47
2015-08-17,17208.06,0.0,Aug 2015,17208.06
2015-08-18,17223.97,0.0,Aug 2015,17223.97
2015-08-19,17259.33,0.0,Aug 2015,17259.33
2015-08-20,16877.25,0.0,Aug 2015,16877.25
2015-08-21,16956.96,0.0,Aug 2015,16956.96
2015-08-24,15579.8,0.0,Aug 2015,15579.8
2015-08-25,15832.33,0.0,Aug 2015,15832.33
2015-08-26,15758.99,0.0,Aug 2015,15758.99
2015-08-27,16120.08,0.0,Aug 2015,16120.08
2015-08-28,16105.88,0.0,Aug 2015,16105.88
2015-08-31,16272.74,0.0,Aug 2015,16272.74
2015-09-01,16112.37,0.0,Sep 2015,16112.37
2015-09-02,16101.84,0.0,Sep 2015,16101.84
2015-09-03,16330.61,0.0,Sep 2015,16330.61
2015-09-04,15942.14,0.0,Sep 2015,15942.14
2015-09-07,15677.31,0.0,Sep 2015,15677.31
2015-09-08,15699.95,0.0,Sep 2015,15699.95
2015-09-09,15799.16,0.0,Sep 2015,15799.16
2015-09-10,15763.67,0.0,Sep 2015,15763.67
2015-09-11,15943.6,0.0,Sep 2015,15943.6
2015-09-14,16003.01,0.0,Sep 2015,16003.01
2015-09-15,16089.79,0.0,Sep 2015,16089.79
2015-09-16,15968.2,0.0,Sep 2015,15968.2
2015-09-18,15860.39,0.0,Sep 2015,15860.39
2015-09-21,15939.84,0.0,Sep 2015,15939.84
2015-09-22,15814.41,0.0,Sep 2015,15814.41
2015-09-23,15835.45,0.0,Sep 2015,15835.45
2015-09-24,15911.45,0.0,Sep 2015,15911.45
2015-09-28,15943.93,0.0,Sep 2015,15943.93
2015-09-29,15860.02,0.0,Sep 2015,15860.02
2015-09-30,16339.51,0.0,Sep 2015,16339.51
2015-10-01,16403.28,0.0,Oct 2015,16403.28
2015-10-05,16612.16,0.0,Oct 2015,16612.16
2015-10-06,16612.13,0.0,Oct 2015,16612.13
2015-10-07,16483.02,0.0,Oct 2015,16483.02
2015-10-08,16428.85,0.0,Oct 2015,16428.85
2015-10-09,16428.35,0.0,Oct 2015,16428.35
2015-10-12,16825.57,0.0,Oct 2015,16825.57
2015-10-13,16800.27,0.0,Oct 2015,16800.27
2015-10-14,16813.58,0.0,Oct 2015,16813.58
2015-10-15,16898.11,0.0,Oct 2015,16898.11
2015-10-16,17089.71,0.0,Oct 2015,17089.71
2015-10-19,17350.38,0.0,Oct 2015,17350.38
2015-10-20,17315.94,0.0,Oct 2015,17315.94
2015-10-21,17246.6,0.0,Oct 2015,17246.6
2015-10-23,17127.15,0.0,Oct 2015,17127.15
2015-10-26,17040.92,0.0,Oct 2015,17040.92
2015-10-27,17022.02,0.0,Oct 2015,17022.02
2015-10-28,17080.9,0.0,Oct 2015,17080.9
2015-10-29,17128.24,0.0,Oct 2015,17128.24
2015-10-30,16947.26,0.0,Oct 2015,16947.26
2015-11-02,16885.72,0.0,Nov 2015,16885.72
2015-11-03,17036.96,0.0,Nov 2015,17036.96
2015-11-04,16968.14,0.0,Nov 2015,16968.14
2015-11-05,16679.48,0.0,Nov 2015,16679.48
2015-11-06,16515.51,0.0,Nov 2015,16515.51
2015-11-09,16484.97,0.0,Nov 2015,16484.97
2015-11-10,16446.13,0.0,Nov 2015,16446.13
2015-11-11,16446.13,0.0,Nov 2015,16446.13
2015-11-13,16370.12,0.0,Nov 2015,16370.12
2015-11-16,16287.05,0.0,Nov 2015,16287.05
2015-11-17,16722.74,0.0,Nov 2015,16722.74
2015-11-18,16613.75,0.0,Nov 2015,16613.75
2015-11-19,16734.53,0.0,Nov 2015,16734.53
2015-11-20,16823.45,0.0,Nov 2015,16823.45
2015-11-23,16890.48,0.0,Nov 2015,16890.48
2015-11-24,16911.01,0.0,Nov 2015,16911.01
2015-11-26,16769.84,0.0,Nov 2015,16769.84
2015-11-27,16755.36,0.0,Nov 2015,16755.36
2015-11-30,16757.4,0.0,Nov 2015,16757.4
2015-12-01,16709.85,0.0,Dec 2015,16709.85
2015-12-02,16732.65,0.0,Dec 2015,16732.65
2015-12-03,16643.4,0.0,Dec 2015,16643.4
2015-12-04,16578.29,0.0,Dec 2015,16578.29
2015-12-07,16321.18,0.0,Dec 2015,16321.18
2015-12-08,16060.97,0.0,Dec 2015,16060.97
2015-12-09,15896.6,0.0,Dec 2015,15896.6
2015-12-10,16053.16,0.0,Dec 2015,16053.16
2015-12-11,16006.65,0.0,Dec 2015,16006.65
2015-12-14,16057.55,0.0,Dec 2015,16057.55
2015-12-15,16273.55,0.0,Dec 2015,16273.55
2015-12-16,16273.98,0.0,Dec 2015,16273.98
2015-12-17,16592.49,0.0,Dec 2015,16592.49
2015-12-18,16496.81,0.0,Dec 2015,16496.81
2015-12-21,16568.93,0.0,Dec 2015,16568.93
2015-12-22,16533.97,0.0,Dec 2015,16533.97
2015-12-23,16751.42,0.0,Dec 2015,16751.42
2015-12-24,16845.54,0.0,Dec 2015,16845.54
2015-12-28,17212.38,0.0,Dec 2015,17212.38
2015-12-29,17066.97,0.0,Dec 2015,17066.97
2015-12-30,16921.25,0.0,Dec 2015,16921.25
2015-12-31,16983.65,0.0,Dec 2015,16983.65
2016-01-01,17068.16,0.0,Jan 2016,17068.16
2016-01-04,16850.49,0.0,Jan 2016,16850.49
2016-01-05,16775.25,0.0,Jan 2016,16775.25
2016-01-06,16794.72,0.0,Jan 2016,16794.72
2016-01-07,16585.45,0.0,Jan 2016,16585.45
2016-01-08,16882.32,0.0,Jan 2016,16882.32
2016-01-11,16839.81,0.0,Jan 2016,16839.81
2016-01-12,16786.71,0.0,Jan 2016,16786.71
2016-01-13,16428.77,0.0,Jan 2016,16428.77
2016-01-14,16321.97,0.0,Jan 2016,16321.97
2016-01-15,15980.23,0.0,Jan 2016,15980.23
2016-01-18,15506.51,0.0,Jan 2016,15506.51
2016-01-19,15570.33,0.0,Jan 2016,15570.33
2016-01-20,15086.58,0.0,Jan 2016,15086.58
2016-01-21,15336.35,0.0,Jan 2016,15336.35
2016-01-22,15800.9,0.0,Jan 2016,15800.9
2016-01-25,15906.59,0.0,Jan 2016,15906.59
2016-01-27,15876.76,0.0,Jan 2016,15876.76
2016-01-28,15774.6,0.0,Jan 2016,15774.6
2016-01-29,15937.2,0.0,Jan 2016,15937.2
2016-02-01,15777.47,0.0,Feb 2016,15777.47
2016-02-02,15552.0,0.0,Feb 2016,15552.0
2016-02-03,15605.49,0.0,Feb 2016,15605.49
2016-02-04,15489.94,0.0,Feb 2016,15489.94
2016-02-05,15689.17,0.0,Feb 2016,15689.17
2016-02-08,15888.79,0.0,Feb 2016,15888.79
2016-02-09,15659.75,0.0,Feb 2016,15659.75
2016-02-10,15493.97,0.0,Feb 2016,15493.97
2016-02-11,15125.58,0.0,Feb 2016,15125.58
2016-02-12,14801.88,0.0,Feb 2016,14801.88
2016-02-15,15139.38,0.0,Feb 2016,15139.38
2016-02-16,14788.73,0.0,Feb 2016,14788.73
2016-02-17,15073.97,0.0,Feb 2016,15073.97
2016-02-18,15076.18,0.0,Feb 2016,15076.18
2016-02-19,14956.13,0.0,Feb 2016,14956.13
2016-02-22,15085.67,0.0,Feb 2016,15085.67
2016-02-23,14883.84,0.0,Feb 2016,14883.84
2016-02-24,14638.52,0.0,Feb 2016,14638.52
2016-02-25,14350.58,0.0,Feb 2016,14350.58
2016-02-26,14500.18,0.0,Feb 2016,14500.18
2016-02-29,14529.26,0.0,Feb 2016,14529.26
2016-03-01,14990.26,0.0,Mar 2016,14990.26
2016-03-02,15280.88,0.0,Mar 2016,15280.88
2016-03-03,15318.42,0.0,Mar 2016,15318.42
2016-03-04,15336.15,0.0,Mar 2016,15336.15
2016-03-08,15323.53,0.0,Mar 2016,15323.53
2016-03-09,15426.15,0.0,Mar 2016,15426.15
2016-03-10,15434.63,0.0,Mar 2016,15434.63
2016-03-11,15462.55,0.0,Mar 2016,15462.55
2016-03-14,15383.35,0.0,Mar 2016,15383.35
2016-03-15,15184.59,0.0,Mar 2016,15184.59
2016-03-16,15190.03,0.0,Mar 2016,15190.03
2016-03-17,15219.51,0.0,Mar 2016,15219.51
2016-03-18,15408.48,0.0,Mar 2016,15408.48
2016-03-21,15421.32,0.0,Mar 2016,15421.32
2016-03-22,15658.11,0.0,Mar 2016,15658.11
2016-03-23,15628.88,0.0,Mar 2016,15628.88
2016-03-28,15554.74,0.0,Mar 2016,15554.74
2016-03-29,15633.83,0.0,Mar 2016,15633.83
2016-03-30,15854.34,0.0,Mar 2016,15854.34
2016-03-31,16047.84,0.0,Mar 2016,16047.84
2016-04-01,15990.42,0.0,Apr 2016,15990.42
2016-04-04,15994.72,0.0,Apr 2016,15994.72
2016-04-05,16050.08,0.0,Apr 2016,16050.08
2016-04-06,16117.56,0.0,Apr 2016,16117.56
2016-04-07,16071.76,0.0,Apr 2016,16071.76
2016-04-08,16377.4,0.0,Apr 2016,16377.4
2016-04-11,16368.82,0.0,Apr 2016,16368.82
2016-04-12,16555.3,0.0,Apr 2016,16555.3
2016-04-13,16784.79,0.0,Apr 2016,16784.79
2016-04-18,16693.0,0.0,Apr 2016,16693.0
2016-04-20,16795.88,0.0,Apr 2016,16795.88
2016-04-21,16847.47,0.0,Apr 2016,16847.47
2016-04-22,16744.61,0.0,Apr 2016,16744.61
2016-04-25,16451.62,0.0,Apr 2016,16451.62
2016-04-26,16721.95,0.0,Apr 2016,16721.95
2016-04-27,16690.41,0.0,Apr 2016,16690.41
2016-04-28,16593.2,0.0,Apr 2016,16593.2
2016-04-29,16511.52,0.0,Apr 2016,16511.52
2016-05-02,16764.66,0.0,May 2016,16764.66
2016-05-03,16723.57,0.0,May 2016,16723.57
2016-05-04,16673.81,0.0,May 2016,16673.81
2016-05-05,16721.97,0.0,May 2016,16721.97
2016-05-06,16763.25,0.0,May 2016,16763.25
2016-05-09,16830.94,0.0,May 2016,16830.94
2016-05-10,16818.75,0.0,May 2016,16818.75
2016-05-11,16748.35,0.0,May 2016,16748.35
2016-05-12,16925.71,0.0,May 2016,16925.71
2016-05-13,16855.3,0.0,May 2016,16855.3
2016-05-16,16891.4,0.0,May 2016,16891.4
2016-05-17,16910.49,0.0,May 2016,16910.49
2016-05-18,17079.48,0.0,May 2016,17079.48
2016-05-19,16992.75,0.0,May 2016,16992.75
2016-05-20,16848.52,0.0,May 2016,16848.52
2016-05-23,16696.45,0.0,May 2016,16696.45
2016-05-24,16583.62,0.0,May 2016,16583.62
2016-05-25,16624.69,0.0,May 2016,16624.69
2016-05-26,16723.84,0.0,May 2016,16723.84
2016-05-27,16747.55,0.0,May 2016,16747.55
2016-05-30,16727.69,0.0,May 2016,16727.69
2016-05-31,16528.92,0.0,May 2016,16528.92
2016-06-01,16582.32,0.0,Jun 2016,16582.32
2016-06-02,16597.69,0.0,Jun 2016,16597.69
2016-06-03,16606.07,0.0,Jun 2016,16606.07
2016-06-06,16550.73,0.0,Jun 2016,16550.73
2016-06-07,16714.3,0.0,Jun 2016,16714.3
2016-06-08,16753.5,0.0,Jun 2016,16753.5
2016-06-09,16653.38,0.0,Jun 2016,16653.38
2016-06-10,16639.47,0.0,Jun 2016,16639.47
2016-06-13,16597.16,0.0,Jun 2016,16597.16
2016-06-14,16637.55,0.0,Jun 2016,16637.55
2016-06-15,16818.07,0.0,Jun 2016,16818.07
2016-06-16,16812.46,0.0,Jun 2016,16812.46
2016-06-17,16828.07,0.0,Jun 2016,16828.07
2016-06-20,16756.94,0.0,Jun 2016,16756.94
2016-06-21,16831.79,0.0,Jun 2016,16831.79
2016-06-22,16806.16,0.0,Jun 2016,16806.16
2016-06-23,16904.07,0.0,Jun 2016,16904.07
2016-06-24,16759.69,0.0,Jun 2016,16759.69
2016-06-27,16785.66,0.0,Jun 2016,16785.66
2016-06-28,16881.29,0.0,Jun 2016,16881.29
2016-06-29,16882.23,0.0,Jun 2016,16882.23
2016-06-30,17061.2,0.0,Jun 2016,17061.2
