Month,Ticker,Invested_Amount,Current_Amount,Portfolio_Total,Weight_Pct
Sep 2016,ZENSARTECH.NS,4076.98,5271.27,17828.24,29.567
Oct 2016,ZENSARTECH.NS,4076.98,4879.43,18330.59,26.619
Nov 2016,ZENSARTECH.NS,4076.98,5337.64,17612.43,30.306
Dec 2016,ZENSARTECH.NS,4076.98,5044.03,16602.67,30.381
Jan 2017,ZENSARTECH.NS,4076.98,4739.79,18110.65,26.171
Feb 2017,BAJFINANCE.NS,2938.32,4937.23,18873.7,26.159
Mar 2017,BAJFINANCE.NS,2938.32,5217.46,19612.97,26.602
Apr 2017,BAJFINANCE.NS,2938.32,5685.7,20347.51,27.943
May 2017,BAJFINANCE.NS,2938.32,5911.8,21018.93,28.126
Jun 2017,BAJFINANCE.NS,2938.32,6117.4,20925.78,29.234
Jul 2017,BAJFINANCE.NS,2938.32,7587.61,22610.190000000002,33.558
Aug 2017,BAJFINANCE.NS,2938.32,7938.68,23560.84,33.694
Sep 2017,BAJFINANCE.NS,2938.32,8188.84,24180.510000000002,33.865
Oct 2017,BAJFINANCE.NS,2938.32,8021.99,26224.63,30.59
Nov 2017,BAJFINANCE.NS,2938.32,7694.31,26891.79,28.612
Dec 2017,BAJFINANCE.NS,2938.32,7826.41,27790.34,28.162
Jan 2018,BAJFINANCE.NS,2938.32,7475.12,26829.8,27.861
Feb 2018,BAJFINANCE.NS,2938.32,7307.6,26536.49,27.538
Mar 2018,BAJFINANCE.NS,2938.32,7874.75,26307.95,29.933
Apr 2018,BAJFINANCE.NS,2938.32,8499.14,30392.11,27.965
May 2018,BAJFINANCE.NS,2938.32,9399.98,28437.94,33.054
Jun 2018,BAJFINANCE.NS,2938.32,10230.64,28438.01,35.975
Jul 2018,BAJFINANCE.NS,6197.82,15843.76,31220.64,50.748
Aug 2018,BAJFINANCE.NS,6197.82,16775.75,32744.95,51.232
Sep 2018,BAJFINANCE.NS,6197.82,12731.86,28158.4,45.215
Oct 2018,BAJFINANCE.NS,6197.82,13991.83,28799.62,48.583
Nov 2018,BAJFINANCE.NS,6197.82,14902.97,29048.38,51.304
Dec 2018,BAJFINANCE.NS,6197.82,15533.98,29763.73,52.191
Jan 2019,BAJFINANCE.NS,6280.37,15201.13,29517.18,51.499
Feb 2019,BAJFINANCE.NS,6280.37,15638.89,29509.67,52.996
Mar 2019,BAJFINANCE.NS,6280.37,17686.59,32287.76,54.778
Apr 2019,BAJFINANCE.NS,9855.17,21964.9,33310.16,65.941
May 2019,BAJFINANCE.NS,11559.37,26484.79,35392.41,74.832
Jun 2019,BAJFINANCE.NS,11966.34,28546.19,36820.89,77.527
Jul 2019,BAJFINANCE.NS,12848.79,25994.82,32041.04,81.13
Aug 2019,BAJFINANCE.NS,13044.47,26840.27,33076.270000000004,81.147
Sep 2019,BAJFINANCE.NS,13192.12,32770.61,39108.840000000004,83.793
Oct 2019,BAJFINANCE.NS,13192.12,32620.77,39123.65,83.379
Nov 2019,BAJFINANCE.NS,13226.71,33033.24,39580.619999999995,83.458
Dec 2019,BAJFINANCE.NS,13226.71,34334.96,40890.38,83.968
Jan 2020,BAJFINANCE.NS,13339.69,35514.89,42752.65,83.071
Feb 2020,BAJFINANCE.NS,13339.69,36327.94,43175.62,84.14
Mar 2020,BAJFINANCE.NS,13339.69,18024.67,23363.129999999997,77.15
Apr 2020,BAJFINANCE.NS,13339.69,18856.84,24952.48,75.571
May 2020,BAJFINANCE.NS,13339.69,15892.18,21894.6,72.585
Jun 2020,BAJFINANCE.NS,13339.69,23029.08,29011.4,79.379
Jul 2020,BAJFINANCE.NS,13339.69,26179.61,32548.72,80.432
Aug 2020,BAJFINANCE.NS,13339.69,28371.89,35058.659999999996,80.927
Sep 2020,BAJFINANCE.NS,13339.69,26670.13,33553.72,79.485
Oct 2020,BAJFINANCE.NS,13339.69,26917.42,33879.36,79.451
Nov 2020,BAJFINANCE.NS,13339.69,39931.17,47960.1,83.259
Dec 2020,BAJFINANCE.NS,13339.69,43074.38,51494.53,83.648
Jan 2021,BAJFINANCE.NS,13339.69,38513.71,47151.39,81.681
Feb 2021,BAJFINANCE.NS,13339.69,42827.9,51238.43,83.586
Mar 2021,BAJFINANCE.NS,13339.69,41892.01,50714.66,82.603
Apr 2021,BAJFINANCE.NS,13339.69,44349.07,53307.3,83.195
May 2021,BAJFINANCE.NS,13339.69,45781.17,55279.799999999996,82.817
Jun 2021,BAJFINANCE.NS,13339.69,48936.59,59214.35999999999,82.643
Jul 2021,COFORGE.NS,12665.79,15354.73,62968.11,24.385
Aug 2021,COFORGE.NS,12716.49,15783.17,64187.03,24.589
Sep 2021,PERSISTENT.NS,13008.39,16556.87,66163.43,25.024
Oct 2021,ASAL.NS,17036.01,21199.47,72954.31,29.059
Nov 2021,ASAL.NS,18377.9,52883.3,106711.02,49.557
Dec 2021,ASAL.NS,18377.9,162225.6,223592.8,72.554
Jan 2022,ASAL.NS,18404.55,117214.84,171770.2,68.239
Feb 2022,ASAL.NS,18404.55,63287.38,113965.74,55.532
Mar 2022,ASAL.NS,18404.55,144110.74,196613.94,73.296
Apr 2022,ASAL.NS,18544.88,134764.71,186578.68999999997,72.229
May 2022,ASAL.NS,18544.88,105992.35,153115.66,69.224
Jun 2022,ASAL.NS,18544.88,114052.56,156898.48,72.692
Jul 2022,ASAL.NS,20638.46,113873.72,160405.44,70.991
Aug 2022,ASAL.NS,20638.46,106024.25,151427.98,70.016
Sep 2022,ASAL.NS,20638.46,101980.21,147707.27000000002,69.042
Oct 2022,ASAL.NS,20638.46,93226.49,139787.72,66.691
Nov 2022,ASAL.NS,20638.46,98212.47,147449.44,66.608
Dec 2022,ASAL.NS,21310.18,92693.99,137213.2,67.555
Jan 2023,ASAL.NS,21310.18,88432.93,136884.47,64.604
Feb 2023,ASAL.NS,21310.18,73942.77,120235.31000000001,61.498
Mar 2023,ASAL.NS,21310.18,74119.79,116956.37,63.374
Apr 2023,ASAL.NS,21310.18,87105.3,133301.71,65.344
May 2023,ASAL.NS,21310.18,80087.82,132438.95,60.472
Jun 2023,ASAL.NS,21310.18,94969.93,148438.63,63.979
Jul 2023,REFEX.NS,26067.22,40635.54,179435.94,22.646
Aug 2023,TI.NS,26067.22,38013.95,175285.04,21.687
Sep 2023,TI.NS,26067.22,36415.06,173030.77,21.045
Oct 2023,TI.NS,26067.22,37627.7,168218.19,22.368
Nov 2023,NEWGEN.NS,30754.43,39132.59,202753.97,19.301
Dec 2023,SURYAROSNI.NS,30754.43,41962.65,227432.77000000002,18.451
Jan 2024,GOKEX.NS,51397.39,53775.24,207398.55,25.928
Feb 2024,GOKEX.NS,51397.39,48970.62,194290.25,25.205
Mar 2024,GOKEX.NS,51397.39,40911.73,179110.99,22.842
Apr 2024,GOKEX.NS,51397.39,50964.33,206033.93,24.736
May 2024,GOKEX.NS,51397.39,49196.65,199733.65,24.631
Jun 2024,GOKEX.NS,51397.39,54482.31,219002.87,24.877
Jul 2024,GOKEX.NS,51397.39,55780.55,226694.11000000002,24.606
Aug 2024,GOKEX.NS,51397.39,54467.82,237491.89,22.935
Sep 2024,GOKEX.NS,51397.39,56232.61,249653.9,22.524
Oct 2024,GOKEX.NS,51397.39,51955.4,237260.69,21.898
Nov 2024,GOKEX.NS,51397.39,55757.36,251707.74,22.152
Dec 2024,GOKEX.NS,51397.39,65624.52,260103.95,25.23
Jan 2025,GOKEX.NS,51397.39,54896.71,224462.35,24.457
Feb 2025,GOKEX.NS,51397.39,47150.78,190266.12,24.781
Mar 2025,GOKEX.NS,51397.39,46733.49,206684.45,22.611
Apr 2025,COFORGE.NS,60053.81,68529.15,240404.68,28.506
May 2025,COFORGE.NS,91320.21,116810.66,292712.08,39.906
Jun 2025,COFORGE.NS,91320.21,131455.54,299942.88,43.827
Jul 2025,COROMANDEL.NS,85707.4,101009.04,307712.01,32.826
Aug 2025,BANCOINDIA.NS,91218.85,96618.25,277839.38,34.775
Sep 2025,BANCOINDIA.NS,91218.85,139158.44,312098.79000000004,44.588
