Ticker,Quantity,Avg_Price,Invested,Current_Price,Current_Amount
BANCOINDIA.NS,167.580009,544.33,91218.85,590.7,98989.51
THYROCARE.NS,216.934101,351.07,76158.82,430.03,93288.89
WELCORP.NS,59.716993,911.65,54441.0,848.45,50666.88
TI.NS,42.975809,505.35,21717.83,480.75,20660.62
REFEX.NS,52.000062,417.65,21717.83,364.2,18938.42
