Date,Portfolio_Value,Bank,Equity
2015-10-21,15428.66,0.0,15428.66
2015-10-23,15362.2,0.0,15362.2
2015-10-26,15202.7,0.0,15202.7
2015-10-27,15169.03,0.0,15169.03
2015-10-28,15321.72,0.0,15321.72
2015-10-29,15316.64,0.0,15316.64
2015-10-30,15443.86,0.0,15443.86
2015-11-02,15497.97,0.0,15497.97
2015-11-03,15741.63,0.0,15741.63
2015-11-04,15546.55,0.0,15546.55
2015-11-05,15233.31,0.0,15233.31
2015-11-06,15137.5,0.0,15137.5
2015-11-09,15126.57,0.0,15126.57
2015-11-10,15021.79,0.0,15021.79
2015-11-11,15021.79,0.0,15021.79
2015-11-13,14891.53,0.0,14891.53
2015-11-16,14939.43,0.0,14939.43
2015-11-17,15215.66,0.0,15215.66
2015-11-18,15217.89,0.0,15217.89
2015-11-19,15455.24,0.0,15455.24
2015-11-20,15510.47,0.0,15510.47
2015-11-23,15599.66,0.0,15599.66
2015-11-24,15755.25,0.0,15755.25
2015-11-26,15689.94,0.0,15689.94
2015-11-27,15666.75,0.0,15666.75
2015-11-30,15695.18,0.0,15695.18
2015-12-01,15500.97,0.0,15500.97
2015-12-02,15436.62,0.0,15436.62
2015-12-03,15387.56,0.0,15387.56
2015-12-04,15248.11,0.0,15248.11
2015-12-07,15012.6,0.0,15012.6
2015-12-08,14788.88,0.0,14788.88
2015-12-09,14666.5,0.0,14666.5
2015-12-10,14787.74,0.0,14787.74
2015-12-11,14716.38,0.0,14716.38
2015-12-14,14926.98,0.0,14926.98
2015-12-15,15246.28,0.0,15246.28
2015-12-16,15208.15,0.0,15208.15
2015-12-17,15535.29,0.0,15535.29
2015-12-18,15506.73,0.0,15506.73
2015-12-21,15305.9,0.0,15305.9
2015-12-22,15320.13,0.0,15320.13
2015-12-23,15507.19,0.0,15507.19
2015-12-24,15634.47,0.0,15634.47
2015-12-28,15903.42,0.0,15903.42
2015-12-29,15779.56,0.0,15779.56
2015-12-30,15667.83,0.0,15667.83
2015-12-31,15683.89,0.0,15683.89
2016-01-01,15851.64,0.0,15851.64
2016-01-04,15666.31,0.0,15666.31
2016-01-05,15600.56,0.0,15600.56
2016-01-06,15600.27,0.0,15600.27
2016-01-07,15212.82,0.0,15212.82
2016-01-08,15518.89,0.0,15518.89
2016-01-11,15453.1,0.0,15453.1
2016-01-12,15301.12,0.0,15301.12
2016-01-13,14892.84,0.0,14892.84
2016-01-14,14754.89,0.0,14754.89
2016-01-15,14423.15,0.0,14423.15
2016-01-18,13765.96,0.0,13765.96
2016-01-19,13794.28,0.0,13794.28
2016-01-20,13168.43,0.0,13168.43
2016-01-21,13492.03,0.0,13492.03
2016-01-22,13817.76,0.0,13817.76
2016-01-25,13992.48,0.0,13992.48
2016-01-27,13917.98,0.0,13917.98
2016-01-28,13729.54,0.0,13729.54
2016-01-29,13861.29,0.0,13861.29
2016-02-01,13534.31,0.0,13534.31
2016-02-02,13403.77,0.0,13403.77
2016-02-03,13397.53,0.0,13397.53
2016-02-04,13373.38,0.0,13373.38
2016-02-05,13493.63,0.0,13493.63
2016-02-08,13898.68,0.0,13898.68
2016-02-09,13781.26,0.0,13781.26
2016-02-10,13715.36,0.0,13715.36
2016-02-11,12968.76,0.0,12968.76
2016-02-12,12587.94,0.0,12587.94
2016-02-15,13006.49,0.0,13006.49
2016-02-16,12578.81,0.0,12578.81
2016-02-17,12628.32,0.0,12628.32
2016-02-18,12611.52,0.0,12611.52
2016-02-19,12562.43,0.0,12562.43
2016-02-22,12652.34,0.0,12652.34
2016-02-23,12537.19,0.0,12537.19
2016-02-24,12361.25,0.0,12361.25
2016-02-25,12161.51,0.0,12161.51
2016-02-26,12377.73,0.0,12377.73
2016-02-29,12479.86,0.0,12479.86
2016-03-01,12856.16,0.0,12856.16
2016-03-02,13082.23,0.0,13082.23
2016-03-03,13047.63,0.0,13047.63
2016-03-04,13017.53,0.0,13017.53
2016-03-08,13116.84,0.0,13116.84
2016-03-09,13153.83,0.0,13153.83
2016-03-10,13088.53,0.0,13088.53
2016-03-11,13116.11,0.0,13116.11
2016-03-14,13352.68,0.0,13352.68
2016-03-15,13287.49,0.0,13287.49
2016-03-16,13274.23,0.0,13274.23
2016-03-17,13283.88,0.0,13283.88
2016-03-18,13289.34,0.0,13289.34
2016-03-21,13370.0,0.0,13370.0
2016-03-22,13433.8,0.0,13433.8
2016-03-23,13449.64,0.0,13449.64
2016-03-28,13426.18,0.0,13426.18
2016-03-29,13674.77,0.0,13674.77
2016-03-30,13927.27,0.0,13927.27
2016-03-31,14112.16,0.0,14112.16
2016-04-01,14168.6,0.0,14168.6
2016-04-04,14189.47,0.0,14189.47
2016-04-05,14256.49,0.0,14256.49
2016-04-06,14369.26,0.0,14369.26
2016-04-07,14342.74,0.0,14342.74
2016-04-08,14585.01,0.0,14585.01
2016-04-11,14628.12,0.0,14628.12
2016-04-12,14802.19,0.0,14802.19
2016-04-13,14978.11,0.0,14978.11
2016-04-18,15007.22,0.0,15007.22
2016-04-20,15139.55,0.0,15139.55
2016-04-21,14967.76,0.0,14967.76
2016-04-22,14989.98,0.0,14989.98
2016-04-25,14709.15,0.0,14709.15
2016-04-26,15065.12,0.0,15065.12
2016-04-27,15084.15,0.0,15084.15
2016-04-28,14972.77,0.0,14972.77
2016-04-29,14826.88,0.0,14826.88
2016-05-02,14775.51,0.0,14775.51
2016-05-03,14886.84,0.0,14886.84
2016-05-04,14832.9,0.0,14832.9
2016-05-05,15032.88,0.0,15032.88
2016-05-06,15148.98,0.0,15148.98
2016-05-09,15274.07,0.0,15274.07
2016-05-10,15298.26,0.0,15298.26
2016-05-11,15315.56,0.0,15315.56
2016-05-12,15632.39,0.0,15632.39
2016-05-13,15428.2,0.0,15428.2
2016-05-16,15385.13,0.0,15385.13
2016-05-17,15500.17,0.0,15500.17
2016-05-18,15738.95,0.0,15738.95
2016-05-19,15604.39,0.0,15604.39
2016-05-20,15488.8,0.0,15488.8
2016-05-23,15286.36,0.0,15286.36
2016-05-24,15156.36,0.0,15156.36
2016-05-25,15043.71,0.0,15043.71
2016-05-26,15213.79,0.0,15213.79
2016-05-27,15277.53,0.0,15277.53
2016-05-30,15204.78,0.0,15204.78
2016-05-31,15050.04,0.0,15050.04
2016-06-01,15067.68,0.0,15067.68
2016-06-02,15203.92,0.0,15203.92
2016-06-03,15002.41,0.0,15002.41
2016-06-06,15049.71,0.0,15049.71
2016-06-07,15164.79,0.0,15164.79
2016-06-08,15182.3,0.0,15182.3
2016-06-09,15127.91,0.0,15127.91
2016-06-10,15074.81,0.0,15074.81
2016-06-13,15038.17,0.0,15038.17
2016-06-14,15030.33,0.0,15030.33
2016-06-15,15173.3,0.0,15173.3
2016-06-16,15247.45,0.0,15247.45
2016-06-17,15271.95,0.0,15271.95
2016-06-20,15191.13,0.0,15191.13
2016-06-21,15233.05,0.0,15233.05
2016-06-22,15222.37,0.0,15222.37
2016-06-23,15290.55,0.0,15290.55
2016-06-24,15158.83,0.0,15158.83
2016-06-27,15227.09,0.0,15227.09
2016-06-28,15247.16,0.0,15247.16
2016-06-29,15391.34,0.0,15391.34
2016-06-30,15766.64,0.0,15766.64
2016-07-01,15884.93,0.0,15884.93
2016-07-04,16350.68,0.0,16350.68
2016-07-05,16518.76,0.0,16518.76
2016-07-07,16516.5,0.0,16516.5
2016-07-08,16522.72,0.0,16522.72
2016-07-11,16456.08,0.0,16456.08
2016-07-12,16435.13,0.0,16435.13
2016-07-13,16414.82,0.0,16414.82
2016-07-14,16574.14,0.0,16574.14
2016-07-15,16554.56,0.0,16554.56
2016-07-18,16712.46,0.0,16712.46
2016-07-19,16568.11,0.0,16568.11
2016-07-20,16543.01,0.0,16543.01
2016-07-21,16686.81,0.0,16686.81
2016-07-22,16550.86,0.0,16550.86
2016-07-25,16641.67,0.0,16641.67
2016-07-26,16880.78,0.0,16880.78
2016-07-27,16998.2,0.0,16998.2
2016-07-28,17258.11,0.0,17258.11
2016-07-29,17177.73,0.0,17177.73
2016-08-01,17740.36,0.0,17740.36
2016-08-02,17701.98,0.0,17701.98
2016-08-03,17295.97,0.0,17295.97
2016-08-04,17252.92,0.0,17252.92
2016-08-05,17450.11,0.0,17450.11
2016-08-08,17325.66,0.0,17325.66
2016-08-09,17314.24,0.0,17314.24
2016-08-10,17234.62,0.0,17234.62
2016-08-11,17325.91,0.0,17325.91
2016-08-12,17413.58,0.0,17413.58
2016-08-16,17373.35,0.0,17373.35
2016-08-17,17403.33,0.0,17403.33
2016-08-18,17599.94,0.0,17599.94
2016-08-19,17756.99,0.0,17756.99
2016-08-22,17766.16,0.0,17766.16
2016-08-23,17865.39,0.0,17865.39
2016-08-24,17889.63,0.0,17889.63
2016-08-25,18096.17,0.0,18096.17
2016-08-26,18238.77,0.0,18238.77
2016-08-29,18129.23,0.0,18129.23
2016-08-30,18173.16,0.0,18173.16
2016-08-31,18277.8,0.0,18277.8
2016-09-01,18267.95,0.0,18267.95
2016-09-02,18116.84,0.0,18116.84
2016-09-06,18130.02,0.0,18130.02
2016-09-07,18014.89,0.0,18014.89
2016-09-08,18024.67,0.0,18024.67
2016-09-09,18214.15,0.0,18214.15
2016-09-12,17631.36,0.0,17631.36
2016-09-14,17902.91,0.0,17902.91
2016-09-15,17898.62,0.0,17898.62
2016-09-16,17796.74,0.0,17796.74
2016-09-19,17888.71,0.0,17888.71
2016-09-20,17833.07,0.0,17833.07
2016-09-21,17860.39,0.0,17860.39
2016-09-22,18291.58,0.0,18291.58
2016-09-23,18267.76,0.0,18267.76
2016-09-26,18192.99,0.0,18192.99
2016-09-27,18149.5,0.0,18149.5
2016-09-28,18354.49,0.0,18354.49
2016-09-29,17827.27,0.0,17827.27
2016-09-30,17828.25,0.0,17828.25
2016-10-03,18757.33,0.0,18757.33
2016-10-04,18808.25,0.0,18808.25
2016-10-05,18825.85,0.0,18825.85
2016-10-06,18783.41,0.0,18783.41
2016-10-07,18758.51,0.0,18758.51
2016-10-10,18823.77,0.0,18823.77
2016-10-13,18618.64,0.0,18618.64
2016-10-14,18656.01,0.0,18656.01
2016-10-17,18762.29,0.0,18762.29
2016-10-18,19046.16,0.0,19046.16
2016-10-19,19071.7,0.0,19071.7
2016-10-20,18989.68,0.0,18989.68
2016-10-21,18954.5,0.0,18954.5
2016-10-24,18834.9,0.0,18834.9
2016-10-25,18992.37,0.0,18992.37
2016-10-26,18873.7,0.0,18873.7
2016-10-27,18582.8,0.0,18582.8
2016-10-28,18330.59,0.0,18330.59
2016-11-01,18363.87,0.0,18363.87
2016-11-02,18612.41,0.0,18612.41
2016-11-03,18335.99,0.0,18335.99
2016-11-04,17721.73,0.0,17721.73
2016-11-07,17936.6,0.0,17936.6
2016-11-08,17812.53,0.0,17812.53
2016-11-09,17594.88,0.0,17594.88
2016-11-10,17686.47,0.0,17686.47
2016-11-11,17039.54,0.0,17039.54
2016-11-15,16533.68,0.0,16533.68
2016-11-16,16970.17,0.0,16970.17
2016-11-17,16813.19,0.0,16813.19
2016-11-18,16992.33,0.0,16992.33
2016-11-21,16521.01,0.0,16521.01
2016-11-22,16731.95,0.0,16731.95
2016-11-23,16766.93,0.0,16766.93
2016-11-24,16613.76,0.0,16613.76
2016-11-25,17070.31,0.0,17070.31
2016-11-28,17248.28,0.0,17248.28
2016-11-29,17464.46,0.0,17464.46
2016-11-30,17612.43,0.0,17612.43
2016-12-01,17388.96,0.0,17388.96
2016-12-02,17137.18,0.0,17137.18
2016-12-05,17193.25,0.0,17193.25
2016-12-06,17194.67,0.0,17194.67
2016-12-07,17245.39,0.0,17245.39
2016-12-08,17471.67,0.0,17471.67
2016-12-09,17451.98,0.0,17451.98
2016-12-12,17101.79,0.0,17101.79
2016-12-13,16879.26,0.0,16879.26
2016-12-14,17028.22,0.0,17028.22
2016-12-15,17144.32,0.0,17144.32
2016-12-16,17075.2,0.0,17075.2
2016-12-19,16845.82,0.0,16845.82
2016-12-20,16561.55,0.0,16561.55
2016-12-21,16432.1,0.0,16432.1
2016-12-22,16133.87,0.0,16133.87
2016-12-23,16284.43,0.0,16284.43
2016-12-26,16001.52,0.0,16001.52
2016-12-27,16089.89,0.0,16089.89
2016-12-28,16204.17,0.0,16204.17
2016-12-29,16431.09,0.0,16431.09
2016-12-30,16602.68,0.0,16602.68
2017-01-02,16686.56,0.0,16686.56
2017-01-03,16825.34,0.0,16825.34
2017-01-04,16701.22,0.0,16701.22
2017-01-05,16904.32,0.0,16904.32
2017-01-06,16779.1,0.0,16779.1
2017-01-09,16771.01,0.0,16771.01
2017-01-10,16908.51,0.0,16908.51
2017-01-11,17000.37,0.0,17000.37
2017-01-12,17036.31,0.0,17036.31
2017-01-13,16993.98,0.0,16993.98
2017-01-16,17044.8,0.0,17044.8
2017-01-17,17058.29,0.0,17058.29
2017-01-18,17401.49,0.0,17401.49
2017-01-19,17429.72,0.0,17429.72
2017-01-20,17240.78,0.0,17240.78
2017-01-23,17298.53,0.0,17298.53
2017-01-24,17391.12,0.0,17391.12
2017-01-25,17851.46,0.0,17851.46
2017-01-27,17991.05,0.0,17991.05
2017-01-30,18271.58,0.0,18271.58
2017-01-31,18110.64,0.0,18110.64
2017-02-01,18277.77,0.0,18277.77
2017-02-02,18309.57,0.0,18309.57
2017-02-03,18412.52,0.0,18412.52
2017-02-06,18665.97,0.0,18665.97
2017-02-07,18709.11,0.0,18709.11
2017-02-08,18572.42,0.0,18572.42
2017-02-09,18505.75,0.0,18505.75
2017-02-10,18551.28,0.0,18551.28
2017-02-13,18594.12,0.0,18594.12
2017-02-14,18666.36,0.0,18666.36
2017-02-15,18431.86,0.0,18431.86
2017-02-16,18785.86,0.0,18785.86
2017-02-17,18689.31,0.0,18689.31
2017-02-20,18725.9,0.0,18725.9
2017-02-21,18728.65,0.0,18728.65
2017-02-22,18661.89,0.0,18661.89
