Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Available_for_Liquidation,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing
Sep 2016,2016-09-30,0.0,17828.25,17828.247481,0.0,0.0,0.0,0.0,0.0,0.0,17828.25
Oct 2016,2016-10-28,0.0,18101.06,18101.058881,0.0,3438.86,0.0,3438.86,3438.86,0.0,18330.59
Nov 2016,2016-11-30,0.0,17612.43,17612.425282,0.0,0.0,0.0,0.0,0.0,0.0,17612.43
Dec 2016,2016-12-30,0.0,16602.67,16602.673816,0.0,0.0,0.0,0.0,0.0,0.0,16602.67
Jan 2017,2017-01-31,0.0,18110.64,18110.637339,0.0,0.0,0.0,0.0,0.0,0.0,18110.64
Feb 2017,2017-02-28,0.0,18873.69,18873.687089,0.0,0.0,0.0,0.0,0.0,0.0,18873.69
Mar 2017,2017-03-31,0.0,19612.96,19612.960635,0.0,0.0,0.0,0.0,0.0,0.0,19612.96
Apr 2017,2017-04-28,0.0,20347.51,20347.50589,0.0,0.0,0.0,0.0,0.0,0.0,20347.51
May 2017,2017-05-31,0.0,21018.92,21018.92338,0.0,0.0,0.0,0.0,0.0,0.0,21018.92
Jun 2017,2017-06-30,0.0,20925.79,20925.790177,0.0,0.0,0.0,0.0,0.0,0.0,20925.79
Jul 2017,2017-07-31,0.0,22293.04,22293.044821,0.0,7815.29,0.0,7815.29,7815.29,0.0,22610.18
Aug 2017,2017-08-31,0.0,23512.68,23512.67753,0.0,3755.08,0.0,3755.08,3755.08,0.0,23560.84
Sep 2017,2017-09-29,0.0,24180.5,24180.500964,0.0,0.0,0.0,0.0,0.0,0.0,24180.5
Oct 2017,2017-10-31,0.0,26224.64,26224.640709,0.0,0.0,0.0,0.0,0.0,0.0,26224.64
Nov 2017,2017-11-30,0.0,26891.79,26891.791354,0.0,0.0,0.0,0.0,0.0,0.0,26891.79
Dec 2017,2017-12-29,0.0,27790.33,27790.330801,0.0,0.0,0.0,0.0,0.0,0.0,27790.33
Jan 2018,2018-01-31,0.0,26829.79,26829.79424,0.0,0.0,0.0,0.0,0.0,0.0,26829.79
Feb 2018,2018-02-28,0.0,26536.5,26536.497717,0.0,0.0,0.0,0.0,0.0,0.0,26536.5
Mar 2018,2018-03-28,0.0,26307.94,26307.938709,0.0,0.0,0.0,0.0,0.0,0.0,26307.94
Apr 2018,2018-04-30,0.0,30392.11,30392.109813,0.0,0.0,0.0,0.0,0.0,0.0,30392.11
May 2018,2018-05-31,0.0,28437.93,28437.930423,0.0,0.0,0.0,0.0,0.0,0.0,28437.93
Jun 2018,2018-06-29,0.0,28438.02,28438.023444,0.0,0.0,0.0,0.0,0.0,0.0,28438.02
Jul 2018,2018-07-31,0.0,30007.16,30007.162665,0.0,13038.0,0.0,13038.0,13038.0,0.0,31220.64
Aug 2018,2018-08-31,0.0,32744.94,32744.944623,0.0,0.0,0.0,0.0,0.0,0.0,32744.94
Sep 2018,2018-09-28,0.0,28158.4,28158.399026,0.0,0.0,0.0,0.0,0.0,0.0,28158.4
Oct 2018,2018-10-31,0.0,28799.62,28799.619183,0.0,0.0,0.0,0.0,0.0,0.0,28799.62
Nov 2018,2018-11-30,0.0,29080.47,29080.469879,0.0,1317.37,0.0,1317.37,1317.37,0.0,29048.36
Dec 2018,2018-12-31,0.0,29763.72,29763.721334,0.0,0.0,0.0,0.0,0.0,0.0,29763.72
Jan 2019,2019-01-31,0.0,29519.04,29519.035144,0.0,330.17,0.0,330.17,330.17,0.0,29517.17
Feb 2019,2019-02-28,0.0,29509.67,29509.668096,0.0,0.0,0.0,0.0,0.0,0.0,29509.67
Mar 2019,2019-03-29,0.0,32287.75,32287.753281,0.0,0.0,0.0,0.0,0.0,0.0,32287.75
Apr 2019,2019-04-30,0.0,32871.16,32871.15922,0.0,14299.21,0.0,14299.21,14299.21,0.0,33310.16
May 2019,2019-05-31,0.0,35604.1,35604.099328,0.0,6816.79,0.0,6816.79,6816.79,0.0,35392.41
Jun 2019,2019-06-28,0.0,36868.09,36868.093029,0.0,1627.88,0.0,1627.88,1627.88,0.0,36820.89
Jul 2019,2019-07-31,0.0,32317.59,32317.591629,0.0,3529.82,0.0,3529.82,3529.82,0.0,32041.05
Aug 2019,2019-08-30,0.0,33053.95,33053.954544,0.0,782.7,0.0,782.7,782.7,0.0,33076.26
Sep 2019,2019-09-30,0.0,39057.01,39057.012558,0.0,590.62,0.0,590.62,590.62,0.0,39108.84
Oct 2019,2019-10-31,0.0,39123.66,39123.659754,0.0,0.0,0.0,0.0,0.0,0.0,39123.66
Nov 2019,2019-11-29,0.0,39579.22,39579.217939,0.0,138.37,0.0,138.37,138.37,0.0,39580.63
Dec 2019,2019-12-31,0.0,40890.38,40890.381888,0.0,0.0,0.0,0.0,0.0,0.0,40890.38
Jan 2020,2020-01-31,0.0,42730.05,42730.049918,0.0,451.91,0.0,451.91,451.91,0.0,42752.64
Feb 2020,2020-02-28,0.0,43175.62,43175.616003,0.0,0.0,0.0,0.0,0.0,0.0,43175.62
Mar 2020,2020-03-31,0.0,23363.13,23363.125554,0.0,0.0,0.0,0.0,0.0,0.0,23363.13
Apr 2020,2020-04-30,0.0,24952.49,24952.485422,0.0,0.0,0.0,0.0,0.0,0.0,24952.49
May 2020,2020-05-29,0.0,21894.6,21894.599825,0.0,0.0,0.0,0.0,0.0,0.0,21894.6
Jun 2020,2020-06-30,0.0,29026.24,29026.23517,0.0,478.13,0.0,478.13,478.13,0.0,29011.4
Jul 2020,2020-07-30,0.0,32460.02,32460.019779,0.0,1218.05,0.0,1218.05,1218.05,0.0,32548.71
Aug 2020,2020-08-31,0.0,35058.67,35058.665965,0.0,0.0,0.0,0.0,0.0,0.0,35058.67
Sep 2020,2020-09-30,0.0,33553.72,33553.717934,0.0,0.0,0.0,0.0,0.0,0.0,33553.72
Oct 2020,2020-10-30,0.0,33879.35,33879.349979,0.0,0.0,0.0,0.0,0.0,0.0,33879.35
Nov 2020,2020-11-27,0.0,47960.1,47960.095014,0.0,0.0,0.0,0.0,0.0,0.0,47960.1
Dec 2020,2020-12-31,0.0,51494.53,51494.531803,0.0,0.0,0.0,0.0,0.0,0.0,51494.53
Jan 2021,2021-01-29,0.0,47151.4,47151.399942,0.0,0.0,0.0,0.0,0.0,0.0,47151.4
Feb 2021,2021-02-26,0.0,51238.33,51238.330092,0.0,710.08,0.0,710.08,710.08,0.0,51238.45
Mar 2021,2021-03-31,0.0,50714.68,50714.678045,0.0,0.0,0.0,0.0,0.0,0.0,50714.68
Apr 2021,2021-04-30,0.0,53307.3,53307.30427,0.0,0.0,0.0,0.0,0.0,0.0,53307.3
May 2021,2021-05-31,0.0,55279.81,55279.810518,0.0,0.0,0.0,0.0,0.0,0.0,55279.81
Jun 2021,2021-06-30,0.0,59102.69,59102.691709,0.0,457.52,0.0,457.52,457.52,0.0,59214.36
Jul 2021,2021-07-30,0.0,61447.12,61447.116808,0.0,50663.16,0.0,50663.16,50663.16,0.0,62968.11
Aug 2021,2021-08-31,0.0,64189.16,64189.162854,0.0,202.8,0.0,202.8,202.8,0.0,64187.03
Sep 2021,2021-09-30,0.0,66163.42,66163.42483,0.0,0.0,0.0,0.0,0.0,0.0,66163.42
Oct 2021,2021-10-29,0.0,70816.95,70816.954612,0.0,17480.88,0.0,17480.88,17480.88,0.0,72954.31
Nov 2021,2021-11-30,0.0,104909.73,104909.729096,0.0,5367.55,0.0,5367.55,5367.55,0.0,106711.01
Dec 2021,2021-12-31,0.0,223592.79,223592.791308,0.0,0.0,0.0,0.0,0.0,0.0,223592.79
Jan 2022,2022-01-31,0.0,171780.54,171780.536,0.0,106.61,0.0,106.61,106.61,0.0,171770.2
Feb 2022,2022-02-28,0.0,113965.75,113965.754203,0.0,0.0,0.0,0.0,0.0,0.0,113965.75
Mar 2022,2022-03-31,0.0,196613.93,196613.930934,0.0,0.0,0.0,0.0,0.0,0.0,196613.93
Apr 2022,2022-04-29,0.0,186605.53,186605.533248,0.0,561.3,0.0,561.3,561.3,0.0,186578.7
May 2022,2022-05-31,0.0,153115.64,153115.642175,0.0,0.0,0.0,0.0,0.0,0.0,153115.64
Jun 2022,2022-06-30,0.0,156898.48,156898.47557,0.0,0.0,0.0,0.0,0.0,0.0,156898.48
Jul 2022,2022-07-29,0.0,159776.29,159776.28865,0.0,8374.33,0.0,8374.33,8374.33,0.0,160405.44
Aug 2022,2022-08-30,0.0,151428.01,151428.014425,0.0,0.0,0.0,0.0,0.0,0.0,151428.01
Sep 2022,2022-09-30,0.0,147707.27,147707.266337,0.0,0.0,0.0,0.0,0.0,0.0,147707.27
Oct 2022,2022-10-31,0.0,139787.72,139787.715636,0.0,0.0,0.0,0.0,0.0,0.0,139787.72
Nov 2022,2022-11-30,0.0,147449.43,147449.429897,0.0,0.0,0.0,0.0,0.0,0.0,147449.43
Dec 2022,2022-12-30,0.0,137518.11,137518.114746,0.0,2686.88,0.0,2686.88,2686.88,0.0,137213.21
Jan 2023,2023-01-31,0.0,137063.47,137063.471358,0.0,4573.96,0.0,4573.96,4573.96,0.0,136884.48
Feb 2023,2023-02-28,0.0,120235.32,120235.319765,0.0,0.0,0.0,0.0,0.0,0.0,120235.32
Mar 2023,2023-03-31,0.0,116956.38,116956.384985,0.0,0.0,0.0,0.0,0.0,0.0,116956.38
Apr 2023,2023-04-28,0.0,133301.71,133301.706098,0.0,0.0,0.0,0.0,0.0,0.0,133301.71
May 2023,2023-05-31,0.0,132438.94,132438.936802,0.0,0.0,0.0,0.0,0.0,0.0,132438.94
Jun 2023,2023-06-30,0.0,148438.61,148438.606032,0.0,0.0,0.0,0.0,0.0,0.0,148438.61
Jul 2023,2023-07-31,0.0,159056.45,159056.449031,0.0,104268.88,0.0,104268.88,104268.88,0.0,179435.94
Aug 2023,2023-08-31,0.0,175285.05,175285.052403,0.0,0.0,0.0,0.0,0.0,0.0,175285.05
Sep 2023,2023-09-29,0.0,173030.77,173030.770956,0.0,0.0,0.0,0.0,0.0,0.0,173030.77
Oct 2023,2023-10-31,0.0,168218.19,168218.190988,0.0,0.0,0.0,0.0,0.0,0.0,168218.19
Nov 2023,2023-11-30,0.0,190460.87,190460.874257,0.0,123017.72,0.0,123017.72,123017.72,0.0,202753.97
Dec 2023,2023-12-29,0.0,227924.68,227924.677195,0.0,113549.34,0.0,113549.34,113549.34,0.0,227432.77
Jan 2024,2024-01-31,0.0,202834.74,202834.740279,0.0,92040.2,0.0,92040.2,92040.2,0.0,207398.55
Feb 2024,2024-02-29,0.0,194290.25,194290.250586,0.0,0.0,0.0,0.0,0.0,0.0,194290.25
Mar 2024,2024-03-28,0.0,179110.99,179110.987813,0.0,0.0,0.0,0.0,0.0,0.0,179110.99
Apr 2024,2024-04-30,0.0,203522.09,203522.09064,0.0,23516.63,0.0,23516.63,23516.63,0.0,206033.93
May 2024,2024-05-31,0.0,200010.37,200010.365733,0.0,36723.48,0.0,36723.48,36723.48,0.0,199733.65
Jun 2024,2024-06-28,0.0,219002.87,219002.86506,0.0,0.0,0.0,0.0,0.0,0.0,219002.87
Jul 2024,2024-07-31,0.0,226756.18,226756.182382,0.0,48739.17,0.0,48739.17,48739.17,0.0,226694.12
Aug 2024,2024-08-30,0.0,237491.89,237491.893969,0.0,0.0,0.0,0.0,0.0,0.0,237491.89
Sep 2024,2024-09-30,0.0,249653.9,249653.904104,0.0,0.0,0.0,0.0,0.0,0.0,249653.9
Oct 2024,2024-10-31,0.0,237260.68,237260.678551,0.0,0.0,0.0,0.0,0.0,0.0,237260.68
Nov 2024,2024-11-29,0.0,251707.74,251707.739256,0.0,0.0,0.0,0.0,0.0,0.0,251707.74
Dec 2024,2024-12-31,0.0,260103.93,260103.925476,0.0,0.0,0.0,0.0,0.0,0.0,260103.93
Jan 2025,2025-01-31,0.0,224462.35,224462.350664,0.0,0.0,0.0,0.0,0.0,0.0,224462.35
Feb 2025,2025-02-28,0.0,190266.14,190266.13672,0.0,0.0,0.0,0.0,0.0,0.0,190266.14
Mar 2025,2025-03-31,0.0,206684.45,206684.453938,0.0,0.0,0.0,0.0,0.0,0.0,206684.45
Apr 2025,2025-04-30,0.0,218014.04,218014.040289,0.0,171761.78,0.0,171761.78,171761.78,0.0,240404.68
May 2025,2025-05-30,0.0,283929.08,283929.083532,0.0,125065.62,0.0,125065.62,125065.62,0.0,292712.09
Jun 2025,2025-06-30,0.0,299942.89,299942.885332,0.0,0.0,0.0,0.0,0.0,0.0,299942.89
Jul 2025,2025-07-31,0.0,284736.43,284736.430302,0.0,217763.99,0.0,217763.99,217763.99,0.0,307712.02
Aug 2025,2025-08-29,0.0,282714.79,282714.791053,0.0,86871.3,0.0,86871.3,86871.3,0.0,277839.38
Sep 2025,2025-09-30,0.0,312098.8,312098.799218,0.0,0.0,0.0,0.0,0.0,0.0,312098.8
