Month,Date,Stock,Liquidated_Qty,Liquidated_Amount,Reason,Remaining_Qty,Portfolio_Value_After
Oct 2014,2014-10-31,ATUL.NS,0.678888,866.09,Not in good list (full),0.0,2402.51
Dec 2014,2014-12-31,ATUL.NS,0.188104,261.09,Not in good list (full),0.0,5582.18
Mar 2015,2015-03-31,AJANTPHARM.NS,3.456164,2831.75,Not in good list (full),0.0,6875.03
Apr 2015,2015-04-30,BALKRISIND.NS,3.249734,1260.98,Not in good list (full),0.0,9452.94
Jun 2015,2015-06-30,AJANTPHARM.NS,0.282656,295.66,Not in good list (full),0.0,11575.42
Jul 2015,2015-07-31,ASTRAL.NS,5.74309,960.62,Not in good list (full),0.0,11777.89
Jul 2015,2015-07-31,BERGEPAINT.NS,11.679335,1514.84,Not in good list (full),0.0,11777.89
Aug 2015,2015-08-31,TORNTPHARM.NS,4.44335,3570.23,Not in good list (full),0.0,11080.08
Nov 2015,2015-11-30,KKCL.NS,1.47023,566.04,Not in good list (full),0.0,15095.8
Dec 2015,2015-12-31,ECLERX.NS,0.156037,147.92,Not in good list (full),0.0,15530.08
Feb 2016,2016-02-29,ZYDUSWELL.NS,9.362111,1208.74,Not in good list (full),0.0,11326.75
Feb 2016,2016-02-29,DIVISLAB.NS,0.032558,30.95,Not in good list (full),0.0,11326.75
Apr 2016,2016-04-29,IGL.NS,5.496054,315.09,Not in good list (full),0.0,14496.74
Jul 2016,2016-07-29,JUBLFOOD.NS,8.082029,989.16,Not in good list (full),0.0,16083.46
Oct 2016,2016-10-28,RATNAMANI.NS,8.010401,3438.86,Not in good list (full),0.0,14662.19
Jul 2017,2017-07-31,ATUL.NS,1.654677,3638.39,Not in good list (full),0.0,14477.75
Jul 2017,2017-07-31,KAJARIACER.NS,1.446345,978.67,Not in good list (full),0.0,14477.75
Jul 2017,2017-07-31,VGUARD.NS,8.986656,1600.97,Not in good list (full),0.0,14477.75
Jul 2017,2017-07-31,VAKRANGEE.NS,7.769663,1597.26,Not in good list (full),0.0,14477.75
Aug 2017,2017-08-31,IGL.NS,29.437755,3755.08,Not in good list (full),0.0,19757.6
Jul 2018,2018-07-31,ZENSARTECH.NS,26.547516,6561.48,Not in good list (full),0.0,16969.16
Jul 2018,2018-07-31,BALKRISIND.NS,3.496096,4222.76,Not in good list (full),0.0,16969.16
Jul 2018,2018-07-31,GREENPLY.NS,10.650408,2253.76,Not in good list (full),0.0,16969.16
Nov 2018,2018-11-30,VINATIORGA.NS,1.816066,1317.37,Not in good list (full),0.0,27763.1
Jan 2019,2019-01-31,VMART.NS,0.5186,330.17,Not in good list (full),0.0,29188.86
Apr 2019,2019-04-30,TVSSRICHAK.NS,0.033835,73.49,Not in good list (full),0.0,18571.95
Apr 2019,2019-04-30,AARTIIND.NS,1.933279,762.28,Not in good list (full),0.0,18571.95
Apr 2019,2019-04-30,AVANTIFEED.NS,7.013629,2542.44,Not in good list (full),0.0,18571.95
Apr 2019,2019-04-30,SONATSOFTW.NS,31.199011,3876.67,Not in good list (full),0.0,18571.95
Apr 2019,2019-04-30,TVTODAY.NS,7.870339,2420.52,Not in good list (full),0.0,18571.95
Apr 2019,2019-04-30,TCS.NS,1.803988,4077.64,Not in good list (full),0.0,18571.95
Apr 2019,2019-04-30,INFY.NS,0.493991,371.16,Not in good list (full),0.0,18571.95
Apr 2019,2019-04-30,ZYDUSWELL.NS,0.302025,79.02,Not in good list (full),0.0,18571.95
Apr 2019,2019-04-30,TECHM.NS,0.114787,95.97,Not in good list (full),0.0,18571.95
May 2019,2019-05-31,HINDUNILVR.NS,2.115268,3783.16,Not in good list (full),0.0,28787.31
May 2019,2019-05-31,AUROPHARMA.NS,4.511646,3033.63,Not in good list (full),0.0,28787.31
Jun 2019,2019-06-28,WIPRO.NS,11.606994,1627.88,Not in good list (full),0.0,35240.21
Jul 2019,2019-07-31,ZENSARTECH.NS,16.756822,3529.82,Not in good list (full),0.0,28787.77
Aug 2019,2019-08-30,ATUL.NS,0.22065,782.7,Not in good list (full),0.0,32271.25
Sep 2019,2019-09-30,APLLTD.NS,1.159434,590.62,Not in good list (full),0.0,38466.4
Nov 2019,2019-11-29,WIPRO.NS,1.164234,138.37,Not in good list (full),0.0,39440.85
Jan 2020,2020-01-31,VSTIND.NS,1.117475,451.91,Not in good list (full),0.0,42278.14
Jun 2020,2020-06-30,AUROPHARMA.NS,0.619579,478.13,Not in good list (full),0.0,28548.11
Jul 2020,2020-07-30,VMART.NS,2.445879,1093.83,Not in good list (full),0.0,31241.97
Jul 2020,2020-07-30,BPCL.NS,0.592788,124.22,Not in good list (full),0.0,31241.97
Feb 2021,2021-02-26,ALKYLAMINE.NS,0.351427,710.08,Not in good list (full),0.0,50528.25
Jun 2021,2021-06-30,AJANTPHARM.NS,0.319395,457.52,Not in good list (full),0.0,58645.17
Jul 2021,2021-07-30,BAJFINANCE.NS,81.346086,50663.16,Not in good list (full),0.0,10783.96
Aug 2021,2021-08-31,SUDARSCHEM.NS,0.307478,202.8,Not in good list (full),0.0,63986.37
Oct 2021,2021-10-29,PERSISTENT.NS,8.910407,17480.88,Not in good list (full),0.0,53336.07
Nov 2021,2021-11-30,TECHM.NS,3.482145,5367.55,Not in good list (full),0.0,99542.18
Jan 2022,2022-01-31,THYROCARE.NS,0.329264,106.61,Not in good list (full),0.0,171673.93
Apr 2022,2022-04-29,BHARATRAS.NS,0.161758,561.3,Not in good list (full),0.0,186044.23
Jul 2022,2022-07-29,AARTIIND.NS,0.243261,189.77,Not in good list (full),0.0,151401.96
Jul 2022,2022-07-29,KPRMILL.NS,13.91104,8184.56,Not in good list (full),0.0,151401.96
Dec 2022,2022-12-30,IGL.NS,12.981685,2686.88,Not in good list (full),0.0,134831.23
