Month,Date,Investment,Portfolio_Value,Bank,Equity,Holdings
May 2015,2015-05-04,1000.0,13336.15,1000.0,14336.15,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 67.047605}, {'Ticker': 'BPCL.NS', 'Quantity': 7.248019}, {'Ticker': 'HAVELLS.NS', 'Quantity': 4.708868}, {'Ticker': 'ARVIND.NS', 'Quantity': 3.354148}, {'Ticker': 'TCS.NS', 'Quantity': 0.287962}, {'Ticker': 'ATUL.NS', 'Quantity': 0.313053}, {'Ticker': 'AARTIIND.NS', 'Quantity': 15.23863}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 11.278708}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 2.267589}, {'Ticker': 'TTKPRESTIG.NS', 'Quantity': 0.521076}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.588725}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.460858}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 1.84257}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 9.184158}, {'Ticker': 'ASTRAL.NS', 'Quantity': 3.986017}, {'Ticker': 'LAOPALA.NS', 'Quantity': 1.68645}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}]"
Jun 2015,2015-06-01,1000.0,14418.5,0.0,14418.5,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 70.852867}, {'Ticker': 'BPCL.NS', 'Quantity': 7.248019}, {'Ticker': 'HAVELLS.NS', 'Quantity': 4.708868}, {'Ticker': 'ARVIND.NS', 'Quantity': 3.354148}, {'Ticker': 'TCS.NS', 'Quantity': 0.287962}, {'Ticker': 'ATUL.NS', 'Quantity': 0.454158}, {'Ticker': 'AARTIIND.NS', 'Quantity': 17.426119}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 11.278708}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 2.267589}, {'Ticker': 'TTKPRESTIG.NS', 'Quantity': 0.521076}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.588725}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.460858}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.234819}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 10.406682}, {'Ticker': 'ASTRAL.NS', 'Quantity': 3.986017}, {'Ticker': 'LAOPALA.NS', 'Quantity': 2.547554}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}]"
Jul 2015,2015-07-01,1513.15,15538.33,0.0,15538.33,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 69.439774}, {'Ticker': 'BPCL.NS', 'Quantity': 5.551954}, {'Ticker': 'HAVELLS.NS', 'Quantity': 3.99756}, {'Ticker': 'ARVIND.NS', 'Quantity': 1.433788}, {'Ticker': 'TCS.NS', 'Quantity': 0.148536}, {'Ticker': 'ATUL.NS', 'Quantity': 0.5802}, {'Ticker': 'AARTIIND.NS', 'Quantity': 17.426119}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 14.221901}, {'Ticker': 'BERGEPAINT.NS', 'Quantity': 2.267589}, {'Ticker': 'TTKPRESTIG.NS', 'Quantity': 0.521076}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.588725}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.460858}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.234819}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 12.86087}, {'Ticker': 'ASTRAL.NS', 'Quantity': 3.986017}, {'Ticker': 'LAOPALA.NS', 'Quantity': 2.547554}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}]"
Aug 2015,2015-08-03,1778.02,16389.16,0.0,16389.16,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 65.556867}, {'Ticker': 'BPCL.NS', 'Quantity': 7.5084}, {'Ticker': 'HAVELLS.NS', 'Quantity': 3.135974}, {'Ticker': 'ARVIND.NS', 'Quantity': 1.433788}, {'Ticker': 'TCS.NS', 'Quantity': 0.148536}, {'Ticker': 'ATUL.NS', 'Quantity': 0.817516}, {'Ticker': 'AARTIIND.NS', 'Quantity': 16.545976}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 13.925451}, {'Ticker': 'TTKPRESTIG.NS', 'Quantity': 0.521076}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.588725}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.460858}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 3.027375}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 12.86087}, {'Ticker': 'ASTRAL.NS', 'Quantity': 3.986017}, {'Ticker': 'LAOPALA.NS', 'Quantity': 2.547554}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}]"
Sep 2015,2015-09-01,1578.18,15536.97,0.0,15536.97,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 62.680391}, {'Ticker': 'BPCL.NS', 'Quantity': 9.336371}, {'Ticker': 'HAVELLS.NS', 'Quantity': 3.135974}, {'Ticker': 'ARVIND.NS', 'Quantity': 1.433788}, {'Ticker': 'TCS.NS', 'Quantity': 0.148536}, {'Ticker': 'ATUL.NS', 'Quantity': 1.015707}, {'Ticker': 'AARTIIND.NS', 'Quantity': 19.143031}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 13.649335}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.868089}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 3.027375}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 12.86087}, {'Ticker': 'ASTRAL.NS', 'Quantity': 3.986017}, {'Ticker': 'LAOPALA.NS', 'Quantity': 2.547554}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}]"
Oct 2015,2015-10-01,1292.14,17223.55,0.0,17223.55,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 59.676736}, {'Ticker': 'BPCL.NS', 'Quantity': 10.847467}, {'Ticker': 'HAVELLS.NS', 'Quantity': 2.365261}, {'Ticker': 'ARVIND.NS', 'Quantity': 1.433788}, {'Ticker': 'TCS.NS', 'Quantity': 0.148536}, {'Ticker': 'ATUL.NS', 'Quantity': 1.150158}, {'Ticker': 'AARTIIND.NS', 'Quantity': 19.143031}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 13.226883}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.945386}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 12.86087}, {'Ticker': 'ASTRAL.NS', 'Quantity': 3.986017}, {'Ticker': 'LAOPALA.NS', 'Quantity': 2.547554}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}]"
Nov 2015,2015-11-02,0.0,17477.0,0.0,17477.0,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 59.676736}, {'Ticker': 'BPCL.NS', 'Quantity': 10.847467}, {'Ticker': 'HAVELLS.NS', 'Quantity': 2.365261}, {'Ticker': 'ARVIND.NS', 'Quantity': 1.433788}, {'Ticker': 'TCS.NS', 'Quantity': 0.148536}, {'Ticker': 'ATUL.NS', 'Quantity': 1.150158}, {'Ticker': 'AARTIIND.NS', 'Quantity': 19.143031}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 13.226883}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.945386}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 12.86087}, {'Ticker': 'ASTRAL.NS', 'Quantity': 3.986017}, {'Ticker': 'LAOPALA.NS', 'Quantity': 2.547554}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}]"
Dec 2015,2015-12-01,2915.55,18131.14,0.0,18131.14,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 54.700389}, {'Ticker': 'BPCL.NS', 'Quantity': 9.190123}, {'Ticker': 'HAVELLS.NS', 'Quantity': 1.748263}, {'Ticker': 'ARVIND.NS', 'Quantity': 1.433788}, {'Ticker': 'ATUL.NS', 'Quantity': 1.444747}, {'Ticker': 'AARTIIND.NS', 'Quantity': 19.143031}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.959586}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.276266}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 13.1072}, {'Ticker': 'ASTRAL.NS', 'Quantity': 2.734237}, {'Ticker': 'LAOPALA.NS', 'Quantity': 2.547554}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 6.182511}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.887615}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.541019}]"
Jan 2016,2016-01-01,1680.48,19105.53,0.0,19105.53,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 54.53268}, {'Ticker': 'BPCL.NS', 'Quantity': 9.190123}, {'Ticker': 'HAVELLS.NS', 'Quantity': 1.145054}, {'Ticker': 'ARVIND.NS', 'Quantity': 1.433788}, {'Ticker': 'ATUL.NS', 'Quantity': 1.611899}, {'Ticker': 'AARTIIND.NS', 'Quantity': 18.671852}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.959586}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.292073}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 12.562756}, {'Ticker': 'ASTRAL.NS', 'Quantity': 1.782496}, {'Ticker': 'LAOPALA.NS', 'Quantity': 2.547554}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 9.618716}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.887615}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.541019}]"
Feb 2016,2016-02-01,0.0,18209.35,0.0,18209.35,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 54.53268}, {'Ticker': 'BPCL.NS', 'Quantity': 9.190123}, {'Ticker': 'HAVELLS.NS', 'Quantity': 1.145054}, {'Ticker': 'ARVIND.NS', 'Quantity': 1.433788}, {'Ticker': 'ATUL.NS', 'Quantity': 1.611899}, {'Ticker': 'AARTIIND.NS', 'Quantity': 18.671852}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.959586}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.292073}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 12.562756}, {'Ticker': 'ASTRAL.NS', 'Quantity': 1.782496}, {'Ticker': 'LAOPALA.NS', 'Quantity': 2.547554}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 9.618716}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.887615}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.541019}]"
Mar 2016,2016-03-01,2502.88,17566.18,0.0,17566.18,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 46.713661}, {'Ticker': 'BPCL.NS', 'Quantity': 9.724942}, {'Ticker': 'HAVELLS.NS', 'Quantity': 0.546717}, {'Ticker': 'ATUL.NS', 'Quantity': 1.486165}, {'Ticker': 'AARTIIND.NS', 'Quantity': 17.884632}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.959586}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.292073}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 11.993468}, {'Ticker': 'ASTRAL.NS', 'Quantity': 0.821493}, {'Ticker': 'LAOPALA.NS', 'Quantity': 2.547554}, {'Ticker': 'RECLTD.NS', 'Quantity': 1.316482}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 9.618716}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.887615}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.541019}, {'Ticker': 'ARVIND.NS', 'Quantity': 4.230758}, {'Ticker': 'CEATLTD.NS', 'Quantity': 0.421658}, {'Ticker': 'GABRIEL.NS', 'Quantity': 5.108957}]"
Apr 2016,2016-04-01,1344.68,19414.3,0.0,19414.3,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 42.687945}, {'Ticker': 'BPCL.NS', 'Quantity': 9.724942}, {'Ticker': 'ATUL.NS', 'Quantity': 1.486165}, {'Ticker': 'AARTIIND.NS', 'Quantity': 17.63768}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.959586}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.761938}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 11.646706}, {'Ticker': 'ASTRAL.NS', 'Quantity': 0.821493}, {'Ticker': 'LAOPALA.NS', 'Quantity': 1.69873}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 9.618716}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.887615}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.541019}, {'Ticker': 'ARVIND.NS', 'Quantity': 6.397222}, {'Ticker': 'CEATLTD.NS', 'Quantity': 0.421658}, {'Ticker': 'GABRIEL.NS', 'Quantity': 5.108957}, {'Ticker': 'AVANTIFEED.NS', 'Quantity': 1.678548}, {'Ticker': 'M&M.NS', 'Quantity': 0.375024}]"
May 2016,2016-05-02,0.0,20567.37,0.0,20567.37,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 42.687945}, {'Ticker': 'BPCL.NS', 'Quantity': 9.724942}, {'Ticker': 'ATUL.NS', 'Quantity': 1.486165}, {'Ticker': 'AARTIIND.NS', 'Quantity': 17.63768}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.959586}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.761938}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 11.646706}, {'Ticker': 'ASTRAL.NS', 'Quantity': 0.821493}, {'Ticker': 'LAOPALA.NS', 'Quantity': 1.69873}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 9.618716}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.887615}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.541019}, {'Ticker': 'ARVIND.NS', 'Quantity': 6.397222}, {'Ticker': 'CEATLTD.NS', 'Quantity': 0.421658}, {'Ticker': 'GABRIEL.NS', 'Quantity': 5.108957}, {'Ticker': 'AVANTIFEED.NS', 'Quantity': 1.678548}, {'Ticker': 'M&M.NS', 'Quantity': 0.375024}]"
Jun 2016,2016-06-01,3029.44,21160.84,0.0,21160.84,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 41.514114}, {'Ticker': 'BPCL.NS', 'Quantity': 8.448944}, {'Ticker': 'ATUL.NS', 'Quantity': 1.614479}, {'Ticker': 'AARTIIND.NS', 'Quantity': 17.366865}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.959586}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 2.369689}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 11.375477}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 9.618716}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.887615}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.541019}, {'Ticker': 'ARVIND.NS', 'Quantity': 10.629487}, {'Ticker': 'CEATLTD.NS', 'Quantity': 0.978212}, {'Ticker': 'GABRIEL.NS', 'Quantity': 5.108957}, {'Ticker': 'AVANTIFEED.NS', 'Quantity': 1.678548}, {'Ticker': 'M&M.NS', 'Quantity': 0.375024}]"
Jul 2016,2016-07-01,2371.14,22149.5,0.0,22149.5,"[{'Ticker': 'BAJFINANCE.NS', 'Quantity': 39.47263}, {'Ticker': 'BPCL.NS', 'Quantity': 10.620415}, {'Ticker': 'ATUL.NS', 'Quantity': 1.301119}, {'Ticker': 'AARTIIND.NS', 'Quantity': 20.456405}, {'Ticker': 'CHOLAFIN.NS', 'Quantity': 8.036067}, {'Ticker': 'HERITGFOOD.NS', 'Quantity': 4.910836}, {'Ticker': 'KAJARIACER.NS', 'Quantity': 3.028284}, {'Ticker': 'CANFINHOME.NS', 'Quantity': 10.541915}, {'Ticker': 'VAKRANGEE.NS', 'Quantity': 9.618716}, {'Ticker': 'WHEELS.NS', 'Quantity': 0.887615}, {'Ticker': 'AJANTPHARM.NS', 'Quantity': 0.541019}, {'Ticker': 'ARVIND.NS', 'Quantity': 10.629487}, {'Ticker': 'CEATLTD.NS', 'Quantity': 0.978212}, {'Ticker': 'GABRIEL.NS', 'Quantity': 5.108957}, {'Ticker': 'AVANTIFEED.NS', 'Quantity': 1.678548}, {'Ticker': 'M&M.NS', 'Quantity': 0.375024}]"
