Date,Portfolio_Value,Bank,Equity
2025-09-01,179787.4,0.0,179787.4
2025-09-02,178484.47,0.0,178484.47
2025-09-03,180216.05,0.0,180216.05
2025-09-04,179357.05,0.0,179357.05
2025-09-05,180640.64,0.0,180640.64
2025-09-08,179874.56,0.0,179874.56
2025-09-09,181187.82,0.0,181187.82
2025-09-10,183177.29,0.0,183177.29
2025-09-11,181831.52,0.0,181831.52
2025-09-12,180779.03,0.0,180779.03
2025-09-15,182855.21,0.0,182855.21
2025-09-16,186950.57,0.0,186950.57
2025-09-17,187921.48,0.0,187921.48
2025-09-18,187091.53,0.0,187091.53
2025-09-19,188515.79,0.0,188515.79
