Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Available_for_Liquidation,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing
May 2018,2018-05-31,0.0,23544.59,1962.049476,0.0,1962.05,0.0,1962.05,1962.05,0.0,23560.11
Jun 2018,2018-06-29,0.0,23573.38,1964.448446,0.0,1964.45,0.0,1964.45,1964.45,0.0,23536.0
Jul 2018,2018-07-31,0.0,25357.13,2113.094076,0.0,2113.09,0.0,2113.09,2113.09,0.0,25491.55
Aug 2018,2018-08-31,0.0,27636.9,2303.075103,0.0,2303.08,0.0,2303.08,2303.08,0.0,27740.95
Sep 2018,2018-09-28,0.0,23177.83,1931.486059,0.0,1931.49,0.0,1931.49,1931.49,0.0,23122.85
Oct 2018,2018-10-31,0.0,23332.98,1944.414763,0.0,1944.41,0.0,1944.41,1944.41,0.0,23275.09
Nov 2018,2018-11-30,0.0,23856.18,1988.014901,0.0,1988.01,0.0,1988.01,1988.01,0.0,23830.13
Dec 2018,2018-12-31,0.0,24532.67,2044.389389,0.0,2044.39,0.0,2044.39,2044.39,0.0,24517.1
Jan 2019,2019-01-31,0.0,24706.75,2058.896139,0.0,2058.9,0.0,2058.9,2058.9,0.0,24794.86
Feb 2019,2019-02-28,0.0,24321.18,2026.765178,0.0,2026.77,0.0,2026.77,2026.77,0.0,24244.91
Mar 2019,2019-03-29,0.0,26047.3,2170.60821,0.0,2170.61,0.0,2170.61,2170.61,0.0,26058.92
Apr 2019,2019-04-30,0.0,26566.78,2213.898621,0.0,2213.9,0.0,2213.9,2213.9,0.0,26604.09
May 2019,2019-05-31,0.0,27390.83,2282.569061,0.0,2282.57,0.0,2282.57,2282.57,0.0,27221.2
Jun 2019,2019-06-28,0.0,26888.19,2240.682256,0.0,2240.68,0.0,2240.68,2240.68,0.0,26836.02
Jul 2019,2019-07-31,0.0,24747.63,2062.302514,0.0,2062.3,0.0,2062.3,2062.3,0.0,24658.86
Aug 2019,2019-08-30,0.0,25061.25,2088.437786,0.0,2088.44,0.0,2088.44,2088.44,0.0,25153.22
Sep 2019,2019-09-30,0.0,27323.13,2276.927816,0.0,2276.93,0.0,2276.93,2276.93,0.0,27557.13
Oct 2019,2019-10-31,0.0,27297.63,2274.802458,0.0,2274.8,0.0,2274.8,2274.8,0.0,27372.69
Nov 2019,2019-11-29,0.0,27305.35,2275.445554,0.0,2275.45,0.0,2275.45,2275.45,0.0,27242.12
Dec 2019,2019-12-31,0.0,27638.71,2303.225772,0.0,2303.23,0.0,2303.23,2303.23,0.0,27699.21
Jan 2020,2020-01-31,0.0,28459.83,2371.652581,0.0,2371.65,0.0,2371.65,2371.65,0.0,28626.44
Feb 2020,2020-02-28,0.0,26676.2,2223.016598,0.0,2223.02,0.0,2223.02,2223.02,0.0,26488.13
Mar 2020,2020-03-31,0.0,16845.38,1403.781403,0.0,1403.78,0.0,1403.78,1403.78,0.0,16547.23
Apr 2020,2020-04-30,0.0,19673.73,1639.477383,0.0,1639.48,0.0,1639.48,1639.48,0.0,19985.17
May 2020,2020-05-29,0.0,19227.32,1602.276833,0.0,1602.28,0.0,1602.28,1602.28,0.0,19264.56
Jun 2020,2020-06-30,0.0,21316.49,1776.374101,0.0,1776.37,0.0,1776.37,1776.37,0.0,21341.54
Jul 2020,2020-07-30,0.0,22084.41,1840.367549,0.0,1840.37,0.0,1840.37,1840.37,0.0,22200.29
Aug 2020,2020-08-31,0.0,23792.54,1982.711722,0.0,1982.71,0.0,1982.71,1982.71,0.0,24019.78
Sep 2020,2020-09-30,0.0,23700.94,1975.078318,0.0,1975.08,0.0,1975.08,1975.08,0.0,23766.52
Oct 2020,2020-10-30,0.0,23615.2,1967.933661,0.0,381.28,0.0,381.28,381.28,0.0,23614.74
Nov 2020,2020-11-27,0.0,25596.17,2133.013845,0.0,2133.01,0.0,2133.01,2133.01,0.0,25789.88
Dec 2020,2020-12-31,0.0,27201.4,2266.783744,0.0,1289.81,0.0,1289.81,1289.81,0.0,27292.71
Jan 2021,2021-01-29,0.0,28571.18,2380.93169,0.0,2380.93,0.0,2380.93,2380.93,0.0,28565.88
Feb 2021,2021-02-26,0.0,29665.03,2472.08597,0.0,2472.09,0.0,2472.09,2472.09,0.0,29587.7
Mar 2021,2021-03-31,0.0,29835.7,2486.308745,0.0,1909.37,0.0,1909.37,1909.37,0.0,29809.03
Apr 2021,2021-04-30,0.0,35296.16,2941.346289,0.0,858.11,0.0,858.11,858.11,0.0,35411.17
May 2021,2021-05-31,0.0,39214.48,3267.8732,0.0,3267.87,0.0,3267.87,3267.87,0.0,39477.27
Jun 2021,2021-06-30,0.0,41189.82,3432.484935,0.0,3432.48,0.0,3432.48,3432.48,0.0,41954.45
Jul 2021,2021-07-30,0.0,44024.07,3668.672881,0.0,0.0,0.0,0.0,0.0,0.0,44024.07
Aug 2021,2021-08-31,0.0,42815.72,3567.976436,0.0,3567.98,0.0,3567.98,3567.98,0.0,42928.04
Sep 2021,2021-09-30,0.0,43581.02,3631.751493,0.0,38.88,0.0,38.88,38.88,0.0,43580.35
Oct 2021,2021-10-29,0.0,43175.84,3597.987011,0.0,3597.99,0.0,3597.99,3597.99,0.0,43385.79
Nov 2021,2021-11-30,0.0,48942.13,4078.51056,0.0,1453.17,0.0,1453.17,1453.17,0.0,49261.84
Dec 2021,2021-12-31,0.0,70848.92,5904.07643,0.0,5904.08,0.0,5904.08,5904.08,0.0,71223.25
Jan 2022,2022-01-31,0.0,63298.82,5274.901873,0.0,5274.9,0.0,5274.9,5274.9,0.0,62687.53
Feb 2022,2022-02-28,0.0,51246.49,4270.54091,0.0,564.25,0.0,564.25,564.25,0.0,51174.82
Mar 2022,2022-03-31,0.0,65529.1,5460.758427,0.0,5460.76,0.0,5460.76,5460.76,0.0,67256.14
Apr 2022,2022-04-29,0.0,66493.11,5541.092143,0.0,5541.09,0.0,5541.09,5541.09,0.0,66383.59
May 2022,2022-05-31,0.0,57100.97,4758.413833,0.0,4758.41,0.0,4758.41,4758.41,0.0,56714.26
Jun 2022,2022-06-30,0.0,55573.86,4631.1549,0.0,2334.96,0.0,2334.96,2334.96,0.0,55418.4
Jul 2022,2022-07-29,0.0,57909.47,4825.78918,0.0,4825.79,0.0,4825.79,4825.79,0.0,57923.81
Aug 2022,2022-08-30,0.0,56578.49,4714.874245,0.0,4714.87,0.0,4714.87,4714.87,0.0,56104.1
Sep 2022,2022-09-30,0.0,54166.32,4513.860082,0.0,4513.86,0.0,4513.86,4513.86,0.0,54081.24
Oct 2022,2022-10-31,0.0,52371.21,4364.267767,0.0,4364.27,0.0,4364.27,4364.27,0.0,51681.34
Nov 2022,2022-11-30,0.0,53719.77,4476.647645,0.0,4476.65,0.0,4476.65,4476.65,0.0,53168.56
Dec 2022,2022-12-30,0.0,50659.0,4221.582934,0.0,4221.58,0.0,4221.58,4221.58,0.0,50720.3
Jan 2023,2023-01-31,0.0,49796.42,4149.70129,0.0,2408.8,0.0,2408.8,2408.8,0.0,49589.17
Feb 2023,2023-02-28,0.0,47830.0,3985.833362,0.0,342.67,0.0,342.67,342.67,0.0,47800.57
Mar 2023,2023-03-31,0.0,49336.61,4111.383908,0.0,45.37,0.0,45.37,45.37,0.0,49333.48
Apr 2023,2023-04-28,0.0,54131.71,4510.975907,0.0,1614.05,0.0,1614.05,1614.05,0.0,54211.75
May 2023,2023-05-31,0.0,55658.53,4638.210606,0.0,4638.21,0.0,4638.21,4638.21,0.0,55741.55
Jun 2023,2023-06-30,0.0,61249.21,5104.100457,0.0,5104.1,0.0,5104.1,5104.1,0.0,61694.12
Jul 2023,2023-07-31,0.0,66101.6,5508.466725,0.0,5508.47,0.0,5508.47,5508.47,0.0,67056.18
Aug 2023,2023-08-31,0.0,69081.87,5756.822482,0.0,5756.82,0.0,5756.82,5756.82,0.0,68822.4
Sep 2023,2023-09-29,0.0,70048.85,5837.404141,0.0,5837.4,0.0,5837.4,5837.4,0.0,70106.59
Oct 2023,2023-10-31,0.0,73229.4,6102.450255,0.0,6102.45,0.0,6102.45,6102.45,0.0,73388.14
Nov 2023,2023-11-30,0.0,80253.12,6687.759657,0.0,6687.76,0.0,6687.76,6687.76,0.0,80821.02
Dec 2023,2023-12-29,0.0,86184.5,7182.04178,0.0,7182.04,0.0,7182.04,7182.04,0.0,86701.73
Jan 2024,2024-01-31,0.0,89919.48,7493.289795,0.0,7493.29,0.0,7493.29,7493.29,0.0,90375.22
Feb 2024,2024-02-29,0.0,92128.24,7677.35355,0.0,7677.35,0.0,7677.35,7677.35,0.0,91979.36
Mar 2024,2024-03-28,0.0,85244.49,7103.707764,0.0,7103.71,0.0,7103.71,7103.71,0.0,85558.59
Apr 2024,2024-04-30,0.0,93972.95,7831.078881,0.0,7831.08,0.0,7831.08,7831.08,0.0,94877.07
May 2024,2024-05-31,0.0,87366.77,7280.564114,0.0,7280.56,0.0,7280.56,7280.56,0.0,87664.21
Jun 2024,2024-06-28,0.0,103579.32,8631.609826,0.0,8631.61,0.0,8631.61,8631.61,0.0,104407.34
Jul 2024,2024-07-31,0.0,114188.89,9515.740463,0.0,9515.74,0.0,9515.74,9515.74,0.0,114537.42
Aug 2024,2024-08-30,0.0,109132.2,9094.350171,0.0,9094.35,0.0,9094.35,9094.35,0.0,109747.32
Sep 2024,2024-09-30,0.0,106907.55,8908.962253,0.0,8908.96,0.0,8908.96,8908.96,0.0,106192.46
Oct 2024,2024-10-31,0.0,100333.88,8361.156398,0.0,8361.16,0.0,8361.16,8361.16,0.0,98457.91
Nov 2024,2024-11-29,0.0,107991.18,8999.265123,0.0,8999.27,0.0,8999.27,8999.27,0.0,106383.58
Dec 2024,2024-12-31,0.0,100935.91,8411.325908,0.0,8411.33,0.0,8411.33,8411.33,0.0,99207.83
Jan 2025,2025-01-31,0.0,88461.73,7371.811119,0.0,2192.98,0.0,2192.98,2192.98,0.0,87835.22
Feb 2025,2025-02-28,0.0,67058.39,5588.199278,0.0,5588.2,0.0,5588.2,5588.2,0.0,66304.87
Mar 2025,2025-03-31,0.0,69823.91,5818.659016,0.0,5818.66,0.0,5818.66,5818.66,0.0,69552.91
Apr 2025,2025-04-30,0.0,77347.96,6445.66351,0.0,6445.66,0.0,6445.66,6445.66,0.0,76718.18
May 2025,2025-05-30,0.0,83052.95,6921.078851,0.0,5060.79,0.0,5060.79,5060.79,0.0,82302.59
Jun 2025,2025-06-30,0.0,84207.56,7017.296684,0.0,7017.3,0.0,7017.3,7017.3,0.0,84361.12
Jul 2025,2025-07-31,0.0,84038.02,7003.168302,0.0,7003.17,0.0,7003.17,7003.17,0.0,84160.23
Aug 2025,2025-08-29,0.0,81414.11,6784.509074,0.0,6784.51,0.0,6784.51,6784.51,0.0,81163.5
Sep 2025,2025-09-30,0.0,81113.88,6759.49008,0.0,6759.49,0.0,6759.49,6759.49,0.0,81555.0
