Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing,Stocks_Affected
Aug 2016,2016-08-31,0.0,17858.71,1488.225975,514.0,0.0,514.0,514.0,0.0,17905.47,3
Sep 2016,2016-09-30,0.0,17153.52,1429.460074,218.48,0.0,218.48,218.48,0.0,17159.88,1
Oct 2016,2016-10-28,0.0,17244.82,1437.067994,190.72,0.0,190.72,190.72,0.0,17254.12,1
Nov 2016,2016-11-30,0.0,16605.21,1383.767482,1383.77,0.0,1383.77,1383.77,0.0,16521.91,4
Dec 2016,2016-12-30,0.0,16452.06,1371.004884,865.07,0.0,865.07,865.07,0.0,16453.38,3
Jan 2017,2017-01-31,0.0,17048.46,1420.705403,616.13,0.0,616.13,616.13,0.0,17087.79,1
Feb 2017,2017-02-28,0.0,18474.92,1539.576953,1068.25,0.0,1068.25,1068.25,0.0,18558.78,3
Mar 2017,2017-03-31,0.0,19456.48,1621.373319,1621.37,0.0,1621.37,1621.37,0.0,19511.5,2
Apr 2017,2017-04-28,0.0,20489.3,1707.441516,0.0,0.0,0.0,0.0,0.0,20489.3,0
May 2017,2017-05-31,0.0,20997.53,1749.794106,1749.79,0.0,1749.79,1749.79,0.0,20997.18,2
Jun 2017,2017-06-30,0.0,22431.51,1869.292907,956.16,0.0,956.16,956.16,0.0,22449.69,3
Jul 2017,2017-07-31,0.0,22569.39,1880.782536,1880.78,0.0,1880.78,1880.78,0.0,22590.34,2
Aug 2017,2017-08-31,0.0,21900.85,1825.07088,1825.07,0.0,1825.07,1825.07,0.0,21902.84,3
Sep 2017,2017-09-29,0.0,22370.89,1864.241232,1864.24,0.0,1864.24,1864.24,0.0,22330.55,3
Oct 2017,2017-10-31,0.0,24300.56,2025.046331,2025.05,0.0,2025.05,2025.05,0.0,24498.89,4
Nov 2017,2017-11-30,0.0,24480.11,2040.008934,2040.01,0.0,2040.01,2040.01,0.0,24545.64,3
Dec 2017,2017-12-29,0.0,24767.73,2063.97765,2063.98,0.0,2063.98,2063.98,0.0,24839.01,1
Jan 2018,2018-01-31,0.0,24136.6,2011.383113,2011.38,0.0,2011.38,2011.38,0.0,24034.33,1
Feb 2018,2018-02-28,0.0,23518.13,1959.843988,1959.84,0.0,1959.84,1959.84,0.0,23413.84,3
Mar 2018,2018-03-28,0.0,23019.3,1918.274833,1918.27,0.0,1918.27,1918.27,0.0,22950.37,1
Apr 2018,2018-04-30,0.0,24892.46,2074.37187,2074.37,0.0,2074.37,2074.37,0.0,24686.03,3
May 2018,2018-05-31,0.0,23544.59,1962.049476,1962.05,0.0,1962.05,1962.05,0.0,23560.11,1
Jun 2018,2018-06-29,0.0,23573.38,1964.448446,1964.45,0.0,1964.45,1964.45,0.0,23536.0,2
Jul 2018,2018-07-31,0.0,25357.13,2113.094076,2113.09,0.0,2113.09,2113.09,0.0,25491.55,3
Aug 2018,2018-08-31,0.0,27636.9,2303.075103,2303.08,0.0,2303.08,2303.08,0.0,27740.95,3
Sep 2018,2018-09-28,0.0,23177.83,1931.486059,1931.49,0.0,1931.49,1931.49,0.0,23122.85,3
Oct 2018,2018-10-31,0.0,23332.98,1944.414763,1944.41,0.0,1944.41,1944.41,0.0,23275.09,3
Nov 2018,2018-11-30,0.0,23856.18,1988.014901,1988.01,0.0,1988.01,1988.01,0.0,23830.13,2
Dec 2018,2018-12-31,0.0,24532.67,2044.389389,2044.39,0.0,2044.39,2044.39,0.0,24517.1,2
Jan 2019,2019-01-31,0.0,24706.75,2058.896139,2058.9,0.0,2058.9,2058.9,0.0,24794.86,2
Feb 2019,2019-02-28,0.0,24321.18,2026.765178,2026.77,0.0,2026.77,2026.77,0.0,24244.91,1
Mar 2019,2019-03-29,0.0,26047.3,2170.60821,2170.61,0.0,2170.61,2170.61,0.0,26058.92,2
Apr 2019,2019-04-30,0.0,26566.78,2213.898621,2213.9,0.0,2213.9,2213.9,0.0,26604.09,2
May 2019,2019-05-31,0.0,27390.83,2282.569061,2282.57,0.0,2282.57,2282.57,0.0,27221.2,3
Jun 2019,2019-06-28,0.0,26888.19,2240.682256,2240.68,0.0,2240.68,2240.68,0.0,26836.02,2
Jul 2019,2019-07-31,0.0,24747.63,2062.302514,2062.3,0.0,2062.3,2062.3,0.0,24658.86,3
Aug 2019,2019-08-30,0.0,25061.25,2088.437786,2088.44,0.0,2088.44,2088.44,0.0,25153.22,2
Sep 2019,2019-09-30,0.0,27323.13,2276.927816,2276.93,0.0,2276.93,2276.93,0.0,27557.13,5
Oct 2019,2019-10-31,0.0,27297.63,2274.802458,2274.8,0.0,2274.8,2274.8,0.0,27372.69,3
Nov 2019,2019-11-29,0.0,27305.35,2275.445554,2275.45,0.0,2275.45,2275.45,0.0,27242.12,3
Dec 2019,2019-12-31,0.0,27638.71,2303.225772,2303.23,0.0,2303.23,2303.23,0.0,27699.21,5
Jan 2020,2020-01-31,0.0,28459.83,2371.652581,2371.65,0.0,2371.65,2371.65,0.0,28626.44,2
Feb 2020,2020-02-28,0.0,26676.2,2223.016598,2223.02,0.0,2223.02,2223.02,0.0,26488.13,2
Mar 2020,2020-03-31,0.0,16845.38,1403.781403,1403.78,0.0,1403.78,1403.78,0.0,16547.23,1
Apr 2020,2020-04-30,0.0,19673.73,1639.477383,1639.48,0.0,1639.48,1639.48,0.0,19985.17,2
May 2020,2020-05-29,0.0,19227.32,1602.276833,1602.28,0.0,1602.28,1602.28,0.0,19264.56,1
Jun 2020,2020-06-30,0.0,21316.49,1776.374101,1776.37,0.0,1776.37,1776.37,0.0,21341.54,2
Jul 2020,2020-07-30,0.0,22084.41,1840.367549,1840.37,0.0,1840.37,1840.37,0.0,22200.29,2
Aug 2020,2020-08-31,0.0,23792.54,1982.711722,1982.71,0.0,1982.71,1982.71,0.0,24019.78,2
Sep 2020,2020-09-30,0.0,23700.94,1975.078318,1975.08,0.0,1975.08,1975.08,0.0,23766.52,2
Oct 2020,2020-10-30,0.0,23615.2,1967.933661,381.28,0.0,381.28,381.28,0.0,23614.74,1
Nov 2020,2020-11-27,0.0,25596.17,2133.013845,2133.01,0.0,2133.01,2133.01,0.0,25789.88,1
Dec 2020,2020-12-31,0.0,27201.4,2266.783744,1289.81,0.0,1289.81,1289.81,0.0,27292.71,1
Jan 2021,2021-01-29,0.0,28571.18,2380.93169,2380.93,0.0,2380.93,2380.93,0.0,28565.88,2
Feb 2021,2021-02-26,0.0,29665.03,2472.08597,2472.09,0.0,2472.09,2472.09,0.0,29587.7,3
Mar 2021,2021-03-31,0.0,29835.7,2486.308745,1909.37,0.0,1909.37,1909.37,0.0,29809.03,2
Apr 2021,2021-04-30,0.0,35296.16,2941.346289,858.11,0.0,858.11,858.11,0.0,35411.17,1
May 2021,2021-05-31,0.0,39214.48,3267.8732,3267.87,0.0,3267.87,3267.87,0.0,39477.27,4
Jun 2021,2021-06-30,0.0,41189.82,3432.484935,3432.48,0.0,3432.48,3432.48,0.0,41954.45,3
Jul 2021,2021-07-30,0.0,44024.07,3668.672881,0.0,0.0,0.0,0.0,0.0,44024.07,0
Aug 2021,2021-08-31,0.0,42815.72,3567.976436,3567.98,0.0,3567.98,3567.98,0.0,42928.04,1
Sep 2021,2021-09-30,0.0,43581.02,3631.751493,38.88,0.0,38.88,38.88,0.0,43580.35,1
Oct 2021,2021-10-29,0.0,43175.84,3597.987011,3597.99,0.0,3597.99,3597.99,0.0,43385.79,2
Nov 2021,2021-11-30,0.0,48942.13,4078.51056,1453.17,0.0,1453.17,1453.17,0.0,49261.84,2
Dec 2021,2021-12-31,0.0,70848.92,5904.07643,5904.08,0.0,5904.08,5904.08,0.0,71223.25,1
Jan 2022,2022-01-31,0.0,63298.82,5274.901873,5274.9,0.0,5274.9,5274.9,0.0,62687.53,1
Feb 2022,2022-02-28,0.0,51246.49,4270.54091,564.25,0.0,564.25,564.25,0.0,51174.82,2
Mar 2022,2022-03-31,0.0,65529.1,5460.758427,5460.76,0.0,5460.76,5460.76,0.0,67256.14,3
Apr 2022,2022-04-29,0.0,66493.11,5541.092143,5541.09,0.0,5541.09,5541.09,0.0,66383.59,5
May 2022,2022-05-31,0.0,57100.97,4758.413833,4758.41,0.0,4758.41,4758.41,0.0,56714.26,3
Jun 2022,2022-06-30,0.0,55573.86,4631.1549,2334.96,0.0,2334.96,2334.96,0.0,55418.4,3
Jul 2022,2022-07-29,0.0,57909.47,4825.78918,4825.79,0.0,4825.79,4825.79,0.0,57923.81,5
Aug 2022,2022-08-30,0.0,56578.49,4714.874245,4714.87,0.0,4714.87,4714.87,0.0,56104.1,5
Sep 2022,2022-09-30,0.0,54166.32,4513.860082,4513.86,0.0,4513.86,4513.86,0.0,54081.24,5
Oct 2022,2022-10-31,0.0,52371.21,4364.267767,4364.27,0.0,4364.27,4364.27,0.0,51681.34,6
Nov 2022,2022-11-30,0.0,53719.77,4476.647645,4476.65,0.0,4476.65,4476.65,0.0,53168.56,3
Dec 2022,2022-12-30,0.0,50659.0,4221.582934,4221.58,0.0,4221.58,4221.58,0.0,50720.3,2
Jan 2023,2023-01-31,0.0,49796.42,4149.70129,2408.8,0.0,2408.8,2408.8,0.0,49589.17,3
Feb 2023,2023-02-28,0.0,47830.0,3985.833362,342.67,0.0,342.67,342.67,0.0,47800.57,1
Mar 2023,2023-03-31,0.0,49336.61,4111.383908,45.37,0.0,45.37,45.37,0.0,49333.48,1
Apr 2023,2023-04-28,0.0,54131.71,4510.975907,1614.05,0.0,1614.05,1614.05,0.0,54211.75,2
May 2023,2023-05-31,0.0,55658.53,4638.210606,4638.21,0.0,4638.21,4638.21,0.0,55741.55,5
Jun 2023,2023-06-30,0.0,61249.21,5104.100457,5104.1,0.0,5104.1,5104.1,0.0,61694.12,6
Jul 2023,2023-07-31,0.0,66101.6,5508.466725,5508.47,0.0,5508.47,5508.47,0.0,67056.18,3
Aug 2023,2023-08-31,0.0,69081.87,5756.822482,5756.82,0.0,5756.82,5756.82,0.0,68822.4,2
Sep 2023,2023-09-29,0.0,70048.85,5837.404141,5837.4,0.0,5837.4,5837.4,0.0,70106.59,1
Oct 2023,2023-10-31,0.0,73229.4,6102.450255,6102.45,0.0,6102.45,6102.45,0.0,73388.14,4
Nov 2023,2023-11-30,0.0,80253.12,6687.759657,6687.76,0.0,6687.76,6687.76,0.0,80821.02,5
Dec 2023,2023-12-29,0.0,86184.5,7182.04178,7182.04,0.0,7182.04,7182.04,0.0,86701.73,5
Jan 2024,2024-01-31,0.0,89919.48,7493.289795,7493.29,0.0,7493.29,7493.29,0.0,90375.22,8
Feb 2024,2024-02-29,0.0,92128.24,7677.35355,7677.35,0.0,7677.35,7677.35,0.0,91979.36,3
Mar 2024,2024-03-28,0.0,85244.49,7103.707764,7103.71,0.0,7103.71,7103.71,0.0,85558.59,3
Apr 2024,2024-04-30,0.0,93972.95,7831.078881,7831.08,0.0,7831.08,7831.08,0.0,94877.07,5
May 2024,2024-05-31,0.0,87366.77,7280.564114,7280.56,0.0,7280.56,7280.56,0.0,87664.21,2
Jun 2024,2024-06-28,0.0,103579.32,8631.609826,8631.61,0.0,8631.61,8631.61,0.0,104407.34,4
Jul 2024,2024-07-31,0.0,114188.89,9515.740463,9515.74,0.0,9515.74,9515.74,0.0,114537.42,3
Aug 2024,2024-08-30,0.0,109132.2,9094.350171,9094.35,0.0,9094.35,9094.35,0.0,109747.32,3
Sep 2024,2024-09-30,0.0,106907.55,8908.962253,8908.96,0.0,8908.96,8908.96,0.0,106192.46,2
Oct 2024,2024-10-31,0.0,100333.88,8361.156398,8361.16,0.0,8361.16,8361.16,0.0,98457.91,2
Nov 2024,2024-11-29,0.0,107991.18,8999.265123,8999.27,0.0,8999.27,8999.27,0.0,106383.58,1
Dec 2024,2024-12-31,0.0,100935.91,8411.325908,8411.33,0.0,8411.33,8411.33,0.0,99207.83,2
Jan 2025,2025-01-31,0.0,88461.73,7371.811119,2192.98,0.0,2192.98,2192.98,0.0,87835.22,3
Feb 2025,2025-02-28,0.0,67058.39,5588.199278,5588.2,0.0,5588.2,5588.2,0.0,66304.87,3
Mar 2025,2025-03-31,0.0,69823.91,5818.659016,5818.66,0.0,5818.66,5818.66,0.0,69552.91,6
Apr 2025,2025-04-30,0.0,77347.96,6445.66351,6445.66,0.0,6445.66,6445.66,0.0,76718.18,3
May 2025,2025-05-30,0.0,83052.95,6921.078851,5060.79,0.0,5060.79,5060.79,0.0,82302.59,4
Jun 2025,2025-06-30,0.0,84207.56,7017.296684,7017.3,0.0,7017.3,7017.3,0.0,84361.12,4
Jul 2025,2025-07-31,0.0,84038.02,7003.168302,7003.17,0.0,7003.17,7003.17,0.0,84160.23,4
Aug 2025,2025-08-29,0.0,81414.11,6784.509074,6784.51,0.0,6784.51,6784.51,0.0,81163.5,5
Sep 2025,2025-09-30,0.0,81113.88,6759.49008,6759.49,0.0,6759.49,6759.49,0.0,81555.0,1
