Ticker,Quantity,Avg_Buy_Price,Invested_Amount,Current_Price,Current_Amount,Percent_of_Portfolio,Month,Date
TORNTPHARM.NS,1.096946,550.66,604.04,579.3,635.46,6.128,Mar 2015,2015-03-31
KKCL.NS,3.967434,360.52,1430.35,445.08,1765.83,14.825,Apr 2015,2015-04-30
VSTIND.NS,17.261484,154.6,2668.67,147.37,2543.87,21.357,Apr 2015,2015-04-30
ZENSARTECH.NS,12.103055,119.17,1442.28,139.71,1690.92,14.196,Apr 2015,2015-04-30
ASTRAL.NS,9.037145,177.93,1607.97,198.54,1794.24,15.064,Apr 2015,2015-04-30
AJANTPHARM.NS,1.943821,636.58,1237.4,842.0,1636.7,13.741,Apr 2015,2015-04-30
TORNTPHARM.NS,1.698099,567.33,963.38,600.92,1020.43,8.567,Apr 2015,2015-04-30
RATNAMANI.NS,0.777342,462.27,359.34,450.3,350.04,2.939,Apr 2015,2015-04-30
ATUL.NS,0.311643,1153.05,359.34,1158.05,360.9,3.03,Apr 2015,2015-04-30
ECLERX.NS,0.448992,800.33,359.34,797.3,357.98,3.005,Apr 2015,2015-04-30
VINATIORGA.NS,1.297371,276.98,359.34,300.77,390.22,3.276,Apr 2015,2015-04-30
KKCL.NS,3.967434,360.52,1430.35,399.12,1583.48,12.12,May 2015,2015-05-29
VSTIND.NS,19.770892,153.32,3031.28,151.4,2993.4,22.911,May 2015,2015-05-29
ZENSARTECH.NS,12.103055,119.17,1442.28,154.82,1873.8,14.342,May 2015,2015-05-29
ASTRAL.NS,9.037145,177.93,1607.97,173.3,1566.09,11.987,May 2015,2015-05-29
AJANTPHARM.NS,1.943821,636.58,1237.4,1053.1,2047.04,15.668,May 2015,2015-05-29
TORNTPHARM.NS,0.941218,573.03,539.34,602.38,566.97,4.34,May 2015,2015-05-29
RATNAMANI.NS,1.567284,460.64,721.95,392.97,615.89,4.714,May 2015,2015-05-29
VINATIORGA.NS,2.510214,287.6,721.95,289.75,727.33,5.567,May 2015,2015-05-29
CENTURYPLY.NS,1.72877,209.75,362.61,209.3,361.83,2.769,May 2015,2015-05-29
WHIRLPOOL.NS,0.509748,711.35,362.61,757.5,386.13,2.955,May 2015,2015-05-29
ICRA.NS,0.081554,4446.25,362.61,4209.6,343.31,2.628,May 2015,2015-05-29
KKCL.NS,4.84428,369.03,1787.67,423.36,2050.87,15.019,Jun 2015,2015-06-30
VSTIND.NS,22.155374,152.95,3388.59,148.24,3284.33,24.051,Jun 2015,2015-06-30
ZENSARTECH.NS,14.451955,124.52,1799.6,131.59,1901.73,13.926,Jun 2015,2015-06-30
ASTRAL.NS,9.037145,177.93,1607.97,174.85,1580.12,11.571,Jun 2015,2015-06-30
AJANTPHARM.NS,1.943821,636.58,1237.4,1046.0,2033.24,14.889,Jun 2015,2015-06-30
TORNTPHARM.NS,0.82029,579.47,475.33,650.72,533.78,3.909,Jun 2015,2015-06-30
RATNAMANI.NS,2.490975,433.27,1079.26,366.27,912.36,6.681,Jun 2015,2015-06-30
VINATIORGA.NS,3.786679,285.02,1079.26,262.3,993.25,7.274,Jun 2015,2015-06-30
JUBLFOOD.NS,1.969978,181.38,357.31,185.76,365.93,2.68,Jun 2015,2015-06-30
KKCL.NS,4.84428,369.03,1787.67,437.67,2120.2,14.16,Jul 2015,2015-07-31
VSTIND.NS,23.533811,152.76,3595.1,158.22,3723.48,24.867,Jul 2015,2015-07-31
ZENSARTECH.NS,15.986718,125.49,2006.1,191.06,3054.42,20.399,Jul 2015,2015-07-31
ASTRAL.NS,1.629654,192.65,313.95,167.27,272.58,1.82,Jul 2015,2015-07-31
AJANTPHARM.NS,1.943821,636.58,1237.4,1042.6,2026.63,13.535,Jul 2015,2015-07-31
TORNTPHARM.NS,0.82029,579.47,475.33,720.83,591.29,3.949,Jul 2015,2015-07-31
RATNAMANI.NS,2.490975,433.27,1079.26,379.93,946.4,6.321,Jul 2015,2015-07-31
VINATIORGA.NS,4.56689,281.54,1285.77,275.85,1259.78,8.413,Jul 2015,2015-07-31
JUBLFOOD.NS,3.080146,183.05,563.82,183.21,564.33,3.769,Jul 2015,2015-07-31
BAJFINANCE.NS,3.755818,54.98,206.5,55.11,206.99,1.382,Jul 2015,2015-07-31
HINDUNILVR.NS,0.224875,918.3,206.5,921.65,207.26,1.384,Jul 2015,2015-07-31
KKCL.NS,5.282957,375.04,1981.3,442.2,2336.12,16.869,Aug 2015,2015-08-31
VSTIND.NS,23.533811,152.76,3595.1,135.85,3197.07,23.086,Aug 2015,2015-08-31
ZENSARTECH.NS,16.975371,129.58,2199.73,167.29,2839.81,20.506,Aug 2015,2015-08-31
AJANTPHARM.NS,1.757938,650.09,1142.82,999.87,1757.7,12.692,Aug 2015,2015-08-31
RATNAMANI.NS,2.993382,425.24,1272.89,399.67,1196.36,8.639,Aug 2015,2015-08-31
VINATIORGA.NS,4.56689,281.54,1285.77,244.55,1116.83,8.065,Aug 2015,2015-08-31
JUBLFOOD.NS,4.111672,184.22,757.44,166.72,685.5,4.95,Aug 2015,2015-08-31
BAJFINANCE.NS,7.163346,55.86,400.13,50.21,359.69,2.597,Aug 2015,2015-08-31
HINDUNILVR.NS,0.224875,918.3,206.5,860.9,193.59,1.398,Aug 2015,2015-08-31
MUNJALSHOW.NS,0.95032,203.75,193.63,174.45,165.78,1.197,Aug 2015,2015-08-31
KKCL.NS,5.719033,380.01,2173.3,429.97,2459.01,17.749,Sep 2015,2015-09-30
VSTIND.NS,24.974498,151.64,3787.1,145.87,3643.1,26.295,Sep 2015,2015-09-30
ZENSARTECH.NS,18.156863,131.73,2391.73,161.59,2933.97,21.177,Sep 2015,2015-09-30
AJANTPHARM.NS,0.590147,735.13,433.83,986.5,582.18,4.202,Sep 2015,2015-09-30
RATNAMANI.NS,3.484107,420.45,1464.9,410.33,1429.65,10.319,Sep 2015,2015-09-30
VINATIORGA.NS,4.56689,281.54,1285.77,227.65,1039.65,7.504,Sep 2015,2015-09-30
JUBLFOOD.NS,4.111672,184.22,757.44,160.13,658.42,4.752,Sep 2015,2015-09-30
BAJFINANCE.NS,11.053971,53.57,592.13,51.31,567.21,4.094,Sep 2015,2015-09-30
HINDUNILVR.NS,0.224875,918.3,206.5,814.75,183.22,1.322,Sep 2015,2015-09-30
MUNJALSHOW.NS,0.95032,203.75,193.63,174.1,165.45,1.194,Sep 2015,2015-09-30
IGL.NS,4.034126,47.6,192.0,47.74,192.61,1.39,Sep 2015,2015-09-30
KKCL.NS,5.95641,381.92,2274.9,420.5,2504.67,17.45,Oct 2015,2015-10-30
VSTIND.NS,25.679144,151.43,3888.7,145.75,3742.62,26.074,Oct 2015,2015-10-30
ZENSARTECH.NS,18.156863,131.73,2391.73,192.64,3497.74,24.368,Oct 2015,2015-10-30
RATNAMANI.NS,3.72589,420.43,1566.49,427.77,1593.81,11.104,Oct 2015,2015-10-30
VINATIORGA.NS,4.56689,281.54,1285.77,214.75,980.74,6.833,Oct 2015,2015-10-30
JUBLFOOD.NS,4.731299,181.57,859.04,146.46,692.95,4.828,Oct 2015,2015-10-30
BAJFINANCE.NS,13.043127,53.19,693.73,52.22,681.16,4.746,Oct 2015,2015-10-30
HINDUNILVR.NS,0.224875,918.3,206.5,800.65,180.05,1.254,Oct 2015,2015-10-30
MUNJALSHOW.NS,0.95032,203.75,193.63,174.15,165.5,1.153,Oct 2015,2015-10-30
IGL.NS,4.034126,47.6,192.0,48.9,197.27,1.374,Oct 2015,2015-10-30
ECLERX.NS,0.128166,792.7,101.6,913.78,117.11,0.816,Oct 2015,2015-10-30
KKCL.NS,5.95641,381.92,2274.9,385.0,2293.22,15.633,Nov 2015,2015-11-30
VSTIND.NS,26.829254,151.24,4057.58,153.62,4121.46,28.096,Nov 2015,2015-11-30
ZENSARTECH.NS,19.012851,134.68,2560.61,218.2,4148.6,28.281,Nov 2015,2015-11-30
RATNAMANI.NS,4.124218,420.78,1735.37,378.67,1561.7,10.646,Nov 2015,2015-11-30
JUBLFOOD.NS,4.731299,181.57,859.04,154.13,729.26,4.971,Nov 2015,2015-11-30
BAJFINANCE.NS,16.276355,53.0,862.61,55.41,901.87,6.148,Nov 2015,2015-11-30
HINDUNILVR.NS,0.224875,918.3,206.5,812.0,182.6,1.245,Nov 2015,2015-11-30
MUNJALSHOW.NS,0.95032,203.75,193.63,197.7,187.88,1.281,Nov 2015,2015-11-30
IGL.NS,7.506481,48.08,360.88,48.4,363.28,2.476,Nov 2015,2015-11-30
KAJARIACER.NS,0.378841,445.77,168.88,473.45,179.36,1.223,Nov 2015,2015-11-30
KKCL.NS,4.009799,394.28,1580.97,440.78,1767.44,11.713,Dec 2015,2015-12-31
VSTIND.NS,28.18821,151.37,4266.76,154.39,4352.0,28.841,Dec 2015,2015-12-31
ZENSARTECH.NS,20.006187,138.45,2769.8,217.89,4359.15,28.888,Dec 2015,2015-12-31
RATNAMANI.NS,4.124218,420.78,1735.37,363.4,1498.74,9.932,Dec 2015,2015-12-31
JUBLFOOD.NS,4.731299,181.57,859.04,148.38,702.05,4.652,Dec 2015,2015-12-31
BAJFINANCE.NS,20.009297,53.56,1071.8,60.1,1202.55,7.969,Dec 2015,2015-12-31
HINDUNILVR.NS,0.224875,918.3,206.5,862.75,194.01,1.286,Dec 2015,2015-12-31
MUNJALSHOW.NS,0.95032,203.75,193.63,205.05,194.86,1.291,Dec 2015,2015-12-31
KAJARIACER.NS,0.819675,461.24,378.06,491.25,402.67,2.668,Dec 2015,2015-12-31
INFY.NS,0.387742,539.5,209.19,552.7,214.3,1.42,Dec 2015,2015-12-31
COALINDIA.NS,0.612463,341.55,209.19,329.8,201.99,1.339,Dec 2015,2015-12-31
KKCL.NS,4.459462,398.0,1774.87,413.69,1844.83,13.245,Jan 2016,2016-01-29
VSTIND.NS,29.438357,151.53,4460.67,154.3,4542.34,32.612,Jan 2016,2016-01-29
ZENSARTECH.NS,20.898436,141.81,2963.7,180.87,3779.9,27.138,Jan 2016,2016-01-29
RATNAMANI.NS,0.620643,422.62,262.29,332.07,206.09,1.48,Jan 2016,2016-01-29
JUBLFOOD.NS,4.731299,181.57,859.04,127.21,601.89,4.321,Jan 2016,2016-01-29
BAJFINANCE.NS,23.190206,54.58,1265.7,59.28,1374.81,9.87,Jan 2016,2016-01-29
HINDUNILVR.NS,0.224875,918.3,206.5,816.9,183.7,1.319,Jan 2016,2016-01-29
MUNJALSHOW.NS,0.95032,203.75,193.63,180.75,171.77,1.233,Jan 2016,2016-01-29
KAJARIACER.NS,0.819675,461.24,378.06,487.23,399.37,2.867,Jan 2016,2016-01-29
INFY.NS,0.387742,539.5,209.19,582.45,225.84,1.621,Jan 2016,2016-01-29
COALINDIA.NS,0.612463,341.55,209.19,319.95,195.96,1.407,Jan 2016,2016-01-29
WIPRO.NS,1.85848,104.33,193.9,105.53,196.12,1.408,Jan 2016,2016-01-29
IGL.NS,3.679731,52.69,193.9,55.99,206.01,1.479,Jan 2016,2016-01-29
KKCL.NS,4.845249,398.22,1929.47,360.0,1744.29,13.852,Feb 2016,2016-02-29
VSTIND.NS,30.443711,151.6,4615.27,137.53,4186.84,33.25,Feb 2016,2016-02-29
ZENSARTECH.NS,21.759912,143.3,3118.3,168.59,3668.5,29.133,Feb 2016,2016-02-29
JUBLFOOD.NS,4.731299,181.57,859.04,99.49,470.69,3.738,Feb 2016,2016-02-29
BAJFINANCE.NS,25.765531,55.12,1420.3,59.32,1528.42,12.138,Feb 2016,2016-02-29
HINDUNILVR.NS,0.224875,918.3,206.5,830.4,186.74,1.483,Feb 2016,2016-02-29
MUNJALSHOW.NS,0.95032,203.75,193.63,150.5,143.02,1.136,Feb 2016,2016-02-29
COALINDIA.NS,0.612463,341.55,209.19,311.0,190.48,1.513,Feb 2016,2016-02-29
WIPRO.NS,1.85848,104.33,193.9,97.55,181.29,1.44,Feb 2016,2016-02-29
BRITANNIA.NS,0.110409,1400.25,154.6,1378.12,152.16,1.208,Feb 2016,2016-02-29
TORNTPHARM.NS,0.221507,697.95,154.6,630.5,139.66,1.109,Feb 2016,2016-02-29
KKCL.NS,3.306244,414.82,1371.49,352.72,1166.18,8.421,Mar 2016,2016-03-31
VSTIND.NS,31.775829,151.26,4806.43,150.49,4781.83,34.529,Mar 2016,2016-03-31
ZENSARTECH.NS,22.87085,144.7,3309.46,186.67,4269.3,30.828,Mar 2016,2016-03-31
BAJFINANCE.NS,28.844345,55.87,1611.46,69.24,1997.23,14.422,Mar 2016,2016-03-31
HINDUNILVR.NS,0.224875,918.3,206.5,869.5,195.53,1.412,Mar 2016,2016-03-31
MUNJALSHOW.NS,0.95032,203.75,193.63,163.4,155.28,1.121,Mar 2016,2016-03-31
COALINDIA.NS,0.612463,341.55,209.19,291.95,178.81,1.291,Mar 2016,2016-03-31
WIPRO.NS,1.85848,104.33,193.9,105.8,196.62,1.42,Mar 2016,2016-03-31
BRITANNIA.NS,0.110409,1400.25,154.6,1343.25,148.31,1.071,Mar 2016,2016-03-31
TORNTPHARM.NS,0.518464,666.89,345.76,670.12,347.44,2.509,Mar 2016,2016-03-31
BAJAJ-AUTO.NS,0.084651,2258.2,191.16,2405.95,203.67,1.471,Mar 2016,2016-03-31
KAJARIACER.NS,0.435293,439.15,191.16,478.92,208.47,1.505,Mar 2016,2016-03-31
KKCL.NS,0.052929,400.74,21.21,360.0,19.05,0.137,Apr 2016,2016-04-29
VSTIND.NS,33.109279,151.06,5001.62,148.52,4917.33,35.462,Apr 2016,2016-04-29
ZENSARTECH.NS,23.897456,146.65,3504.66,195.42,4670.04,33.679,Apr 2016,2016-04-29
BAJFINANCE.NS,31.68257,57.02,1806.66,68.29,2163.63,15.603,Apr 2016,2016-04-29
HINDUNILVR.NS,0.224875,918.3,206.5,867.9,195.17,1.407,Apr 2016,2016-04-29
MUNJALSHOW.NS,0.95032,203.75,193.63,181.6,172.58,1.245,Apr 2016,2016-04-29
COALINDIA.NS,0.612463,341.55,209.19,288.05,176.42,1.272,Apr 2016,2016-04-29
WIPRO.NS,1.85848,104.33,193.9,103.94,193.17,1.393,Apr 2016,2016-04-29
BRITANNIA.NS,0.110409,1400.25,154.6,1431.3,158.03,1.14,Apr 2016,2016-04-29
TORNTPHARM.NS,0.518464,666.89,345.76,715.12,370.77,2.674,Apr 2016,2016-04-29
BAJAJ-AUTO.NS,0.084651,2258.2,191.16,2491.95,210.95,1.521,Apr 2016,2016-04-29
KAJARIACER.NS,0.435293,439.15,191.16,524.88,228.47,1.648,Apr 2016,2016-04-29
IGL.NS,3.46343,56.36,195.2,57.33,198.56,1.432,Apr 2016,2016-04-29
TVSSRICHAK.NS,0.083843,2328.15,195.2,2294.15,192.35,1.387,Apr 2016,2016-04-29
VSTIND.NS,34.311375,151.19,5187.51,150.88,5176.81,37.364,May 2016,2016-05-31
ZENSARTECH.NS,24.856799,148.47,3690.54,189.78,4717.32,34.047,May 2016,2016-05-31
BAJFINANCE.NS,34.317795,58.06,1992.54,75.89,2604.31,18.797,May 2016,2016-05-31
COALINDIA.NS,0.612463,341.55,209.19,291.4,178.47,1.288,May 2016,2016-05-31
WIPRO.NS,1.85848,104.33,193.9,102.27,190.07,1.372,May 2016,2016-05-31
BAJAJ-AUTO.NS,0.084651,2258.2,191.16,2618.35,221.65,1.6,May 2016,2016-05-31
IGL.NS,6.650164,57.3,381.08,55.85,371.44,2.681,May 2016,2016-05-31
TVSSRICHAK.NS,0.083843,2328.15,195.2,2347.85,196.85,1.421,May 2016,2016-05-31
HEROMOTOCO.NS,0.064001,2904.35,185.88,3098.9,198.33,1.431,May 2016,2016-05-31
VSTIND.NS,34.311375,151.19,5187.51,154.56,5303.14,37.058,Jun 2016,2016-06-30
ZENSARTECH.NS,24.856799,148.47,3690.54,194.2,4827.19,33.732,Jun 2016,2016-06-30
BAJFINANCE.NS,34.317795,58.06,1992.54,79.97,2744.29,19.177,Jun 2016,2016-06-30
COALINDIA.NS,0.612463,341.55,209.19,313.0,191.7,1.34,Jun 2016,2016-06-30
WIPRO.NS,1.85848,104.33,193.9,104.62,194.43,1.359,Jun 2016,2016-06-30
BAJAJ-AUTO.NS,0.084651,2258.2,191.16,2689.95,227.71,1.591,Jun 2016,2016-06-30
IGL.NS,6.650164,57.3,381.08,62.76,417.33,2.916,Jun 2016,2016-06-30
TVSSRICHAK.NS,0.083843,2328.15,195.2,2397.6,201.02,1.405,Jun 2016,2016-06-30
HEROMOTOCO.NS,0.064001,2904.35,185.88,3178.25,203.41,1.421,Jun 2016,2016-06-30
VSTIND.NS,34.979316,151.26,5291.02,185.21,6478.65,39.166,Jul 2016,2016-07-29
ZENSARTECH.NS,24.856799,148.47,3690.54,210.33,5228.13,31.606,Jul 2016,2016-07-29
BAJFINANCE.NS,34.317795,58.06,1992.54,103.73,3559.66,21.52,Jul 2016,2016-07-29
COALINDIA.NS,0.612463,341.55,209.19,328.0,200.89,1.214,Jul 2016,2016-07-29
BAJAJ-AUTO.NS,0.084651,2258.2,191.16,2700.8,228.63,1.382,Jul 2016,2016-07-29
TVSSRICHAK.NS,0.083843,2328.15,195.2,2347.25,196.8,1.19,Jul 2016,2016-07-29
HEROMOTOCO.NS,0.064001,2904.35,185.88,3203.15,205.01,1.239,Jul 2016,2016-07-29
AVANTIFEED.NS,0.599223,172.75,103.52,202.43,121.3,0.733,Jul 2016,2016-07-29
KAJARIACER.NS,0.172512,600.05,103.52,634.92,109.53,0.662,Jul 2016,2016-07-29
INFY.NS,0.176588,586.2,103.52,536.92,94.81,0.573,Jul 2016,2016-07-29
VGUARD.NS,1.038421,99.69,103.52,113.72,118.09,0.714,Jul 2016,2016-07-29
VSTIND.NS,35.433034,151.74,5376.69,210.84,7470.73,41.723,Aug 2016,2016-08-31
ZENSARTECH.NS,24.856799,148.47,3690.54,215.33,5352.41,29.893,Aug 2016,2016-08-31
BAJFINANCE.NS,35.080883,59.24,2078.21,110.11,3862.79,21.573,Aug 2016,2016-08-31
BAJAJ-AUTO.NS,0.084651,2258.2,191.16,2978.5,252.13,1.408,Aug 2016,2016-08-31
HEROMOTOCO.NS,0.064001,2904.35,185.88,3541.35,226.65,1.266,Aug 2016,2016-08-31
AVANTIFEED.NS,0.599223,172.75,103.52,183.05,109.69,0.613,Aug 2016,2016-08-31
KAJARIACER.NS,0.307244,615.74,189.18,630.7,193.78,1.082,Aug 2016,2016-08-31
VGUARD.NS,1.763614,107.27,189.18,135.96,239.79,1.339,Aug 2016,2016-08-31
HINDZINC.NS,0.404658,211.7,85.67,227.0,91.86,0.513,Aug 2016,2016-08-31
IGL.NS,1.318548,64.97,85.67,80.11,105.64,0.59,Aug 2016,2016-08-31
VSTIND.NS,35.610248,152.01,5413.1,206.29,7345.91,42.809,Sep 2016,2016-09-30
ZENSARTECH.NS,24.856799,148.47,3690.54,198.56,4935.57,28.762,Sep 2016,2016-09-30
BAJFINANCE.NS,35.407144,59.72,2114.62,105.59,3738.64,21.787,Sep 2016,2016-09-30
BAJAJ-AUTO.NS,0.084651,2258.2,191.16,2827.6,239.36,1.395,Sep 2016,2016-09-30
AVANTIFEED.NS,0.599223,172.75,103.52,174.78,104.73,0.61,Sep 2016,2016-09-30
KAJARIACER.NS,0.307244,615.74,189.18,694.58,213.4,1.244,Sep 2016,2016-09-30
VGUARD.NS,2.032066,111.02,225.6,131.21,266.64,1.554,Sep 2016,2016-09-30
HINDZINC.NS,0.565922,215.72,122.08,233.35,132.06,0.77,Sep 2016,2016-09-30
IGL.NS,1.782918,68.47,122.08,77.81,138.73,0.808,Sep 2016,2016-09-30
VAKRANGEE.NS,0.401634,90.66,36.41,111.65,44.84,0.261,Sep 2016,2016-09-30
VSTIND.NS,35.762256,152.25,5444.89,215.7,7713.76,44.707,Oct 2016,2016-10-28
ZENSARTECH.NS,24.856799,148.47,3690.54,183.8,4568.68,26.479,Oct 2016,2016-10-28
BAJFINANCE.NS,35.699653,60.12,2146.41,107.25,3828.97,22.192,Oct 2016,2016-10-28
BAJAJ-AUTO.NS,0.084651,2258.2,191.16,2848.1,241.09,1.397,Oct 2016,2016-10-28
AVANTIFEED.NS,0.599223,172.75,103.52,197.67,118.45,0.687,Oct 2016,2016-10-28
VGUARD.NS,2.272616,113.25,257.38,149.43,339.59,1.968,Oct 2016,2016-10-28
HINDZINC.NS,0.690847,222.72,153.87,252.95,174.75,1.013,Oct 2016,2016-10-28
IGL.NS,2.184877,70.42,153.87,86.0,187.9,1.089,Oct 2016,2016-10-28
VAKRANGEE.NS,0.688908,99.0,68.2,117.48,80.93,0.469,Oct 2016,2016-10-28
VSTIND.NS,31.000001,153.13,4747.01,202.74,6284.83,38.039,Nov 2016,2016-11-30
ZENSARTECH.NS,24.856799,148.47,3690.54,201.06,4997.71,30.249,Nov 2016,2016-11-30
