Date,Portfolio_Value,Bank,Month,Equity
2014-07-01,1000.0,11000.0,Jul 2014,12000.0
2014-07-02,1001.53,11000.0,Jul 2014,12001.53
2014-07-03,1003.34,11000.0,Jul 2014,12003.34
2014-07-04,1000.05,11000.0,Jul 2014,12000.05
2014-07-07,1000.23,11000.0,Jul 2014,12000.23
2014-07-08,993.63,11000.0,Jul 2014,11993.63
2014-07-09,987.91,11000.0,Jul 2014,11987.91
2014-07-10,956.04,11000.0,Jul 2014,11956.04
2014-07-11,966.3,11000.0,Jul 2014,11966.3
2014-07-14,950.61,11000.0,Jul 2014,11950.61
2014-07-15,956.41,11000.0,Jul 2014,11956.41
2014-07-16,966.62,11000.0,Jul 2014,11966.62
2014-07-17,989.64,11000.0,Jul 2014,11989.64
2014-07-18,996.02,11000.0,Jul 2014,11996.02
2014-07-21,990.69,11000.0,Jul 2014,11990.69
2014-07-22,1003.26,11000.0,Jul 2014,12003.26
2014-07-23,1024.5,11000.0,Jul 2014,12024.5
2014-07-24,1027.55,11000.0,Jul 2014,12027.55
2014-07-25,1017.62,11000.0,Jul 2014,12017.62
2014-07-28,1003.89,11000.0,Jul 2014,12003.89
2014-07-30,1006.3,11000.0,Jul 2014,12006.3
2014-07-31,1013.38,11000.0,Jul 2014,12013.38
2014-08-01,2016.95,10000.0,Aug 2014,12016.95
2014-08-04,2030.42,10000.0,Aug 2014,12030.42
2014-08-05,2014.6,10000.0,Aug 2014,12014.6
2014-08-06,2009.1,10000.0,Aug 2014,12009.1
2014-08-07,1999.41,10000.0,Aug 2014,11999.41
2014-08-08,1968.8,10000.0,Aug 2014,11968.8
2014-08-11,1993.07,10000.0,Aug 2014,11993.07
2014-08-12,1981.31,10000.0,Aug 2014,11981.31
2014-08-13,1933.86,10000.0,Aug 2014,11933.86
2014-08-14,1954.82,10000.0,Aug 2014,11954.82
2014-08-18,1977.49,10000.0,Aug 2014,11977.49
2014-08-19,1970.23,10000.0,Aug 2014,11970.23
2014-08-20,1966.61,10000.0,Aug 2014,11966.61
2014-08-21,1975.32,10000.0,Aug 2014,11975.32
2014-08-22,1975.86,10000.0,Aug 2014,11975.86
2014-08-25,1975.34,10000.0,Aug 2014,11975.34
2014-08-26,1967.75,10000.0,Aug 2014,11967.75
2014-08-27,1959.11,10000.0,Aug 2014,11959.11
2014-08-28,1971.29,10000.0,Aug 2014,11971.29
2014-09-01,3067.14,9000.0,Sep 2014,12067.14
2014-09-02,3067.28,9000.0,Sep 2014,12067.28
2014-09-03,3086.01,9000.0,Sep 2014,12086.01
2014-09-04,3106.66,9000.0,Sep 2014,12106.66
2014-09-05,3135.09,9000.0,Sep 2014,12135.09
