Ticker,Quantity,Avg_Buy_Price,Invested_Amount,Current_Price,Current_Amount,Percent_of_Portfolio,Month,Date
TCS.NS,0.375808,1071.51,402.68,1114.13,418.7,6.441,Dec 2014,2014-12-31
ATUL.NS,0.195772,851.33,166.67,1328.07,260.0,4.0,Dec 2014,2014-12-31
HAVELLS.NS,2.988973,236.16,705.89,252.12,753.59,11.592,Dec 2014,2014-12-31
KKCL.NS,1.940734,277.84,539.22,311.05,603.66,9.286,Dec 2014,2014-12-31
AJANTPHARM.NS,1.75938,440.63,775.24,572.2,1006.72,15.486,Dec 2014,2014-12-31
WIPRO.NS,3.596912,92.67,333.33,91.41,328.78,5.058,Dec 2014,2014-12-31
KAJARIACER.NS,1.358936,296.32,402.68,274.78,373.41,5.744,Dec 2014,2014-12-31
ONGC.NS,2.37285,169.7,402.68,138.57,328.81,5.058,Dec 2014,2014-12-31
ASTRAL.NS,3.062468,176.07,539.22,174.99,535.91,8.244,Dec 2014,2014-12-31
ECLERX.NS,0.303348,678.71,205.89,630.21,191.17,2.941,Dec 2014,2014-12-31
ZENSARTECH.NS,1.591877,104.7,166.67,103.57,164.87,2.536,Dec 2014,2014-12-31
BALKRISIND.NS,0.45953,362.69,166.67,276.71,127.16,1.956,Dec 2014,2014-12-31
VSTIND.NS,323.915098,3.94,1275.24,4.78,1549.16,20.199,Jan 2015,2015-01-30
TCS.NS,0.375808,1071.51,402.68,1085.28,407.86,5.318,Jan 2015,2015-01-30
ATUL.NS,0.195772,851.33,166.67,1236.93,242.16,3.157,Jan 2015,2015-01-30
HAVELLS.NS,2.988973,236.16,705.89,236.65,707.34,9.223,Jan 2015,2015-01-30
KKCL.NS,1.940734,277.84,539.22,306.79,595.39,7.763,Jan 2015,2015-01-30
AJANTPHARM.NS,2.046829,460.18,941.9,628.16,1285.75,16.764,Jan 2015,2015-01-30
WIPRO.NS,3.596912,92.67,333.33,104.6,376.24,4.906,Jan 2015,2015-01-30
KAJARIACER.NS,1.358936,296.32,402.68,337.19,458.21,5.974,Jan 2015,2015-01-30
ONGC.NS,2.37285,169.7,402.68,142.63,338.45,4.413,Jan 2015,2015-01-30
ASTRAL.NS,4.025772,175.34,705.89,169.7,683.19,8.908,Jan 2015,2015-01-30
ECLERX.NS,0.303348,678.71,205.89,618.09,187.5,2.445,Jan 2015,2015-01-30
ZENSARTECH.NS,3.197153,104.26,333.33,112.56,359.87,4.692,Jan 2015,2015-01-30
BALKRISIND.NS,1.059102,314.73,333.33,292.94,310.25,4.045,Jan 2015,2015-01-30
RATNAMANI.NS,0.388302,429.22,166.67,433.36,168.28,2.194,Jan 2015,2015-01-30
VSTIND.NS,359.28049,4.01,1441.9,4.45,1598.93,17.911,Feb 2015,2015-02-27
TCS.NS,0.375808,1071.51,402.68,1164.12,437.48,4.901,Feb 2015,2015-02-27
ATUL.NS,0.195772,851.33,166.67,1245.78,243.89,2.732,Feb 2015,2015-02-27
HAVELLS.NS,2.988973,236.16,705.89,250.8,749.63,8.397,Feb 2015,2015-02-27
KKCL.NS,2.529972,279.01,705.89,288.77,730.59,8.184,Feb 2015,2015-02-27
AJANTPHARM.NS,2.313741,479.12,1108.57,670.31,1550.92,17.373,Feb 2015,2015-02-27
WIPRO.NS,3.596912,92.67,333.33,112.83,405.86,4.546,Feb 2015,2015-02-27
KAJARIACER.NS,1.358936,296.32,402.68,376.74,511.97,5.735,Feb 2015,2015-02-27
ONGC.NS,2.37285,169.7,402.68,131.83,312.82,3.504,Feb 2015,2015-02-27
ASTRAL.NS,4.99845,174.56,872.55,197.94,989.37,11.083,Feb 2015,2015-02-27
ECLERX.NS,0.303348,678.71,205.89,620.21,188.14,2.108,Feb 2015,2015-02-27
ZENSARTECH.NS,4.702777,106.32,500.0,124.54,585.69,6.561,Feb 2015,2015-02-27
BALKRISIND.NS,1.630953,306.57,500.0,271.63,443.02,4.963,Feb 2015,2015-02-27
RATNAMANI.NS,0.388302,429.22,166.67,460.4,178.77,2.003,Feb 2015,2015-02-27
VSTIND.NS,398.383596,4.04,1608.57,4.01,1596.84,15.739,Mar 2015,2015-03-31
TCS.NS,0.375808,1071.51,402.68,1116.72,419.67,4.137,Mar 2015,2015-03-31
ATUL.NS,0.195772,851.33,166.67,1083.12,212.04,2.09,Mar 2015,2015-03-31
HAVELLS.NS,2.988973,236.16,705.89,279.5,835.43,8.235,Mar 2015,2015-03-31
KKCL.NS,3.091183,282.27,872.55,340.92,1053.84,10.387,Mar 2015,2015-03-31
AJANTPHARM.NS,2.544804,501.11,1275.24,755.47,1922.52,18.95,Mar 2015,2015-03-31
WIPRO.NS,3.596912,92.67,333.33,108.45,390.07,3.845,Mar 2015,2015-03-31
KAJARIACER.NS,1.358936,296.32,402.68,374.1,508.38,5.011,Mar 2015,2015-03-31
ONGC.NS,2.37285,169.7,402.68,125.97,298.9,2.946,Mar 2015,2015-03-31
ASTRAL.NS,5.851396,177.6,1039.22,199.11,1165.09,11.484,Mar 2015,2015-03-31
ECLERX.NS,0.303348,678.71,205.89,764.41,231.88,2.286,Mar 2015,2015-03-31
ZENSARTECH.NS,4.702777,106.32,500.0,110.95,521.8,5.143,Mar 2015,2015-03-31
BALKRISIND.NS,1.630953,306.57,500.0,297.99,486.0,4.79,Mar 2015,2015-03-31
RATNAMANI.NS,0.388302,429.22,166.67,425.1,165.07,1.627,Mar 2015,2015-03-31
TORNTPHARM.NS,0.379232,439.48,166.67,480.98,182.4,1.798,Mar 2015,2015-03-31
BERGEPAINT.NS,1.327171,125.58,166.67,117.18,155.52,1.533,Mar 2015,2015-03-31
VSTIND.NS,447.244423,4.03,1802.52,4.14,1849.39,16.465,Apr 2015,2015-04-30
TCS.NS,0.375808,1071.51,402.68,1077.26,404.84,3.604,Apr 2015,2015-04-30
ATUL.NS,0.371573,970.53,360.62,1108.05,411.72,3.665,Apr 2015,2015-04-30
HAVELLS.NS,2.988973,236.16,705.89,256.2,765.77,6.817,Apr 2015,2015-04-30
KKCL.NS,3.091183,282.27,872.55,356.89,1103.22,9.822,Apr 2015,2015-04-30
AJANTPHARM.NS,2.544804,501.11,1275.24,776.37,1975.71,17.589,Apr 2015,2015-04-30
WIPRO.NS,5.373125,98.13,527.29,92.88,499.07,4.443,Apr 2015,2015-04-30
KAJARIACER.NS,1.358936,296.32,402.68,356.93,485.04,4.318,Apr 2015,2015-04-30
ONGC.NS,2.37285,169.7,402.68,125.0,296.61,2.641,Apr 2015,2015-04-30
ASTRAL.NS,6.823858,180.72,1233.17,196.16,1338.55,11.917,Apr 2015,2015-04-30
ECLERX.NS,0.303348,678.71,205.89,768.77,233.2,2.076,Apr 2015,2015-04-30
ZENSARTECH.NS,4.702777,106.32,500.0,120.52,566.79,5.046,Apr 2015,2015-04-30
BALKRISIND.NS,1.171422,284.55,333.33,356.29,417.37,3.716,Apr 2015,2015-04-30
RATNAMANI.NS,0.388302,429.22,166.67,417.84,162.25,1.444,Apr 2015,2015-04-30
TORNTPHARM.NS,0.379232,439.48,166.67,498.93,189.21,1.684,Apr 2015,2015-04-30
BERGEPAINT.NS,2.932295,122.98,360.62,118.31,346.91,3.088,Apr 2015,2015-04-30
LICHSGFIN.NS,0.527379,367.77,193.95,354.26,186.83,1.663,Apr 2015,2015-04-30
VSTIND.NS,529.279448,4.03,2135.13,4.25,2248.49,17.718,May 2015,2015-05-29
TCS.NS,0.375808,1071.51,402.68,1141.36,428.93,3.38,May 2015,2015-05-29
ATUL.NS,0.371573,970.53,360.62,1120.72,416.43,3.281,May 2015,2015-05-29
HAVELLS.NS,2.988973,236.16,705.89,252.49,754.69,5.947,May 2015,2015-05-29
