Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Available_for_Liquidation,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing
Apr 2021,2021-04-30,0.0,71147.44,5928.953704,0.0,2731.88,0.0,2731.88,2731.88,0.0,71617.87
May 2021,2021-05-31,0.0,77640.75,6470.06227,0.0,1789.96,0.0,1789.96,1789.96,0.0,77718.29
Jun 2021,2021-06-30,0.0,82185.28,6848.773001,0.0,1900.7,0.0,1900.7,1900.7,0.0,82306.76
Jul 2021,2021-07-30,0.0,97803.8,8150.316985,0.0,5209.43,0.0,5209.43,5209.43,0.0,99101.04
Aug 2021,2021-08-31,0.0,99386.14,8282.178183,0.0,6491.25,0.0,6491.25,6491.25,0.0,99338.43
Sep 2021,2021-09-30,0.0,99948.71,8329.059423,0.0,3460.83,0.0,3460.83,3460.83,0.0,100044.19
Oct 2021,2021-10-29,0.0,97859.98,8154.998522,0.0,8155.0,0.0,8155.0,8155.0,0.0,97688.58
Nov 2021,2021-11-30,0.0,98857.85,8238.153853,0.0,8238.15,0.0,8238.15,8238.15,0.0,99260.86
Dec 2021,2021-12-31,0.0,103185.49,8598.791001,0.0,2625.74,0.0,2625.74,2625.74,0.0,103411.39
Jan 2022,2022-01-31,0.0,101611.26,8467.605287,0.0,970.32,0.0,970.32,970.32,0.0,101570.66
Feb 2022,2022-02-28,0.0,94939.63,7911.635646,0.0,510.47,0.0,510.47,510.47,0.0,94902.46
Mar 2022,2022-03-31,0.0,98483.3,8206.941982,0.0,8206.94,0.0,8206.94,8206.94,0.0,99247.23
Apr 2022,2022-04-29,0.0,101601.59,8466.799432,0.0,4076.09,0.0,4076.09,4076.09,0.0,101530.51
May 2022,2022-05-31,0.0,92341.45,7695.120713,0.0,1861.75,0.0,1861.75,1861.75,0.0,92143.95
Jun 2022,2022-06-30,0.0,83995.3,6999.608549,0.0,2272.85,0.0,2272.85,2272.85,0.0,83739.58
Jul 2022,2022-07-29,0.0,91820.59,7651.715949,0.0,7651.72,0.0,7651.72,7651.72,0.0,92252.43
Aug 2022,2022-08-30,0.0,95378.13,7948.177551,0.0,7759.33,0.0,7759.33,7759.33,0.0,95000.25
Sep 2022,2022-09-30,0.0,91148.62,7595.718676,0.0,7595.72,0.0,7595.72,7595.72,0.0,91246.61
Oct 2022,2022-10-31,0.0,92159.3,7679.941836,0.0,3092.8,0.0,3092.8,3092.8,0.0,92102.58
Nov 2022,2022-11-30,0.0,94870.61,7905.883951,0.0,0.0,0.0,0.0,0.0,0.0,94870.61
Dec 2022,2022-12-30,0.0,92261.02,7688.418479,0.0,0.0,0.0,0.0,0.0,0.0,92261.02
Jan 2023,2023-01-31,0.0,93746.1,7812.175159,0.0,6231.6,0.0,6231.6,6231.6,0.0,93288.32
Feb 2023,2023-02-28,0.0,91825.48,7652.123432,0.0,6545.48,0.0,6545.48,6545.48,0.0,91665.41
Mar 2023,2023-03-31,0.0,93436.28,7786.356766,0.0,4555.08,0.0,4555.08,4555.08,0.0,93148.59
Apr 2023,2023-04-28,0.0,99863.91,8321.992221,0.0,8321.99,0.0,8321.99,8321.99,0.0,100097.1
May 2023,2023-05-31,0.0,103179.19,8598.266128,0.0,8598.27,0.0,8598.27,8598.27,0.0,103919.95
Jun 2023,2023-06-30,0.0,109009.75,9084.145632,0.0,6467.86,0.0,6467.86,6467.86,0.0,109562.22
Jul 2023,2023-07-31,0.0,116620.57,9718.380738,0.0,9718.38,0.0,9718.38,9718.38,0.0,118232.03
Aug 2023,2023-08-31,0.0,124188.42,10349.034827,0.0,10349.03,0.0,10349.03,10349.03,0.0,123958.07
Sep 2023,2023-09-29,0.0,125167.91,10430.659526,0.0,9452.34,0.0,9452.34,9452.34,0.0,125332.02
Oct 2023,2023-10-31,0.0,123975.02,10331.25198,0.0,10331.25,0.0,10331.25,10331.25,0.0,123989.5
Nov 2023,2023-11-30,0.0,133161.52,11096.793128,0.0,11096.79,0.0,11096.79,11096.79,0.0,133453.06
Dec 2023,2023-12-29,0.0,146962.18,12246.848627,0.0,981.37,0.0,981.37,981.37,0.0,147148.91
Jan 2024,2024-01-31,0.0,154772.99,12897.748821,0.0,7898.18,0.0,7898.18,7898.18,0.0,155363.27
Feb 2024,2024-02-29,0.0,150723.23,12560.269017,0.0,8405.39,0.0,8405.39,8405.39,0.0,150237.11
Mar 2024,2024-03-28,0.0,143133.22,11927.768011,0.0,11927.77,0.0,11927.77,11927.77,0.0,143031.89
Apr 2024,2024-04-30,0.0,160178.39,13348.19925,0.0,7897.68,0.0,7897.68,7897.68,0.0,160510.67
May 2024,2024-05-31,0.0,167315.26,13942.93849,0.0,9436.48,0.0,9436.48,9436.48,0.0,168270.94
Jun 2024,2024-06-28,0.0,195619.92,16301.659816,0.0,14596.03,0.0,14596.03,14596.03,0.0,196772.29
Jul 2024,2024-07-31,0.0,210452.41,17537.701126,0.0,17537.7,0.0,17537.7,17537.7,0.0,210945.05
Aug 2024,2024-08-30,0.0,214107.17,17842.264499,0.0,17842.26,0.0,17842.26,17842.26,0.0,213150.11
Sep 2024,2024-09-30,0.0,226187.64,18848.96974,0.0,18848.97,0.0,18848.97,18848.97,0.0,226201.82
Oct 2024,2024-10-31,0.0,208957.52,17413.126505,0.0,17413.13,0.0,17413.13,17413.13,0.0,207641.53
Nov 2024,2024-11-29,0.0,226267.85,18855.653997,0.0,16988.01,0.0,16988.01,16988.01,0.0,225574.34
Dec 2024,2024-12-31,0.0,196442.7,16370.225253,0.0,8694.91,0.0,8694.91,8694.91,0.0,195183.83
Jan 2025,2025-01-31,0.0,175951.2,14662.600025,0.0,14662.6,0.0,14662.6,14662.6,0.0,173813.55
Feb 2025,2025-02-28,0.0,145301.71,12108.475897,0.0,12108.48,0.0,12108.48,12108.48,0.0,143292.44
Mar 2025,2025-03-31,0.0,160627.78,13385.648584,0.0,13385.65,0.0,13385.65,13385.65,0.0,161798.56
Apr 2025,2025-04-30,0.0,169506.11,14125.509532,0.0,14125.51,0.0,14125.51,14125.51,0.0,169841.83
May 2025,2025-05-30,0.0,190462.24,15871.852962,0.0,15871.85,0.0,15871.85,15871.85,0.0,192559.87
Jun 2025,2025-06-30,0.0,195493.31,16291.109558,0.0,16291.11,0.0,16291.11,16291.11,0.0,195710.07
Jul 2025,2025-07-31,0.0,188163.16,15680.263243,0.0,15680.26,0.0,15680.26,15680.26,0.0,188286.12
Aug 2025,2025-08-29,0.0,185389.03,15449.085437,0.0,15449.09,0.0,15449.09,15449.09,0.0,185449.49
Sep 2025,2025-09-30,0.0,201032.18,16752.681367,0.0,16752.68,0.0,16752.68,16752.68,0.0,202422.83
