Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Available_for_Liquidation,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing
May 2021,2021-05-31,0.0,65496.47,5458.03901,0.0,1910.55,0.0,1910.55,1910.55,0.0,65579.24
Jun 2021,2021-06-30,0.0,69145.07,5762.089026,0.0,655.38,0.0,655.38,655.38,0.0,69186.96
Jul 2021,2021-07-30,0.0,85803.82,7150.318496,0.0,10165.09,0.0,10165.09,10165.09,0.0,88335.11
Aug 2021,2021-08-31,0.0,87920.47,7326.705769,0.0,1678.68,0.0,1678.68,1678.68,0.0,87908.13
Sep 2021,2021-09-30,0.0,88489.56,7374.130089,0.0,4038.73,0.0,4038.73,4038.73,0.0,88600.98
Oct 2021,2021-10-29,0.0,86285.91,7190.492407,0.0,23043.07,0.0,23043.07,23043.07,0.0,85801.59
Nov 2021,2021-11-30,0.0,88399.89,7366.657395,0.0,344.25,0.0,344.25,344.25,0.0,88416.73
Dec 2021,2021-12-31,0.0,92020.19,7668.348996,0.0,0.0,0.0,0.0,0.0,0.0,92020.19
Jan 2022,2022-01-31,0.0,89856.07,7488.005645,0.0,306.26,0.0,306.26,306.26,0.0,89843.25
Feb 2022,2022-02-28,0.0,84514.23,7042.852386,0.0,308.28,0.0,308.28,308.28,0.0,84491.78
Mar 2022,2022-03-31,0.0,88298.16,7358.180361,0.0,10936.56,0.0,10936.56,10936.56,0.0,89316.18
Apr 2022,2022-04-29,0.0,91784.65,7648.720912,0.0,2369.6,0.0,2369.6,2369.6,0.0,91743.32
May 2022,2022-05-31,0.0,83962.09,6996.841199,0.0,1829.04,0.0,1829.04,1829.04,0.0,83768.07
Jun 2022,2022-06-30,0.0,76486.53,6373.877874,0.0,2248.75,0.0,2248.75,2248.75,0.0,76233.53
Jul 2022,2022-07-29,0.0,83237.63,6936.468781,0.0,13448.21,0.0,13448.21,13448.21,0.0,83996.61
Aug 2022,2022-08-30,0.0,86125.03,7177.085765,0.0,651.25,0.0,651.25,651.25,0.0,86093.31
Sep 2022,2022-09-30,0.0,82565.74,6880.478438,0.0,22546.15,0.0,22546.15,22546.15,0.0,82856.58
Oct 2022,2022-10-31,0.0,83502.28,6958.523412,0.0,3695.51,0.0,3695.51,3695.51,0.0,83434.5
Nov 2022,2022-11-30,0.0,86513.53,7209.46118,0.0,0.0,0.0,0.0,0.0,0.0,86513.53
Dec 2022,2022-12-30,0.0,84307.63,7025.636089,0.0,0.0,0.0,0.0,0.0,0.0,84307.63
Jan 2023,2023-01-31,0.0,85114.75,7092.8957,0.0,9935.23,0.0,9935.23,9935.23,0.0,84384.89
Feb 2023,2023-02-28,0.0,80417.56,6701.463221,0.0,9134.73,0.0,9134.73,9134.73,0.0,80194.17
Mar 2023,2023-03-31,0.0,79845.15,6653.762508,0.0,7941.81,0.0,7941.81,7941.81,0.0,79343.56
Apr 2023,2023-04-28,0.0,86728.14,7227.345375,0.0,600.77,0.0,600.77,600.77,0.0,86744.98
May 2023,2023-05-31,0.0,88598.45,7383.204115,0.0,7193.43,0.0,7193.43,7193.43,0.0,89218.17
Jun 2023,2023-06-30,0.0,93693.43,7807.786001,0.0,1805.97,0.0,1805.97,1805.97,0.0,93847.69
Jul 2023,2023-07-31,0.0,100753.67,8396.138922,0.0,16921.18,0.0,16921.18,16921.18,0.0,103559.47
Aug 2023,2023-08-31,0.0,109675.21,9139.600519,0.0,684.37,0.0,684.37,684.37,0.0,109659.97
Sep 2023,2023-09-29,0.0,109471.61,9122.634117,0.0,12394.21,0.0,12394.21,12394.21,0.0,109686.79
Oct 2023,2023-10-31,0.0,110019.28,9168.273052,0.0,21209.32,0.0,21209.32,21209.32,0.0,110049.0
Nov 2023,2023-11-30,0.0,118074.94,9839.578478,0.0,17519.17,0.0,17519.17,17519.17,0.0,118535.21
Dec 2023,2023-12-29,0.0,132741.65,11061.80399,0.0,0.0,0.0,0.0,0.0,0.0,132741.65
Jan 2024,2024-01-31,0.0,141757.31,11813.109417,0.0,8761.69,0.0,8761.69,8761.69,0.0,142412.14
Feb 2024,2024-02-29,0.0,138404.26,11533.688008,0.0,8900.76,0.0,8900.76,8900.76,0.0,137889.48
Mar 2024,2024-03-28,0.0,130423.39,10868.616215,0.0,13901.34,0.0,13901.34,13901.34,0.0,130305.31
Apr 2024,2024-04-30,0.0,145287.63,12107.302422,0.0,570.14,0.0,570.14,570.14,0.0,145311.62
May 2024,2024-05-31,0.0,154060.55,12838.378955,0.0,7894.69,0.0,7894.69,7894.69,0.0,154860.08
Jun 2024,2024-06-28,0.0,180805.3,15067.10843,0.0,2690.34,0.0,2690.34,2690.34,0.0,181017.71
Jul 2024,2024-07-31,0.0,189679.92,15806.660249,0.0,30021.1,0.0,30021.1,30021.1,0.0,190523.22
Aug 2024,2024-08-30,0.0,192640.19,16053.349297,0.0,5231.51,0.0,5231.51,5231.51,0.0,192359.57
Sep 2024,2024-09-30,0.0,197771.43,16480.952646,0.0,10334.42,0.0,10334.42,10334.42,0.0,197779.21
Oct 2024,2024-10-31,0.0,183985.44,15332.119826,0.0,15599.47,0.0,15599.47,15599.47,0.0,182806.52
Nov 2024,2024-11-29,0.0,198941.82,16578.485368,0.0,16701.88,0.0,16701.88,16701.88,0.0,198259.99
Dec 2024,2024-12-31,0.0,165007.57,13750.630716,0.0,1510.51,0.0,1510.51,1510.51,0.0,164788.87
Jan 2025,2025-01-31,0.0,146443.93,12203.661227,0.0,18420.6,0.0,18420.6,18420.6,0.0,143758.4
Feb 2025,2025-02-28,0.0,120989.64,10082.470082,0.0,28769.4,0.0,28769.4,28769.4,0.0,116215.67
Mar 2025,2025-03-31,0.0,132851.01,11070.917669,0.0,31571.89,0.0,31571.89,31571.89,0.0,135612.45
Apr 2025,2025-04-30,0.0,140301.07,11691.756222,0.0,25811.27,0.0,25811.27,25811.27,0.0,140914.52
May 2025,2025-05-30,0.0,158435.43,13202.952314,0.0,10705.55,0.0,10705.55,10705.55,0.0,159850.28
Jun 2025,2025-06-30,0.0,161990.41,13499.201024,0.0,5393.04,0.0,5393.04,5393.04,0.0,162062.17
Jul 2025,2025-07-31,0.0,154666.98,12888.915332,0.0,43306.41,0.0,43306.41,43306.41,0.0,155006.58
Aug 2025,2025-08-29,0.0,149806.66,12483.888701,0.0,8655.89,0.0,8655.89,8655.89,0.0,149840.54
Sep 2025,2025-09-30,0.0,164435.7,13702.974678,0.0,0.0,0.0,0.0,0.0,0.0,164435.7
