Date,Portfolio_Value,Bank,Equity
2017-10-24,29782.8,0.0,29782.8
2017-10-25,29413.45,0.0,29413.45
2017-10-26,29636.68,0.0,29636.68
2017-10-27,30030.73,0.0,30030.73
2017-10-30,30216.44,0.0,30216.44
2017-10-31,30227.13,0.0,30227.13
2017-11-01,30567.45,0.0,30567.45
2017-11-02,30551.51,0.0,30551.51
2017-11-03,30566.56,0.0,30566.56
2017-11-06,30359.62,0.0,30359.62
2017-11-07,30126.82,0.0,30126.82
2017-11-08,30088.58,0.0,30088.58
2017-11-09,30178.07,0.0,30178.07
2017-11-10,30333.99,0.0,30333.99
2017-11-13,30170.36,0.0,30170.36
2017-11-14,30301.71,0.0,30301.71
2017-11-15,29956.87,0.0,29956.87
2017-11-16,29995.33,0.0,29995.33
2017-11-17,30232.8,0.0,30232.8
2017-11-20,30413.24,0.0,30413.24
2017-11-21,30744.83,0.0,30744.83
2017-11-22,30562.32,0.0,30562.32
2017-11-23,30356.19,0.0,30356.19
2017-11-24,30671.43,0.0,30671.43
2017-11-27,30685.67,0.0,30685.67
2017-11-28,30848.48,0.0,30848.48
2017-11-29,30866.9,0.0,30866.9
2017-11-30,30634.45,0.0,30634.45
2017-12-01,30252.32,0.0,30252.32
2017-12-04,30246.83,0.0,30246.83
2017-12-05,30368.3,0.0,30368.3
2017-12-06,30179.47,0.0,30179.47
2017-12-07,30520.09,0.0,30520.09
2017-12-08,30863.67,0.0,30863.67
2017-12-11,30872.88,0.0,30872.88
2017-12-12,30654.7,0.0,30654.7
2017-12-13,30584.19,0.0,30584.19
2017-12-14,30586.18,0.0,30586.18
2017-12-15,30919.89,0.0,30919.89
2017-12-18,31197.48,0.0,31197.48
2017-12-19,31401.63,0.0,31401.63
2017-12-20,31466.48,0.0,31466.48
2017-12-21,31461.12,0.0,31461.12
2017-12-22,31740.37,0.0,31740.37
2017-12-26,31835.48,0.0,31835.48
2017-12-27,31548.31,0.0,31548.31
2017-12-28,31477.9,0.0,31477.9
2017-12-29,31795.63,0.0,31795.63
2018-01-01,31632.13,0.0,31632.13
2018-01-02,31376.42,0.0,31376.42
2018-01-03,31373.89,0.0,31373.89
2018-01-04,31623.57,0.0,31623.57
2018-01-05,31956.96,0.0,31956.96
2018-01-08,32046.09,0.0,32046.09
2018-01-09,31783.71,0.0,31783.71
2018-01-10,31733.6,0.0,31733.6
2018-01-11,31493.58,0.0,31493.58
2018-01-12,31580.62,0.0,31580.62
2018-01-15,31349.34,0.0,31349.34
2018-01-16,31001.13,0.0,31001.13
2018-01-17,31145.99,0.0,31145.99
2018-01-18,30489.38,0.0,30489.38
2018-01-19,31036.31,0.0,31036.31
2018-01-22,31140.56,0.0,31140.56
2018-01-23,31193.73,0.0,31193.73
2018-01-24,31192.7,0.0,31192.7
2018-01-25,30900.45,0.0,30900.45
2018-01-29,30771.43,0.0,30771.43
2018-01-30,30465.47,0.0,30465.47
2018-01-31,30389.03,0.0,30389.03
2018-02-01,30549.47,0.0,30549.47
2018-02-02,29312.63,0.0,29312.63
2018-02-05,29131.55,0.0,29131.55
2018-02-06,28949.41,0.0,28949.41
2018-02-07,29196.31,0.0,29196.31
2018-02-08,29633.17,0.0,29633.17
2018-02-09,29404.7,0.0,29404.7
2018-02-12,29854.09,0.0,29854.09
2018-02-14,30115.69,0.0,30115.69
2018-02-15,30010.2,0.0,30010.2
2018-02-16,29813.15,0.0,29813.15
2018-02-19,29522.52,0.0,29522.52
2018-02-20,29456.34,0.0,29456.34
2018-02-21,29285.22,0.0,29285.22
2018-02-22,28960.17,0.0,28960.17
2018-02-23,29508.9,0.0,29508.9
2018-02-26,29748.17,0.0,29748.17
2018-02-27,29768.26,0.0,29768.26
