Month,Date,Ticker,Quantity,Current_Price,Current_Amount
Oct 2014,2014-10-01,ATUL.NS,0.28661,1381.65,396.0
Oct 2014,2014-10-01,NAUKRI.NS,2.262584,172.49,390.27
Oct 2014,2014-10-01,ARVIND.NS,3.511275,109.0,382.74
Oct 2014,2014-10-01,ENGINERSIN.NS,1.119947,121.65,136.24
Oct 2014,2014-10-01,KAJARIACER.NS,1.084143,323.1,350.29
Oct 2014,2014-10-01,WIPRO.NS,0.825798,115.45,95.34
Oct 2014,2014-10-01,AJANTPHARM.NS,0.749593,461.84,346.19
Oct 2014,2014-10-01,BALKRISIND.NS,0.896783,387.07,347.12
Oct 2014,2014-10-01,ZENSARTECH.NS,2.603474,123.54,321.63
Oct 2014,2014-10-01,AARTIIND.NS,4.034523,68.16,274.99
Oct 2014,2014-10-01,IGL.NS,2.119093,41.72,88.4
Oct 2014,2014-10-01,RATNAMANI.NS,0.293462,283.97,83.33
Oct 2014,2014-10-01,BERGEPAINT.NS,0.700263,119.0,83.33
Oct 2014,2014-10-01,ASTRAL.NS,0.464822,179.28,83.33
Nov 2014,2014-11-03,TORNTPHARM.NS,0.805991,456.05,367.57
Nov 2014,2014-11-03,KKCL.NS,0.722184,336.23,242.82
Nov 2014,2014-11-03,ECLERX.NS,0.543037,327.35,177.76
Nov 2014,2014-11-03,BPCL.NS,3.113989,120.68,375.78
Nov 2014,2014-11-03,ATUL.NS,0.349312,1329.05,464.25
Nov 2014,2014-11-03,NAUKRI.NS,2.262584,170.72,386.27
Nov 2014,2014-11-03,ARVIND.NS,4.261291,111.11,473.47
Nov 2014,2014-11-03,ENGINERSIN.NS,1.119947,137.48,153.96
Nov 2014,2014-11-03,KAJARIACER.NS,1.361921,300.0,408.58
Nov 2014,2014-11-03,WIPRO.NS,0.825798,105.92,87.47
Nov 2014,2014-11-03,AJANTPHARM.NS,0.749593,508.8,381.39
Nov 2014,2014-11-03,BALKRISIND.NS,1.107759,394.99,437.55
Nov 2014,2014-11-03,ZENSARTECH.NS,3.285417,122.2,401.48
Nov 2014,2014-11-03,AARTIIND.NS,5.135289,75.7,388.77
Nov 2014,2014-11-03,IGL.NS,2.119093,39.08,82.81
Nov 2014,2014-11-03,RATNAMANI.NS,0.561128,311.33,174.7
Nov 2014,2014-11-03,BERGEPAINT.NS,1.413094,116.9,165.2
Nov 2014,2014-11-03,ASTRAL.NS,0.986397,159.77,157.6
Nov 2014,2014-11-03,CANFINHOME.NS,0.944741,88.21,83.33
Dec 2014,2014-12-01,TORNTPHARM.NS,0.955743,556.47,531.85
Dec 2014,2014-12-01,KKCL.NS,0.722184,372.91,269.31
Dec 2014,2014-12-01,ECLERX.NS,0.543037,313.6,170.3
Dec 2014,2014-12-01,BPCL.NS,3.785716,124.06,469.65
Dec 2014,2014-12-01,ATUL.NS,0.414911,1270.35,527.08
Dec 2014,2014-12-01,NAUKRI.NS,2.262584,187.76,424.82
Dec 2014,2014-12-01,ARVIND.NS,4.261291,101.8,433.81
Dec 2014,2014-12-01,ENGINERSIN.NS,1.119947,113.68,127.31
Dec 2014,2014-12-01,KAJARIACER.NS,1.361921,298.9,407.08
Dec 2014,2014-12-01,WIPRO.NS,0.825798,111.11,91.76
Dec 2014,2014-12-01,AJANTPHARM.NS,0.879275,642.6,565.02
Dec 2014,2014-12-01,BALKRISIND.NS,1.382807,302.98,418.96
Dec 2014,2014-12-01,ZENSARTECH.NS,3.285417,119.25,391.79
Dec 2014,2014-12-01,AARTIIND.NS,6.366684,67.67,430.86
Dec 2014,2014-12-01,IGL.NS,4.017347,43.9,176.36
Dec 2014,2014-12-01,RATNAMANI.NS,0.774039,391.4,302.96
Dec 2014,2014-12-01,BERGEPAINT.NS,1.413094,131.19,185.38
Dec 2014,2014-12-01,ASTRAL.NS,1.403011,200.03,280.64
Dec 2014,2014-12-01,CANFINHOME.NS,1.866634,90.39,168.73
Dec 2014,2014-12-01,BAJFINANCE.NS,2.699361,30.87,83.33
Dec 2014,2014-12-01,BALMLAWRIE.NS,0.837381,99.52,83.33
Jan 2015,2015-01-01,TORNTPHARM.NS,1.10124,572.75,630.74
Jan 2015,2015-01-01,KKCL.NS,0.722184,382.95,276.56
Jan 2015,2015-01-01,ECLERX.NS,0.543037,322.35,175.05
Jan 2015,2015-01-01,BPCL.NS,3.785716,109.03,412.77
Jan 2015,2015-01-01,ATUL.NS,0.475536,1374.55,653.65
Jan 2015,2015-01-01,NAUKRI.NS,2.262584,171.15,387.24
Jan 2015,2015-01-01,ARVIND.NS,4.261291,103.96,443.01
Jan 2015,2015-01-01,ENGINERSIN.NS,1.119947,114.47,128.21
Jan 2015,2015-01-01,KAJARIACER.NS,1.361921,300.6,409.39
Jan 2015,2015-01-01,WIPRO.NS,0.825798,103.58,85.53
Jan 2015,2015-01-01,AJANTPHARM.NS,1.011796,628.83,636.24
Jan 2015,2015-01-01,BALKRISIND.NS,1.382807,302.73,418.62
Jan 2015,2015-01-01,ZENSARTECH.NS,3.285417,121.18,398.13
Jan 2015,2015-01-01,AARTIIND.NS,7.699799,62.51,481.32
Jan 2015,2015-01-01,IGL.NS,5.86325,45.15,264.7
Jan 2015,2015-01-01,RATNAMANI.NS,0.954193,462.57,441.38
Jan 2015,2015-01-01,BERGEPAINT.NS,2.103855,120.64,253.81
Jan 2015,2015-01-01,ASTRAL.NS,1.878882,175.12,329.03
Jan 2015,2015-01-01,CANFINHOME.NS,2.777056,91.53,254.19
Jan 2015,2015-01-01,BAJFINANCE.NS,2.699361,35.0,94.47
Jan 2015,2015-01-01,BALMLAWRIE.NS,0.837381,101.25,84.78
Jan 2015,2015-01-01,KSCL.NS,0.106735,780.75,83.33
Jan 2015,2015-01-01,GSPL.NS,0.733568,113.6,83.33
Jan 2015,2015-01-01,LICHSGFIN.NS,0.190215,438.1,83.33
Feb 2015,2015-02-02,TORNTPHARM.NS,1.248135,567.3,708.07
Feb 2015,2015-02-02,KKCL.NS,0.722184,353.8,255.51
Feb 2015,2015-02-02,ECLERX.NS,0.543037,319.59,173.55
Feb 2015,2015-02-02,BPCL.NS,3.785716,124.78,472.36
Feb 2015,2015-02-02,ATUL.NS,0.538403,1325.55,713.68
Feb 2015,2015-02-02,NAUKRI.NS,2.262584,161.9,366.31
Feb 2015,2015-02-02,ARVIND.NS,4.261291,104.74,446.32
Feb 2015,2015-02-02,ENGINERSIN.NS,1.119947,109.22,122.33
Feb 2015,2015-02-02,KAJARIACER.NS,1.361921,364.42,496.32
Feb 2015,2015-02-02,WIPRO.NS,1.536795,117.21,180.12
Feb 2015,2015-02-02,AJANTPHARM.NS,1.13485,677.21,768.54
Feb 2015,2015-02-02,BALKRISIND.NS,1.382807,317.41,438.91
Feb 2015,2015-02-02,ZENSARTECH.NS,3.285417,128.32,421.58
Feb 2015,2015-02-02,AARTIIND.NS,8.85488,72.14,638.84
Feb 2015,2015-02-02,IGL.NS,7.659034,46.4,355.42
Feb 2015,2015-02-02,RATNAMANI.NS,1.122724,494.47,555.15
Feb 2015,2015-02-02,BERGEPAINT.NS,2.731798,132.71,362.53
Feb 2015,2015-02-02,ASTRAL.NS,1.878882,173.43,325.85
Feb 2015,2015-02-02,CANFINHOME.NS,3.442977,125.14,430.85
Feb 2015,2015-02-02,BAJFINANCE.NS,4.702518,41.6,195.63
Feb 2015,2015-02-02,BALMLAWRIE.NS,0.837381,97.3,81.48
Feb 2015,2015-02-02,KSCL.NS,0.106735,737.4,78.71
Feb 2015,2015-02-02,GSPL.NS,0.733568,117.5,86.19
Feb 2015,2015-02-02,LICHSGFIN.NS,0.363863,479.9,174.62
Feb 2015,2015-02-02,WHEELS.NS,0.145592,572.38,83.33
Mar 2015,2015-03-02,TORNTPHARM.NS,1.405568,529.33,744.0
Mar 2015,2015-03-02,KKCL.NS,0.722184,370.36,267.47
Mar 2015,2015-03-02,ECLERX.NS,0.543037,346.63,188.23
Mar 2015,2015-03-02,BPCL.NS,4.427153,129.92,575.16
Mar 2015,2015-03-02,ATUL.NS,0.602965,1290.75,778.28
Mar 2015,2015-03-02,NAUKRI.NS,2.262584,161.86,366.22
Mar 2015,2015-03-02,ARVIND.NS,4.261291,116.24,495.34
Mar 2015,2015-03-02,ENGINERSIN.NS,1.119947,108.88,121.93
Mar 2015,2015-03-02,KAJARIACER.NS,1.564901,410.55,642.47
Mar 2015,2015-03-02,WIPRO.NS,1.536795,124.59,191.48
Mar 2015,2015-03-02,AJANTPHARM.NS,1.241376,782.28,971.1
Mar 2015,2015-03-02,BALKRISIND.NS,1.382807,307.84,425.69
Mar 2015,2015-03-02,ZENSARTECH.NS,3.285417,144.28,474.02
Mar 2015,2015-03-02,AARTIIND.NS,10.038669,70.4,706.68
Mar 2015,2015-03-02,IGL.NS,9.5338,44.45,423.78
Mar 2015,2015-03-02,RATNAMANI.NS,1.291975,492.37,636.13
Mar 2015,2015-03-02,BERGEPAINT.NS,3.357916,133.1,446.92
Mar 2015,2015-03-02,ASTRAL.NS,1.878882,197.78,371.6
Mar 2015,2015-03-02,CANFINHOME.NS,4.110017,124.93,513.46
Mar 2015,2015-03-02,BAJFINANCE.NS,6.608871,43.71,288.9
Mar 2015,2015-03-02,BALMLAWRIE.NS,0.837381,98.84,82.77
Mar 2015,2015-03-02,KSCL.NS,0.106735,939.25,100.25
Mar 2015,2015-03-02,GSPL.NS,0.733568,116.65,85.57
Mar 2015,2015-03-02,LICHSGFIN.NS,0.363863,485.9,176.8
Mar 2015,2015-03-02,WHEELS.NS,0.258633,737.2,190.66
Apr 2015,2015-04-01,TORNTPHARM.NS,1.544979,597.75,923.51
Apr 2015,2015-04-01,KKCL.NS,0.722184,424.47,306.55
Apr 2015,2015-04-01,ECLERX.NS,0.543037,400.16,217.3
Apr 2015,2015-04-01,BPCL.NS,4.427153,134.03,593.39
Apr 2015,2015-04-01,ATUL.NS,0.675237,1153.05,778.58
Apr 2015,2015-04-01,NAUKRI.NS,2.262584,167.65,379.32
Apr 2015,2015-04-01,ARVIND.NS,4.261291,98.68,420.51
Apr 2015,2015-04-01,ENGINERSIN.NS,1.119947,100.28,112.3
Apr 2015,2015-04-01,KAJARIACER.NS,1.564901,392.15,613.68
Apr 2015,2015-04-01,WIPRO.NS,1.536795,118.73,182.46
Apr 2015,2015-04-01,AJANTPHARM.NS,1.343559,815.53,1095.72
Apr 2015,2015-04-01,BALKRISIND.NS,1.382807,327.5,452.87
Apr 2015,2015-04-01,ZENSARTECH.NS,3.285417,135.83,446.26
Apr 2015,2015-04-01,AARTIIND.NS,11.041868,83.07,917.22
Apr 2015,2015-04-01,IGL.NS,11.554982,41.23,476.41
Apr 2015,2015-04-01,RATNAMANI.NS,1.472246,462.27,680.57
Apr 2015,2015-04-01,BERGEPAINT.NS,3.357916,128.07,430.03
Apr 2015,2015-04-01,ASTRAL.NS,1.878882,201.87,379.29
Apr 2015,2015-04-01,CANFINHOME.NS,4.756312,128.94,613.28
Apr 2015,2015-04-01,BAJFINANCE.NS,8.621729,41.4,356.94
Apr 2015,2015-04-01,BALMLAWRIE.NS,0.837381,96.12,80.49
Apr 2015,2015-04-01,KSCL.NS,0.106735,1016.25,108.47
Apr 2015,2015-04-01,GSPL.NS,0.733568,125.9,92.36
Apr 2015,2015-04-01,LICHSGFIN.NS,0.363863,446.45,162.45
Apr 2015,2015-04-01,WHEELS.NS,0.390182,633.47,247.17
Apr 2015,2015-04-01,INFY.NS,0.153331,543.49,83.33
Apr 2015,2015-04-01,LAOPALA.NS,0.424412,196.35,83.33
Apr 2015,2015-04-01,ZYDUSWELL.NS,0.408057,204.22,83.33
May 2015,2015-05-04,TORNTPHARM.NS,1.687235,585.8,988.38
May 2015,2015-05-04,KKCL.NS,0.919726,421.85,387.99
May 2015,2015-05-04,ECLERX.NS,0.543037,397.03,215.6
May 2015,2015-05-04,BPCL.NS,4.427153,130.62,578.26
May 2015,2015-05-04,ATUL.NS,0.675237,1164.2,786.11
May 2015,2015-05-04,NAUKRI.NS,2.262584,154.7,350.02
May 2015,2015-05-04,ARVIND.NS,4.261291,100.56,428.54
May 2015,2015-05-04,ENGINERSIN.NS,1.119947,92.0,103.04
May 2015,2015-05-04,KAJARIACER.NS,1.778836,389.52,692.9
May 2015,2015-05-04,WIPRO.NS,1.536795,101.47,155.93
May 2015,2015-05-04,AJANTPHARM.NS,1.437777,884.47,1271.67
May 2015,2015-05-04,BALKRISIND.NS,1.382807,398.33,550.81
May 2015,2015-05-04,ZENSARTECH.NS,3.889238,138.01,536.75
May 2015,2015-05-04,AARTIIND.NS,11.041868,79.78,880.87
May 2015,2015-05-04,IGL.NS,13.552664,41.72,565.35
May 2015,2015-05-04,RATNAMANI.NS,1.653787,459.03,759.14
May 2015,2015-05-04,BERGEPAINT.NS,3.357916,126.19,423.74
May 2015,2015-05-04,ASTRAL.NS,1.878882,202.88,381.19
May 2015,2015-05-04,CANFINHOME.NS,5.325024,146.53,780.28
May 2015,2015-05-04,BAJFINANCE.NS,10.609334,41.93,444.81
May 2015,2015-05-04,BALMLAWRIE.NS,0.837381,96.28,80.62
May 2015,2015-05-04,KSCL.NS,0.106735,866.0,92.43
May 2015,2015-05-04,GSPL.NS,0.733568,123.8,90.82
May 2015,2015-05-04,LICHSGFIN.NS,0.363863,430.85,156.77
May 2015,2015-05-04,WHEELS.NS,0.521498,634.6,330.94
May 2015,2015-05-04,INFY.NS,0.153331,498.27,76.4
May 2015,2015-05-04,LAOPALA.NS,0.843225,198.98,167.78
May 2015,2015-05-04,ZYDUSWELL.NS,0.408057,201.84,82.36
May 2015,2015-05-04,PERSISTENT.NS,0.234973,354.65,83.33
Jun 2015,2015-06-01,TORNTPHARM.NS,1.823551,611.33,1114.78
Jun 2015,2015-06-01,KKCL.NS,0.919726,407.5,374.79
Jun 2015,2015-06-01,ECLERX.NS,0.755541,392.15,296.29
Jun 2015,2015-06-01,BPCL.NS,4.427153,143.46,635.11
Jun 2015,2015-06-01,ATUL.NS,0.675237,1181.15,797.56
Jun 2015,2015-06-01,NAUKRI.NS,2.262584,161.99,366.52
Jun 2015,2015-06-01,ARVIND.NS,4.261291,93.26,397.4
Jun 2015,2015-06-01,KAJARIACER.NS,1.778836,424.9,755.83
Jun 2015,2015-06-01,WIPRO.NS,1.536795,105.67,162.39
Jun 2015,2015-06-01,AJANTPHARM.NS,1.514885,1080.73,1637.19
Jun 2015,2015-06-01,ZENSARTECH.NS,4.437051,152.12,674.96
Jun 2015,2015-06-01,AARTIIND.NS,12.135613,76.19,924.62
Jun 2015,2015-06-01,IGL.NS,13.552664,40.81,553.15
Jun 2015,2015-06-01,RATNAMANI.NS,1.653787,386.83,639.74
Jun 2015,2015-06-01,BERGEPAINT.NS,4.026333,124.67,501.97
Jun 2015,2015-06-01,ASTRAL.NS,1.878882,173.12,325.26
Jun 2015,2015-06-01,CANFINHOME.NS,5.936286,136.33,809.29
Jun 2015,2015-06-01,BAJFINANCE.NS,10.609334,43.8,464.68
Jun 2015,2015-06-01,BALMLAWRIE.NS,0.837381,95.78,80.21
Jun 2015,2015-06-01,KSCL.NS,0.106735,935.15,99.81
Jun 2015,2015-06-01,GSPL.NS,0.733568,119.8,87.88
Jun 2015,2015-06-01,LICHSGFIN.NS,0.363863,421.8,153.48
Jun 2015,2015-06-01,WHEELS.NS,0.302149,608.8,183.95
Jun 2015,2015-06-01,INFY.NS,0.316107,511.95,161.83
Jun 2015,2015-06-01,ZYDUSWELL.NS,0.829635,197.67,163.99
Jun 2015,2015-06-01,PERSISTENT.NS,0.452696,382.75,173.27
Jun 2015,2015-06-01,LAOPALA.NS,0.430552,193.55,83.33
Jul 2015,2015-07-01,TORNTPHARM.NS,1.950739,661.45,1290.32
Jul 2015,2015-07-01,KKCL.NS,0.919726,422.2,388.31
Jul 2015,2015-07-01,ECLERX.NS,0.975845,381.88,372.65
Jul 2015,2015-07-01,BPCL.NS,4.427153,147.99,655.18
Jul 2015,2015-07-01,ATUL.NS,0.675237,1207.2,815.15
Jul 2015,2015-07-01,NAUKRI.NS,2.262584,174.02,393.73
Jul 2015,2015-07-01,ARVIND.NS,4.261291,101.38,432.02
Jul 2015,2015-07-01,KAJARIACER.NS,1.778836,369.62,657.5
Jul 2015,2015-07-01,AJANTPHARM.NS,1.594553,1056.0,1683.85
Jul 2015,2015-07-01,ZENSARTECH.NS,5.062309,134.55,681.13
Jul 2015,2015-07-01,AARTIIND.NS,12.135613,82.65,1003.06
Jul 2015,2015-07-01,IGL.NS,13.552664,45.53,617.05
Jul 2015,2015-07-01,RATNAMANI.NS,1.653787,378.27,625.57
Jul 2015,2015-07-01,BERGEPAINT.NS,1.619569,118.36,191.7
Jul 2015,2015-07-01,CANFINHOME.NS,6.482079,154.14,999.15
Jul 2015,2015-07-01,BAJFINANCE.NS,12.139444,54.98,667.45
Jul 2015,2015-07-01,BALMLAWRIE.NS,0.837381,92.44,77.41
Jul 2015,2015-07-01,GSPL.NS,0.733568,121.1,88.84
Jul 2015,2015-07-01,LICHSGFIN.NS,0.363863,452.6,164.68
Jul 2015,2015-07-01,WHEELS.NS,0.435559,630.6,274.66
Jul 2015,2015-07-01,ZYDUSWELL.NS,1.296264,180.29,233.7
Jul 2015,2015-07-01,PERSISTENT.NS,0.452696,304.15,137.69
Jul 2015,2015-07-01,LAOPALA.NS,0.926885,169.5,157.11
Jul 2015,2015-07-01,JUBLFOOD.NS,0.45228,186.01,84.13
Jul 2015,2015-07-01,GODREJCP.NS,0.209336,401.88,84.13
Jul 2015,2015-07-01,VINATIORGA.NS,0.317856,264.67,84.13
Aug 2015,2015-08-03,TORNTPHARM.NS,2.070951,713.2,1477.0
Aug 2015,2015-08-03,KKCL.NS,0.919726,441.39,405.96
Aug 2015,2015-08-03,ECLERX.NS,0.975845,375.36,366.3
Aug 2015,2015-08-03,BPCL.NS,4.427153,151.47,670.57
Aug 2015,2015-08-03,ATUL.NS,0.675237,1248.7,843.17
Aug 2015,2015-08-03,NAUKRI.NS,2.262584,168.92,382.2
Aug 2015,2015-08-03,ARVIND.NS,4.261291,121.31,516.92
Aug 2015,2015-08-03,KAJARIACER.NS,1.778836,373.9,665.11
Aug 2015,2015-08-03,AJANTPHARM.NS,0.682769,1034.33,706.21
Aug 2015,2015-08-03,ZENSARTECH.NS,5.500069,195.85,1077.19
Aug 2015,2015-08-03,AARTIIND.NS,12.135613,101.52,1232.04
Aug 2015,2015-08-03,IGL.NS,13.552664,48.85,662.05
Aug 2015,2015-08-03,RATNAMANI.NS,1.653787,385.4,637.37
Aug 2015,2015-08-03,BERGEPAINT.NS,1.619569,132.2,214.11
Aug 2015,2015-08-03,CANFINHOME.NS,7.017724,160.06,1123.26
Aug 2015,2015-08-03,BAJFINANCE.NS,13.648245,56.82,775.54
Aug 2015,2015-08-03,BALMLAWRIE.NS,0.837381,112.16,93.92
Aug 2015,2015-08-03,GSPL.NS,1.403114,128.05,179.67
Aug 2015,2015-08-03,LICHSGFIN.NS,0.363863,511.6,186.15
Aug 2015,2015-08-03,WHEELS.NS,0.568859,643.17,365.88
Aug 2015,2015-08-03,ZYDUSWELL.NS,1.296264,180.11,233.47
Aug 2015,2015-08-03,PERSISTENT.NS,0.452696,334.8,151.56
Aug 2015,2015-08-03,LAOPALA.NS,1.334809,210.18,280.54
Aug 2015,2015-08-03,JUBLFOOD.NS,0.909023,187.71,170.63
Aug 2015,2015-08-03,GODREJCP.NS,0.395906,459.53,181.93
Aug 2015,2015-08-03,VINATIORGA.NS,0.633495,271.62,172.07
Aug 2015,2015-08-03,CHOLAFIN.NS,0.62842,136.43,85.74
Sep 2015,2015-09-01,TORNTPHARM.NS,1.841513,817.9,1506.17
Sep 2015,2015-09-01,KKCL.NS,0.919726,440.3,404.96
Sep 2015,2015-09-01,ECLERX.NS,0.975845,412.49,402.52
Sep 2015,2015-09-01,BPCL.NS,4.427153,143.89,637.03
Sep 2015,2015-09-01,ATUL.NS,0.675237,1327.15,896.14
Sep 2015,2015-09-01,NAUKRI.NS,2.262584,149.91,339.18
Sep 2015,2015-09-01,KAJARIACER.NS,1.778836,340.35,605.43
Sep 2015,2015-09-01,AJANTPHARM.NS,0.773727,1015.6,785.8
Sep 2015,2015-09-01,ZENSARTECH.NS,6.068508,162.51,986.19
Sep 2015,2015-09-01,AARTIIND.NS,13.047708,101.28,1321.47
Sep 2015,2015-09-01,IGL.NS,13.552664,47.6,645.04
Sep 2015,2015-09-01,RATNAMANI.NS,1.889884,391.27,739.45
Sep 2015,2015-09-01,BERGEPAINT.NS,1.619569,127.08,205.82
Sep 2015,2015-09-01,CANFINHOME.NS,7.62193,152.89,1165.32
Sep 2015,2015-09-01,BAJFINANCE.NS,15.520101,49.35,765.92
Sep 2015,2015-09-01,BALMLAWRIE.NS,0.837381,98.35,82.36
Sep 2015,2015-09-01,GSPL.NS,2.168458,120.7,261.73
Sep 2015,2015-09-01,LICHSGFIN.NS,0.363863,424.7,154.53
Sep 2015,2015-09-01,ZYDUSWELL.NS,1.833152,172.06,315.41
Sep 2015,2015-09-01,PERSISTENT.NS,0.452696,350.12,158.5
Sep 2015,2015-09-01,LAOPALA.NS,1.674056,272.3,455.85
Sep 2015,2015-09-01,JUBLFOOD.NS,0.909023,163.9,148.98
Sep 2015,2015-09-01,GODREJCP.NS,0.395906,445.53,176.39
Sep 2015,2015-09-01,VINATIORGA.NS,0.633495,240.32,152.24
Sep 2015,2015-09-01,INFY.NS,0.169655,544.5,92.38
Sep 2015,2015-09-01,DIVISLAB.NS,0.080517,1147.3,92.38
Oct 2015,2015-10-01,TORNTPHARM.NS,0.97656,746.33,728.83
Oct 2015,2015-10-01,KKCL.NS,0.919726,428.0,393.64
Oct 2015,2015-10-01,ECLERX.NS,1.202869,396.35,476.76
Oct 2015,2015-10-01,BPCL.NS,5.058527,142.52,720.92
Oct 2015,2015-10-01,ATUL.NS,0.675237,1601.75,1081.56
Oct 2015,2015-10-01,NAUKRI.NS,2.262584,159.49,360.86
Oct 2015,2015-10-01,KAJARIACER.NS,1.778836,401.02,713.36
Oct 2015,2015-10-01,AJANTPHARM.NS,0.863059,1007.27,869.33
Oct 2015,2015-10-01,ZENSARTECH.NS,6.068508,165.25,1002.82
Oct 2015,2015-10-01,AARTIIND.NS,13.710442,135.77,1861.51
Oct 2015,2015-10-01,IGL.NS,13.552664,46.74,633.45
Oct 2015,2015-10-01,RATNAMANI.NS,2.104024,420.2,884.11
Oct 2015,2015-10-01,BERGEPAINT.NS,1.619569,129.64,209.97
Oct 2015,2015-10-01,CANFINHOME.NS,8.133361,175.94,1430.98
Oct 2015,2015-10-01,BAJFINANCE.NS,17.281832,51.08,882.68
Oct 2015,2015-10-01,BALMLAWRIE.NS,0.837381,91.72,76.81
Oct 2015,2015-10-01,LICHSGFIN.NS,0.363863,463.0,168.47
Oct 2015,2015-10-01,ZYDUSWELL.NS,2.386407,162.64,388.13
Oct 2015,2015-10-01,PERSISTENT.NS,0.452696,322.88,146.16
Oct 2015,2015-10-01,LAOPALA.NS,1.994788,280.55,559.64
Oct 2015,2015-10-01,JUBLFOOD.NS,1.457807,163.96,239.03
Oct 2015,2015-10-01,GODREJCP.NS,0.395906,409.63,162.18
Oct 2015,2015-10-01,VINATIORGA.NS,0.633495,216.98,137.45
Oct 2015,2015-10-01,INFY.NS,0.323069,586.53,189.49
Nov 2015,2015-11-02,KKCL.NS,0.919726,421.8,387.94
Nov 2015,2015-11-02,ECLERX.NS,1.413376,453.45,640.9
Nov 2015,2015-11-02,BPCL.NS,5.058527,145.3,735.0
Nov 2015,2015-11-02,ATUL.NS,0.675237,1686.2,1138.59
Nov 2015,2015-11-02,NAUKRI.NS,2.262584,151.78,343.41
Nov 2015,2015-11-02,KAJARIACER.NS,1.992967,445.77,888.41
Nov 2015,2015-11-02,AJANTPHARM.NS,0.714035,1018.7,727.39
Nov 2015,2015-11-02,ZENSARTECH.NS,6.552335,197.29,1292.71
Nov 2015,2015-11-02,AARTIIND.NS,14.47566,124.74,1805.71
Nov 2015,2015-11-02,IGL.NS,15.515329,48.63,754.59
Nov 2015,2015-11-02,RATNAMANI.NS,2.329169,423.97,987.49
Nov 2015,2015-11-02,BERGEPAINT.NS,1.619569,130.12,210.74
Nov 2015,2015-11-02,CANFINHOME.NS,8.647053,185.82,1606.8
Nov 2015,2015-11-02,BAJFINANCE.NS,19.109337,52.23,998.12
