Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Available_for_Liquidation,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing
May 2017,2017-05-31,0.0,39039.48,3253.290412,0.0,540.56,0.0,540.56,540.56,0.0,39046.59
Jun 2017,2017-06-30,0.0,41885.35,3490.446224,0.0,369.45,0.0,369.45,369.45,0.0,41898.11
Jul 2017,2017-07-31,0.0,45086.17,3757.180491,0.0,1077.07,0.0,1077.07,1077.07,0.0,45094.76
Aug 2017,2017-08-31,0.0,44107.06,3675.58858,0.0,293.46,0.0,293.46,293.46,0.0,44104.24
Sep 2017,2017-09-29,0.0,44074.97,3672.914254,0.0,0.0,0.0,0.0,0.0,0.0,44074.97
Oct 2017,2017-10-31,0.0,44120.72,3676.727057,0.0,3676.73,0.0,3676.73,3676.73,0.0,44285.43
Nov 2017,2017-11-30,0.0,43828.88,3652.406658,0.0,585.52,0.0,585.52,585.52,0.0,43798.1
Dec 2017,2017-12-29,0.0,45727.45,3810.621139,0.0,18.69,0.0,18.69,18.69,0.0,45727.99
Jan 2018,2018-01-31,0.0,43207.83,3600.65211,0.0,119.29,0.0,119.29,119.29,0.0,43206.34
Feb 2018,2018-02-28,0.0,44544.59,3712.049375,0.0,3712.05,0.0,3712.05,3712.05,0.0,44427.69
Mar 2018,2018-03-28,0.0,44318.01,3693.167893,0.0,187.95,0.0,187.95,187.95,0.0,44304.32
Apr 2018,2018-04-30,0.0,46325.45,3860.454377,0.0,118.71,0.0,118.71,118.71,0.0,46324.89
May 2018,2018-05-31,0.0,45776.01,3814.667483,0.0,3814.67,0.0,3814.67,3814.67,0.0,45725.46
Jun 2018,2018-06-29,0.0,46110.08,3842.506693,0.0,3068.57,0.0,3068.57,3068.57,0.0,45864.87
Jul 2018,2018-07-31,0.0,50130.42,4177.53463,0.0,341.39,0.0,341.39,341.39,0.0,50124.99
Aug 2018,2018-08-31,0.0,53142.48,4428.540306,0.0,1583.59,0.0,1583.59,1583.59,0.0,53205.94
Sep 2018,2018-09-28,0.0,43813.55,3651.128918,0.0,2081.59,0.0,2081.59,2081.59,0.0,43486.71
Oct 2018,2018-10-31,0.0,45952.14,3829.345332,0.0,804.3,0.0,804.3,804.3,0.0,45942.22
Nov 2018,2018-11-30,0.0,48884.02,4073.668438,0.0,813.04,0.0,813.04,813.04,0.0,48915.55
Dec 2018,2018-12-31,0.0,50375.06,4197.921359,0.0,0.0,0.0,0.0,0.0,0.0,50375.06
Jan 2019,2019-01-31,0.0,50819.39,4234.948759,0.0,997.74,0.0,997.74,997.74,0.0,50873.45
Feb 2019,2019-02-28,0.0,49970.5,4164.208096,0.0,0.0,0.0,0.0,0.0,0.0,49970.5
Mar 2019,2019-03-29,0.0,55489.79,4624.14938,0.0,0.0,0.0,0.0,0.0,0.0,55489.79
Apr 2019,2019-04-30,0.0,56772.46,4731.038177,0.0,4731.04,0.0,4731.04,4731.04,0.0,56763.56
May 2019,2019-05-31,0.0,62462.92,5205.24311,0.0,5205.24,0.0,5205.24,5205.24,0.0,62881.41
Jun 2019,2019-06-28,0.0,64208.25,5350.6879,0.0,1134.55,0.0,1134.55,1134.55,0.0,64210.05
Jul 2019,2019-07-31,0.0,56430.62,4702.551521,0.0,2677.2,0.0,2677.2,2677.2,0.0,56231.96
Aug 2019,2019-08-30,0.0,57770.4,4814.200322,0.0,1552.97,0.0,1552.97,1552.97,0.0,57773.45
Sep 2019,2019-09-30,0.0,66534.75,5544.562581,0.0,425.35,0.0,425.35,425.35,0.0,66570.05
Oct 2019,2019-10-31,0.0,68007.38,5667.281797,0.0,806.28,0.0,806.28,806.28,0.0,68054.92
Nov 2019,2019-11-29,0.0,67909.35,5659.112596,0.0,353.08,0.0,353.08,353.08,0.0,67905.55
Dec 2019,2019-12-31,0.0,69392.21,5782.683798,0.0,55.87,0.0,55.87,55.87,0.0,69393.65
Jan 2020,2020-01-31,0.0,72291.23,6024.268755,0.0,1634.19,0.0,1634.19,1634.19,0.0,72348.5
Feb 2020,2020-02-28,0.0,71371.13,5947.59443,0.0,0.0,0.0,0.0,0.0,0.0,71371.13
Mar 2020,2020-03-31,0.0,42313.26,3526.105213,0.0,517.82,0.0,517.82,517.82,0.0,42140.59
Apr 2020,2020-04-30,0.0,47339.49,3944.957682,0.0,1410.07,0.0,1410.07,1410.07,0.0,47810.58
May 2020,2020-05-29,0.0,43372.7,3614.391402,0.0,256.66,0.0,256.66,256.66,0.0,43374.84
Jun 2020,2020-06-30,0.0,54052.55,4504.37898,0.0,0.0,0.0,0.0,0.0,0.0,54052.55
Jul 2020,2020-07-30,0.0,59757.65,4979.804078,0.0,1023.01,0.0,1023.01,1023.01,0.0,59850.64
Aug 2020,2020-08-31,0.0,64421.02,5368.417953,0.0,5368.42,0.0,5368.42,5368.42,0.0,64743.68
Sep 2020,2020-09-30,0.0,63608.18,5300.68135,0.0,2144.16,0.0,2144.16,2144.16,0.0,63629.76
Oct 2020,2020-10-30,0.0,64153.82,5346.152003,0.0,2099.25,0.0,2099.25,2099.25,0.0,64158.7
Nov 2020,2020-11-27,0.0,83344.39,6945.365851,0.0,421.44,0.0,421.44,421.44,0.0,83429.4
Dec 2020,2020-12-31,0.0,89391.48,7449.289705,0.0,461.89,0.0,461.89,461.89,0.0,89422.91
Jan 2021,2021-01-29,0.0,85737.52,7144.793697,0.0,0.0,0.0,0.0,0.0,0.0,85737.52
Feb 2021,2021-02-26,0.0,94112.12,7842.676616,0.0,398.74,0.0,398.74,398.74,0.0,94159.43
Mar 2021,2021-03-31,0.0,94073.39,7839.449233,0.0,0.0,0.0,0.0,0.0,0.0,94073.39
Apr 2021,2021-04-30,0.0,101768.33,8480.694296,0.0,448.84,0.0,448.84,448.84,0.0,101862.3
May 2021,2021-05-31,0.0,107891.21,8990.933978,0.0,1544.19,0.0,1544.19,1544.19,0.0,107980.71
Jun 2021,2021-06-30,0.0,115637.29,9636.440591,0.0,21.25,0.0,21.25,21.25,0.0,115640.26
Jul 2021,2021-07-30,0.0,126369.56,10530.796398,0.0,3976.72,0.0,3976.72,3976.72,0.0,126748.35
Aug 2021,2021-08-31,0.0,140076.33,11673.027568,0.0,3987.39,0.0,3987.39,3987.39,0.0,140000.03
Sep 2021,2021-09-30,0.0,141938.14,11828.178359,0.0,593.57,0.0,593.57,593.57,0.0,141961.01
Oct 2021,2021-10-29,0.0,138610.54,11550.878251,0.0,7392.28,0.0,7392.28,7392.28,0.0,138480.39
Nov 2021,2021-11-30,0.0,134137.6,11178.133537,0.0,2776.97,0.0,2776.97,2776.97,0.0,134116.3
Dec 2021,2021-12-31,0.0,137689.15,11474.095476,0.0,223.29,0.0,223.29,223.29,0.0,137713.35
Jan 2022,2022-01-31,0.0,136655.3,11387.941703,0.0,281.46,0.0,281.46,281.46,0.0,136634.8
Feb 2022,2022-02-28,0.0,131214.76,10934.563554,0.0,883.92,0.0,883.92,883.92,0.0,131156.0
Mar 2022,2022-03-31,0.0,138046.44,11503.870314,0.0,270.51,0.0,270.51,270.51,0.0,138066.2
Apr 2022,2022-04-29,0.0,134884.77,11240.397308,0.0,3134.04,0.0,3134.04,3134.04,0.0,134913.22
May 2022,2022-05-31,0.0,122399.13,10199.927832,0.0,2007.36,0.0,2007.36,2007.36,0.0,122223.26
Jun 2022,2022-06-30,0.0,109404.91,9117.075775,0.0,9117.08,0.0,9117.08,9117.08,0.0,108294.28
Jul 2022,2022-07-29,0.0,130491.44,10874.286897,0.0,10874.29,0.0,10874.29,10874.29,0.0,131423.24
Aug 2022,2022-08-30,0.0,137666.57,11472.213914,0.0,0.0,0.0,0.0,0.0,0.0,137666.57
Sep 2022,2022-09-30,0.0,134187.22,11182.268033,0.0,1804.24,0.0,1804.24,1804.24,0.0,134147.68
Oct 2022,2022-10-31,0.0,132324.54,11027.045277,0.0,4006.62,0.0,4006.62,4006.62,0.0,132396.42
Nov 2022,2022-11-30,0.0,130794.41,10899.534583,0.0,1471.07,0.0,1471.07,1471.07,0.0,130824.67
Dec 2022,2022-12-30,0.0,127155.61,10596.300527,0.0,2473.87,0.0,2473.87,2473.87,0.0,127771.97
Jan 2023,2023-01-31,0.0,125174.71,10431.22579,0.0,10431.23,0.0,10431.23,10431.23,0.0,125385.88
Feb 2023,2023-02-28,0.0,122416.39,10201.365876,0.0,10201.37,0.0,10201.37,10201.37,0.0,121645.8
Mar 2023,2023-03-31,0.0,117778.19,9814.849465,0.0,9814.85,0.0,9814.85,9814.85,0.0,118286.65
Apr 2023,2023-04-28,0.0,129432.1,10786.008242,0.0,579.07,0.0,579.07,579.07,0.0,129494.18
May 2023,2023-05-31,0.0,135085.75,11257.146017,0.0,404.54,0.0,404.54,404.54,0.0,135126.13
Jun 2023,2023-06-30,0.0,144220.52,12018.376512,0.0,12018.38,0.0,12018.38,12018.38,0.0,144581.89
Jul 2023,2023-07-31,0.0,151462.67,12621.889511,0.0,12621.89,0.0,12621.89,12621.89,0.0,152567.37
Aug 2023,2023-08-31,0.0,165269.61,13772.467334,0.0,10318.77,0.0,10318.77,10318.77,0.0,166020.04
Sep 2023,2023-09-29,0.0,165301.31,13775.109367,0.0,0.0,0.0,0.0,0.0,0.0,165301.31
Oct 2023,2023-10-31,0.0,161283.08,13440.256953,0.0,1519.4,0.0,1519.4,1519.4,0.0,161289.75
Nov 2023,2023-11-30,0.0,174989.76,14582.480233,0.0,3525.11,0.0,3525.11,3525.11,0.0,175417.2
Dec 2023,2023-12-29,0.0,188489.8,15707.483044,0.0,238.36,0.0,238.36,238.36,0.0,188501.08
Jan 2024,2024-01-31,0.0,199404.54,16617.045349,0.0,16617.05,0.0,16617.05,16617.05,0.0,199420.56
Feb 2024,2024-02-29,0.0,196484.64,16373.719875,0.0,7506.43,0.0,7506.43,7506.43,0.0,196308.42
Mar 2024,2024-03-28,0.0,191254.49,15937.874103,0.0,5360.12,0.0,5360.12,5360.12,0.0,191034.68
Apr 2024,2024-04-30,0.0,213706.16,17808.846472,0.0,4638.27,0.0,4638.27,4638.27,0.0,214010.87
May 2024,2024-05-31,0.0,227354.69,18946.224367,0.0,10851.99,0.0,10851.99,10851.99,0.0,227790.03
Jun 2024,2024-06-28,0.0,252634.37,21052.864433,0.0,6532.55,0.0,6532.55,6532.55,0.0,252489.27
Jul 2024,2024-07-31,0.0,260330.05,21694.171091,0.0,16825.79,0.0,16825.79,16825.79,0.0,260643.39
Aug 2024,2024-08-30,0.0,254198.48,21183.206479,0.0,21183.21,0.0,21183.21,21183.21,0.0,256906.05
Sep 2024,2024-09-30,0.0,255162.85,21263.570864,0.0,0.0,0.0,0.0,0.0,0.0,255162.85
Oct 2024,2024-10-31,0.0,235980.58,19665.048252,0.0,3292.05,0.0,3292.05,3292.05,0.0,235597.52
Nov 2024,2024-11-29,0.0,244502.04,20375.170311,0.0,2941.27,0.0,2941.27,2941.27,0.0,244605.17
Dec 2024,2024-12-31,0.0,241845.69,20153.807897,0.0,8779.06,0.0,8779.06,8779.06,0.0,242206.66
Jan 2025,2025-01-31,0.0,225492.84,18791.070126,0.0,1194.53,0.0,1194.53,1194.53,0.0,225390.61
Feb 2025,2025-02-28,0.0,189494.47,15791.205474,0.0,7463.63,0.0,7463.63,7463.63,0.0,188531.23
Mar 2025,2025-03-31,0.0,201217.64,16768.136299,0.0,950.61,0.0,950.61,950.61,0.0,201352.67
Apr 2025,2025-04-30,0.0,208612.39,17384.366214,0.0,9873.84,0.0,9873.84,9873.84,0.0,208549.97
May 2025,2025-05-30,0.0,220471.14,18372.594766,0.0,3609.63,0.0,3609.63,3609.63,0.0,220791.31
Jun 2025,2025-06-30,0.0,230675.76,19222.980024,0.0,0.0,0.0,0.0,0.0,0.0,230675.76
Jul 2025,2025-07-31,0.0,223631.19,18635.93241,0.0,2870.83,0.0,2870.83,2870.83,0.0,223824.54
Aug 2025,2025-08-29,0.0,221505.72,18458.810066,0.0,5850.34,0.0,5850.34,5850.34,0.0,221544.95
Sep 2025,2025-09-30,0.0,237659.49,19804.95747,0.0,12242.13,0.0,12242.13,12242.13,0.0,237902.61
