Date,Portfolio_Value,Bank,Month,Equity
2014-11-03,5637.6,7000.0,Nov 2014,12637.6
2014-11-05,5663.09,7000.0,Nov 2014,12663.09
2014-11-07,5708.8,7000.0,Nov 2014,12708.8
2014-11-10,5722.85,7000.0,Nov 2014,12722.85
2014-11-11,5762.94,7000.0,Nov 2014,12762.939999999999
2014-11-12,5809.36,7000.0,Nov 2014,12809.36
2014-11-13,5747.49,7000.0,Nov 2014,12747.49
2014-11-14,5770.66,7000.0,Nov 2014,12770.66
2014-11-17,5905.07,7000.0,Nov 2014,12905.07
2014-11-18,5864.38,7000.0,Nov 2014,12864.380000000001
2014-11-19,5794.04,7000.0,Nov 2014,12794.04
2014-11-20,5833.81,7000.0,Nov 2014,12833.810000000001
2014-11-21,5880.1,7000.0,Nov 2014,12880.1
2014-11-24,5879.98,7000.0,Nov 2014,12879.98
2014-11-25,5771.4,7000.0,Nov 2014,12771.4
2014-11-26,5766.31,7000.0,Nov 2014,12766.310000000001
2014-11-27,5820.0,7000.0,Nov 2014,12820.0
2014-11-28,5928.3,7000.0,Nov 2014,12928.3
2014-12-01,6894.69,6000.0,Dec 2014,12894.689999999999
2014-12-02,6924.94,6000.0,Dec 2014,12924.939999999999
2014-12-03,6986.18,6000.0,Dec 2014,12986.18
2014-12-04,7043.3,6000.0,Dec 2014,13043.3
2014-12-05,7036.28,6000.0,Dec 2014,13036.279999999999
2014-12-08,7003.39,6000.0,Dec 2014,13003.39
2014-12-09,6943.7,6000.0,Dec 2014,12943.7
2014-12-10,6888.4,6000.0,Dec 2014,12888.4
2014-12-11,6834.47,6000.0,Dec 2014,12834.470000000001
2014-12-12,6753.25,6000.0,Dec 2014,12753.25
2014-12-15,6752.83,6000.0,Dec 2014,12752.83
2014-12-16,6523.35,6000.0,Dec 2014,12523.35
2014-12-17,6467.9,6000.0,Dec 2014,12467.9
2014-12-18,6617.66,6000.0,Dec 2014,12617.66
2014-12-19,6674.47,6000.0,Dec 2014,12674.470000000001
2014-12-22,6679.78,6000.0,Dec 2014,12679.779999999999
2014-12-23,6753.23,6000.0,Dec 2014,12753.23
2014-12-24,6690.5,6000.0,Dec 2014,12690.5
2014-12-26,6720.49,6000.0,Dec 2014,12720.49
2014-12-29,6753.76,6000.0,Dec 2014,12753.76
2014-12-30,6729.14,6000.0,Dec 2014,12729.14
2014-12-31,6736.93,6000.0,Dec 2014,12736.93
2015-01-01,7793.46,5000.0,Jan 2015,12793.46
2015-01-02,7887.73,5000.0,Jan 2015,12887.73
2015-01-05,7927.69,5000.0,Jan 2015,12927.689999999999
2015-01-06,7747.04,5000.0,Jan 2015,12747.04
2015-01-07,7816.89,5000.0,Jan 2015,12816.89
2015-01-08,7951.88,5000.0,Jan 2015,12951.880000000001
2015-01-09,8029.97,5000.0,Jan 2015,13029.970000000001
2015-01-12,8021.25,5000.0,Jan 2015,13021.25
2015-01-13,8068.51,5000.0,Jan 2015,13068.51
2015-01-14,8196.81,5000.0,Jan 2015,13196.81
2015-01-15,8317.6,5000.0,Jan 2015,13317.6
2015-01-16,8360.39,5000.0,Jan 2015,13360.39
2015-01-19,8368.76,5000.0,Jan 2015,13368.76
2015-01-20,8437.83,5000.0,Jan 2015,13437.83
2015-01-21,8465.36,5000.0,Jan 2015,13465.36
2015-01-22,8504.19,5000.0,Jan 2015,13504.19
2015-01-23,8498.53,5000.0,Jan 2015,13498.53
2015-01-27,8614.25,5000.0,Jan 2015,13614.25
2015-01-28,8742.06,5000.0,Jan 2015,13742.06
2015-01-29,8659.52,5000.0,Jan 2015,13659.52
2015-01-30,8571.86,5000.0,Jan 2015,13571.86
2015-02-02,9658.85,4000.0,Feb 2015,13658.85
2015-02-03,9731.96,4000.0,Feb 2015,13731.96
2015-02-04,9656.74,4000.0,Feb 2015,13656.74
2015-02-05,9705.2,4000.0,Feb 2015,13705.2
2015-02-06,9556.32,4000.0,Feb 2015,13556.32
2015-02-09,9466.15,4000.0,Feb 2015,13466.15
2015-02-10,9543.99,4000.0,Feb 2015,13543.99
2015-02-11,9679.12,4000.0,Feb 2015,13679.12
2015-02-12,9851.5,4000.0,Feb 2015,13851.5
2015-02-13,9944.99,4000.0,Feb 2015,13944.99
2015-02-16,9990.74,4000.0,Feb 2015,13990.74
2015-02-18,9999.26,4000.0,Feb 2015,13999.26
2015-02-19,9964.12,4000.0,Feb 2015,13964.12
2015-02-20,9951.95,4000.0,Feb 2015,13951.95
2015-02-23,9893.71,4000.0,Feb 2015,13893.71
2015-02-24,9888.43,4000.0,Feb 2015,13888.43
2015-02-25,9890.6,4000.0,Feb 2015,13890.6
2015-02-26,9788.5,4000.0,Feb 2015,13788.5
2015-02-27,9928.25,4000.0,Feb 2015,13928.25
2015-03-02,11138.58,3000.0,Mar 2015,14138.58
2015-03-03,11248.37,3000.0,Mar 2015,14248.37
2015-03-04,11132.66,3000.0,Mar 2015,14132.66
2015-03-05,11144.73,3000.0,Mar 2015,14144.73
2015-03-09,11074.35,3000.0,Mar 2015,14074.35
2015-03-10,11146.67,3000.0,Mar 2015,14146.67
2015-03-11,11088.95,3000.0,Mar 2015,14088.95
2015-03-12,11246.63,3000.0,Mar 2015,14246.63
2015-03-13,11147.68,3000.0,Mar 2015,14147.68
2015-03-16,10958.19,3000.0,Mar 2015,13958.19
2015-03-17,11096.61,3000.0,Mar 2015,14096.61
2015-03-18,11168.2,3000.0,Mar 2015,14168.2
2015-03-19,11101.52,3000.0,Mar 2015,14101.52
2015-03-20,10880.53,3000.0,Mar 2015,13880.53
2015-03-23,10863.11,3000.0,Mar 2015,13863.11
2015-03-24,10752.78,3000.0,Mar 2015,13752.78
2015-03-25,10717.75,3000.0,Mar 2015,13717.75
2015-03-26,10703.23,3000.0,Mar 2015,13703.23
2015-03-27,10710.61,3000.0,Mar 2015,13710.61
2015-03-30,11035.87,3000.0,Mar 2015,14035.87
2015-03-31,11180.77,3000.0,Mar 2015,14180.77
2015-04-01,12233.88,2000.0,Apr 2015,14233.88
2015-04-06,12352.9,2000.0,Apr 2015,14352.9
2015-04-07,12539.7,2000.0,Apr 2015,14539.7
2015-04-08,12762.71,2000.0,Apr 2015,14762.71
2015-04-09,12997.24,2000.0,Apr 2015,14997.24
2015-04-10,13007.36,2000.0,Apr 2015,15007.36
2015-04-13,13012.68,2000.0,Apr 2015,15012.68
2015-04-15,13055.33,2000.0,Apr 2015,15055.33
2015-04-16,13030.23,2000.0,Apr 2015,15030.23
2015-04-17,12875.9,2000.0,Apr 2015,14875.9
2015-04-20,12775.04,2000.0,Apr 2015,14775.04
2015-04-21,12621.68,2000.0,Apr 2015,14621.68
2015-04-22,12625.03,2000.0,Apr 2015,14625.03
2015-04-23,12681.19,2000.0,Apr 2015,14681.19
2015-04-24,12267.93,2000.0,Apr 2015,14267.93
2015-04-27,11839.79,2000.0,Apr 2015,13839.79
2015-04-28,12021.99,2000.0,Apr 2015,14021.99
2015-04-29,12172.26,2000.0,Apr 2015,14172.26
2015-04-30,12149.96,2000.0,Apr 2015,14149.96
2015-05-04,13438.15,1000.0,May 2015,14438.15
2015-05-05,13487.39,1000.0,May 2015,14487.39
2015-05-06,13176.77,1000.0,May 2015,14176.77
2015-05-07,12924.86,1000.0,May 2015,13924.86
2015-05-08,13133.12,1000.0,May 2015,14133.12
2015-05-11,13391.91,1000.0,May 2015,14391.91
2015-05-12,13245.29,1000.0,May 2015,14245.29
2015-05-13,13191.79,1000.0,May 2015,14191.79
2015-05-14,13279.18,1000.0,May 2015,14279.18
2015-05-15,13408.52,1000.0,May 2015,14408.52
2015-05-18,13541.62,1000.0,May 2015,14541.62
2015-05-19,13580.11,1000.0,May 2015,14580.11
2015-05-20,13616.18,1000.0,May 2015,14616.18
2015-05-21,13607.58,1000.0,May 2015,14607.58
2015-05-22,13607.68,1000.0,May 2015,14607.68
2015-05-25,13507.35,1000.0,May 2015,14507.35
2015-05-26,13522.65,1000.0,May 2015,14522.65
2015-05-27,13440.26,1000.0,May 2015,14440.26
2015-05-28,13446.27,1000.0,May 2015,14446.27
2015-05-29,13451.72,1000.0,May 2015,14451.72
2015-06-01,14571.75,0.0,Jun 2015,14571.75
2015-06-02,14306.29,0.0,Jun 2015,14306.29
2015-06-03,14234.69,0.0,Jun 2015,14234.69
2015-06-04,14329.37,0.0,Jun 2015,14329.37
2015-06-05,14532.0,0.0,Jun 2015,14532.0
2015-06-08,14339.87,0.0,Jun 2015,14339.87
2015-06-09,14364.33,0.0,Jun 2015,14364.33
2015-06-10,14515.95,0.0,Jun 2015,14515.95
2015-06-11,14392.07,0.0,Jun 2015,14392.07
2015-06-12,14317.86,0.0,Jun 2015,14317.86
2015-06-15,14388.33,0.0,Jun 2015,14388.33
2015-06-16,14422.61,0.0,Jun 2015,14422.61
2015-06-17,14569.26,0.0,Jun 2015,14569.26
2015-06-18,14800.61,0.0,Jun 2015,14800.61
2015-06-19,14984.04,0.0,Jun 2015,14984.04
2015-06-22,15281.48,0.0,Jun 2015,15281.48
2015-06-23,15401.75,0.0,Jun 2015,15401.75
2015-06-24,15272.01,0.0,Jun 2015,15272.01
2015-06-25,15349.53,0.0,Jun 2015,15349.53
2015-06-26,15540.96,0.0,Jun 2015,15540.96
2015-06-29,15393.57,0.0,Jun 2015,15393.57
2015-06-30,15582.4,0.0,Jun 2015,15582.4
2015-07-01,15741.14,0.0,Jul 2015,15741.14
2015-07-02,15771.09,0.0,Jul 2015,15771.09
2015-07-03,15857.53,0.0,Jul 2015,15857.53
2015-07-06,15973.2,0.0,Jul 2015,15973.2
2015-07-07,16099.48,0.0,Jul 2015,16099.48
2015-07-08,15719.87,0.0,Jul 2015,15719.87
2015-07-09,15617.86,0.0,Jul 2015,15617.86
2015-07-10,15830.92,0.0,Jul 2015,15830.92
2015-07-13,15983.06,0.0,Jul 2015,15983.06
2015-07-14,16021.87,0.0,Jul 2015,16021.87
2015-07-15,16139.1,0.0,Jul 2015,16139.1
2015-07-16,16258.77,0.0,Jul 2015,16258.77
2015-07-17,16382.43,0.0,Jul 2015,16382.43
2015-07-20,16416.24,0.0,Jul 2015,16416.24
2015-07-21,16326.43,0.0,Jul 2015,16326.43
2015-07-22,16471.01,0.0,Jul 2015,16471.01
2015-07-23,16597.04,0.0,Jul 2015,16597.04
2015-07-24,16424.98,0.0,Jul 2015,16424.98
2015-07-27,16308.28,0.0,Jul 2015,16308.28
2015-07-28,16384.78,0.0,Jul 2015,16384.78
2015-07-29,16425.57,0.0,Jul 2015,16425.57
2015-07-30,16581.21,0.0,Jul 2015,16581.21
2015-07-31,16770.06,0.0,Jul 2015,16770.06
2015-08-03,16815.0,0.0,Aug 2015,16815.0
2015-08-04,17047.24,0.0,Aug 2015,17047.24
2015-08-05,17082.42,0.0,Aug 2015,17082.42
2015-08-06,17170.87,0.0,Aug 2015,17170.87
2015-08-07,17301.56,0.0,Aug 2015,17301.56
2015-08-10,17356.45,0.0,Aug 2015,17356.45
2015-08-11,17260.11,0.0,Aug 2015,17260.11
2015-08-12,16793.75,0.0,Aug 2015,16793.75
2015-08-13,16826.4,0.0,Aug 2015,16826.4
2015-08-14,16973.47,0.0,Aug 2015,16973.47
2015-08-17,17112.14,0.0,Aug 2015,17112.14
2015-08-18,17153.67,0.0,Aug 2015,17153.67
2015-08-19,17203.28,0.0,Aug 2015,17203.28
2015-08-20,16852.66,0.0,Aug 2015,16852.66
2015-08-21,16868.92,0.0,Aug 2015,16868.92
2015-08-24,15584.89,0.0,Aug 2015,15584.89
2015-08-25,15882.81,0.0,Aug 2015,15882.81
2015-08-26,15861.74,0.0,Aug 2015,15861.74
2015-08-27,16142.92,0.0,Aug 2015,16142.92
2015-08-28,16203.83,0.0,Aug 2015,16203.83
2015-08-31,16257.72,0.0,Aug 2015,16257.72
2015-09-01,16041.57,0.0,Sep 2015,16041.57
2015-09-02,15977.96,0.0,Sep 2015,15977.96
2015-09-03,16280.3,0.0,Sep 2015,16280.3
2015-09-04,15972.05,0.0,Sep 2015,15972.05
2015-09-07,15876.0,0.0,Sep 2015,15876.0
2015-09-08,15854.13,0.0,Sep 2015,15854.13
2015-09-09,16075.7,0.0,Sep 2015,16075.7
2015-09-10,16246.62,0.0,Sep 2015,16246.62
2015-09-11,16307.27,0.0,Sep 2015,16307.27
2015-09-14,16409.81,0.0,Sep 2015,16409.81
2015-09-15,16493.21,0.0,Sep 2015,16493.21
2015-09-16,16567.97,0.0,Sep 2015,16567.97
2015-09-18,16656.82,0.0,Sep 2015,16656.82
2015-09-21,16858.68,0.0,Sep 2015,16858.68
2015-09-22,16717.19,0.0,Sep 2015,16717.19
2015-09-23,16718.24,0.0,Sep 2015,16718.24
2015-09-24,17054.24,0.0,Sep 2015,17054.24
2015-09-28,17141.51,0.0,Sep 2015,17141.51
2015-09-29,17503.12,0.0,Sep 2015,17503.12
2015-09-30,17874.61,0.0,Sep 2015,17874.61
2015-10-01,17761.13,0.0,Oct 2015,17761.13
2015-10-05,18042.08,0.0,Oct 2015,18042.08
2015-10-06,18136.08,0.0,Oct 2015,18136.08
2015-10-07,18015.25,0.0,Oct 2015,18015.25
2015-10-08,17868.03,0.0,Oct 2015,17868.03
2015-10-09,17865.97,0.0,Oct 2015,17865.97
2015-10-12,17805.49,0.0,Oct 2015,17805.49
2015-10-13,17818.89,0.0,Oct 2015,17818.89
2015-10-14,17828.18,0.0,Oct 2015,17828.18
2015-10-15,17975.84,0.0,Oct 2015,17975.84
2015-10-16,18030.45,0.0,Oct 2015,18030.45
2015-10-19,18113.97,0.0,Oct 2015,18113.97
2015-10-20,18408.93,0.0,Oct 2015,18408.93
2015-10-21,18374.06,0.0,Oct 2015,18374.06
2015-10-23,18238.78,0.0,Oct 2015,18238.78
2015-10-26,18251.12,0.0,Oct 2015,18251.12
2015-10-27,18318.77,0.0,Oct 2015,18318.77
2015-10-28,18236.69,0.0,Oct 2015,18236.69
2015-10-29,18145.43,0.0,Oct 2015,18145.43
2015-10-30,18103.74,0.0,Oct 2015,18103.74
2015-11-02,18058.38,0.0,Nov 2015,18058.38
2015-11-03,18291.98,0.0,Nov 2015,18291.98
2015-11-04,18399.34,0.0,Nov 2015,18399.34
2015-11-05,18109.8,0.0,Nov 2015,18109.8
2015-11-06,18038.55,0.0,Nov 2015,18038.55
2015-11-09,18231.81,0.0,Nov 2015,18231.81
2015-11-10,18030.81,0.0,Nov 2015,18030.81
2015-11-11,18030.81,0.0,Nov 2015,18030.81
2015-11-13,18008.9,0.0,Nov 2015,18008.9
2015-11-16,18056.9,0.0,Nov 2015,18056.9
2015-11-17,18096.95,0.0,Nov 2015,18096.95
2015-11-18,18005.41,0.0,Nov 2015,18005.41
2015-11-19,18285.3,0.0,Nov 2015,18285.3
2015-11-20,18545.17,0.0,Nov 2015,18545.17
2015-11-23,18690.51,0.0,Nov 2015,18690.51
2015-11-24,18687.53,0.0,Nov 2015,18687.53
2015-11-26,18647.5,0.0,Nov 2015,18647.5
2015-11-27,18651.28,0.0,Nov 2015,18651.28
2015-11-30,18591.71,0.0,Nov 2015,18591.71
2015-12-01,18735.65,0.0,Dec 2015,18735.65
2015-12-02,18770.12,0.0,Dec 2015,18770.12
2015-12-03,18655.81,0.0,Dec 2015,18655.81
2015-12-04,18505.45,0.0,Dec 2015,18505.45
2015-12-07,18595.68,0.0,Dec 2015,18595.68
2015-12-08,18534.61,0.0,Dec 2015,18534.61
2015-12-09,18315.05,0.0,Dec 2015,18315.05
2015-12-10,18492.06,0.0,Dec 2015,18492.06
2015-12-11,18423.11,0.0,Dec 2015,18423.11
2015-12-14,18346.74,0.0,Dec 2015,18346.74
2015-12-15,18672.06,0.0,Dec 2015,18672.06
2015-12-16,18624.73,0.0,Dec 2015,18624.73
2015-12-17,18919.1,0.0,Dec 2015,18919.1
2015-12-18,19092.93,0.0,Dec 2015,19092.93
2015-12-21,19182.52,0.0,Dec 2015,19182.52
2015-12-22,19269.32,0.0,Dec 2015,19269.32
2015-12-23,19432.18,0.0,Dec 2015,19432.18
2015-12-24,19504.73,0.0,Dec 2015,19504.73
2015-12-28,19600.97,0.0,Dec 2015,19600.97
2015-12-29,19635.72,0.0,Dec 2015,19635.72
2015-12-30,19574.31,0.0,Dec 2015,19574.31
2015-12-31,19648.64,0.0,Dec 2015,19648.64
2016-01-01,19817.07,0.0,Jan 2016,19817.07
2016-01-04,19596.05,0.0,Jan 2016,19596.05
2016-01-05,19577.94,0.0,Jan 2016,19577.94
2016-01-06,19570.88,0.0,Jan 2016,19570.88
2016-01-07,19232.56,0.0,Jan 2016,19232.56
2016-01-08,19554.22,0.0,Jan 2016,19554.22
2016-01-11,19471.45,0.0,Jan 2016,19471.45
2016-01-12,19280.91,0.0,Jan 2016,19280.91
2016-01-13,18932.69,0.0,Jan 2016,18932.69
2016-01-14,18738.19,0.0,Jan 2016,18738.19
2016-01-15,18482.55,0.0,Jan 2016,18482.55
2016-01-18,17462.42,0.0,Jan 2016,17462.42
2016-01-19,17650.67,0.0,Jan 2016,17650.67
2016-01-20,17599.48,0.0,Jan 2016,17599.48
2016-01-21,17791.61,0.0,Jan 2016,17791.61
2016-01-22,18500.39,0.0,Jan 2016,18500.39
2016-01-25,18630.68,0.0,Jan 2016,18630.68
2016-01-27,18761.63,0.0,Jan 2016,18761.63
2016-01-28,18682.73,0.0,Jan 2016,18682.73
2016-01-29,18938.32,0.0,Jan 2016,18938.32
2016-02-01,18862.57,0.0,Feb 2016,18862.57
2016-02-02,18535.4,0.0,Feb 2016,18535.4
2016-02-03,18797.34,0.0,Feb 2016,18797.34
2016-02-04,18801.69,0.0,Feb 2016,18801.69
2016-02-05,19418.19,0.0,Feb 2016,19418.19
2016-02-08,19356.57,0.0,Feb 2016,19356.57
2016-02-09,19096.37,0.0,Feb 2016,19096.37
2016-02-10,18863.01,0.0,Feb 2016,18863.01
2016-02-11,18106.67,0.0,Feb 2016,18106.67
2016-02-12,17575.09,0.0,Feb 2016,17575.09
2016-02-15,18214.2,0.0,Feb 2016,18214.2
2016-02-16,17839.44,0.0,Feb 2016,17839.44
2016-02-17,17930.12,0.0,Feb 2016,17930.12
2016-02-18,17985.65,0.0,Feb 2016,17985.65
2016-02-19,17899.74,0.0,Feb 2016,17899.74
2016-02-22,17942.81,0.0,Feb 2016,17942.81
2016-02-23,17651.1,0.0,Feb 2016,17651.1
2016-02-24,17521.89,0.0,Feb 2016,17521.89
2016-02-25,17451.35,0.0,Feb 2016,17451.35
2016-02-26,17559.82,0.0,Feb 2016,17559.82
2016-02-29,17608.0,0.0,Feb 2016,17608.0
2016-03-01,18305.3,0.0,Mar 2016,18305.3
2016-03-02,18823.28,0.0,Mar 2016,18823.28
2016-03-03,18758.33,0.0,Mar 2016,18758.33
2016-03-04,18926.18,0.0,Mar 2016,18926.18
2016-03-08,18963.61,0.0,Mar 2016,18963.61
2016-03-09,18990.18,0.0,Mar 2016,18990.18
2016-03-10,18956.19,0.0,Mar 2016,18956.19
2016-03-11,19037.93,0.0,Mar 2016,19037.93
2016-03-14,19297.46,0.0,Mar 2016,19297.46
2016-03-15,19222.99,0.0,Mar 2016,19222.99
2016-03-16,19185.72,0.0,Mar 2016,19185.72
2016-03-17,19126.65,0.0,Mar 2016,19126.65
2016-03-18,19215.86,0.0,Mar 2016,19215.86
2016-03-21,19292.49,0.0,Mar 2016,19292.49
2016-03-22,19289.43,0.0,Mar 2016,19289.43
2016-03-23,19536.47,0.0,Mar 2016,19536.47
2016-03-28,19397.9,0.0,Mar 2016,19397.9
2016-03-29,19750.01,0.0,Mar 2016,19750.01
2016-03-30,20154.78,0.0,Mar 2016,20154.78
2016-03-31,20391.3,0.0,Mar 2016,20391.3
2016-04-01,20446.67,0.0,Apr 2016,20446.67
2016-04-04,20505.58,0.0,Apr 2016,20505.58
2016-04-05,20218.17,0.0,Apr 2016,20218.17
2016-04-06,20532.27,0.0,Apr 2016,20532.27
2016-04-07,20554.06,0.0,Apr 2016,20554.06
2016-04-08,20720.01,0.0,Apr 2016,20720.01
2016-04-11,20936.31,0.0,Apr 2016,20936.31
2016-04-12,21307.63,0.0,Apr 2016,21307.63
2016-04-13,21809.54,0.0,Apr 2016,21809.54
2016-04-18,21694.06,0.0,Apr 2016,21694.06
2016-04-20,21666.38,0.0,Apr 2016,21666.38
2016-04-21,21239.02,0.0,Apr 2016,21239.02
2016-04-22,21284.51,0.0,Apr 2016,21284.51
2016-04-25,21087.62,0.0,Apr 2016,21087.62
2016-04-26,21335.02,0.0,Apr 2016,21335.02
2016-04-27,21302.22,0.0,Apr 2016,21302.22
2016-04-28,21200.68,0.0,Apr 2016,21200.68
2016-04-29,21057.67,0.0,Apr 2016,21057.67
2016-05-02,21452.64,0.0,May 2016,21452.64
2016-05-03,21497.09,0.0,May 2016,21497.09
2016-05-04,21354.72,0.0,May 2016,21354.72
2016-05-05,21381.19,0.0,May 2016,21381.19
2016-05-06,21491.35,0.0,May 2016,21491.35
2016-05-09,21624.69,0.0,May 2016,21624.69
2016-05-10,21583.63,0.0,May 2016,21583.63
2016-05-11,21586.76,0.0,May 2016,21586.76
2016-05-12,21908.37,0.0,May 2016,21908.37
2016-05-13,22005.07,0.0,May 2016,22005.07
2016-05-16,22028.51,0.0,May 2016,22028.51
2016-05-17,22035.74,0.0,May 2016,22035.74
2016-05-18,21994.85,0.0,May 2016,21994.85
2016-05-19,21891.7,0.0,May 2016,21891.7
2016-05-20,21835.85,0.0,May 2016,21835.85
2016-05-23,21548.15,0.0,May 2016,21548.15
2016-05-24,21419.54,0.0,May 2016,21419.54
2016-05-25,21314.1,0.0,May 2016,21314.1
2016-05-26,21549.8,0.0,May 2016,21549.8
2016-05-27,21804.83,0.0,May 2016,21804.83
2016-05-30,21878.37,0.0,May 2016,21878.37
2016-05-31,21942.01,0.0,May 2016,21942.01
2016-06-01,21972.91,0.0,Jun 2016,21972.91
2016-06-02,22284.45,0.0,Jun 2016,22284.45
2016-06-03,22227.29,0.0,Jun 2016,22227.29
2016-06-06,22280.11,0.0,Jun 2016,22280.11
2016-06-07,22171.28,0.0,Jun 2016,22171.28
2016-06-08,22222.5,0.0,Jun 2016,22222.5
2016-06-09,22067.09,0.0,Jun 2016,22067.09
2016-06-10,21791.65,0.0,Jun 2016,21791.65
2016-06-13,21732.34,0.0,Jun 2016,21732.34
2016-06-14,21699.29,0.0,Jun 2016,21699.29
2016-06-15,21896.15,0.0,Jun 2016,21896.15
2016-06-16,21842.31,0.0,Jun 2016,21842.31
2016-06-17,21748.07,0.0,Jun 2016,21748.07
2016-06-20,21803.79,0.0,Jun 2016,21803.79
2016-06-21,21830.89,0.0,Jun 2016,21830.89
2016-06-22,21720.89,0.0,Jun 2016,21720.89
2016-06-23,21857.41,0.0,Jun 2016,21857.41
2016-06-24,21793.96,0.0,Jun 2016,21793.96
2016-06-27,21939.44,0.0,Jun 2016,21939.44
2016-06-28,21932.85,0.0,Jun 2016,21932.85
2016-06-29,22306.52,0.0,Jun 2016,22306.52
2016-06-30,22648.57,0.0,Jun 2016,22648.57
