Ticker,Quantity,Avg_Buy_Price,Invested_Amount,Current_Price,Current_Amount,Percent_of_Portfolio,Month,Date
RATNAMANI.NS,3.330732,365.92,1218.79,364.64,1214.51,9.19,May 2015,2015-05-29
ASTRAL.NS,4.938262,179.3,885.45,171.21,845.5,6.398,May 2015,2015-05-29
BRITANNIA.NS,0.436239,919.5,401.12,1119.93,488.56,3.697,May 2015,2015-05-29
VINATIORGA.NS,0.631643,263.86,166.67,276.03,174.35,1.319,May 2015,2015-05-29
CENTURYPLY.NS,1.174512,199.62,234.45,199.19,233.95,1.77,May 2015,2015-05-29
ICRA.NS,0.057594,4070.77,234.45,3854.11,221.97,1.68,May 2015,2015-05-29
AIAENG.NS,0.207602,1129.34,234.45,950.17,197.26,1.493,May 2015,2015-05-29
VSTIND.NS,482.219066,4.07,1961.31,4.16,2005.76,14.298,Jun 2015,2015-06-30
BALKRISIND.NS,0.599085,278.2,166.67,327.44,196.16,1.398,Jun 2015,2015-06-30
KKCL.NS,2.977961,305.31,909.19,345.36,1028.46,7.331,Jun 2015,2015-06-30
AJANTPHARM.NS,3.436233,519.92,1786.57,968.2,3326.97,23.717,Jun 2015,2015-06-30
TORNTPHARM.NS,4.189033,438.15,1835.41,545.61,2285.56,16.293,Jun 2015,2015-06-30
ZENSARTECH.NS,12.045823,107.48,1294.64,113.52,1367.4,9.748,Jun 2015,2015-06-30
NAUKRI.NS,0.234473,710.81,166.67,821.95,192.72,1.374,Jun 2015,2015-06-30
KAJARIACER.NS,0.534827,311.63,166.67,337.97,180.76,1.289,Jun 2015,2015-06-30
RATNAMANI.NS,4.470701,364.14,1627.97,339.86,1519.42,10.831,Jun 2015,2015-06-30
ASTRAL.NS,4.938262,179.3,885.45,172.75,853.08,6.081,Jun 2015,2015-06-30
BRITANNIA.NS,0.436239,919.5,401.12,1215.98,530.46,3.781,Jun 2015,2015-06-30
VINATIORGA.NS,2.16606,265.85,575.85,249.88,541.26,3.858,Jun 2015,2015-06-30
VSTIND.NS,505.299142,4.07,2058.32,4.44,2243.22,14.707,Jul 2015,2015-07-31
BALKRISIND.NS,0.599085,278.2,166.67,313.19,187.63,1.23,Jul 2015,2015-07-31
KKCL.NS,2.977961,305.31,909.19,357.03,1063.23,6.971,Jul 2015,2015-07-31
AJANTPHARM.NS,3.020381,536.32,1619.91,965.05,2914.83,19.11,Jul 2015,2015-07-31
TORNTPHARM.NS,4.363962,442.82,1932.43,604.38,2637.5,17.292,Jul 2015,2015-07-31
ZENSARTECH.NS,12.881658,108.03,1391.65,166.39,2143.44,14.053,Jul 2015,2015-07-31
NAUKRI.NS,0.234473,710.81,166.67,803.23,188.34,1.235,Jul 2015,2015-07-31
KAJARIACER.NS,0.534827,311.63,166.67,345.71,184.9,1.212,Jul 2015,2015-07-31
RATNAMANI.NS,4.470701,364.14,1627.97,352.54,1576.11,10.333,Jul 2015,2015-07-31
ASTRAL.NS,3.844366,179.95,691.77,165.26,635.31,4.165,Jul 2015,2015-07-31
BRITANNIA.NS,0.436239,919.5,401.12,1395.65,608.83,3.992,Jul 2015,2015-07-31
VINATIORGA.NS,2.550823,263.79,672.87,264.42,674.49,4.422,Jul 2015,2015-07-31
BAJFINANCE.NS,0.181804,533.63,97.02,536.75,97.58,0.64,Jul 2015,2015-07-31
HINDUNILVR.NS,0.122469,792.17,97.02,795.06,97.37,0.638,Jul 2015,2015-07-31
VSTIND.NS,505.299142,4.07,2058.32,6.8,3434.2,21.069,Aug 2015,2015-08-31
BALKRISIND.NS,0.599085,278.2,166.67,295.64,177.11,1.087,Aug 2015,2015-08-31
KKCL.NS,2.977961,305.31,909.19,360.97,1074.96,6.595,Aug 2015,2015-08-31
AJANTPHARM.NS,2.615594,555.61,1453.24,925.5,2420.73,14.851,Aug 2015,2015-08-31
TORNTPHARM.NS,3.79508,465.28,1765.76,673.7,2556.75,15.686,Aug 2015,2015-08-31
ZENSARTECH.NS,13.711088,111.82,1533.13,145.69,1997.62,12.255,Aug 2015,2015-08-31
NAUKRI.NS,0.234473,710.81,166.67,723.55,169.65,1.041,Aug 2015,2015-08-31
KAJARIACER.NS,0.534827,311.63,166.67,320.28,171.29,1.051,Aug 2015,2015-08-31
RATNAMANI.NS,4.866302,363.61,1769.45,370.85,1804.68,11.072,Aug 2015,2015-08-31
ASTRAL.NS,3.844366,179.95,691.77,192.18,738.82,4.533,Aug 2015,2015-08-31
BRITANNIA.NS,0.436239,919.5,401.12,1296.65,565.65,3.47,Aug 2015,2015-08-31
VINATIORGA.NS,3.094179,263.19,814.34,234.42,725.32,4.45,Aug 2015,2015-08-31
BAJFINANCE.NS,0.437443,545.19,238.49,489.02,213.92,1.312,Aug 2015,2015-08-31
JUBLFOOD.NS,0.771269,183.43,141.47,163.17,125.85,0.772,Aug 2015,2015-08-31
MUNJALSHOW.NS,0.943071,150.01,141.47,130.94,123.49,0.758,Aug 2015,2015-08-31
VSTIND.NS,527.005726,4.18,2203.05,7.3,3845.98,23.499,Sep 2015,2015-09-30
BALKRISIND.NS,0.599085,278.2,166.67,308.7,184.94,1.13,Sep 2015,2015-09-30
KKCL.NS,3.380628,311.75,1053.91,350.99,1186.56,7.25,Sep 2015,2015-09-30
AJANTPHARM.NS,2.19908,585.05,1286.57,913.13,2008.04,12.269,Sep 2015,2015-09-30
TORNTPHARM.NS,3.306908,483.56,1599.1,629.79,2082.65,12.725,Sep 2015,2015-09-30
ZENSARTECH.NS,14.733674,113.88,1677.86,140.73,2073.46,12.669,Sep 2015,2015-09-30
KAJARIACER.NS,0.534827,311.63,166.67,371.94,198.93,1.215,Sep 2015,2015-09-30
RATNAMANI.NS,5.264936,363.57,1914.17,384.22,2022.87,12.36,Sep 2015,2015-09-30
ASTRAL.NS,3.844366,179.95,691.77,188.69,725.4,4.432,Sep 2015,2015-09-30
BRITANNIA.NS,0.436239,919.5,401.12,1363.94,595.0,3.635,Sep 2015,2015-09-30
VINATIORGA.NS,3.094179,263.19,814.34,218.22,675.2,4.125,Sep 2015,2015-09-30
BAJFINANCE.NS,0.738564,518.87,383.22,499.74,369.09,2.255,Sep 2015,2015-09-30
JUBLFOOD.NS,0.771269,183.43,141.47,156.73,120.88,0.739,Sep 2015,2015-09-30
MUNJALSHOW.NS,0.943071,150.01,141.47,130.68,123.24,0.753,Sep 2015,2015-09-30
INFY.NS,0.337384,428.97,144.73,457.7,154.42,0.944,Sep 2015,2015-09-30
VSTIND.NS,537.053255,4.24,2275.52,7.29,3915.89,23.071,Oct 2015,2015-10-30
BALKRISIND.NS,0.599085,278.2,166.67,300.69,180.14,1.061,Oct 2015,2015-10-30
KKCL.NS,3.588066,313.93,1126.39,343.26,1231.64,7.256,Oct 2015,2015-10-30
AJANTPHARM.NS,1.744268,626.56,1092.89,956.11,1667.71,9.825,Oct 2015,2015-10-30
TORNTPHARM.NS,3.306908,483.56,1599.1,646.1,2136.58,12.588,Oct 2015,2015-10-30
ZENSARTECH.NS,15.237263,114.87,1750.33,167.77,2556.37,15.061,Oct 2015,2015-10-30
KAJARIACER.NS,0.534827,311.63,166.67,423.01,226.24,1.333,Oct 2015,2015-10-30
RATNAMANI.NS,5.449137,364.58,1986.65,400.54,2182.59,12.859,Oct 2015,2015-10-30
ASTRAL.NS,3.844366,179.95,691.77,184.35,708.72,4.175,Oct 2015,2015-10-30
BRITANNIA.NS,0.436239,919.5,401.12,1430.28,623.94,3.676,Oct 2015,2015-10-30
VINATIORGA.NS,3.094179,263.19,814.34,205.85,636.94,3.753,Oct 2015,2015-10-30
BAJFINANCE.NS,0.884263,515.33,455.69,508.61,449.74,2.65,Oct 2015,2015-10-30
JUBLFOOD.NS,0.771269,183.43,141.47,143.34,110.56,0.651,Oct 2015,2015-10-30
MUNJALSHOW.NS,0.943071,150.01,141.47,130.72,123.28,0.726,Oct 2015,2015-10-30
INFY.NS,0.49423,439.48,217.2,451.38,223.09,1.314,Oct 2015,2015-10-30
VSTIND.NS,577.289537,4.45,2571.1,7.69,4436.64,26.44,Nov 2015,2015-11-30
BALKRISIND.NS,0.599085,278.2,166.67,305.96,183.3,1.092,Nov 2015,2015-11-30
AJANTPHARM.NS,1.389009,666.83,926.23,818.28,1136.6,6.774,Nov 2015,2015-11-30
TORNTPHARM.NS,3.306908,483.56,1599.1,602.43,1992.19,11.872,Nov 2015,2015-11-30
ZENSARTECH.NS,16.957521,120.65,2045.91,190.03,3222.46,19.204,Nov 2015,2015-11-30
KAJARIACER.NS,1.245762,371.05,462.24,441.57,550.09,3.278,Nov 2015,2015-11-30
RATNAMANI.NS,6.193696,368.48,2282.22,354.56,2196.06,13.087,Nov 2015,2015-11-30
ASTRAL.NS,1.944745,184.31,358.44,184.4,358.6,2.137,Nov 2015,2015-11-30
BRITANNIA.NS,0.436239,919.5,401.12,1292.24,563.73,3.36,Nov 2015,2015-11-30
VINATIORGA.NS,3.094179,263.19,814.34,188.12,582.07,3.469,Nov 2015,2015-11-30
BAJFINANCE.NS,1.465315,512.7,751.27,539.64,790.75,4.712,Nov 2015,2015-11-30
JUBLFOOD.NS,0.771269,183.43,141.47,150.85,116.35,0.693,Nov 2015,2015-11-30
MUNJALSHOW.NS,0.943071,150.01,141.47,148.39,139.95,0.834,Nov 2015,2015-11-30
INFY.NS,0.49423,439.48,217.2,432.48,213.74,1.274,Nov 2015,2015-11-30
ECLERX.NS,0.33007,895.49,295.58,901.52,297.56,1.773,Nov 2015,2015-11-30
VSTIND.NS,582.292416,4.48,2609.63,7.72,4497.6,26.477,Dec 2015,2015-12-31
BALKRISIND.NS,0.599085,278.2,166.67,298.29,178.7,1.052,Dec 2015,2015-12-31
AJANTPHARM.NS,1.10772,685.7,759.56,821.8,910.32,5.359,Dec 2015,2015-12-31
TORNTPHARM.NS,3.369483,486.02,1637.62,608.57,2050.58,12.072,Dec 2015,2015-12-31
ZENSARTECH.NS,17.167588,121.42,2084.43,189.76,3257.74,19.178,Dec 2015,2015-12-31
KAJARIACER.NS,1.245762,371.05,462.24,458.17,570.77,3.36,Dec 2015,2015-12-31
RATNAMANI.NS,6.193696,368.48,2282.22,340.27,2107.53,12.407,Dec 2015,2015-12-31
ASTRAL.NS,1.944745,184.31,358.44,194.63,378.51,2.228,Dec 2015,2015-12-31
BRITANNIA.NS,0.436239,919.5,401.12,1312.73,572.67,3.371,Dec 2015,2015-12-31
VINATIORGA.NS,3.094179,263.19,814.34,224.45,694.48,4.088,Dec 2015,2015-12-31
BAJFINANCE.NS,1.535909,514.22,789.79,585.31,898.99,5.292,Dec 2015,2015-12-31
JUBLFOOD.NS,0.771269,183.43,141.47,145.23,112.01,0.659,Dec 2015,2015-12-31
MUNJALSHOW.NS,0.943071,150.01,141.47,153.91,145.15,0.855,Dec 2015,2015-12-31
INFY.NS,0.49423,439.48,217.2,439.43,217.18,1.279,Dec 2015,2015-12-31
ECLERX.NS,0.33007,895.49,295.58,936.08,308.97,1.819,Dec 2015,2015-12-31
IGL.NS,0.451687,85.3,38.53,93.96,42.44,0.25,Dec 2015,2015-12-31
KKCL.NS,0.118716,324.53,38.53,361.35,42.9,0.253,Dec 2015,2015-12-31
VSTIND.NS,595.002629,4.55,2708.25,7.72,4593.06,28.821,Jan 2016,2016-01-29
BALKRISIND.NS,0.599085,278.2,166.67,280.32,167.94,1.054,Jan 2016,2016-01-29
AJANTPHARM.NS,0.820271,722.8,592.89,786.13,644.84,4.046,Jan 2016,2016-01-29
TORNTPHARM.NS,3.369483,486.02,1637.62,586.44,1976.0,12.399,Jan 2016,2016-01-29
ZENSARTECH.NS,17.688693,123.42,2183.06,158.4,2801.82,17.581,Jan 2016,2016-01-29
KAJARIACER.NS,1.461069,383.88,560.87,454.42,663.93,4.166,Jan 2016,2016-01-29
RATNAMANI.NS,6.193696,368.48,2282.22,310.93,1925.81,12.084,Jan 2016,2016-01-29
BRITANNIA.NS,0.436239,919.5,401.12,1190.21,519.22,3.258,Jan 2016,2016-01-29
VINATIORGA.NS,3.094179,263.19,814.34,198.61,614.55,3.856,Jan 2016,2016-01-29
BAJFINANCE.NS,1.702037,521.97,888.42,577.37,982.71,6.166,Jan 2016,2016-01-29
JUBLFOOD.NS,0.771269,183.43,141.47,124.51,96.03,0.603,Jan 2016,2016-01-29
MUNJALSHOW.NS,0.943071,150.01,141.47,135.67,127.95,0.803,Jan 2016,2016-01-29
INFY.NS,0.49423,439.48,217.2,463.09,228.87,1.436,Jan 2016,2016-01-29
ECLERX.NS,0.434875,906.47,394.2,928.08,403.6,2.533,Jan 2016,2016-01-29
IGL.NS,1.505391,91.11,137.15,99.44,149.7,0.939,Jan 2016,2016-01-29
KKCL.NS,0.118716,324.53,38.53,339.14,40.26,0.253,Jan 2016,2016-01-29
VSTIND.NS,626.650207,4.71,2951.73,6.88,4311.53,29.724,Feb 2016,2016-02-29
BALKRISIND.NS,0.599085,278.2,166.67,262.57,157.3,1.084,Feb 2016,2016-02-29
AJANTPHARM.NS,0.553359,770.26,426.23,803.47,444.61,3.065,Feb 2016,2016-02-29
TORNTPHARM.NS,3.785532,496.92,1881.1,545.18,2063.8,14.228,Feb 2016,2016-02-29
ZENSARTECH.NS,19.237881,126.13,2426.53,147.64,2840.32,19.581,Feb 2016,2016-02-29
RATNAMANI.NS,6.193696,368.48,2282.22,265.3,1643.18,11.328,Feb 2016,2016-02-29
BRITANNIA.NS,0.236934,989.53,234.45,1219.78,289.01,1.992,Feb 2016,2016-02-29
VINATIORGA.NS,3.094179,263.19,814.34,179.85,556.49,3.837,Feb 2016,2016-02-29
BAJFINANCE.NS,2.118478,534.3,1131.89,577.73,1223.9,8.438,Feb 2016,2016-02-29
JUBLFOOD.NS,0.771269,183.43,141.47,97.37,75.1,0.518,Feb 2016,2016-02-29
MUNJALSHOW.NS,0.943071,150.01,141.47,112.97,106.54,0.734,Feb 2016,2016-02-29
INFY.NS,1.016204,453.33,460.67,430.95,437.93,3.019,Feb 2016,2016-02-29
IGL.NS,3.936148,96.7,380.63,90.3,355.42,2.45,Feb 2016,2016-02-29
VSTIND.NS,632.048645,4.73,2990.48,7.53,4758.45,29.685,Mar 2016,2016-03-31
BALKRISIND.NS,0.599085,278.2,166.67,292.06,174.97,1.092,Mar 2016,2016-03-31
AJANTPHARM.NS,0.287487,815.53,234.45,874.61,251.44,1.569,Mar 2016,2016-03-31
TORNTPHARM.NS,3.855159,498.0,1919.85,593.37,2287.53,14.271,Mar 2016,2016-03-31
ZENSARTECH.NS,19.495071,126.46,2465.29,164.83,3213.29,20.046,Mar 2016,2016-03-31
RATNAMANI.NS,6.193696,368.48,2282.22,293.12,1815.49,11.326,Mar 2016,2016-03-31
BRITANNIA.NS,0.236934,989.53,234.45,1188.91,281.69,1.757,Mar 2016,2016-03-31
VINATIORGA.NS,3.094179,263.19,814.34,188.11,582.03,3.631,Mar 2016,2016-03-31
BAJFINANCE.NS,2.182571,536.36,1170.65,676.23,1475.92,9.207,Mar 2016,2016-03-31
JUBLFOOD.NS,0.771269,183.43,141.47,124.97,96.38,0.601,Mar 2016,2016-03-31
MUNJALSHOW.NS,0.943071,150.01,141.47,125.53,118.38,0.739,Mar 2016,2016-03-31
INFY.NS,1.016204,453.33,460.67,484.31,492.16,3.07,Mar 2016,2016-03-31
IGL.NS,4.346083,96.5,419.38,101.18,439.72,2.743,Mar 2016,2016-03-31
BAJAJ-AUTO.NS,0.021809,1777.03,38.76,1935.77,42.22,0.263,Mar 2016,2016-03-31
VSTIND.NS,635.042816,4.74,3012.41,7.43,4718.46,28.609,Apr 2016,2016-04-29
BALKRISIND.NS,0.599085,278.2,166.67,308.02,184.53,1.119,Apr 2016,2016-04-29
AJANTPHARM.NS,0.287487,815.53,234.45,940.0,270.24,1.639,Apr 2016,2016-04-29
TORNTPHARM.NS,3.855159,498.0,1919.85,633.21,2441.14,14.801,Apr 2016,2016-04-29
ZENSARTECH.NS,19.625679,126.73,2487.22,172.55,3386.45,20.533,Apr 2016,2016-04-29
RATNAMANI.NS,6.193696,368.48,2282.22,307.88,1906.9,11.562,Apr 2016,2016-04-29
BRITANNIA.NS,0.236934,989.53,234.45,1266.84,300.16,1.82,Apr 2016,2016-04-29
VINATIORGA.NS,3.094179,263.19,814.34,220.26,681.52,4.132,Apr 2016,2016-04-29
BAJFINANCE.NS,2.215217,538.36,1192.58,666.95,1477.43,8.958,Apr 2016,2016-04-29
