Month,Date,Stock,Liquidated_Qty,Liquidated_Amount,Reason,Remaining_Qty,Portfolio_Value_After
Aug 2014,2014-08-28,BPCL.NS,2.035278,235.52,Not in good list (full),0.0,793.48
Aug 2014,2014-08-28,JSWSTEEL.NS,1.575423,195.92,Not in good list (full),0.0,793.48
Sep 2014,2014-09-30,HAVELLS.NS,2.086875,552.71,Not in good list (full),0.0,625.22
Sep 2014,2014-09-30,ATUL.NS,0.470206,653.4,Not in good list (full),0.0,625.22
Sep 2014,2014-09-30,AARTIIND.NS,5.438098,368.28,Not in good list (full),0.0,625.22
Sep 2014,2014-09-30,BERGEPAINT.NS,3.245907,366.13,Not in good list (full),0.0,625.22
Oct 2014,2014-10-31,TTKPRESTIG.NS,1.276863,417.47,Not in good list (full),0.0,2813.29
Oct 2014,2014-10-31,M&M.NS,0.698452,456.16,Not in good list (full),0.0,2813.29
Nov 2014,2014-11-28,BPCL.NS,7.615736,947.21,Not in good list (full),0.0,2646.35
Nov 2014,2014-11-28,HERITGFOOD.NS,9.997685,978.25,Not in good list (full),0.0,2646.35
Nov 2014,2014-11-28,HAVELLS.NS,1.444026,461.29,Not in good list (full),0.0,2646.35
Dec 2014,2014-12-31,CANFINHOME.NS,9.598802,881.43,Not in good list (full),0.0,4811.05
Dec 2014,2014-12-31,LICHSGFIN.NS,2.319373,1011.25,Not in good list (full),0.0,4811.05
Jan 2015,2015-01-30,CHOLAFIN.NS,26.654577,2895.22,Not in good list (full),0.0,5112.62
Jan 2015,2015-01-30,WHEELS.NS,1.520299,851.41,Not in good list (full),0.0,5112.62
Feb 2015,2015-02-27,VAKRANGEE.NS,10.71227,617.36,Not in good list (full),0.0,9126.74
Feb 2015,2015-02-27,RECLTD.NS,6.284216,788.04,Not in good list (full),0.0,9126.74
Mar 2015,2015-03-31,BAJFINANCE.NS,142.629114,5859.85,Not in good list (full),0.0,5584.24
Mar 2015,2015-03-31,WHEELS.NS,0.700416,446.67,Not in good list (full),0.0,5584.24
Apr 2015,2015-04-30,HAVELLS.NS,7.234966,2024.34,Not in good list (full),0.0,8730.55
Apr 2015,2015-04-30,ARVIND.NS,10.475997,983.1,Not in good list (full),0.0,8730.55
Apr 2015,2015-04-30,KKCL.NS,3.288026,1463.43,Not in good list (full),0.0,8730.55
May 2015,2015-05-29,ASTRAL.NS,12.986423,2250.48,Not in good list (full),0.0,10655.3
May 2015,2015-05-29,RECLTD.NS,7.202315,800.13,Not in good list (full),0.0,10655.3
Jun 2015,2015-06-30,BPCL.NS,11.971461,1754.52,Not in good list (full),0.0,14176.83
Jul 2015,2015-07-31,AARTIIND.NS,60.976037,6190.47,Not in good list (full),0.0,9474.07
Jul 2015,2015-07-31,LAOPALA.NS,10.408642,2236.04,Not in good list (full),0.0,9474.07
Jul 2015,2015-07-31,CHOLAFIN.NS,9.496344,1311.45,Not in good list (full),0.0,9474.07
Aug 2015,2015-08-31,CANFINHOME.NS,49.275498,7663.82,Not in good list (full),0.0,6028.73
Aug 2015,2015-08-31,ATUL.NS,2.30443,3117.55,Not in good list (full),0.0,6028.73
Aug 2015,2015-08-31,VAKRANGEE.NS,35.143403,1938.59,Not in good list (full),0.0,6028.73
Sep 2015,2015-09-30,KAJARIACER.NS,10.939041,4362.49,Not in good list (full),0.0,11042.53
