Month,Date,Bank_Balance_Before_Investing,Portfolio_Value_Before_Liquidity,Total_Liquidation_Limit,Available_for_Liquidation,Total_Liquidated,Investable_Amount_from_Bank_Balance,Investable_Amount_from_Liquidation,Investment,Bank_Balance_After_Investing,Portfolio_Value_After_Investing
Feb 2019,2019-02-28,0.0,24891.61,2074.300895,0.0,2074.3,0.0,2074.3,2074.3,0.0,24857.45
Mar 2019,2019-03-29,0.0,26528.54,2210.711615,0.0,2210.71,0.0,2210.71,2210.71,0.0,26653.62
Apr 2019,2019-04-30,0.0,26731.05,2227.587633,0.0,2227.59,0.0,2227.59,2227.59,0.0,26719.15
May 2019,2019-05-31,0.0,27435.62,2286.301461,0.0,2286.3,0.0,2286.3,2286.3,0.0,27444.03
Jun 2019,2019-06-28,0.0,26323.21,2193.600767,0.0,2193.6,0.0,2193.6,2193.6,0.0,26241.89
Jul 2019,2019-07-31,0.0,24088.3,2007.358356,0.0,2007.36,0.0,2007.36,2007.36,0.0,23912.64
Aug 2019,2019-08-30,0.0,27847.97,2320.663769,0.0,2320.66,0.0,2320.66,2320.66,0.0,27897.28
Sep 2019,2019-09-30,0.0,29778.28,2481.523446,0.0,2481.52,0.0,2481.52,2481.52,0.0,29974.74
Oct 2019,2019-10-31,0.0,30968.49,2580.7077,0.0,2580.71,0.0,2580.71,2580.71,0.0,31096.33
Nov 2019,2019-11-29,0.0,32203.39,2683.615964,0.0,2683.62,0.0,2683.62,2683.62,0.0,32140.62
Dec 2019,2019-12-31,0.0,32003.89,2666.990519,0.0,2666.99,0.0,2666.99,2666.99,0.0,32049.24
Jan 2020,2020-01-31,0.0,33714.91,2809.575793,0.0,2809.58,0.0,2809.58,2809.58,0.0,33839.72
Feb 2020,2020-02-28,0.0,30820.47,2568.372618,0.0,2568.37,0.0,2568.37,2568.37,0.0,30692.9
Mar 2020,2020-03-31,0.0,22459.99,1871.665435,0.0,1871.67,0.0,1871.67,1871.67,0.0,22031.99
Apr 2020,2020-04-30,0.0,24805.02,2067.084921,0.0,2067.08,0.0,2067.08,2067.08,0.0,25132.25
May 2020,2020-05-29,0.0,25800.56,2150.046919,0.0,2150.05,0.0,2150.05,2150.05,0.0,25848.75
Jun 2020,2020-06-30,0.0,27190.23,2265.852859,0.0,2265.85,0.0,2265.85,2265.85,0.0,27328.34
Jul 2020,2020-07-30,0.0,33289.36,2774.112958,0.0,2774.11,0.0,2774.11,2774.11,0.0,33444.31
Aug 2020,2020-08-31,0.0,35713.66,2976.138625,0.0,2976.14,0.0,2976.14,2976.14,0.0,35934.25
Sep 2020,2020-09-30,0.0,36885.26,3073.77157,0.0,3073.77,0.0,3073.77,3073.77,0.0,36979.16
Oct 2020,2020-10-30,0.0,37129.58,3094.131361,0.0,3094.13,0.0,3094.13,3094.13,0.0,37091.47
Nov 2020,2020-11-27,0.0,39473.48,3289.456734,0.0,3289.46,0.0,3289.46,3289.46,0.0,39830.31
Dec 2020,2020-12-31,0.0,41589.19,3465.766242,0.0,3465.77,0.0,3465.77,3465.77,0.0,41782.75
Jan 2021,2021-01-29,0.0,41594.72,3466.227051,0.0,3466.23,0.0,3466.23,3466.23,0.0,41602.91
Feb 2021,2021-02-26,0.0,42596.37,3549.697262,0.0,3549.7,0.0,3549.7,3549.7,0.0,42711.54
Mar 2021,2021-03-31,0.0,42696.3,3558.024883,0.0,3558.02,0.0,3558.02,3558.02,0.0,42744.05
Apr 2021,2021-04-30,0.0,44421.11,3701.759256,0.0,3701.76,0.0,3701.76,3701.76,0.0,44566.17
May 2021,2021-05-31,0.0,47607.03,3967.252155,0.0,3967.25,0.0,3967.25,3967.25,0.0,47913.95
Jun 2021,2021-06-30,0.0,51692.29,4307.691105,0.0,4307.69,0.0,4307.69,4307.69,0.0,52006.49
Jul 2021,2021-07-30,0.0,74170.29,6180.857395,0.0,6180.86,0.0,6180.86,6180.86,0.0,74438.0
Aug 2021,2021-08-31,0.0,73678.95,6139.912892,0.0,6139.91,0.0,6139.91,6139.91,0.0,73668.17
Sep 2021,2021-09-30,0.0,75325.97,6277.164419,0.0,6277.16,0.0,6277.16,6277.16,0.0,75573.81
Oct 2021,2021-10-29,0.0,74941.0,6245.08331,0.0,6245.08,0.0,6245.08,6245.08,0.0,74882.96
Nov 2021,2021-11-30,0.0,73955.66,6162.971473,0.0,6162.97,0.0,6162.97,6162.97,0.0,73878.16
Dec 2021,2021-12-31,0.0,79770.1,6647.508013,0.0,6647.51,0.0,6647.51,6647.51,0.0,80061.67
Jan 2022,2022-01-31,0.0,76811.68,6400.972927,0.0,6400.97,0.0,6400.97,6400.97,0.0,76586.66
Feb 2022,2022-02-28,0.0,70098.49,5841.540982,0.0,5841.54,0.0,5841.54,5841.54,0.0,69673.17
Mar 2022,2022-03-31,0.0,75015.55,6251.296239,0.0,6251.3,0.0,6251.3,6251.3,0.0,75339.8
Apr 2022,2022-04-29,0.0,76175.67,6347.97289,0.0,6347.97,0.0,6347.97,6347.97,0.0,76145.92
May 2022,2022-05-31,0.0,72081.06,6006.755325,0.0,6006.76,0.0,6006.76,6006.76,0.0,71816.84
Jun 2022,2022-06-30,0.0,67614.65,5634.5539,0.0,5634.55,0.0,5634.55,5634.55,0.0,67320.88
Jul 2022,2022-07-29,0.0,71839.51,5986.625703,0.0,5986.63,0.0,5986.63,5986.63,0.0,72321.64
Aug 2022,2022-08-30,0.0,74402.19,6200.182765,0.0,6200.18,0.0,6200.18,6200.18,0.0,74594.08
Sep 2022,2022-09-30,0.0,72283.09,6023.590508,0.0,6023.59,0.0,6023.59,6023.59,0.0,72184.38
Oct 2022,2022-10-31,0.0,75105.07,6258.755463,0.0,6258.76,0.0,6258.76,6258.76,0.0,75194.9
Nov 2022,2022-11-30,0.0,76548.72,6379.059825,0.0,6379.06,0.0,6379.06,6379.06,0.0,76673.02
Dec 2022,2022-12-30,0.0,74175.39,6181.282248,0.0,6181.28,0.0,6181.28,6181.28,0.0,74056.99
Jan 2023,2023-01-31,0.0,72646.71,6053.892297,0.0,6053.89,0.0,6053.89,6053.89,0.0,72515.81
Feb 2023,2023-02-28,0.0,71737.8,5978.150304,0.0,5978.15,0.0,5978.15,5978.15,0.0,71577.32
Mar 2023,2023-03-31,0.0,72462.67,6038.556182,0.0,6038.56,0.0,6038.56,6038.56,0.0,72264.08
Apr 2023,2023-04-28,0.0,76364.67,6363.722708,0.0,6363.72,0.0,6363.72,6363.72,0.0,76718.67
May 2023,2023-05-31,0.0,79105.83,6592.152301,0.0,6592.15,0.0,6592.15,6592.15,0.0,79369.4
Jun 2023,2023-06-30,0.0,82360.3,6863.358172,0.0,6863.36,0.0,6863.36,6863.36,0.0,82673.5
Jul 2023,2023-07-31,0.0,87999.01,7333.250633,0.0,7333.25,0.0,7333.25,7333.25,0.0,88388.79
Aug 2023,2023-08-31,0.0,89732.74,7477.728103,0.0,7477.73,0.0,7477.73,7477.73,0.0,89991.39
Sep 2023,2023-09-29,0.0,90391.09,7532.59063,0.0,7532.59,0.0,7532.59,7532.59,0.0,90504.4
Oct 2023,2023-10-31,0.0,88192.9,7349.408209,0.0,7349.41,0.0,7349.41,7349.41,0.0,88105.99
Nov 2023,2023-11-30,0.0,94639.07,7886.589001,0.0,7886.59,0.0,7886.59,7886.59,0.0,95288.42
Dec 2023,2023-12-29,0.0,100439.86,8369.988305,0.0,8369.99,0.0,8369.99,8369.99,0.0,100919.66
Jan 2024,2024-01-31,0.0,108655.16,9054.596667,0.0,9054.6,0.0,9054.6,9054.6,0.0,108918.21
Feb 2024,2024-02-29,0.0,109390.63,9115.885705,0.0,9115.89,0.0,9115.89,9115.89,0.0,109393.31
Mar 2024,2024-03-28,0.0,104726.84,8727.237073,0.0,8727.24,0.0,8727.24,8727.24,0.0,104382.63
Apr 2024,2024-04-30,0.0,117689.0,9807.41658,0.0,9807.42,0.0,9807.42,9807.42,0.0,118218.36
May 2024,2024-05-31,0.0,124451.94,10370.994678,0.0,10370.99,0.0,10370.99,10370.99,0.0,124592.67
Jun 2024,2024-06-28,0.0,133787.59,11148.965595,0.0,11148.97,0.0,11148.97,11148.97,0.0,134866.1
Jul 2024,2024-07-31,0.0,142171.04,11847.586355,0.0,11847.59,0.0,11847.59,11847.59,0.0,142679.28
Aug 2024,2024-08-30,0.0,142257.63,11854.802289,0.0,11854.8,0.0,11854.8,11854.8,0.0,142570.13
Sep 2024,2024-09-30,0.0,141572.0,11797.666525,0.0,11797.67,0.0,11797.67,11797.67,0.0,141721.19
Oct 2024,2024-10-31,0.0,131847.49,10987.291219,0.0,10987.29,0.0,10987.29,10987.29,0.0,131131.86
Nov 2024,2024-11-29,0.0,130535.56,10877.963142,0.0,10877.96,0.0,10877.96,10877.96,0.0,130576.29
Dec 2024,2024-12-31,0.0,126008.98,10500.747944,0.0,10500.75,0.0,10500.75,10500.75,0.0,125862.66
Jan 2025,2025-01-31,0.0,117452.72,9787.726624,0.0,9787.73,0.0,9787.73,9787.73,0.0,116847.77
Feb 2025,2025-02-28,0.0,101300.78,8441.731793,0.0,8441.73,0.0,8441.73,8441.73,0.0,100359.98
Mar 2025,2025-03-31,0.0,107508.99,8959.082482,0.0,8959.08,0.0,8959.08,8959.08,0.0,108195.89
Apr 2025,2025-04-30,0.0,110444.58,9203.715254,0.0,9203.72,0.0,9203.72,9203.72,0.0,110733.81
May 2025,2025-05-30,0.0,116354.69,9696.224548,0.0,9696.22,0.0,9696.22,9696.22,0.0,117052.56
Jun 2025,2025-06-30,0.0,121681.02,10140.084652,0.0,10140.08,0.0,10140.08,10140.08,0.0,121990.76
Jul 2025,2025-07-31,0.0,114597.65,9549.804464,0.0,9549.8,0.0,9549.8,9549.8,0.0,114317.76
Aug 2025,2025-08-29,0.0,112100.68,9341.723234,0.0,9341.72,0.0,9341.72,9341.72,0.0,111956.12
Sep 2025,2025-09-30,0.0,116205.2,9683.766896,0.0,9683.77,0.0,9683.77,9683.77,0.0,116597.58
