Date,Close,High,Low,Open,Volume
,MID150BEES.NS,MID150BEES.NS,MID150BEES.NS,MID150BEES.NS,MID150BEES.NS
2020-02-25,66.1500015258789,68.0,65.94000244140625,67.80000305175781,168259
2020-02-26,65.3499984741211,65.9800033569336,65.0999984741211,65.69999694824219,40448
2020-02-27,64.86000061035156,67.19999694824219,64.25,67.0,69265
2020-02-28,62.56999969482422,66.0,62.099998474121094,65.9000015258789,484599
2020-03-02,62.560001373291016,65.0,62.0,64.0,1034484
2020-03-03,63.59000015258789,65.0,62.650001525878906,65.0,143721
2020-03-04,62.599998474121094,64.5,61.81999969482422,64.19999694824219,2274342
2020-03-05,62.959999084472656,63.599998474121094,62.29999923706055,63.599998474121094,47175
2020-03-06,61.720001220703125,64.9000015258789,60.209999084472656,62.900001525878906,163133
2020-03-09,64.52999877929688,69.4000015258789,58.5,63.95000076293945,142578
2020-03-11,58.65999984741211,63.400001525878906,57.5,63.400001525878906,459113
2020-03-12,54.220001220703125,61.400001525878906,48.75,55.0,529986
2020-03-13,54.810001373291016,68.0,47.099998474121094,68.0,282144
2020-03-16,52.7400016784668,55.0,52.0,54.0,74131
2020-03-17,52.310001373291016,54.970001220703125,51.7599983215332,53.5,64721
2020-03-18,48.4900016784668,54.97999954223633,48.29999923706055,52.5,77064
2020-03-19,56.13999938964844,60.84000015258789,43.70000076293945,48.0,309661
2020-03-20,49.0,56.13999938964844,46.0,56.13999938964844,377828
2020-03-23,42.4900016784668,53.0,42.11000061035156,46.560001373291016,232105
2020-03-24,43.47999954223633,49.0,41.22999954223633,49.0,256953
2020-03-25,41.88999938964844,48.0,40.5,44.5,890141
2020-03-26,47.06999969482422,50.7599983215332,44.0,46.59000015258789,41205
2020-03-27,45.349998474121094,48.9900016784668,43.0,47.06999969482422,105576
2020-03-30,43.880001068115234,45.95000076293945,42.95000076293945,45.95000076293945,36958
2020-03-31,46.70000076293945,46.97999954223633,43.25,46.970001220703125,86729
2020-04-01,48.36000061035156,49.400001525878906,44.849998474121094,46.630001068115234,56536
2020-04-03,44.63999938964844,48.0,43.099998474121094,47.5,214117
2020-04-07,45.41999816894531,47.0,45.15999984741211,45.599998474121094,95295
2020-04-08,46.869998931884766,47.220001220703125,43.5,45.47999954223633,103308
2020-04-09,48.790000915527344,49.20000076293945,46.25,47.880001068115234,22410
2020-04-13,47.189998626708984,51.5,44.5,51.5,58926
2020-04-15,48.54999923706055,49.5,47.25,49.0,106275
2020-04-16,49.11000061035156,49.900001525878906,47.95000076293945,49.900001525878906,63803
2020-04-17,49.70000076293945,57.689998626708984,49.0099983215332,49.599998474121094,24607
2020-04-20,51.349998474121094,54.0,49.11000061035156,52.5,104566
2020-04-21,49.15999984741211,50.849998474121094,48.880001068115234,50.5,73678
2020-04-22,48.77000045776367,50.189998626708984,48.45000076293945,49.29999923706055,41302
2020-04-23,49.95000076293945,50.400001525878906,49.06999969482422,49.68000030517578,94819
2020-04-24,49.45000076293945,50.459999084472656,49.099998474121094,50.459999084472656,15039
2020-04-27,50.88999938964844,51.04999923706055,48.95000076293945,49.45000076293945,950970
2020-04-28,50.290000915527344,50.630001068115234,49.15999984741211,49.15999984741211,15347
2020-04-29,50.5,51.099998474121094,49.5,50.7400016784668,167891
2020-04-30,51.790000915527344,51.970001220703125,50.91999816894531,51.0,241310
2020-05-04,50.13999938964844,57.02000045776367,49.0099983215332,55.400001525878906,249907
2020-05-05,49.790000915527344,51.650001525878906,49.5,51.0,149600
2020-05-06,49.11000061035156,50.84000015258789,48.54999923706055,49.790000915527344,3798974
2020-05-07,49.709999084472656,50.54999923706055,49.58000183105469,50.459999084472656,141952
2020-05-08,49.439998626708984,51.20000076293945,48.54999923706055,51.20000076293945,22741
2020-05-11,49.540000915527344,50.470001220703125,49.029998779296875,49.5099983215332,180066
2020-05-12,49.27000045776367,50.09000015258789,48.810001373291016,49.54999923706055,21791
2020-05-13,50.2400016784668,52.29999923706055,46.029998779296875,49.27000045776367,46116
2020-05-14,50.0,52.29999923706055,40.04999923706055,52.29999923706055,217225
2020-05-15,50.040000915527344,50.29999923706055,49.04999923706055,49.849998474121094,224201
2020-05-18,48.79999923706055,50.779998779296875,47.599998474121094,50.779998779296875,67127
2020-05-19,48.09000015258789,49.470001220703125,47.11000061035156,49.0,209082
2020-05-20,48.70000076293945,49.279998779296875,48.09000015258789,48.5,32520
2020-05-21,49.0,49.75,48.5,48.5,43665
2020-05-22,48.58000183105469,49.439998626708984,48.400001525878906,49.0,180244
2020-05-26,49.0,50.779998779296875,48.58000183105469,50.779998779296875,159706
2020-05-27,49.209999084472656,49.369998931884766,48.709999084472656,49.0,15928
2020-05-28,50.47999954223633,50.650001525878906,47.83000183105469,49.5,48670
2020-05-29,51.36000061035156,51.900001525878906,50.0,50.599998474121094,121091
2020-06-01,52.119998931884766,52.5,51.5,51.650001525878906,48032
2020-06-02,53.529998779296875,54.209999084472656,52.0099983215332,52.119998931884766,38729
2020-06-03,53.16999816894531,54.54999923706055,52.7599983215332,54.0,378449
2020-06-04,53.31999969482422,53.9900016784668,52.75,53.9900016784668,529086
2020-06-05,54.0,55.650001525878906,52.0,53.93000030517578,50822
2020-06-08,54.029998779296875,55.0,53.0,55.0,109641
2020-06-09,53.79999923706055,55.77000045776367,53.7400016784668,55.77000045776367,29543
2020-06-10,54.380001068115234,54.95000076293945,53.54999923706055,54.95000076293945,16429
2020-06-11,54.0099983215332,55.150001525878906,54.0,54.349998474121094,15283
2020-06-12,55.279998779296875,55.88999938964844,52.61000061035156,53.04999923706055,23015
2020-06-15,54.0,55.869998931884766,52.79999923706055,55.869998931884766,31954
2020-06-16,54.560001373291016,55.86000061035156,54.0099983215332,54.0099983215332,67743
2020-06-17,54.2599983215332,55.099998474121094,54.18000030517578,54.70000076293945,202587
2020-06-18,54.959999084472656,55.0,53.619998931884766,54.54999923706055,195534
2020-06-22,58.02000045776367,61.41999816894531,55.150001525878906,56.70000076293945,245558
2020-06-23,57.5,58.88999938964844,56.5,58.88999938964844,1288027
2020-06-24,57.189998626708984,58.2400016784668,57.04999923706055,58.18000030517578,143135
2020-06-25,57.209999084472656,57.9900016784668,56.65999984741211,57.9900016784668,197805
2020-06-26,57.70000076293945,58.5,56.90999984741211,57.27000045776367,298141
2020-06-29,56.630001068115234,57.75,56.029998779296875,57.75,127054
2020-06-30,56.630001068115234,57.790000915527344,56.040000915527344,56.689998626708984,122444
2020-07-01,55.84000015258789,57.20000076293945,55.0,56.79999923706055,42952
2020-07-02,57.11000061035156,57.849998474121094,56.15999984741211,56.4900016784668,35476
2020-07-06,58.720001220703125,58.75,57.540000915527344,57.88999938964844,76762
2020-07-07,58.66999816894531,59.130001068115234,57.0099983215332,59.0,156437
2020-07-08,58.86000061035156,59.38999938964844,57.0,59.0,160658
2020-07-09,58.63999938964844,59.2400016784668,58.40999984741211,58.79999923706055,27006
2020-07-10,58.56999969482422,58.79999923706055,57.81999969482422,58.63999938964844,113902
2020-07-13,58.189998626708984,59.0,57.5099983215332,58.95000076293945,108957
2020-07-14,57.63999938964844,58.91999816894531,57.130001068115234,58.2400016784668,36289
2020-07-15,56.83000183105469,58.099998474121094,54.0,54.0,1325640
2020-07-16,57.20000076293945,57.810001373291016,56.18000030517578,56.18000030517578,37281
2020-07-17,57.91999816894531,58.349998474121094,56.939998626708984,57.20000076293945,37694
2020-07-20,58.5099983215332,58.97999954223633,58.0,58.0,90384
2020-07-21,58.90999984741211,59.79999923706055,58.54999923706055,58.54999923706055,70948
2020-07-22,58.939998626708984,60.0,58.79999923706055,60.0,23044
2020-07-23,58.84000015258789,59.88999938964844,58.5099983215332,59.88999938964844,22337
2020-07-24,59.04999923706055,59.41999816894531,58.59000015258789,59.0,54220
2020-07-27,58.400001525878906,59.40999984741211,47.650001525878906,47.650001525878906,57067
2020-07-28,58.47999954223633,58.900001525878906,58.040000915527344,58.869998931884766,28627
2020-07-29,59.189998626708984,59.4900016784668,58.529998779296875,59.0,88121
2020-07-30,58.63999938964844,62.68000030517578,57.79999923706055,59.5,1176009
2020-07-31,58.66999816894531,58.939998626708984,58.279998779296875,58.79999923706055,5891
2020-08-03,59.13999938964844,59.38999938964844,58.0,58.0,94450
2020-08-04,59.470001220703125,59.70000076293945,58.52000045776367,59.220001220703125,2942886
2020-08-05,59.72999954223633,66.0,58.0,58.0,93902
2020-08-06,60.45000076293945,60.97999954223633,59.95000076293945,60.95000076293945,347758
2020-08-07,61.41999816894531,62.290000915527344,60.45000076293945,60.45000076293945,43514
2020-08-10,62.720001220703125,63.0,61.029998779296875,62.2599983215332,15387
2020-08-11,62.34000015258789,63.0,61.970001220703125,62.720001220703125,27995
2020-08-12,62.16999816894531,62.939998626708984,61.83000183105469,62.939998626708984,40679
2020-08-13,62.689998626708984,62.75,62.20000076293945,62.61000061035156,28974
2020-08-14,62.2599983215332,63.439998626708984,62.25,62.790000915527344,66828
2020-08-17,62.540000915527344,62.88999938964844,62.2599983215332,62.310001373291016,38390
2020-08-18,63.25,64.4000015258789,62.56999969482422,62.97999954223633,353356
2020-08-19,63.959999084472656,64.05000305175781,63.349998474121094,63.349998474121094,1966807
2020-08-20,64.31999969482422,65.19999694824219,63.59000015258789,63.97999954223633,302675
2020-08-21,64.93000030517578,65.5,64.48999786376953,64.5,40705
2020-08-24,65.68000030517578,66.79000091552734,64.55999755859375,65.22000122070312,770629
2020-08-25,65.30999755859375,66.44999694824219,65.25,65.80000305175781,57251
2020-08-26,66.19000244140625,66.87999725341797,65.30999755859375,65.77999877929688,36034
2020-08-27,65.87999725341797,66.9800033569336,65.75,66.93000030517578,97059
2020-08-28,66.68000030517578,66.87000274658203,66.0999984741211,66.0999984741211,29752
2020-08-31,64.62000274658203,79.30000305175781,63.099998474121094,66.5,147695
2020-09-01,64.41000366210938,66.0,63.5,65.0999984741211,1050579
2020-09-02,65.4800033569336,66.48999786376953,64.4000015258789,66.4000015258789,52851
2020-09-03,66.16000366210938,66.55999755859375,65.4800033569336,66.55999755859375,21135
2020-09-04,65.08000183105469,66.30000305175781,63.72999954223633,65.8499984741211,49509
2020-09-07,64.81999969482422,65.48999786376953,63.72999954223633,64.7699966430664,53442
2020-09-08,64.05999755859375,68.55999755859375,63.849998474121094,68.55999755859375,21895
2020-09-09,63.290000915527344,66.9800033569336,62.2599983215332,66.9800033569336,675656
2020-09-10,63.97999954223633,64.69999694824219,63.41999816894531,64.0,18523
2020-09-11,64.26000213623047,67.25,64.02999877929688,67.25,9770
2020-09-14,66.68000030517578,67.5,65.0,66.81999969482422,736721
2020-09-15,67.22000122070312,68.25,66.45999908447266,66.45999908447266,732980
2020-09-16,67.2699966430664,69.0,66.9000015258789,67.25,333715
2020-09-17,67.04000091552734,67.48999786376953,66.58999633789062,67.1500015258789,227874
2020-09-18,66.91000366210938,67.58999633789062,66.70999908447266,67.3499984741211,214502
2020-09-21,64.52999877929688,67.9800033569336,64.16999816894531,67.9800033569336,271299
2020-09-22,63.880001068115234,64.94000244140625,62.290000915527344,64.58000183105469,62437
2020-09-23,63.560001373291016,64.13999938964844,62.70000076293945,63.95000076293945,17984
2020-09-24,62.75,64.0,61.529998779296875,63.0,202855
2020-09-25,63.58000183105469,63.970001220703125,62.029998779296875,63.0,99118
2020-09-28,64.98999786376953,65.9000015258789,59.0,63.58000183105469,35187
2020-09-29,65.02999877929688,65.9800033569336,64.80000305175781,64.98999786376953,10773
2020-09-30,65.13999938964844,65.68000030517578,64.3499984741211,64.98999786376953,17919
2020-10-01,65.76000213623047,65.98999786376953,65.01000213623047,65.01000213623047,36750
2020-10-05,65.72000122070312,67.5,65.33000183105469,67.5,1452756
2020-10-06,66.16999816894531,66.69999694824219,65.12999725341797,66.69999694824219,59850
2020-10-07,65.91000366210938,67.25,65.5,66.16999816894531,151191
2020-10-08,65.68000030517578,66.0,64.83000183105469,66.0,321041
2020-10-09,65.69000244140625,66.44000244140625,65.41999816894531,65.69999694824219,109064
2020-10-12,65.08999633789062,67.5,64.62999725341797,67.5,46230
2020-10-13,65.7699966430664,67.22000122070312,64.3499984741211,67.22000122070312,61102
2020-10-14,64.8499984741211,65.5,64.5999984741211,65.12000274658203,135234
2020-10-15,63.63999938964844,65.58000183105469,63.5,65.0,46355
2020-10-16,64.55000305175781,65.0,63.599998474121094,64.93000030517578,91855
2020-10-19,64.98999786376953,65.5,64.16000366210938,65.5,106226
2020-10-20,64.94999694824219,65.37000274658203,64.5,65.33999633789062,55126
2020-10-21,65.30999755859375,66.0,64.80000305175781,65.5,51359
2020-10-22,65.37999725341797,66.0,64.87999725341797,66.0,62978
2020-10-23,66.37999725341797,66.5999984741211,65.5,65.5,421683
2020-10-26,65.33000183105469,67.0,65.0199966430664,67.0,53819
2020-10-27,65.91000366210938,66.29000091552734,64.83999633789062,66.2300033569336,227643
2020-10-28,65.37999725341797,67.0,64.9000015258789,66.3499984741211,285467
2020-10-29,64.9800033569336,65.33000183105469,64.7699966430664,65.0,115031
2020-10-30,65.08999633789062,65.94999694824219,64.73999786376953,64.9800033569336,32382
2020-11-02,65.33999633789062,66.0,64.75,65.19999694824219,18839
2020-11-03,66.16000366210938,66.69000244140625,65.43000030517578,65.5999984741211,35801
2020-11-04,66.58000183105469,67.0,65.02999877929688,66.0,80245
2020-11-05,67.2699966430664,68.5,66.26000213623047,68.16000366210938,78589
2020-11-06,68.2300033569336,68.9800033569336,67.31999969482422,67.80000305175781,54793
2020-11-09,68.48999786376953,70.58999633789062,67.5,70.58999633789062,83737
2020-11-10,68.23999786376953,68.94999694824219,68.0,68.5,52114
2020-11-11,68.97000122070312,69.4000015258789,68.11000061035156,68.11000061035156,507077
2020-11-12,68.7699966430664,69.3499984741211,68.05000305175781,69.0,31084
2020-11-13,69.79000091552734,70.0,68.5,68.9000015258789,38271
2020-11-14,70.97000122070312,71.0,69.69999694824219,70.5,0
2020-11-17,70.86000061035156,71.0999984741211,70.4000015258789,71.0999984741211,33841
2020-11-18,72.22000122070312,72.97000122070312,70.80000305175781,70.94999694824219,46124
2020-11-19,72.05000305175781,73.48999786376953,71.6500015258789,73.2300033569336,73672
2020-11-20,72.91000366210938,73.5,72.0,72.79000091552734,36480
2020-11-23,73.55000305175781,73.69999694824219,72.80000305175781,72.91000366210938,30555
2020-11-24,73.75,74.0999984741211,73.30000305175781,73.5,44964
2020-11-25,72.69999694824219,74.29000091552734,72.33000183105469,73.75,52978
2020-11-26,73.20999908447266,73.44999694824219,72.43000030517578,72.69999694824219,203605
