Date,Open,High,Low,Close,Adj Close,Volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-06-28,82.79799652,82.79799652,82.24500275,82.46700287,82.46700287,407790.0,,,,,,
2016-06-29,82.5,83.40000153,82.0,83.26699829,83.26699829,614230.0,,,,,,
2016-06-30,83.59799957,84.44999695,83.59799957,84.28800201,84.28800201,895470.0,,,,,,
2016-07-01,84.5,84.87799835,84.30000305,84.52799988,84.52799988,457950.0,,,,,,
2016-07-04,84.74299622,85.29000092,84.74299622,85.08899689,85.08899689,494590.0,,,,,,
2016-07-05,85.09999847,85.09999847,84.5,84.64600372,84.64600372,528720.0,,,,,,
2016-07-07,84.99900055,85.04100037,84.41899872,84.71099854,84.71099854,310450.0,,,,,,
2016-07-08,84.84999847,84.84999847,84.34999847,84.54399872,84.54399872,243560.0,,,,,,
2016-07-11,85.5,86.19999695,85.30000305,86.01899719,86.01899719,841190.0,,,,,,
2016-07-12,86.5,86.59999847,86.01899719,86.53199768,86.53199768,301680.0,,,,,,
2016-07-13,86.48999786,86.69999695,86.01499939,86.54799652,86.54799652,1127810.0,,,,,,
2016-07-14,87.0,87.0510025,86.40000153,86.94400024,86.94400024,634590.0,,,,,,
2016-07-15,87.5,87.5,86.69999695,86.80400085,86.80400085,330870.0,,,,,,
2016-07-18,87.0,87.34999847,86.40000153,86.5039978,86.5039978,315010.0,,,,,,
2016-07-19,87.0,87.0,86.15100098,86.67500305,86.67500305,839970.0,,,,,,
2016-07-20,86.69999695,87.23500061,86.64499664,87.14900208,87.14900208,2169790.0,,,,,,
2016-07-21,87.26000214,87.26000214,86.50099945,86.5759964,86.5759964,696150.0,,,,,,
2016-07-22,86.52500153,87.28800201,86.37000275,86.92199707,86.92199707,291250.0,,,,,,
2016-07-25,86.90000153,88.06500244,86.69999695,87.95600128,87.95600128,568140.0,,,,,,
2016-07-26,87.95600128,88.09899902,87.33499908,87.58599854,87.58599854,648500.0,,,,,,
2016-07-27,87.59999847,88.26000214,87.30000305,87.69599915,87.69599915,294650.0,,,,,,
2016-07-28,87.69999695,88.23000336,87.59999847,88.11799622,88.11799622,242860.0,,,,,,
2016-07-29,88.19999695,88.27999878,87.91000366,88.11100006,88.11100006,204320.0,,,,,,
2016-08-01,88.10299683,88.65000153,87.61000061,87.96900177,87.96900177,341930.0,,,,,,
2016-08-02,88.0,88.40000153,87.59999847,87.95300293,87.95300293,328660.0,,,,,,
2016-08-03,86.19000244,87.98999786,84.43000031,87.05599976,87.05599976,214210.0,,,,,,
2016-08-04,87.23600006,87.59999847,86.70999908,87.21600342,87.21600342,320120.0,,,,,,
2016-08-05,87.54499817,88.5,87.54499817,88.38700104,88.38700104,302550.0,,,,,,
2016-08-08,88.58000183,88.81999969,88.51999664,88.66699982,88.66699982,283120.0,,,,,,
2016-08-09,88.59999847,88.68499756,88.01000214,88.33599854,88.33599854,513790.0,,,,,,
2016-08-10,88.40000153,88.41999817,87.5,87.60800171,87.60800171,154040.0,,,,,,
2016-08-11,87.0,87.69999695,87.0,87.47100067,87.47100067,130600.0,,,,,,
2016-08-12,87.5,88.2990036,87.5,88.06400299,88.06400299,314290.0,,,,,,
2016-08-16,88.09999847,88.38899994,87.59999847,88.03199768,88.03199768,373940.0,,,,,,
2016-08-17,88.0,88.27500153,87.61000061,87.71800232,87.71800232,176810.0,,,,,,
2016-08-18,89.0,89.0,87.93499756,88.25800323,88.25800323,237920.0,,,,,,
2016-08-19,88.5,88.51999664,88.01499939,88.26499939,88.26499939,167890.0,,,,,,
2016-08-22,88.30000305,88.49500275,87.70500183,87.81300354,87.81300354,158030.0,,,,,,
2016-08-23,87.83999634,88.08000183,87.48000336,87.86399841,87.86399841,112970.0,,,,,,
2016-08-24,87.87999725,88.21499634,87.76499939,88.0739975,88.0739975,90870.0,,,,,,
2016-08-25,88.19999695,89.09999847,87.66000366,87.74700165,87.74700165,172780.0,,,,,,
2016-08-26,87.76000214,88.0,87.25,87.37200165,87.37200165,153420.0,,,,,,
2016-08-29,87.51999664,87.80000305,87.11000061,87.63999939,87.63999939,198110.0,,,,,,
2016-08-30,87.81999969,89.11000061,87.81999969,88.96900177,88.96900177,377630.0,,,,,,
2016-08-31,88.98000336,89.75,88.90799713,89.61699677,89.61699677,323370.0,,,,,,
2016-09-01,89.75,89.75,89.18499756,89.43399811,89.43399811,448420.0,,,,,,
2016-09-02,89.41000366,89.69999695,89.15000153,89.6190033,89.6190033,318620.0,,,,,,
2016-09-06,89.75,91.09999847,89.59999847,90.98000336,90.98000336,704070.0,,,,,,
2016-09-07,90.98500061,91.29000092,90.74500275,90.88999939,90.88999939,400080.0,,,,,,
2016-09-08,90.80000305,91.5,90.69999695,91.27899933,91.27899933,353360.0,,,,,,
2016-09-09,91.0059967,91.0059967,90.33499908,90.57700348,90.57700348,563020.0,,,,,,
2016-09-12,90.0,90.5,88.98500061,89.10900116,89.10900116,336000.0,,,,,,
2016-09-14,89.08999634,89.41999817,88.80000305,89.21600342,89.21600342,266580.0,,,,,,
2016-09-15,89.19999695,89.23000336,88.90000153,89.12799835,89.12799835,130730.0,,,,,,
2016-09-16,89.27999878,90.30000305,89.27999878,89.48400116,89.48400116,366850.0,,,,,,
2016-09-19,89.5,89.90000153,89.41500092,89.75800323,89.75800323,167140.0,,,,,,
2016-09-20,89.69999695,89.73799896,89.30000305,89.68000031,89.68000031,144180.0,,,,,,
2016-09-21,89.59999847,90.09899902,89.4469986,89.57099915,89.57099915,454530.0,,,,,,
2016-09-22,91.0,91.0,90.11000061,90.36100006,90.36100006,313050.0,,,,,,
2016-09-23,90.40000153,90.5,89.98000336,90.03399658,90.03399658,179770.0,,,,,,
2016-09-26,89.71800232,89.90000153,89.07499695,89.22100067,89.22100067,181750.0,,,,,,
2016-09-27,89.19999695,89.5,88.70999908,88.85600281,88.85600281,194520.0,,,,,,
2016-09-28,89.10500336,89.5,88.80000305,89.26100159,89.26100159,150190.0,,,,,,
2016-09-29,89.65000153,91.0,87.59999847,88.05799866,88.05799866,410390.0,,,,,,
2016-09-30,88.0,88.11399841,87.5,87.85800171,87.85800171,495340.0,,,,,,
2016-10-03,88.09899902,89.29799652,88.09899902,89.1760025,89.1760025,260000.0,,,,,,
2016-10-04,89.31999969,89.5,89.01599884,89.29299927,89.29299927,272370.0,,,,,,
2016-10-05,89.5,89.61100006,88.71900177,89.08699799,89.08699799,712990.0,,,,,,
2016-10-06,89.29000092,89.44999695,88.51499939,88.68099976,88.68099976,549590.0,,,,,,
2016-10-07,89.0,89.0,88.40000153,88.58499908,88.58499908,120100.0,,,,,,
2016-10-10,88.89900208,89.19999695,88.75,88.95700073,88.95700073,99130.0,,,,,,
2016-10-13,88.58399963,88.69999695,87.15899658,87.41200256,87.41200256,391320.0,,,,,,
2016-10-14,87.5,87.97000122,87.34999847,87.72899628,87.72899628,145890.0,,,,,,
2016-10-17,87.80000305,87.80000305,86.80000305,86.91300201,86.91300201,365590.0,,,,,,
2016-10-18,87.26899719,88.38899994,87.20999908,88.19300079,88.19300079,783940.0,,,,,,
2016-10-19,88.30000305,88.48000336,88.0,88.21399689,88.21399689,416540.0,,,,,,
2016-10-20,88.40000153,88.83999634,88.29499817,88.66899872,88.66899872,179440.0,,,,,,
2016-10-21,89.90000153,91.87000275,88.19999695,88.61299896,88.61299896,98300.0,,,,,,
2016-10-24,88.69999695,89.04499817,88.5039978,88.77300262,88.77300262,119290.0,,,,,,
2016-10-25,88.79699707,88.80999756,88.31800079,88.70300293,88.70300293,107610.0,,,,,,
2016-10-26,88.44999695,88.44999695,87.85099792,87.92700195,87.92700195,170810.0,,,,,,
2016-10-27,87.84999847,88.19999695,87.55999756,88.07900238,88.07900238,214450.0,,,,,,
2016-10-28,88.5,88.5,87.59999847,88.17900085,88.17900085,351450.0,,,,,,
2016-11-01,88.09999847,88.59799957,88.0,88.18399811,88.18399811,141080.0,,,,,,
2016-11-02,87.57900238,87.57900238,87.09999847,87.25499725,87.25499725,178570.0,,,,,,
2016-11-03,87.16300201,87.48000336,86.90200043,87.06900024,87.06900024,106400.0,,,,,,
2016-11-04,87.09999847,87.11000061,86.07499695,86.34899902,86.34899902,346960.0,,,,,,
2016-11-07,86.88999939,87.90000153,86.88999939,87.24700165,87.24700165,284470.0,,,,,,
2016-11-08,87.30000305,88.82499695,86.875,88.16400146,88.16400146,220740.0,,,,,,
2016-11-09,85.375,87.48799896,82.61599731,86.24199677,86.24199677,6554460.0,,,,,,
2016-11-10,90.05000305,94.98999786,86.97499847,87.53199768,87.53199768,3303150.0,,,,,,
2016-11-11,86.7009964,86.7009964,84.90100098,85.01399994,85.01399994,1668100.0,,,,,,
2016-11-15,84.90000153,85.19999695,82.94999695,83.08799744,83.08799744,3736520.0,,,,,,
2016-11-16,83.41999817,83.95700073,82.71099854,82.95500183,82.95500183,612440.0,,,,,,
2016-11-17,82.90000153,83.43000031,82.61000061,82.98200226,82.98200226,292830.0,,,,,,
2016-11-18,82.97399902,83.09700012,82.43499756,82.68099976,82.68099976,308800.0,,,,,,
2016-11-21,82.80000305,83.09999847,81.10099792,81.30899811,81.30899811,851960.0,,,,,,
2016-11-22,81.69000244,82.19000244,81.31500244,82.0019989,82.0019989,493840.0,,,,,,
2016-11-23,82.29000092,82.52899933,81.64099884,82.25299835,82.25299835,297580.0,,,,,,
2016-11-24,81.80999756,82.07900238,81.45999908,81.76399994,81.76399994,415590.0,,,,,,
2016-11-25,82.0,82.97000122,81.69999695,82.84799957,82.84799957,243590.0,,,,,,
2016-11-28,82.30899811,83.375,82.26300049,83.24500275,83.24500275,239180.0,,,,,,
2016-11-29,67.0,83.89499664,66.28099823,83.39600372,83.39600372,405450.0,,,,,,
2016-11-30,83.59799957,84.0,83.30000305,83.91799927,83.91799927,2463230.0,,,,,,
2016-12-01,84.0,84.08999634,83.41999817,83.52899933,83.52899933,247180.0,,,,,,
2016-12-02,83.1269989,83.2990036,82.40000153,82.6230011,82.6230011,276940.0,,,,,,
2016-12-05,83.48999786,83.48999786,82.26000214,83.18199921,83.18199921,255230.0,,,,,,
2016-12-06,83.09999847,83.55000305,83.09999847,83.2539978,83.2539978,155320.0,,,,,,
2016-12-07,83.5,83.59999847,82.55999756,82.79799652,82.79799652,203240.0,,,,,,
2016-12-08,83.30500031,84.09999847,83.29799652,84.00099945,84.00099945,2453410.0,,,,,,
2016-12-09,84.30000305,84.34999847,83.98100281,84.18499756,84.18499756,267620.0,,,,,,
2016-12-12,84.08699799,84.08699799,83.19999695,83.34899902,83.34899902,150340.0,,,,,,
2016-12-13,84.19999695,84.19999695,83.21099854,83.87400055,83.87400055,84310.0,,,,,,
2016-12-14,83.90799713,83.90799713,83.20999908,83.43299866,83.43299866,249090.0,,,,,,
2016-12-15,83.20999908,83.90000153,82.90000153,83.26499939,83.26499939,2621730.0,,,,,,
2016-12-16,83.23000336,83.30000305,82.94000244,83.04000092,83.04000092,168400.0,,,,,,
